ocid,id,parties/0/id,parties/0/memberOf/0/id,parties/0/memberOf/0/name
ocds-lcuori-XRbOkr-CS-CSJ-2014-1163-1,ocds-lcuori-XRbOkr-CS-CSJ-2014-1163-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-CS-CSJ-2014-1164-1,ocds-lcuori-XRbOkr-CS-CSJ-2014-1164-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-ERpaDr-12-14-1,ocds-lcuori-ERpaDr-12-14-1/3,ERpaDr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-XRbOkr-CS-CSJ-2014-1165-1,ocds-lcuori-XRbOkr-CS-CSJ-2014-1165-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-orvPDG-CM-699-ONCAE-2014-1,ocds-lcuori-orvPDG-CM-699-ONCAE-2014-1/3,orvPDG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-JLKB1r-CD-02-14-2,ocds-lcuori-JLKB1r-CD-02-14-2/3,JLKB1r-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-XRb6JR-01-2014-2,ocds-lcuori-XRb6JR-01-2014-2/3,XRb6JR-gGy4LO,gGy4LO,Patronato Nacional de la Infancia
ocds-lcuori-grxq2L-120-14-1,ocds-lcuori-grxq2L-120-14-1/3,grxq2L-grxEyL,grxEyL,Direccion Ejecutiva de Ingresos
ocds-lcuori-orvPDG-CM-704-ONCAE-2014-1,ocds-lcuori-orvPDG-CM-704-ONCAE-2014-1/3,orvPDG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-gGywVr-37-2014-1,ocds-lcuori-gGywVr-37-2014-1/3,gGywVr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-JLKQxR-COT. 048-14-1,ocds-lcuori-JLKQxR-COT. 048-14-1/3,JLKQxR-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-grxELe-163-2014-SAG-1,ocds-lcuori-grxELe-163-2014-SAG-1/3,grxELe-MLQALQ,MLQALQ,Secretaría de Agricultura y Ganadería
ocds-lcuori-JLKQxR-COT. 049-14-1,ocds-lcuori-JLKQxR-COT. 049-14-1/3,JLKQxR-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-2LApxr-CP-MITIGAR-13-2014-1,ocds-lcuori-2LApxr-CP-MITIGAR-13-2014-1/3,2LApxr-wrV3LP,wrV3LP,Comisión Permanente de Contingencias
ocds-lcuori-JLKQxR-COT. 050-14-1,ocds-lcuori-JLKQxR-COT. 050-14-1/3,JLKQxR-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-DRWQ0L-HONDUCOR DC-0328-2014-1,ocds-lcuori-DRWQ0L-HONDUCOR DC-0328-2014-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-DRWQ0L-HONDUCOR DC-0329-2014-1,ocds-lcuori-DRWQ0L-HONDUCOR DC-0329-2014-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-JLKQxR-COT. 052-14-1,ocds-lcuori-JLKQxR-COT. 052-14-1/3,JLKQxR-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-1RaEMR-compra menor 211-2014-1,ocds-lcuori-1RaEMR-compra menor 211-2014-1/3,1RaEMR-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-JLKQxR-COT. 053-14-1,ocds-lcuori-JLKQxR-COT. 053-14-1/3,JLKQxR-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-orvPDG-CM-518-ONCAE-2014-1,ocds-lcuori-orvPDG-CM-518-ONCAE-2014-1/3,orvPDG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-vGZWNR-10004802-1,ocds-lcuori-vGZWNR-10004802-1/3,vGZWNR-orvxDG,orvxDG,Instituto Hondureño de Seguridad Social
ocds-lcuori-orvPDG-CM-522-ONCAE-2014-1,ocds-lcuori-orvPDG-CM-522-ONCAE-2014-1/3,orvPDG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-vGZWNR-10004795-1,ocds-lcuori-vGZWNR-10004795-1/3,vGZWNR-orvxDG,orvxDG,Instituto Hondureño de Seguridad Social
ocds-lcuori-orvPDG-CM-523-ONCAE-2014-1,ocds-lcuori-orvPDG-CM-523-ONCAE-2014-1/3,orvPDG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-WRzw3r-CM-105-2014-1,ocds-lcuori-WRzw3r-CM-105-2014-1/3,WRzw3r-DRWlNr,DRWlNr,"Secretaría de Derechos Humanos, Justicia, Gobernación y Descentralización"
ocds-lcuori-1RaEMR-compra menor 2124-2014-1,ocds-lcuori-1RaEMR-compra menor 2124-2014-1/3,1RaEMR-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-WRzw3r-CM-106-2014-1,ocds-lcuori-WRzw3r-CM-106-2014-1/3,WRzw3r-DRWlNr,DRWlNr,"Secretaría de Derechos Humanos, Justicia, Gobernación y Descentralización"
ocds-lcuori-PR847R-ICF-SCS-42-2014-1,ocds-lcuori-PR847R-ICF-SCS-42-2014-1/3,PR847R-JL7A7R,JL7A7R,"Instituto de Conservación y Desarrollo Forestal, Áreas Protegidas y Vida Silvestre"
ocds-lcuori-ERpWgG-SRE-COTIZACION No.381-2014-1,ocds-lcuori-ERpWgG-SRE-COTIZACION No.381-2014-1/3,ERpWgG-Er6JrN,Er6JrN,Secretaría de Relaciones Exteriores y Cooperación Internacional
ocds-lcuori-4LOk7L-PACPV-SIEHH-059-2014-1,ocds-lcuori-4LOk7L-PACPV-SIEHH-059-2014-1/3,4LOk7L-4LOWLg,4LOWLg,Instituto Nacional de Estadística
ocds-lcuori-orvPvG-CM-HEAC-46-2014-1,ocds-lcuori-orvPvG-CM-HEAC-46-2014-1/3,orvPvG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-PLe6mG-HSR- LP-026-2014-2,ocds-lcuori-PLe6mG-HSR- LP-026-2014-2/3,PLe6mG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-orvOoL-Pedido No 71-2014 Laboratorio Clínico.-1,ocds-lcuori-orvOoL-Pedido No 71-2014 Laboratorio Clínico.-1/3,orvOoL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-7G3MNr-412014-1,ocds-lcuori-7G3MNr-412014-1/3,7G3MNr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-WRzw3r-CM-107-2014-1,ocds-lcuori-WRzw3r-CM-107-2014-1/3,WRzw3r-DRWlNr,DRWlNr,"Secretaría de Derechos Humanos, Justicia, Gobernación y Descentralización"
ocds-lcuori-orvOoL-Pedido No 437-2014 Medicinas-1,ocds-lcuori-orvOoL-Pedido No 437-2014 Medicinas-1/3,orvOoL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-orvOoL-Pedido No 438-2014 Medicinas-1,ocds-lcuori-orvOoL-Pedido No 438-2014 Medicinas-1/3,orvOoL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-orvOoL-Pedido No 224-2014 Medico Quirúrgico -1,ocds-lcuori-orvOoL-Pedido No 224-2014 Medico Quirúrgico -1/3,orvOoL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-1RaEMR-COMPRA MENOR-2167-2014-1,ocds-lcuori-1RaEMR-COMPRA MENOR-2167-2014-1/3,1RaEMR-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-WRzj0R-LPU-008-2014-2,ocds-lcuori-WRzj0R-LPU-008-2014-2/3,WRzj0R-JLKxGl,JLKxGl,Universidad Pedagógica Nacional Francisco Morazán
ocds-lcuori-WRzj0R-LPU-009-2014-2,ocds-lcuori-WRzj0R-LPU-009-2014-2/3,WRzj0R-JLKxGl,JLKxGl,Universidad Pedagógica Nacional Francisco Morazán
ocds-lcuori-orvDGM-10251-1,ocds-lcuori-orvDGM-10251-1/3,orvDGM-jRDVLk,jRDVLk,Servicio Autónomo Nacional de Acueductos y Alcantarillados
ocds-lcuori-jRDA5r-solicitud 597-1,ocds-lcuori-jRDA5r-solicitud 597-1/3,jRDA5r-MLQ77R,MLQ77R,Heroico y Benemérito Cuerpo de Bomberos de Honduras
ocds-lcuori-MrMPYR-183-2014-1,ocds-lcuori-MrMPYR-183-2014-1/3,MrMPYR-grxELe,grxELe,Comisión Nacional de Bancos y Seguros
ocds-lcuori-orvDGM-10249-1,ocds-lcuori-orvDGM-10249-1/3,orvDGM-jRDVLk,jRDVLk,Servicio Autónomo Nacional de Acueductos y Alcantarillados
ocds-lcuori-MrMPYR-184-2014-1,ocds-lcuori-MrMPYR-184-2014-1/3,MrMPYR-grxELe,grxELe,Comisión Nacional de Bancos y Seguros
ocds-lcuori-jRDkQG-HMCR-412-2014-2,ocds-lcuori-jRDkQG-HMCR-412-2014-2/3,jRDkQG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-lRo9xL-2014-19-032-1,ocds-lcuori-lRo9xL-2014-19-032-1/3,lRo9xL-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-MrMPYR-186-2014-1,ocds-lcuori-MrMPYR-186-2014-1/3,MrMPYR-grxELe,grxELe,Comisión Nacional de Bancos y Seguros
ocds-lcuori-orvDGM-3285-1,ocds-lcuori-orvDGM-3285-1/3,orvDGM-jRDVLk,jRDVLk,Servicio Autónomo Nacional de Acueductos y Alcantarillados
ocds-lcuori-jRDkQG-HMCR-420-2014-2,ocds-lcuori-jRDkQG-HMCR-420-2014-2/4,jRDkQG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-orvOoL-Pedido No 675-2014 Materiales.-1,ocds-lcuori-orvOoL-Pedido No 675-2014 Materiales.-1/3,orvOoL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-XRbOkr-CS-CSJ-2014-1166-1,ocds-lcuori-XRbOkr-CS-CSJ-2014-1166-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-2LAzdG-ADQ-390-2014-1,ocds-lcuori-2LAzdG-ADQ-390-2014-1/3,2LAzdG-DRW5Lg,DRW5Lg,"Secretaria de Recursos Naturales, Ambiente y Minas"
ocds-lcuori-8L47Pr-COT. 086-2014-1,ocds-lcuori-8L47Pr-COT. 086-2014-1/3,8L47Pr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-ZGqW9r-CM-066-IPM-2014-1,ocds-lcuori-ZGqW9r-CM-066-IPM-2014-1/3,ZGqW9r-WRzOdr,WRzOdr,Instituto de Previsión Militar
ocds-lcuori-orvDGM-3286-1,ocds-lcuori-orvDGM-3286-1/3,orvDGM-jRDVLk,jRDVLk,Servicio Autónomo Nacional de Acueductos y Alcantarillados
ocds-lcuori-PLe00r-CONEANFO-PROELEM-44-06-2014-1,ocds-lcuori-PLe00r-CONEANFO-PROELEM-44-06-2014-1/3,PLe00r-PR8P5R,PR8P5R,Comisión Nacional de Educación Alternativa No Formal
ocds-lcuori-7GX4eG-095/2014-1,ocds-lcuori-7GX4eG-095/2014-1/3,7GX4eG-4LOWLg,4LOWLg,Instituto Nacional de Estadística
ocds-lcuori-vGZWNR-10004679-1,ocds-lcuori-vGZWNR-10004679-1/3,vGZWNR-orvxDG,orvxDG,Instituto Hondureño de Seguridad Social
ocds-lcuori-PLemLJ-CC-0192-2014-DGMM-1,ocds-lcuori-PLemLJ-CC-0192-2014-DGMM-1/3,PLemLJ-8L4PLY,8L4PLY,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-XRbOkr-CS-CSJ-2014-0724-1,ocds-lcuori-XRbOkr-CS-CSJ-2014-0724-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-Zr5B9L-C-220-0201-2014-1,ocds-lcuori-Zr5B9L-C-220-0201-2014-1/3,Zr5B9L-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-grxELe-438-2014-SAG-1,ocds-lcuori-grxELe-438-2014-SAG-1/3,grxELe-MLQALQ,MLQALQ,Secretaría de Agricultura y Ganadería
ocds-lcuori-grxELe-440-2014-SAG-1,ocds-lcuori-grxELe-440-2014-SAG-1/3,grxELe-MLQALQ,MLQALQ,Secretaría de Agricultura y Ganadería
ocds-lcuori-DRWQ0L-HONDUCOR DC-0363-2014-1,ocds-lcuori-DRWQ0L-HONDUCOR DC-0363-2014-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-PLemLJ-CC-0194-2014-DGMM-1,ocds-lcuori-PLemLJ-CC-0194-2014-DGMM-1/3,PLemLJ-8L4PLY,8L4PLY,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-orvOoL-Pedido No 714-2014 Materiales.-1,ocds-lcuori-orvOoL-Pedido No 714-2014 Materiales.-1/3,orvOoL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-4LOk7L-PACPV-SIEHH-058-2014-1,ocds-lcuori-4LOk7L-PACPV-SIEHH-058-2014-1/3,4LOk7L-4LOWLg,4LOWLg,Instituto Nacional de Estadística
ocds-lcuori-Zr5B9L-C-0099-1,ocds-lcuori-Zr5B9L-C-0099-1/3,Zr5B9L-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-Zr5B9L-C-0101-2014-1,ocds-lcuori-Zr5B9L-C-0101-2014-1/3,Zr5B9L-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-grxq2L-CM-291-2014-1,ocds-lcuori-grxq2L-CM-291-2014-1/3,grxq2L-grxEyL,grxEyL,Direccion Ejecutiva de Ingresos
ocds-lcuori-Zr5B9L-C-0105-2014-1,ocds-lcuori-Zr5B9L-C-0105-2014-1/3,Zr5B9L-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-Zr5B9L-C-0106-2014-1,ocds-lcuori-Zr5B9L-C-0106-2014-1/3,Zr5B9L-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-Zr5B9L-C-0109-2014-1,ocds-lcuori-Zr5B9L-C-0109-2014-1/3,Zr5B9L-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-orvPvG-CM-HEAC-48-2014-1,ocds-lcuori-orvPvG-CM-HEAC-48-2014-1/3,orvPvG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-grxq2L-CM-293-2014-1,ocds-lcuori-grxq2L-CM-293-2014-1/3,grxq2L-grxEyL,grxEyL,Direccion Ejecutiva de Ingresos
ocds-lcuori-WRzw3r-PADH-UE-12-2014-1,ocds-lcuori-WRzw3r-PADH-UE-12-2014-1/3,WRzw3r-DRWlNr,DRWlNr,"Secretaría de Derechos Humanos, Justicia, Gobernación y Descentralización"
ocds-lcuori-grxq2L-CM-302-2014-1,ocds-lcuori-grxq2L-CM-302-2014-1/3,grxq2L-grxEyL,grxEyL,Direccion Ejecutiva de Ingresos
ocds-lcuori-8L47ar-CC-HSMO-104-2014-1,ocds-lcuori-8L47ar-CC-HSMO-104-2014-1/3,8L47ar-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-8L47ar-CC-HSMO-105-2014-1,ocds-lcuori-8L47ar-CC-HSMO-105-2014-1/3,8L47ar-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-gLkVEr-N 144-2014-1,ocds-lcuori-gLkVEr-N 144-2014-1/3,gLkVEr-mGEJpR,mGEJpR,Comisionado Nacional de los Derechos Humanos
ocds-lcuori-XRbOkr-CS-CSJ-2014-0737-1,ocds-lcuori-XRbOkr-CS-CSJ-2014-0737-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-8L47ar-CC-HSMO-106-2014-1,ocds-lcuori-8L47ar-CC-HSMO-106-2014-1/3,8L47ar-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-Zr56vL-40713-1,ocds-lcuori-Zr56vL-40713-1/3,Zr56vL-jRDdVR,jRDdVR,Instituto Nacional de Formación Profesional
ocds-lcuori-WRzw3r-CM-109-2014-1,ocds-lcuori-WRzw3r-CM-109-2014-1/3,WRzw3r-DRWlNr,DRWlNr,"Secretaría de Derechos Humanos, Justicia, Gobernación y Descentralización"
ocds-lcuori-grxq2L-CM-299-2014-1,ocds-lcuori-grxq2L-CM-299-2014-1/3,grxq2L-grxEyL,grxEyL,Direccion Ejecutiva de Ingresos
ocds-lcuori-mrY67L-3209-2014RSGD-1,ocds-lcuori-mrY67L-3209-2014RSGD-1/3,mrY67L-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-mGEMGM-SEFIN LPN-013-2014-2,ocds-lcuori-mGEMGM-SEFIN LPN-013-2014-2/3,mGEMGM-NLPKrv,NLPKrv,Secretaria de Finanzas
ocds-lcuori-mrY67L-3309-2014RSGD-1,ocds-lcuori-mrY67L-3309-2014RSGD-1/3,mrY67L-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-jRDA5r-solicitud 618-1,ocds-lcuori-jRDA5r-solicitud 618-1/3,jRDA5r-MLQ77R,MLQ77R,Heroico y Benemérito Cuerpo de Bomberos de Honduras
ocds-lcuori-orvDGM-10250-1,ocds-lcuori-orvDGM-10250-1/3,orvDGM-jRDVLk,jRDVLk,Servicio Autónomo Nacional de Acueductos y Alcantarillados
ocds-lcuori-DL9kwR-CC-5347-TSC-2014-1,ocds-lcuori-DL9kwR-CC-5347-TSC-2014-1/3,DL9kwR-yRlaDr,yRlaDr,Tribunal Superior de Cuentas
ocds-lcuori-Zr56vL-40738-1,ocds-lcuori-Zr56vL-40738-1/3,Zr56vL-jRDdVR,jRDdVR,Instituto Nacional de Formación Profesional
ocds-lcuori-DL9kwR-CC-5350-TSC-2014-1,ocds-lcuori-DL9kwR-CC-5350-TSC-2014-1/3,DL9kwR-yRlaDr,yRlaDr,Tribunal Superior de Cuentas
ocds-lcuori-Zr56vL-40919-1,ocds-lcuori-Zr56vL-40919-1/3,Zr56vL-jRDdVR,jRDdVR,Instituto Nacional de Formación Profesional
ocds-lcuori-7G3MNr-432014-1,ocds-lcuori-7G3MNr-432014-1/3,7G3MNr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-orvDGM-10235-1,ocds-lcuori-orvDGM-10235-1/3,orvDGM-jRDVLk,jRDVLk,Servicio Autónomo Nacional de Acueductos y Alcantarillados
ocds-lcuori-PGJpAr-001-1,ocds-lcuori-PGJpAr-001-1/3,PGJpAr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-kR05rP-OS01-204-2014-1,ocds-lcuori-kR05rP-OS01-204-2014-1/3,kR05rP-8L4PLY,8L4PLY,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-orvDGM-416-14-1,ocds-lcuori-orvDGM-416-14-1/3,orvDGM-jRDVLk,jRDVLk,Servicio Autónomo Nacional de Acueductos y Alcantarillados
ocds-lcuori-2LAzdG-ADQ-392-2014-1,ocds-lcuori-2LAzdG-ADQ-392-2014-1/3,2LAzdG-DRW5Lg,DRW5Lg,"Secretaria de Recursos Naturales, Ambiente y Minas"
ocds-lcuori-2LAzdG-ADQ-394-2014-1,ocds-lcuori-2LAzdG-ADQ-394-2014-1/3,2LAzdG-DRW5Lg,DRW5Lg,"Secretaria de Recursos Naturales, Ambiente y Minas"
ocds-lcuori-orvovL-UNAH-SEAF-OC-0378-2014-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-0378-2014-1/3,orvovL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-orvovL-UNAH-SEAF-OC-0381-2014-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-0381-2014-1/3,orvovL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-1RaMPR-ACS-USAID-CP-02-2014-1,ocds-lcuori-1RaMPR-ACS-USAID-CP-02-2014-1/3,1RaMPR-7G3A5r,7G3A5r,MCA Honduras
ocds-lcuori-orvovL-UNAH-SEAF-OC-0388-2014-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-0388-2014-1/3,orvovL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-JLKYJR-CM-016-2014-SSIS/PRAF-1,ocds-lcuori-JLKYJR-CM-016-2014-SSIS/PRAF-1/3,JLKYJR-kR05rP,kR05rP,Programa de Asignación Familiar
ocds-lcuori-MrM0xR-CC-043-RDSO2014-1,ocds-lcuori-MrM0xR-CC-043-RDSO2014-1/3,MrM0xR-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-DL9kwR-CC-5351-TSC-2014-1,ocds-lcuori-DL9kwR-CC-5351-TSC-2014-1/3,DL9kwR-yRlaDr,yRlaDr,Tribunal Superior de Cuentas
ocds-lcuori-jRDA5r-solicitud 671-1,ocds-lcuori-jRDA5r-solicitud 671-1/3,jRDA5r-MLQ77R,MLQ77R,Heroico y Benemérito Cuerpo de Bomberos de Honduras
ocds-lcuori-KLgDwG-CM-IHT-130-2014-1,ocds-lcuori-KLgDwG-CM-IHT-130-2014-1/3,KLgDwG-2LmVGK,2LmVGK,Secretaria de Turismo
ocds-lcuori-PLeAqL-COPECO-CM-21-06-2014-1,ocds-lcuori-PLeAqL-COPECO-CM-21-06-2014-1/3,PLeAqL-wrV3LP,wrV3LP,Comisión Permanente de Contingencias
ocds-lcuori-DL9kwR-CC-5352-TSC-2014-1,ocds-lcuori-DL9kwR-CC-5352-TSC-2014-1/3,DL9kwR-yRlaDr,yRlaDr,Tribunal Superior de Cuentas
ocds-lcuori-DL9kwR-CC-5353-TSC-2014-1,ocds-lcuori-DL9kwR-CC-5353-TSC-2014-1/3,DL9kwR-yRlaDr,yRlaDr,Tribunal Superior de Cuentas
ocds-lcuori-DL9kwR-CC-5355-TSC-2014-1,ocds-lcuori-DL9kwR-CC-5355-TSC-2014-1/3,DL9kwR-yRlaDr,yRlaDr,Tribunal Superior de Cuentas
ocds-lcuori-jRDA5r-solicitud 897-1,ocds-lcuori-jRDA5r-solicitud 897-1/3,jRDA5r-MLQ77R,MLQ77R,Heroico y Benemérito Cuerpo de Bomberos de Honduras
ocds-lcuori-2LAzdG-ADQ-207-2014-1,ocds-lcuori-2LAzdG-ADQ-207-2014-1/3,2LAzdG-DRW5Lg,DRW5Lg,"Secretaria de Recursos Naturales, Ambiente y Minas"
ocds-lcuori-MrM0xR-CC-43-RDSO2014-1,ocds-lcuori-MrM0xR-CC-43-RDSO2014-1/3,MrM0xR-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-lRo92L-14-64-1,ocds-lcuori-lRo92L-14-64-1/3,lRo92L-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-jRDA5r-solicitud 908-1,ocds-lcuori-jRDA5r-solicitud 908-1/3,jRDA5r-MLQ77R,MLQ77R,Heroico y Benemérito Cuerpo de Bomberos de Honduras
ocds-lcuori-jRDA5r-solicitud 913-1,ocds-lcuori-jRDA5r-solicitud 913-1/3,jRDA5r-MLQ77R,MLQ77R,Heroico y Benemérito Cuerpo de Bomberos de Honduras
ocds-lcuori-jRDA5r-solicitud 910-1,ocds-lcuori-jRDA5r-solicitud 910-1/3,jRDA5r-MLQ77R,MLQ77R,Heroico y Benemérito Cuerpo de Bomberos de Honduras
ocds-lcuori-DL9kwR-CC-5356-TSC-2014-1,ocds-lcuori-DL9kwR-CC-5356-TSC-2014-1/3,DL9kwR-yRlaDr,yRlaDr,Tribunal Superior de Cuentas
ocds-lcuori-KLg9wR-072-14-1,ocds-lcuori-KLg9wR-072-14-1/3,KLg9wR-8L4pPL,8L4pPL,Instituto Nacional de Jubilaciones y Pensiones de los Empleados Públicos
ocds-lcuori-2LAzdG-ADQ-397-2014-1,ocds-lcuori-2LAzdG-ADQ-397-2014-1/3,2LAzdG-DRW5Lg,DRW5Lg,"Secretaria de Recursos Naturales, Ambiente y Minas"
ocds-lcuori-KLg9wR-073-14-1,ocds-lcuori-KLg9wR-073-14-1/3,KLg9wR-8L4pPL,8L4pPL,Instituto Nacional de Jubilaciones y Pensiones de los Empleados Públicos
ocds-lcuori-jRDA5r-solicitud 676-1,ocds-lcuori-jRDA5r-solicitud 676-1/3,jRDA5r-MLQ77R,MLQ77R,Heroico y Benemérito Cuerpo de Bomberos de Honduras
ocds-lcuori-MrMPYR-187-2014-1,ocds-lcuori-MrMPYR-187-2014-1/3,MrMPYR-grxELe,grxELe,Comisión Nacional de Bancos y Seguros
ocds-lcuori-MLQnmG-CC-2365-HPL-2014-1,ocds-lcuori-MLQnmG-CC-2365-HPL-2014-1/3,MLQnmG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-orvPDG-CM-674 - ONCAE-2014-1,ocds-lcuori-orvPDG-CM-674 - ONCAE-2014-1/3,orvPDG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-orvPDG-CM-703 - ONCAE-2014-1,ocds-lcuori-orvPDG-CM-703 - ONCAE-2014-1/3,orvPDG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-ERpWgG-SRE_COTIZACION No. 382-2014-1,ocds-lcuori-ERpWgG-SRE_COTIZACION No. 382-2014-1/3,ERpWgG-Er6JrN,Er6JrN,Secretaría de Relaciones Exteriores y Cooperación Internacional
ocds-lcuori-7GX7XL--AFCE-ACDI-PNCHL-147-2014-1,ocds-lcuori-7GX7XL--AFCE-ACDI-PNCHL-147-2014-1/3,7GX7XL-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-Zr5B9L-C-0587-2014-PE-0443-2014-1,ocds-lcuori-Zr5B9L-C-0587-2014-PE-0443-2014-1/3,Zr5B9L-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-2LAzdG-ADQ-213-2014-1,ocds-lcuori-2LAzdG-ADQ-213-2014-1/3,2LAzdG-DRW5Lg,DRW5Lg,"Secretaria de Recursos Naturales, Ambiente y Minas"
ocds-lcuori-orvDGM-423-14-1,ocds-lcuori-orvDGM-423-14-1/3,orvDGM-jRDVLk,jRDVLk,Servicio Autónomo Nacional de Acueductos y Alcantarillados
ocds-lcuori-Zr5B9L-C-0586-2014-PE-0442-2014-1,ocds-lcuori-Zr5B9L-C-0586-2014-PE-0442-2014-1/3,Zr5B9L-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-KLgDwG-CM-IHT-070-2014-1,ocds-lcuori-KLgDwG-CM-IHT-070-2014-1/3,KLgDwG-2LmVGK,2LmVGK,Secretaria de Turismo
ocds-lcuori-orvDGM-422-14-1,ocds-lcuori-orvDGM-422-14-1/3,orvDGM-jRDVLk,jRDVLk,Servicio Autónomo Nacional de Acueductos y Alcantarillados
ocds-lcuori-DL9kwR-CC-5359-TSC-2014-1,ocds-lcuori-DL9kwR-CC-5359-TSC-2014-1/3,DL9kwR-yRlaDr,yRlaDr,Tribunal Superior de Cuentas
ocds-lcuori-DL9kwR-CC-5360-TSC-2014-1,ocds-lcuori-DL9kwR-CC-5360-TSC-2014-1/3,DL9kwR-yRlaDr,yRlaDr,Tribunal Superior de Cuentas
