ocid,id,awards/0/id,awards/0/documents/0/id,awards/0/documents/0/documentType,awards/0/documents/0/description,awards/0/documents/0/datePublished,awards/0/documents/0/format,awards/0/documents/0/url,awards/0/documents/0/title
ocds-lcuori-MrMagr-LP-040-2014-2,ocds-lcuori-MrMagr-LP-040-2014-2/4,MrMagr-LP-040-2014-2,47132,awardNotice,Resolucion de la Adjudicacion,2014-06-04T16:27:43.540000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic84LP-040-2014802-ResoluciondelaAdjudicacion.PDF,Resolucion de la Adjudicacion
ocds-lcuori-MrMagr-LP-041-2014-2,ocds-lcuori-MrMagr-LP-041-2014-2/3,MrMagr-LP-041-2014-2,47123,awardNotice,Resolucion de la Adjudicacion,2014-06-04T15:41:51.210000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic84LP-041-2014802-ResoluciondelaAdjudicacion.PDF,Resolucion de la Adjudicacion
ocds-lcuori-MrMagr-LP-044-2014-2,ocds-lcuori-MrMagr-LP-044-2014-2/3,MrMagr-LP-044-2014-2,48312,awardNotice,Resolucion de la Adjudicacion,2014-07-02T11:08:56.710000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic84LP-044-2014802-ResoluciondelaAdjudicacion.PDF,Resolucion de la Adjudicacion
ocds-lcuori-JLKQxR-005-2014-2,ocds-lcuori-JLKQxR-005-2014-2/3,JLKQxR-005-2014-2,49159,awardNotice,Resolucion de la Adjudicacion,2014-07-18T10:47:13.923000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic79005-2014803-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-7G3Myr-LP-05-1211-HSP-2014-2,ocds-lcuori-7G3Myr-LP-05-1211-HSP-2014-2/3,7G3Myr-LP-05-1211-HSP-2014-2,47488,awardNotice,Resolucion de la Adjudicacion,2014-06-13T15:37:04.277000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic96LP-05-1211-HSP-2014802-ResoluciondelaAdjudicacion.docx,Resolucion de la Adjudicacion
ocds-lcuori-7G3Myr-LP-03-128-HSP-2014-2,ocds-lcuori-7G3Myr-LP-03-128-HSP-2014-2/3,7G3Myr-LP-03-128-HSP-2014-2,47491,awardNotice,Resolucion de la Adjudicacion,2014-06-13T15:56:07.737000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic96LP-03-128-HSP-2014802-ResoluciondelaAdjudicacion.docx,Resolucion de la Adjudicacion
ocds-lcuori-7G3Myr-LP-06-1213-HSP-2014-2,ocds-lcuori-7G3Myr-LP-06-1213-HSP-2014-2/3,7G3Myr-LP-06-1213-HSP-2014-2,47494,awardNotice,Resolucion de la Adjudicacion,2014-06-13T16:25:44.703000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic96LP-06-1213-HSP-2014802-ResoluciondelaAdjudicacion.docx,Resolucion de la Adjudicacion
ocds-lcuori-7G3Myr-LP-07-1215-HSP-2014-2,ocds-lcuori-7G3Myr-LP-07-1215-HSP-2014-2/3,7G3Myr-LP-07-1215-HSP-2014-2,47497,awardNotice,Resolucion de la Adjudicacion,2014-06-13T17:09:42.770000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic96LP-07-1215-HSP-2014802-ResoluciondelaAdjudicacion.docx,Resolucion de la Adjudicacion
ocds-lcuori-JLKAbR-001-2014-2,ocds-lcuori-JLKAbR-001-2014-2/3,JLKAbR-001-2014-2,45574,awardNotice,Resolucion de la Adjudicacion,2014-04-24T10:44:13.220000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic179001-2014803-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-grxXEr-LP-001-14-2,ocds-lcuori-grxXEr-LP-001-14-2/3,grxXEr-LP-001-14-2,43673,awardNotice,Resolucion de la Adjudicacion,2014-02-28T09:27:19.660000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic97LP-001-14802-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-JLKQxR-LP.015-14-2,ocds-lcuori-JLKQxR-LP.015-14-2/3,JLKQxR-LP.015-14-2,50609,awardNotice,Resolucion de la Adjudicacion,2014-08-18T15:05:55.253000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic79LP.015-14802-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-grxXEr-LP-003-14-2,ocds-lcuori-grxXEr-LP-003-14-2/4,grxXEr-LP-003-14-2,43675,awardNotice,Resolucion de la Adjudicacion,2014-02-28T09:45:56.867000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic97LP-003-14802-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-grxXEr-LP-004-14-2,ocds-lcuori-grxXEr-LP-004-14-2/3,grxXEr-LP-004-14-2,43677,awardNotice,Resolucion de la Adjudicacion,2014-02-28T09:58:35.833000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic97LP-004-14802-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-JLKQxR-006-2014-2,ocds-lcuori-JLKQxR-006-2014-2/3,JLKQxR-006-2014-2,49236,awardNotice,Resolucion de la Adjudicacion,2014-07-21T14:14:09.033000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic79006-2014803-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-1RaMPR-LPI-01-2155-2014-2,ocds-lcuori-1RaMPR-LPI-01-2155-2014-2/3,1RaMPR-LPI-01-2155-2014-2,64574,awardNotice,Resolucion de la Adjudicacion,2015-08-14T10:58:16.263000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic703LPI-01-2155-2014807-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-lRo92L-13-2,ocds-lcuori-lRo92L-13-2/3,lRo92L-13-2,46834,awardNotice,Resolucion de la Adjudicacion,2014-05-29T09:37:12.760000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic8913803-ResoluciondelaAdjudicacion.docx,Resolucion de la Adjudicacion
ocds-lcuori-2LmqDL-LPrNO-28-FM-039-AMDC-2014-2,ocds-lcuori-2LmqDL-LPrNO-28-FM-039-AMDC-2014-2/3,2LmqDL-LPrNO-28-FM-039-AMDC-2014-2,56474,awardNotice,Resolucion de la Adjudicacion,2015-02-06T14:32:50.300000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-28-FM-039-AMDC-2014806-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-lRo92L-14-2,ocds-lcuori-lRo92L-14-2/3,lRo92L-14-2,53108,awardNotice,Resolucion de la Adjudicacion,2014-10-21T11:01:43.917000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic8914803-ResoluciondelaAdjudicacion.docx,Resolucion de la Adjudicacion
ocds-lcuori-lRo92L-15-2,ocds-lcuori-lRo92L-15-2/3,lRo92L-15-2,47429,awardNotice,Resolucion de la Adjudicacion,2014-06-12T12:27:13.927000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic8915803-ResoluciondelaAdjudicacion.docx,Resolucion de la Adjudicacion
ocds-lcuori-JLKQxR-007-2014-2,ocds-lcuori-JLKQxR-007-2014-2/3,JLKQxR-007-2014-2,49234,awardNotice,Resolucion de la Adjudicacion,2014-07-21T14:09:45.270000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic79007-2014803-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-lRo92L-16-2,ocds-lcuori-lRo92L-16-2/3,lRo92L-16-2,49938,awardNotice,Resolucion de la Adjudicacion,2014-08-04T12:41:43.930000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic8916803-ResoluciondelaAdjudicacion.docx,Resolucion de la Adjudicacion
ocds-lcuori-Er6jdr-No. PGRD-SBMC-001-2013 -2,ocds-lcuori-Er6jdr-No. PGRD-SBMC-001-2013 -2/3,Er6jdr-No. PGRD-SBMC-001-2013 -2,49462,awardNotice,Resolucion de la Adjudicacion,2014-07-25T21:46:40.283000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic719No.%20PGRD-SBMC-001-2013%20802-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-lRo92L-36-2,ocds-lcuori-lRo92L-36-2/3,lRo92L-36-2,53111,awardNotice,Resolucion de la Adjudicacion,2014-10-21T11:02:44.963000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic8936803-ResoluciondelaAdjudicacion.docx,Resolucion de la Adjudicacion
ocds-lcuori-JLKQxR-008-2014-2,ocds-lcuori-JLKQxR-008-2014-2/3,JLKQxR-008-2014-2,49238,awardNotice,Resolucion de la Adjudicacion,2014-07-21T14:18:28.530000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic79008-2014803-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-lRo92L-37-2,ocds-lcuori-lRo92L-37-2/3,lRo92L-37-2,51451,awardNotice,Resolucion de la Adjudicacion,2014-09-10T16:56:00.783000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic8937803-ResoluciondelaAdjudicacion.docx,Resolucion de la Adjudicacion
ocds-lcuori-lRo92L-38-2,ocds-lcuori-lRo92L-38-2/3,lRo92L-38-2,49377,awardNotice,Resolucion de la Adjudicacion,2014-07-23T16:00:22.190000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic8938803-ResoluciondelaAdjudicacion.docx,Resolucion de la Adjudicacion
ocds-lcuori-lRo92L-39-2,ocds-lcuori-lRo92L-39-2/3,lRo92L-39-2,49379,awardNotice,Resolucion de la Adjudicacion,2014-07-23T16:01:25.640000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic8939803-ResoluciondelaAdjudicacion.docx,Resolucion de la Adjudicacion
ocds-lcuori-gLkVEr-LP 001-2014-2,ocds-lcuori-gLkVEr-LP 001-2014-2/3,gLkVEr-LP 001-2014-2,59720,awardNotice,Resolucion de la Adjudicacion,2015-04-23T11:01:38.593000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic571LP%20001-2014803-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-7GXmzR-LPN-001-2014 CCIVS-2,ocds-lcuori-7GXmzR-LPN-001-2014 CCIVS-2/4,7GXmzR-LPN-001-2014 CCIVS-2,47161,awardNotice,Resolucion de la Adjudicacion,2014-06-05T17:39:52.450000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic759LPN-001-2014%20CCIVS807-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-JLKQxR-009-2014-2,ocds-lcuori-JLKQxR-009-2014-2/3,JLKQxR-009-2014-2,49240,awardNotice,Resolucion de la Adjudicacion,2014-07-21T14:19:22.367000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic79009-2014803-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-grxXEr-LP. 005-14-2,ocds-lcuori-grxXEr-LP. 005-14-2/4,grxXEr-LP. 005-14-2,43679,awardNotice,Resolucion de la Adjudicacion,2014-02-28T10:09:03.767000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic97LP.%20005-14802-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-grxXEr-LP. 006-14-2,ocds-lcuori-grxXEr-LP. 006-14-2/4,grxXEr-LP. 006-14-2,43681,awardNotice,Resolucion de la Adjudicacion,2014-02-28T10:46:06.870000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic97LP.%20006-14802-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-kR2qdG-LP-21-HRSC-2014-2,ocds-lcuori-kR2qdG-LP-21-HRSC-2014-2/3,kR2qdG-LP-21-HRSC-2014-2,50303,awardNotice,Resolucion de la Adjudicacion,2014-08-12T09:35:29.977000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic102LP-21-HRSC-2014802-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-kR2qdG-LP-22-HRSC-2014-2,ocds-lcuori-kR2qdG-LP-22-HRSC-2014-2/3,kR2qdG-LP-22-HRSC-2014-2,50124,awardNotice,Resolucion de la Adjudicacion,2014-08-07T14:34:00.883000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic102LP-22-HRSC-2014802-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-kR2qdG-LP-23-HRSC-2014-2,ocds-lcuori-kR2qdG-LP-23-HRSC-2014-2/3,kR2qdG-LP-23-HRSC-2014-2,50088,awardNotice,Resolucion de la Adjudicacion,2014-08-06T15:57:56.890000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic102LP-23-HRSC-2014802-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-lRo92L-40-2,ocds-lcuori-lRo92L-40-2/3,lRo92L-40-2,49940,awardNotice,Resolucion de la Adjudicacion,2014-08-04T12:42:39.117000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic8940803-ResoluciondelaAdjudicacion.docx,Resolucion de la Adjudicacion
ocds-lcuori-lRo92L-41-2,ocds-lcuori-lRo92L-41-2/3,lRo92L-41-2,50866,awardNotice,Resolucion de la Adjudicacion,2014-08-25T09:41:57.553000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic8941803-ResoluciondelaAdjudicacion.docx,Resolucion de la Adjudicacion
ocds-lcuori-orvovL-LPN-15-2013-SEAF-UNIFORMES-2,ocds-lcuori-orvovL-LPN-15-2013-SEAF-UNIFORMES-2/3,orvovL-LPN-15-2013-SEAF-UNIFORMES-2,46488,awardNotice,Resolucion de la Adjudicacion,2014-05-21T14:18:15.067000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic151LPN-15-2013-SEAF-UNIFORMES803-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-8L47Pr-L-P 030-2014-2,ocds-lcuori-8L47Pr-L-P 030-2014-2/3,8L47Pr-L-P 030-2014-2,47747,awardNotice,Resolucion de la Adjudicacion,2014-06-18T15:29:46.837000-06:00,image/jpeg,http://h1.honducompras.gob.hn/Docs/Lic94L-P%20030-2014802-ResoluciondelaAdjudicacion.jpg,Resolucion de la Adjudicacion
ocds-lcuori-ERpaPr-01-2014-2,ocds-lcuori-ERpaPr-01-2014-2/3,ERpaPr-01-2014-2,47088,awardNotice,Resolucion de la Adjudicacion,2014-06-04T00:12:55.560000-06:00,image/jpeg,http://h1.honducompras.gob.hn/Docs/Lic8801-2014802-ResoluciondelaAdjudicacion.jpg,Resolucion de la Adjudicacion
ocds-lcuori-ERpaDr-LP 14-14-2,ocds-lcuori-ERpaDr-LP 14-14-2/3,ERpaDr-LP 14-14-2,47779,awardNotice,Resolucion de la Adjudicacion,2014-06-19T13:02:12.037000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic100LP%2014-14802-ResoluciondelaAdjudicacion.doc,Resolucion de la Adjudicacion
ocds-lcuori-ERpaDr-LP 15-14-2,ocds-lcuori-ERpaDr-LP 15-14-2/3,ERpaDr-LP 15-14-2,47781,awardNotice,Resolucion de la Adjudicacion,2014-06-19T13:07:57.283000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic100LP%2015-14802-ResoluciondelaAdjudicacion.doc,Resolucion de la Adjudicacion
ocds-lcuori-ERpaPr-02-2014-2,ocds-lcuori-ERpaPr-02-2014-2/3,ERpaPr-02-2014-2,47091,awardNotice,Resolucion de la Adjudicacion,2014-06-04T00:31:45.113000-06:00,image/jpeg,http://h1.honducompras.gob.hn/Docs/Lic8802-2014803-ResoluciondelaAdjudicacion.jpg,Resolucion de la Adjudicacion
ocds-lcuori-kR2qdG-LP-24-HRSC-2014-2,ocds-lcuori-kR2qdG-LP-24-HRSC-2014-2/3,kR2qdG-LP-24-HRSC-2014-2,50082,awardNotice,Resolucion de la Adjudicacion,2014-08-06T15:21:08.757000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic102LP-24-HRSC-2014802-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-grxXEr-LP. 019-14-2,ocds-lcuori-grxXEr-LP. 019-14-2/3,grxXEr-LP. 019-14-2,48552,awardNotice,Resolucion de la Adjudicacion,2014-07-08T11:26:28.877000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic97LP.%20019-14802-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-ERpaPr-03-2014-2,ocds-lcuori-ERpaPr-03-2014-2/3,ERpaPr-03-2014-2,47093,awardNotice,Resolucion de la Adjudicacion,2014-06-04T00:35:07.387000-06:00,image/jpeg,http://h1.honducompras.gob.hn/Docs/Lic8803-2014802-ResoluciondelaAdjudicacion.jpg,Resolucion de la Adjudicacion
ocds-lcuori-grxXEr-LP. 020-14-2,ocds-lcuori-grxXEr-LP. 020-14-2/3,grxXEr-LP. 020-14-2,50838,awardNotice,Resolucion de la Adjudicacion,2014-08-22T14:19:54.343000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic97LP.%20020-14802-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-grxXEr-LP. 021-14-2,ocds-lcuori-grxXEr-LP. 021-14-2/3,grxXEr-LP. 021-14-2,48554,awardNotice,Resolucion de la Adjudicacion,2014-07-08T11:32:16.983000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic97LP.%20021-14802-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-grxXEr-LP. 022-14-2,ocds-lcuori-grxXEr-LP. 022-14-2/3,grxXEr-LP. 022-14-2,48561,awardNotice,Resolucion de la Adjudicacion,2014-07-08T13:44:15.787000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic97LP.%20022-14802-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-grxXEr-LP. 023-14-2,ocds-lcuori-grxXEr-LP. 023-14-2/3,grxXEr-LP. 023-14-2,48563,awardNotice,Resolucion de la Adjudicacion,2014-07-08T13:55:00.790000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic97LP.%20023-14802-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-ERpaPr-04-2014-2,ocds-lcuori-ERpaPr-04-2014-2/3,ERpaPr-04-2014-2,47095,awardNotice,Resolucion de la Adjudicacion,2014-06-04T00:40:12.623000-06:00,image/jpeg,http://h1.honducompras.gob.hn/Docs/Lic8804-2014802-ResoluciondelaAdjudicacion.jpg,Resolucion de la Adjudicacion
ocds-lcuori-grxXEr-LP. 007-14-2,ocds-lcuori-grxXEr-LP. 007-14-2/3,grxXEr-LP. 007-14-2,43803,awardNotice,Resolucion de la Adjudicacion,2014-03-06T14:43:43.190000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic97LP.%20007-14802-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-grxXEr-LP. 008-14-2,ocds-lcuori-grxXEr-LP. 008-14-2/4,grxXEr-LP. 008-14-2,43800,awardNotice,Resolucion de la Adjudicacion,2014-03-06T14:40:01.783000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic97LP.%20008-14802-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-7GXMRV-LP-28-DGOP-OO.UU.-2014-2,ocds-lcuori-7GXMRV-LP-28-DGOP-OO.UU.-2014-2/4,7GXMRV-LP-28-DGOP-OO.UU.-2014-2,63681,awardNotice,Resolucion de la Adjudicacion,2015-07-24T09:35:02.557000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic15LP-28-DGOP-OO.UU.-2014805-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-MrMagr-LP-001-2014-2,ocds-lcuori-MrMagr-LP-001-2014-2/3,MrMagr-LP-001-2014-2,47988,awardNotice,Resolucion de la Adjudicacion,2014-06-24T11:07:11.587000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic84LP-001-2014802-ResoluciondelaAdjudicacion.PDF,Resolucion de la Adjudicacion
ocds-lcuori-MrMagr-LP-001-2014-2,ocds-lcuori-MrMagr-LP-001-2014-2/3,MrMagr-LP-001-2014-2,47989,awardNotice,Resolucion de la Adjudicacion,2014-06-24T11:07:15.827000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic84LP-001-2014802-ResoluciondelaAdjudicacion.PDF,Resolucion de la Adjudicacion
ocds-lcuori-MrMagr-LP-003-2014-2,ocds-lcuori-MrMagr-LP-003-2014-2/3,MrMagr-LP-003-2014-2,47995,awardNotice,Resolucion de la Adjudicacion,2014-06-24T12:07:03.070000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic84LP-003-2014802-ResoluciondelaAdjudicacion.PDF,Resolucion de la Adjudicacion
ocds-lcuori-grxXEr-LP-09-14-2,ocds-lcuori-grxXEr-LP-09-14-2/4,grxXEr-LP-09-14-2,44593,awardNotice,Resolucion de la Adjudicacion,2014-03-20T13:28:53.347000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic97LP-09-14802-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-grxXEr-LP. 010-14-2,ocds-lcuori-grxXEr-LP. 010-14-2/4,grxXEr-LP. 010-14-2,43811,awardNotice,Resolucion de la Adjudicacion,2014-03-06T14:53:06.053000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic97LP.%20010-14802-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-grxXEr-LP. 011-14-2,ocds-lcuori-grxXEr-LP. 011-14-2/4,grxXEr-LP. 011-14-2,44595,awardNotice,Resolucion de la Adjudicacion,2014-03-20T13:33:53.717000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic97LP.%20011-14802-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-grxXEr-LP.012-14-2,ocds-lcuori-grxXEr-LP.012-14-2/4,grxXEr-LP.012-14-2,43915,awardNotice,Resolucion de la Adjudicacion,2014-03-07T11:17:36.190000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic97LP.012-14802-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-grxXEr-LP. 013-14-2,ocds-lcuori-grxXEr-LP. 013-14-2/4,grxXEr-LP. 013-14-2,43814,awardNotice,Resolucion de la Adjudicacion,2014-03-06T14:55:45.710000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic97LP.%20013-14802-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-grxXEr-LP. 014-14-2,ocds-lcuori-grxXEr-LP. 014-14-2/4,grxXEr-LP. 014-14-2,44597,awardNotice,Resolucion de la Adjudicacion,2014-03-20T13:37:52.180000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic97LP.%20014-14802-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-grxXEr-LP.015-14-2,ocds-lcuori-grxXEr-LP.015-14-2/3,grxXEr-LP.015-14-2,43817,awardNotice,Resolucion de la Adjudicacion,2014-03-06T14:57:09.813000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic97LP.015-14802-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-2LmqDL-CPuNO-01-FM-14-AMDC-2014-2,ocds-lcuori-2LmqDL-CPuNO-01-FM-14-AMDC-2014-2/4,2LmqDL-CPuNO-01-FM-14-AMDC-2014-2,55728,awardNotice,Resolucion de la Adjudicacion,2015-01-10T12:32:42.313000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic221CPuNO-01-FM-14-AMDC-2014806-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-lRojQG-002-14-2,ocds-lcuori-lRojQG-002-14-2/3,lRojQG-002-14-2,47110,awardNotice,Resolucion de la Adjudicacion,2014-06-04T11:54:33.017000-06:00,image/jpeg,http://h1.honducompras.gob.hn/Docs/Lic645002-14803-ResoluciondelaAdjudicacion.jpg,Resolucion de la Adjudicacion
ocds-lcuori-grxXEr-LP. 016-14-2,ocds-lcuori-grxXEr-LP. 016-14-2/3,grxXEr-LP. 016-14-2,43822,awardNotice,Resolucion de la Adjudicacion,2014-03-06T15:00:04.080000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic97LP.%20016-14802-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-kR2qdG-LP-25-HRSC-2014-2,ocds-lcuori-kR2qdG-LP-25-HRSC-2014-2/3,kR2qdG-LP-25-HRSC-2014-2,50112,awardNotice,Resolucion de la Adjudicacion,2014-08-07T13:54:10.543000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic102LP-25-HRSC-2014802-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-kR2qdG-LP-26-HRSC-2014-2,ocds-lcuori-kR2qdG-LP-26-HRSC-2014-2/3,kR2qdG-LP-26-HRSC-2014-2,50105,awardNotice,Resolucion de la Adjudicacion,2014-08-07T11:20:47.700000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic102LP-26-HRSC-2014802-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-kR2qdG-LP-27-HRSC-2014-2,ocds-lcuori-kR2qdG-LP-27-HRSC-2014-2/3,kR2qdG-LP-27-HRSC-2014-2,50084,awardNotice,Resolucion de la Adjudicacion,2014-08-06T15:22:58.410000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic102LP-27-HRSC-2014802-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-kR2qdG-LP-28-HRSC-2014-2,ocds-lcuori-kR2qdG-LP-28-HRSC-2014-2/3,kR2qdG-LP-28-HRSC-2014-2,50178,awardNotice,Resolucion de la Adjudicacion,2014-08-08T12:14:31.283000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic102LP-28-HRSC-2014802-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
