ocid,id,awards/0/id,awards/0/value/amount,awards/0/value/currency,awards/0/description
ocds-lcuori-230174,ocds-lcuori-230174/1-contract,230174,1495.0,HNL,COMPRA DE HULES NO 33 SOLICITADOS POR EL DEPARTAMENTO DE EMISION Y TESORERIA DEL BCH TGU
ocds-lcuori-230175,ocds-lcuori-230175/1-contract,230175,645.15,HNL,EN ATENCION A SOLICITUD DEL AREA DE PROVEEDURIA PARA EL SUMNISTRO DE USB
ocds-lcuori-230185,ocds-lcuori-230185/1-contract,230185,7575.0,HNL,CENTRO UNIVERSITARIO REGIONAL DEL CENTRO CURC UNAH
ocds-lcuori-230196,ocds-lcuori-230196/1-contract,230196,830.0,HNL,EN ATENCION AL AREA DE PROVEEDURIA PARA EL SUMINISTRO DE AZUCAR
ocds-lcuori-230207,ocds-lcuori-230207/1-contract,230207,,,COMPRA DE 100 BOLSAS DE CAFE PARA SER UTILIZADAS EN EL CENTRO UNIVERSITARIO REGIONAL DEL CENTRO CURC UNAH
ocds-lcuori-230218,ocds-lcuori-230218/1-contract,230218,624.45,HNL,EN ATENCION AL AREA DE PROVEEDURIA PARA EL SUMINISTRO DE SERVILLETAS
ocds-lcuori-230229,ocds-lcuori-230229/1-contract,230229,1588.104,HNL,CAFE INSTANTANEO PARA CCG
ocds-lcuori-230240,ocds-lcuori-230240/1-contract,230240,6399.75,HNL,SOLICITUD DE COMPRA DE MEMORIAS USB SOLICITADO POR EL SE?OR JIMMY RAMIREZ MEDIANTE MEMORANDO UAG 007 2020
ocds-lcuori-230251,ocds-lcuori-230251/1-contract,230251,30033.466,HNL,compra de boligrafos negros sobres blancos folder de cartulina papel bond carpetas archivadoras de carton tijeras engrapadoras y banderillas para uso de la Direccion de Transparencia de la Secretaria de Finanzas    
ocds-lcuori-230262,ocds-lcuori-230262/1-contract,230262,491.97,HNL,MATERIALES DESECHABLES PARA LA CCG
ocds-lcuori-230273,ocds-lcuori-230273/1-contract,230273,5002.5,HNL,Compra de Suministro de agua 
ocds-lcuori-230284,ocds-lcuori-230284/1-contract,230284,20551.865,HNL,COMPRA DE SUMINISTROS ALIMENTICIOS PARA CONSUMO DE FUNCIONARIOS DE DIDADPOL
ocds-lcuori-230295,ocds-lcuori-230295/1-contract,230295,32200.0,HNL,Compra de agua purificada para tomar 
ocds-lcuori-230306,ocds-lcuori-230306/1-contract,230306,1409.7,HNL,COMPRA DE SUMINISTROS ALIMENTICIOS PARA ATENDER FUNCIONARIOS DE DIDADPOL
ocds-lcuori-230307,ocds-lcuori-230307/1-contract,230307,7000.0,HNL,CMA 0234 2020 COMPRA DE 350 PAQUETES DE BOLSAS CON AGUA PARA SER UTILIZADOS PARA LA CELEBRACION DE PROYECTO SEMANA SANTA 2020 GERENCIA DE TURISMO PARTIDA No 114 OBJETO MDE GASTO 573
ocds-lcuori-230317,ocds-lcuori-230317/1-contract,230317,8791.106,HNL,DESTRUCTORA DE PAPEL
ocds-lcuori-230328,ocds-lcuori-230328/1-contract,230328,970.206,HNL,PARA USO EN ESTA DEPENDENCIA
ocds-lcuori-230329,ocds-lcuori-230329/1-contract,230329,,,PARA USO EN ESTA DEPENDENCIA
ocds-lcuori-230330,ocds-lcuori-230330/1-contract,230330,48041.25,HNL,SUMINISTRO DE 1500 MASKING TAPE DE 1 X HASTA 40 YARDAS DE LARGO ALTA CALIDAD 2000 QUITAGRAPAS METALICO DE U?AS ALTA CALIDAD 2500 NOTAS ADHESIVAS 4X6 CMS CINCO COLORES DE 100 PAGINAS PAQUETE ALTA CALIDAD
ocds-lcuori-230331,ocds-lcuori-230331/1-contract,230331,10209.3725,HNL,COMPRA DE SUMINISTROS ALIMENTICIOS PARA ATENDER FUNCIONARIOS DE DIDADPOL
ocds-lcuori-230339,ocds-lcuori-230339/1-contract,230339,818.3515,HNL,TINTAS
ocds-lcuori-230350,ocds-lcuori-230350/1-contract,230350,2973.554,HNL,COMPRA DE SUMINISTROS ALIMENTICIOS PARA ATENDER FUNCIONARIOS DE DIDADPOL
ocds-lcuori-230351,ocds-lcuori-230351/1-contract,230351,937.7760000000001,HNL,PARA USO EN ESTA DEPENDENCIA
ocds-lcuori-230361,ocds-lcuori-230361/1-contract,230361,131.1,HNL,PAPEL OPALINA
ocds-lcuori-230372,ocds-lcuori-230372/1-contract,230372,4799.87,HNL,COMPRA DE SUMINISTROS ALIMENTICIOS PARA ATENDER FUNCIONARIOS DE DIDADPOL
ocds-lcuori-230383,ocds-lcuori-230383/1-contract,230383,375.91200000000003,HNL,PARA USO EN ESTA DEPENDENCIA
ocds-lcuori-230394,ocds-lcuori-230394/1-contract,230394,8163.85,HNL,Compra de alimentos y bebidas para personas
ocds-lcuori-230405,ocds-lcuori-230405/1-contract,230405,591100.0,HNL,ADQUISICION DE MATERIAL MEDICO QUIRURGICO
ocds-lcuori-230416,ocds-lcuori-230416/1-contract,230416,7135.75,HNL,Compra de alimentos y bebidas para personas
ocds-lcuori-230427,ocds-lcuori-230427/1-contract,230427,717.4,HNL,PARA USO EN EL INSTITUTO DE INVESTIGACION JURIDICA
ocds-lcuori-230438,ocds-lcuori-230438/1-contract,230438,31.2225,HNL,PARA USO EN EL INSTITUTO DE INVESTIGACION JURIDICA
ocds-lcuori-230449,ocds-lcuori-230449/1-contract,230449,201.48000000000002,HNL,PARA USO EN EL INSTITUTO DE INVESTIGACION JURIDICA
ocds-lcuori-230460,ocds-lcuori-230460/1-contract,230460,360.065,HNL,PARA USO DEL INSTITUTO DE INVESTIGACION JURIDICA
ocds-lcuori-230471,ocds-lcuori-230471/1-contract,230471,78016.0,HNL,COMPRA DE LLANTAS QUE SERAN UTILIZADAS EN LAS AMBULANCIAS DE ESTE CENTRO HOSPITALARIO 
ocds-lcuori-230482,ocds-lcuori-230482/1-contract,230482,12546.5,HNL,DIRECCION EJECUTIVA COT 0024 
ocds-lcuori-230493,ocds-lcuori-230493/1-contract,230493,62761.25,HNL,DIRECCION EJECUTIVA COT 0024 
ocds-lcuori-230504,ocds-lcuori-230504/1-contract,230504,431250.0,HNL,SUMINISTRO DE 100000 SOBRES MANILA TAMA?O OFICIO ALTA CALIDAD
ocds-lcuori-230505,ocds-lcuori-230505/1-contract,230505,325957.104,HNL,DIRECCION EJECUTIVA COT 0024 
ocds-lcuori-230515,ocds-lcuori-230515/1-contract,230515,446809.5,HNL,COMPRA DE MATERIAL PLASTICO PARA LA COCINA DE LA DNFE COBRAS CORRESPONDIENTE A LOS MESES DE MARZO ABRIL MAYO
ocds-lcuori-230526,ocds-lcuori-230526/1-contract,230526,26907.93,HNL,COMPRA DE MATERIAL PLASTICO PARA LA COCINA DE LA DNFE COBRAS CORRESPONDIENTE A LOS MESES DE MARZO ABRIL MAYO
ocds-lcuori-230537,ocds-lcuori-230537/1-contract,230537,71232.725,HNL,COMPRA DE MATERIAL PLASTICO PARA LA COCINA DE LA DNFE COBRAS CORRESPONDIENTE A LOS MESES DE MARZO ABRIL MAYO
ocds-lcuori-230548,ocds-lcuori-230548/1-contract,230548,12489.0,HNL,COMPRA DE MATERIAL PLASTICO PARA LA COCINA DE LA DNFE COBRAS CORRESPONDIENTE A LOS MESES DE MARZO ABRIL MAYO
ocds-lcuori-230559,ocds-lcuori-230559/1-contract,230559,227.424,HNL,PARA USO EN ESTA DEPENDENCIA
ocds-lcuori-230570,ocds-lcuori-230570/1-contract,230570,4254.883,HNL,COMPRA DE MATERIALES ZONA NORTE
ocds-lcuori-230581,ocds-lcuori-230581/1-contract,230581,56815.75,HNL,SUMINISTRO DE 5 ANILLO PLASTICO DE ENCUADERNACION 1 ALTA CALIDAD 5 ANILLO PLASTICO DE ENCUADERNACION CINCO OCTAVOS PAQUETE DE 25 UNIDADES ALTA CALIDAD 5 ANILLO PLASTICO DE ENCUADERNACION MEDIA PAQUETE DE 25 UNIDADES ALTA CALIDAD 200 DISPENSADOR DE CINTA ADHESIVA PEQUE?O ALTA CALIDAD 3000 FASTENERS METALICO DE 8 CM COLOR PLATEADO CAJA DE 50 UNIDADES ALTA CALIDAD
ocds-lcuori-230582,ocds-lcuori-230582/1-contract,230582,35877.24,HNL,COMPRA DE MATERIAL PLASTICO PARA LA COCINA DE LA SECRETARIA DE SEGURIDAD PARA LOS MESES DE MARZO ABRIL Y MAYO
ocds-lcuori-230592,ocds-lcuori-230592/1-contract,230592,4163.0,HNL,COMPRA DE MATERIAL PLASTICO PARA LA COCINA DE LA SECRETARIA DE SEGURIDAD PARA LOS MESES DE MARZO ABRIL Y MAYO
ocds-lcuori-230603,ocds-lcuori-230603/1-contract,230603,79270.65000000001,HNL,COMPRA DE MATERIAL PLASTICO PARA LA COCINA DE LA SECRETARIA DE SEGURIDAD PARA LOS MESES DE MARZO ABRIL Y MAYO
ocds-lcuori-230604,ocds-lcuori-230604/1-contract,230604,413712.5,HNL,COMPRA DE MATERIAL PLASTICO PARA LA COCINA DE LA SECRETARIA DE SEGURIDAD PARA LOS MESES DE MARZO ABRIL Y MAYO
ocds-lcuori-230614,ocds-lcuori-230614/1-contract,230614,1680.0,HNL,AGUA PURIFICADA PLANTEL IHMA SPS
ocds-lcuori-230625,ocds-lcuori-230625/1-contract,230625,25461.0,HNL,COMPRA DE MATERIAL PLASTICO PARA LA COCINA DE NOROCCIDENTAL EN LOS MESES MARZO ABRIL Y MAYO
ocds-lcuori-230636,ocds-lcuori-230636/1-contract,230636,286787.0,HNL,COMPRA DE MATERIAL PLASTICO PARA LA COCINA DE NOROCCIDENTAL EN LOS MESES MARZO ABRIL Y MAYO
ocds-lcuori-230647,ocds-lcuori-230647/1-contract,230647,64621.950000000004,HNL,COMPRA DE MATERIAL PLASTICO PARA LA COCINA DE NOROCCIDENTAL EN LOS MESES MARZO ABRIL Y MAYO
ocds-lcuori-230658,ocds-lcuori-230658/1-contract,230658,9913.0,HNL,compra de juego de llantas 
ocds-lcuori-230669,ocds-lcuori-230669/1-contract,230669,25000.0,HNL,agua
ocds-lcuori-230680,ocds-lcuori-230680/1-contract,230680,594.573,HNL,TE PARA USO EN EL DESPACHO DE LA TESORERIA GENERAL DE LA REPUBLICA
ocds-lcuori-230691,ocds-lcuori-230691/1-contract,230691,431.25,HNL,PARA USO DEL PERSONAL DE LA TGR
ocds-lcuori-230702,ocds-lcuori-230702/1-contract,230702,35472.555,HNL,COMPRA DE PAPEL BASE 20 CARTA OFICIO Y LEGAL
ocds-lcuori-230713,ocds-lcuori-230713/1-contract,230713,2161.9770000000003,HNL,SAC 2021 COMPRA DE TONER HP PARA USO EN LA OFICINA DE SUBSISTEMA DE DISTRIBUCION CARRIZAL
ocds-lcuori-230724,ocds-lcuori-230724/1-contract,230724,38099.96,HNL,PARA USO EN ESTA DEPENDENCIA
ocds-lcuori-230725,ocds-lcuori-230725/1-contract,230725,9356.84,HNL,compra de trece rollos de cinta para sumadora seis cajas de boligrafos color azul quince cajas de boligrafo color negro veintiun unidades de cera para contar siete resmas de folder tama?o oficio cuatro resmas de folder tama?o carta y ciento dos resmas de papel bond tama?o carta   
ocds-lcuori-230735,ocds-lcuori-230735/1-contract,230735,20136.5,HNL,USO DE CASA PRESIDENCIAL
ocds-lcuori-230746,ocds-lcuori-230746/1-contract,230746,5150.0,HNL,LOS
ocds-lcuori-230747,ocds-lcuori-230747/1-contract,230747,54882.6,HNL,AQUISICION DE SERVICIO DE IMPRESION FOTOCOPIADO SCANEO DE DOCUMENTOS PARA USO DE OFICINAS DE DIDADPOL TEGUCIGALPA Y REGIONAL DEL NORTE
ocds-lcuori-230748,ocds-lcuori-230748/1-contract,230748,,,AQUISICION DE SERVICIO DE IMPRESION FOTOCOPIADO SCANEO DE DOCUMENTOS PARA USO DE OFICINAS DE DIDADPOL TEGUCIGALPA Y REGIONAL DEL NORTE
ocds-lcuori-230757,ocds-lcuori-230757/1-contract,230757,54882.6,HNL,AQUISICION DE SERVICIO DE IMPRESION FOTOCOPIADO SCANEO DE DOCUMENTOS PARA USO DE OFICINAS DE DIDADPOL TEGUCIGALPA Y REGIONAL DEL NORTE
ocds-lcuori-230768,ocds-lcuori-230768/1-contract,230768,108363.7065,HNL,SE REALIZA LA COMPRA DE PAPEL DE ESCRITORIO PARA SER DISTRIBUIDO EN LOS DIFERENTES PROGRAMAS DE EDUCACION DEL DEPARTAMENTO DE LEMPIRA
ocds-lcuori-230769,ocds-lcuori-230769/1-contract,230769,,,SE REALIZA LA COMPRA DE PAPEL DE ESCRITORIO PARA SER DISTRIBUIDO EN LOS DIFERENTES PROGRAMAS DE EDUCACION DEL DEPARTAMENTO DE LEMPIRA
ocds-lcuori-230779,ocds-lcuori-230779/1-contract,230779,16189.0905,HNL,compra de materiales de oficina para todo el a?o 2020 que se destinara para los departamentos de operaciones otpsci comandancia
ocds-lcuori-230790,ocds-lcuori-230790/1-contract,230790,3473.0,HNL,compra de tintas para la impreso de la oficina de administracion 
ocds-lcuori-230791,ocds-lcuori-230791/1-contract,230791,40376.85,HNL,COMPRA DE COMESTIBLES PARA ATENCIONES PROTOCOLARIAS DE LA ADMINICTRACION CENTRAL  ENTREGAR EN EL ALAMACEN DE RRMM ANTES DEL 10 DE ABRIL DE 2020 SIAFI
ocds-lcuori-230792,ocds-lcuori-230792/1-contract,230792,7807.81,HNL,COMPRA DE UTILES DE OFICINA
ocds-lcuori-230801,ocds-lcuori-230801/1-contract,230801,12400.312,HNL,COMPRA DE UTILES DE OFICINA
ocds-lcuori-230812,ocds-lcuori-230812/1-contract,230812,51558.0,HNL,COMPRA DE REFRESCOS Y BOLSA DE CAFE SOLICITADO POR ZOE REYES JEFE DE LA UNIDAD DE PROVEEDURIA INTERNA 
ocds-lcuori-230813,ocds-lcuori-230813/1-contract,230813,14807.515,HNL,COMPRA DE UTILES DE OFICINA
ocds-lcuori-230814,ocds-lcuori-230814/1-contract,230814,18693.0,HNL,COMPRA DE COMESTIBLES PARA ATENCIONES PROTOCOLARIAS DE LA ADMINICTRACION CENTRAL ENTREGAR EN EL ALAMACEN DE RRMM ANTES DEL 10 DE ABRIL DE 2020 SIAFI
ocds-lcuori-230823,ocds-lcuori-230823/1-contract,230823,257.6,HNL,COMPRA DE UTILES DE OFICINA
ocds-lcuori-230834,ocds-lcuori-230834/1-contract,230834,6975.923000000001,HNL,SUMINISTRO DE PRODUCTOS VARIOS SOLICITADOS POR LA SECRETARIA DE FINANZAS DIRECCION SUPERINTENDENCIA DE SOCIEDADES MERCANTILES 
ocds-lcuori-230845,ocds-lcuori-230845/1-contract,230845,425.5,HNL,COMPRA DE UTILES DE OFICINA
ocds-lcuori-230856,ocds-lcuori-230856/1-contract,230856,2400.0,HNL,SUMINISTRO DE AGUA PARA PERSONAL DE REGIONAL DEL NORTE
ocds-lcuori-230857,ocds-lcuori-230857/1-contract,230857,24066.16,HNL,COMPRA DE COMESTIBLES PARA ATENCIONES PROTOCOLARIAS DE LA ADMINICTRACION CENTRAL ENTREGAR EN EL ALAMACEN DE RRMM ANTES DEL 10 DE ABRIL DE 2020 SIAFI
ocds-lcuori-230867,ocds-lcuori-230867/1-contract,230867,2648.705,HNL,CMA 0175 A 2 2020 COMPRA DE SUMINISTROS DE OFICINA PARA USO D ELOS MAESTROS Y PERSONAL ADMINISTRATIVO D ELOS CENTROS EDUCATIVOS MUNICIPALES JARDINES GERENCIA DE DESARROLLO HUMANO
ocds-lcuori-230878,ocds-lcuori-230878/1-contract,230878,108363.7065,HNL,SE REALIZA LA COMPRA DE PAPEL DE ESCRITORIO PARA SER DISTRIBUIDO EN LOS DIFERENTES PROGRAMAS DE EDUCACION DEL DEPARTAMENTO DE LEMPIRA
ocds-lcuori-230889,ocds-lcuori-230889/1-contract,230889,11304.0,HNL,Compra de agua purificada  para suministro de oficinas y talleres 
ocds-lcuori-230900,ocds-lcuori-230900/1-contract,230900,590.4,HNL,Turismo
ocds-lcuori-230901,ocds-lcuori-230901/1-contract,230901,44505.0,HNL,SAC 2027 2020 COMPRA DE LLANTAS PARA USO EN EL VEHICULO 640 DEL DEPARTAMENTO DE ALCANTARILLADO SANITARIO
ocds-lcuori-230911,ocds-lcuori-230911/1-contract,230911,17637.09,HNL,compra de refresco en lata y bolsas de dulces solicitados por zoe reyes feje de la unidad de proveeduria 
ocds-lcuori-230922,ocds-lcuori-230922/1-contract,230922,2227.376,HNL,ORDEN DE COMPRA SOLICITADA POR KEYLA INESTROZA PARA EL CONSUMO DEL AREA ADMINISTRATITA SEGUN MEMORANDO IHCIETI EC 005 2020
ocds-lcuori-230933,ocds-lcuori-230933/1-contract,230933,415.0,HNL,ORDEN DE COMPRA SOLICITADA POR KEYLA INESTROZA PARA EL CONSUMO DEL AREA ADMINISTRATITA SEGUN MEMORANDO IHCIETI EC 005 2020
ocds-lcuori-230944,ocds-lcuori-230944/1-contract,230944,4349.7,HNL,ORDEN DE COMPRA SOLICITADA POR ANA ROMERO PARA SER UTILIZADO EN REUNIONES Y VISITAS EN EL IHCIETI
ocds-lcuori-230945,ocds-lcuori-230945/1-contract,230945,2755.6,HNL,ORDEN DE COMPRA SOLICITADA POR ANA ROMERO PARA SER UTILIZADO EN REUNIONES Y VISITAS EN EL IHCIETI
ocds-lcuori-230955,ocds-lcuori-230955/1-contract,230955,3054.7250000000004,HNL,compra de suministros para atencion a funcionarios y visitas de la DIDADPOL
ocds-lcuori-230966,ocds-lcuori-230966/1-contract,230966,68770.0,HNL,COMPRA DE LLANTAS Y CAMARA DE AIRE PARA SER UTILIZADA EN LOS DIFERENTES VEHICULOS DE ESTA REGION DEPARTAMENTAL
ocds-lcuori-230977,ocds-lcuori-230977/1-contract,230977,5341.24,HNL,compra de cinco resmas de caratulas de colores tama?o carta cinco resmas de folder de cartulina tama?o legal doscientos cuarenta paquetes de separadores un paquete de peine para encuadernar doce unidades de cinta duck tape transparente una caja de marcadores de pizarra color verde treinta paquetes de vasos de foam y treinta bolsas de tenedores desechables para uso de la Direccion de Transparencia  
ocds-lcuori-230988,ocds-lcuori-230988/1-contract,230988,6925.0,HNL,COMPRA DE AGUA PURIFICADA
ocds-lcuori-230999,ocds-lcuori-230999/1-contract,230999,7100.0,HNL,CONSUMO DE AGUA PURIFICADA MES DE FEBRERO 2020
ocds-lcuori-231010,ocds-lcuori-231010/1-contract,231010,776.94,HNL,COMPRA DE PAPEL TOALLA PARA ATENCION DE REUNIONES DE LA DPMF
ocds-lcuori-231021,ocds-lcuori-231021/1-contract,231021,33405.2,HNL,COMPRA DE LLANTAS Y CAMARA DE AIRES PARA SER UTILIZADAS EN LOS DIFERENTES VEHICULOS DE ESTA REGION DEPARTAMENTAL DE OLANCHO
ocds-lcuori-231032,ocds-lcuori-231032/1-contract,231032,303.84000000000003,HNL,COMPRA DE BOLIGRAFOS PARA USO DE LA DPMF
ocds-lcuori-231043,ocds-lcuori-231043/1-contract,231043,44505.0,HNL,SAC 2026 2020 COMPRA DE LLANTAS PARA USO EN EL VEHICULO CON REGISTRO No 639 ASIGNADO AL DEPARTAMENTO DE ALCANTARILLADO SANITARIO
ocds-lcuori-231054,ocds-lcuori-231054/1-contract,231054,323.4375,HNL,COMPRA DE SOBRES MANILA PARA USO DE LA DPMF
ocds-lcuori-231065,ocds-lcuori-231065/1-contract,231065,286.189,HNL,COMPRA DE SOBRES Y AUTOADHESIVAS PARA USO DE LA DPMF
ocds-lcuori-231076,ocds-lcuori-231076/1-contract,231076,7920.0,HNL,COMPRA DE 360 BOTELLONES CON AGUA EN PRESENTACION DE 5 GALONES 
ocds-lcuori-231087,ocds-lcuori-231087/1-contract,231087,994.1750000000001,HNL,COMPRA DE SERVILLETAS Y PLASTICOS PARA USO DE LA DPMF
ocds-lcuori-231098,ocds-lcuori-231098/1-contract,231098,706.1,HNL,SUMINISTRO DE UNA GUILLOTINA SOLICITADA POR LA SECRETARIA DE FINANZAS DE LA DIRECCION SUPERINTENDENCIA DE SOCIEDADES MERCANTILES
ocds-lcuori-231109,ocds-lcuori-231109/1-contract,231109,445.1075,HNL,COMPRA DE SOBRES MANILA PARA USO DE LA DPMF
ocds-lcuori-231110,ocds-lcuori-231110/1-contract,231110,,,COMPRA DE SOBRES MANILA PARA USO DE LA DPMF
ocds-lcuori-231120,ocds-lcuori-231120/1-contract,231120,3106.0925,HNL,Compra de suministro y alimentos para atencion a visitas y funcionarios
ocds-lcuori-231131,ocds-lcuori-231131/1-contract,231131,10552.4,HNL,SAC 2008 2020 COMPRA DE LLANTAS PARA USO DE LLANTAS CON REGISTRO No 822 ASIGNADO AL DEPARTAMMENTO DE ADMINISTRACION
ocds-lcuori-231142,ocds-lcuori-231142/1-contract,231142,3852.2415,HNL,COMPRA DE SUMINISTROS DE PAPEL Y CARTON PARA USO DE LA DPMF
ocds-lcuori-231153,ocds-lcuori-231153/1-contract,231153,637.065,HNL,SUMINISTRO DE PRODUCTOS ALIMENTICIOS SOLICITADOS POR LA SECRETARIA DE FINANZAS DIRECCION SUPERINTENDENCIA DE SOCIEDADES MERCANTILES
ocds-lcuori-231154,ocds-lcuori-231154/1-contract,231154,900.5175,HNL,COMPRA DE VASOS PLATOS Y CUBIERTAS PARA USO DE LA DPMF
ocds-lcuori-231164,ocds-lcuori-231164/1-contract,231164,1048.8,HNL,COMPRA PARA HACER LOS DIPLOMAS Y TARJETAS DE INVITACION PARA LOS DIFERENTES EVENTOS DEL INE
ocds-lcuori-231165,ocds-lcuori-231165/1-contract,231165,,,COMPRA PARA HACER LOS DIPLOMAS Y TARJETAS DE INVITACION PARA LOS DIFERENTES EVENTOS DEL INE
ocds-lcuori-231175,ocds-lcuori-231175/1-contract,231175,8023.914000000001,HNL,COMPRA DE 360 BOTELLONES CON AGUA EN PRESENTACION DE 5 GALONES Y 12 UNIDADES EN PRESENTACION DE 1 LITRO
ocds-lcuori-231176,ocds-lcuori-231176/1-contract,231176,17480.0,HNL,solicitadas por la Fiscalia de Juticalpa
ocds-lcuori-231186,ocds-lcuori-231186/1-contract,231186,463.2,HNL,SUMINISTRO DE PRODUCTOS ALIMENTICIOS SOLICITADOS POR LA SECRETARIA DE FINANZAS DIRECCION SUPERINTENDENCIA DE SOCIEDADES MERCANTILES
ocds-lcuori-231197,ocds-lcuori-231197/1-contract,231197,1048.8,HNL,COMPRA PARA HACER DIPLOMAS TARJETAS DE INVITACION DE LOS DIFERENTES EVENTOS DEL INE
ocds-lcuori-231198,ocds-lcuori-231198/1-contract,231198,1874.79,HNL,SUMINISTRO DE PRODUCTOS ALIMENTICIOS SOLICITADOS POR LA SECRETARIA DE FINANZAS DIRECCION SUPERINTENDENCIA DE SOCIEDADES MERCANTILES
ocds-lcuori-231208,ocds-lcuori-231208/1-contract,231208,66391.8,HNL,Solicitadas por la Fiscalia Regional de San Pedro Sula
ocds-lcuori-231209,ocds-lcuori-231209/1-contract,231209,8452.442500000001,HNL,uso de CASA PRESIDENCIAL
ocds-lcuori-231219,ocds-lcuori-231219/1-contract,231219,4687.9980000000005,HNL,SUMINISTRO DE PRODUCTOS VARIOS SOLICITADOS POR LA SECRETARIA DE FINANZAS DIRECCION SUPERINTENDENCIA DE SOCIEDADES MERCANTILES
ocds-lcuori-231230,ocds-lcuori-231230/1-contract,231230,198.0,HNL,ADQUISICION DE 9 PAQUETES DE GALLETAS DULCE RELLENAS SABOR A FRESA PAQUETES DE 12 UNIDADES PARA SER UTILIZADAS POR EL DEPARTAMENTO DE COMUNICACIONES DE LA OFICINA CENTRAL PARA EJECUTAR RECREOVIA ESPECIAL EL DIA SABADO 14 DE MARZO DEL 2020 EN LA ESCUELA DOCTOR MODESTO ALVARADO EN LA COLONIA LAS ROSAS ATENDIENDO INSTRUCCIONES DE PRESIDENCIAL
ocds-lcuori-231231,ocds-lcuori-231231/1-contract,231231,5640.75,HNL,SUMINISTRO DE PRODUCTOS DE REPUESTOS Y ACCESORIOS SOLICITADOS POR LA SECRETARIA DE FINANZAS DIRECCION SUPERINTENDENCIA DE SOCIEDADES MERCANTILES
ocds-lcuori-231241,ocds-lcuori-231241/1-contract,231241,609.408,HNL,SUMINISTROS DE VARIOS PRODUCTOS SOLICITADOS POR LA SECRETARIA DE FINANZAS DIRECCION SUPERINTENDENCIA DE SOCIEDADES MERCANTILES
ocds-lcuori-234167,ocds-lcuori-234167/1-contract,234167,,,ATENDER EMERGENCIA SANITARIA
ocds-lcuori-231242,ocds-lcuori-231242/1-contract,231242,515.0,HNL,ADQUISICION DE 100 UNIDADES DE JUGOS DEL VALLE SABOR NARANJA EN ENVASE DE 260 ML  PARA SER UTILIZADAS POR EL DEPARTAMENTO DE COMUNICACIONES DE LA OFICINA CENTRAL PARA EJECUTAR RECREOVIA ESPECIAL EL DIA SABADO 14 DE MARZO DEL 2020 EN LA ESCUELA DOCTOR MODESTO ALVARADO EN LA COLONIA LAS ROSAS ATENDIENDO INSTRUCCIONES DE PRESIDENCIAL
ocds-lcuori-231252,ocds-lcuori-231252/1-contract,231252,50360.0,HNL,SAC 2016 2020 COMPRA DE LLANTAS PARA USO EN VEHICULO TIPO CISTERNA ASIGNADO AL DEPARTAMENTO DE BARRIOS EN DESARROLLO
ocds-lcuori-231253,ocds-lcuori-231253/1-contract,231253,778.32,HNL,SUMINISTROS DE VARIOS PRODUCTOS SOLICITADOS POR LA SECRETARIA DE FINANZAS DIRECCION SUPERINTENDENCIA DE SOCIEDADES MERCANTILES
ocds-lcuori-231263,ocds-lcuori-231263/1-contract,231263,1456.82,HNL,SUMINISTROS DE VARIOS PRODUCTOS SOLICITADOS POR LA SECRETARIA DE FINANZAS DIRECCION SUPERINTENDENCIA DE SOCIEDADES MERCANTILES
ocds-lcuori-231274,ocds-lcuori-231274/1-contract,231274,9356.84,HNL,Compra de trece rollos de cinta para sumadora ciento dos resmas de papel bond tama?o carta siete resmas de folder de cartulina tama?o oficio cuatro resmas de folder de cartulina tama?o carta seis cajas de boligrafos de tinta color azul quince cajas de boligrafos de tinta color rojo y veintiun unidades de cera para contar para uso en la Direccion de Transparencia de la Secretaria de Finanzas 
ocds-lcuori-231285,ocds-lcuori-231285/1-contract,231285,57914.0,HNL,SAC 2016 2020 COMPRA DE LLANTAS PARA USO EN VEHICULO TIPO CISTERNA CON REGISTRO No 750 ASIGNADO AL DEPARTAMENTO BARRIOS EN DESARROLLO
ocds-lcuori-231296,ocds-lcuori-231296/1-contract,231296,59719.5,HNL,SE REQUIERE LA ADQUISICION DE 10 LICENCIAS OFFICE 365 E3 PARA USO DE LAS NUEVAS CONTRATACIONES DE PERSONAL DE LA INSTITUCION QUE A ESTOS SE LE PUEDA CREAR UNA CUENTA DE CORREO INSTITUCIONAL Y ACCESO AL PAQUETE MICROSOFT OFFICE
ocds-lcuori-231307,ocds-lcuori-231307/1-contract,231307,222.985,HNL,Se requiere la compra de Utensilios de Escritorio Oficina y Ense?anza necesarios para uso en las oficinas del Programa El Coyolar segun orden de compra CM 018 El Coyolar 2020 productos a entregar en Boulevard Centroamerica Avenida La FAO Edificio INHGEOMIN 3era Planta
ocds-lcuori-231318,ocds-lcuori-231318/1-contract,231318,451.95,HNL,Se requiere la compra de Utiles de Escritorio Oficina y Ense?anza necesarios para uso en las oficinas del Programa El Coyolar segun orden de compra CM 019 El Coyolar 2020 productos a entregar en Boulevard Centroamerica Avenida La FAO Edificio INHGEOMIN 3era Planta
ocds-lcuori-231329,ocds-lcuori-231329/1-contract,231329,572.447,HNL,Se requiere la compra de Utiles de Escritorio Oficina y Ense?anza necesarios para uso en las oficinas del Programa El Coyolar segun orden de compra CM 020 El Coyolar 2020 productos a entregar en Boulevard Centroamerica Avenida La FAO Edificio INHGEOMIN 3era Planta
ocds-lcuori-231340,ocds-lcuori-231340/1-contract,231340,54467.266,HNL,COMPRA DE TONERS PARA EL USO DEL DEPARTAMNETO RECURSOS HUMANOS
