ocid,id,contracts/0/id,contracts/0/items/0/id,contracts/0/items/0/description,contracts/0/items/0/unit/name,contracts/0/items/0/unit/value/amount,contracts/0/items/0/unit/value/currency,contracts/0/items/0/classification/id,contracts/0/items/0/classification/scheme,contracts/0/items/0/classification/description,contracts/0/items/0/quantity
ocds-lcuori-218491,ocds-lcuori-218491/2-contract,218491,512768,"CARTUCHO DE TINTA HP 60 (CC640WL) NEGRO, ZONA 3     ",Unidad,443.969,HNL,44103103,UNSPSC,Toner,6.0
ocds-lcuori-218491,ocds-lcuori-218491/2-contract,218491,512769,"CARTUCHO DE TINTA HP 920XL (CD972AL) CYAN ALTO RENDIMIENTO, ZONA 3 ",Unidad,407.353,HNL,44103103,UNSPSC,Toner,4.0
ocds-lcuori-218491,ocds-lcuori-218491/2-contract,218491,512770,"CARTUCHO DE TINTA HP 60 (CC643WL) TRICOLOR, ZONA 3  ",Unidad,529.621,HNL,44103103,UNSPSC,Toner,4.0
ocds-lcuori-218496,ocds-lcuori-218496/2-contract,218496,512774,AZUCAR QUINTAL ALTA CALIDAD (ZONA 1),Unidad,1125.0,HNL,50161814,UNSPSC,Cande de Az?car o Sustituto de Az?car,1.0
ocds-lcuori-218497,ocds-lcuori-218497/2-contract,218497,512775,MARCADOR PERMANENTE DE PUNTA FINA (1MM - 2MM) COLOR NEGRO CAJA DE 12 UNIDADES  ALTA CALIDAD (ZONA 1),Caja,106.306,HNL,44121708,UNSPSC,Marcadores permanentes,100.0
ocds-lcuori-218497,ocds-lcuori-218497/2-contract,218497,512776,TAPE TRANSPARENTE DE 1.5  HASTA 75 YARDAS DE LARGO ALTA CALIDAD (ZONA 1),Unidad,11.431,HNL,31201503,UNSPSC,Cintas adhesivas de protecci?n o masking tape,100.0
ocds-lcuori-218497,ocds-lcuori-218497/2-contract,218497,512777,MARCADOR PERMANENTE DE PUNTA FINA (1MM - 2MM) COLOR VERDE ALTA CALIDAD (ZONA 1),Unidad,7.751,HNL,44121708,UNSPSC,Marcadores permanentes,300.0
ocds-lcuori-218497,ocds-lcuori-218497/2-contract,218497,512778,MARCADOR PERMANENTE DE PUNTA FINA (1MM - 2MM) COLOR ROJOCAJA DE 12 UNIDADES  ALTA CALIDAD (ZONA 1),Caja,93.012,HNL,44121708,UNSPSC,Marcadores permanentes,25.0
ocds-lcuori-218497,ocds-lcuori-218497/2-contract,218497,512779,CERA PARA CONTAR DE 52 ML ALTA CALIDAD (ZONA 1),Unidad,12.351,HNL,44121622,UNSPSC,Humedecedores de dedos,70.0
ocds-lcuori-218497,ocds-lcuori-218497/2-contract,218497,512780,TABLA SUJETAPAPEL TAMA?O OFICIO DE FIBRACEL ALTA CALIDAD (ZONA 1),Unidad,21.781,HNL,44122003,UNSPSC,Tablas para sujetar,30.0
ocds-lcuori-218497,ocds-lcuori-218497/2-contract,218497,512781,CALCULADORA PARA ESCRITORIO DE 12 BATERIAS ALTA CALIDAD (ZONA 1),Unidad,108.606,HNL,44101801,UNSPSC,Calculadoras,50.0
ocds-lcuori-218497,ocds-lcuori-218497/2-contract,218497,512782,CARPETA ARCHIVADORA DE CARTON COLOR NEGRO TAMA?O OFICIO ALTA CALIDAD (ZONA 1),Unidad,28.106,HNL,44122011,UNSPSC,Carpetas para archivos o folder,300.0
ocds-lcuori-218499,ocds-lcuori-218499/2-contract,218499,512784,YUM MIX 180-220 GRAMOS ALTA CALIDAD (ZONA 1) ,Bolsa,32.2,HNL,50192109,UNSPSC,Papas fritas o galletas tostadas polvoreadas con sal o preparados,20.0
ocds-lcuori-218499,ocds-lcuori-218499/2-contract,218499,512785,ZAMBO CON SAL 100-150 GRAMOS ALTA CALIDAD (ZONA 1),Unidad,21.62,HNL,50192109,UNSPSC,Papas fritas o galletas tostadas polvoreadas con sal o preparados,10.0
ocds-lcuori-218499,ocds-lcuori-218499/2-contract,218499,512786,ZIBAS PAPITA SABOR A QUESO (80 GRAMOS) ALTA CALIDAD (ZONA 1),Bolsa,18.86,HNL,50192109,UNSPSC,Papas fritas o galletas tostadas polvoreadas con sal o preparados,20.0
ocds-lcuori-218499,ocds-lcuori-218499/2-contract,218499,512787,ZIBAS PAPITAS CREMA Y ESPECIAS ALTA CALIDAD (ZONA 1),Bolsa,18.86,HNL,50192109,UNSPSC,Papas fritas o galletas tostadas polvoreadas con sal o preparados,20.0
ocds-lcuori-218500,ocds-lcuori-218500/2-contract,218500,512788,CREMORA MARCA FANS EN BOTE DE 1 KG GRAMOS ALTA CALIDAD (ZONA 1),Unidad,98.9,HNL,50201714,UNSPSC,Cremas no l?cteas,2.0
ocds-lcuori-218502,ocds-lcuori-218502/2-contract,218502,512790,"CARTUCHO DE TINTA HP 21 (C9351AL)  NEGRO, ZONA 3 ",Unidad,422.234,HNL,44103103,UNSPSC,Toner,2.0
ocds-lcuori-218502,ocds-lcuori-218502/2-contract,218502,512791,"CARTUCHO DE TINTA HP 22 (C9352AL) TRICOLOR, ZONA 3  ",Unidad,595.102,HNL,44103103,UNSPSC,Toner,1.0
ocds-lcuori-218503,ocds-lcuori-218503/2-contract,218503,512792,VASOS TERMICOS CON TAPADERA DESCARTABLES NO. 10 PAQUETE 25 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,31.05,HNL,52151504,UNSPSC,Tazas o vasos desechables dom?sticos,9600.0
ocds-lcuori-218503,ocds-lcuori-218503/2-contract,218503,512793,TENEDORES DESECHABLES GRANDES PAQUETE 25 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,6.095,HNL,52151504,UNSPSC,Tazas o vasos desechables dom?sticos,400.0
ocds-lcuori-218505,ocds-lcuori-218505/2-contract,218505,512795,CORRECTOR EN LIQUIDO COLOR BLANCO TIPO LAPIZ 8ML MINIMO HASTA 10ML O 10G MAXIMO CAJA DE 12 UNIDADES ALTA CALIDAD (ZONA 1),Caja,77.51,HNL,44121802,UNSPSC,L?quido corrector,1.0
ocds-lcuori-218505,ocds-lcuori-218505/2-contract,218505,512796,PEGAMENTO EN BARRA DE  40 GRAMOS EN ADELANTE ALTA CALIDAD (ZONA 1),Unidad,15.8125,HNL,31201610,UNSPSC,Colas o pegamentos,12.0
ocds-lcuori-218505,ocds-lcuori-218505/2-contract,218505,512797,MARCADOR PARA PIZARRA ROJO PUNTA GRUESA (3MM - 5MM) ALTA CALIDAD (ZONA 1),Unidad,6.0,HNL,44121711,UNSPSC,Marcadores no permanentes,1.0
ocds-lcuori-218505,ocds-lcuori-218505/2-contract,218505,512798,"NOTAS ADHESIVAS 4X6 CMS, CINCO COLORES DE 100 PAGINAS  PAQUETE ALTA CALIDAD (ZONA 1)",Paquete,8.2225,HNL,14111530,UNSPSC,Notas de papel autoadhesivo,12.0
ocds-lcuori-218505,ocds-lcuori-218505/2-contract,218505,512799,BOLIGRAFOS DE TINTA DE ACEITE PUNTA MEDIANA COLOR NEGRO  CAJA DE 12 UNIDADES ALTA CALIDAD (ZONA 1),Caja,36.0,HNL,44121704,UNSPSC,Bol?grafos o l?piz tinta,12.0
ocds-lcuori-218505,ocds-lcuori-218505/2-contract,218505,512800,CD-RW ALTA PAQUETE 10 UNIDADES CALIDAD (ZONA 1),Paquete,195.4425,HNL,43202001,UNSPSC,Discos compactos (CD),1.0
ocds-lcuori-218505,ocds-lcuori-218505/2-contract,218505,512801,PLATO  FOAM NO. 9 PAQUETE 25 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,14.2485,HNL,52151504,UNSPSC,Tazas o vasos desechables dom?sticos,5.0
ocds-lcuori-218505,ocds-lcuori-218505/2-contract,218505,512802,SERVILLETA DE PAPEL DE DOBLE HOJA CUADRADA 100 UNIDADES ALTA CALIDAD (ZONA 1) ,Unidad,10.0855,HNL,14111705,UNSPSC,Servilletas de papel,20.0
ocds-lcuori-218505,ocds-lcuori-218505/2-contract,218505,512803,CAFE EXPRESSO AMERICANO BOLSA DE 12OZ ALTA CALIDAD (ZONA 1),Bolsa,68.97,HNL,50201709,UNSPSC,Caf? Instantaneo,10.0
ocds-lcuori-218505,ocds-lcuori-218505/2-contract,218505,512804,LATA DE TE FRIO SABOR LIMON DE 2.35 A 2.90KG ALTA CALIDAD (ZONA 1),kilogramo,198.3175,HNL,50201712,UNSPSC,Bebidas de T?,1.0
ocds-lcuori-218506,ocds-lcuori-218506/2-contract,218506,512805,CARPETA FOLDER DE CARTULINA TAMA?O CARTA COLOR MANILA RESMA 100 UNIDADES ALTA CALIDAD (ZONA 1),Resma,84.065,HNL,44122011,UNSPSC,Carpetas para archivos o folder,200.0
ocds-lcuori-218506,ocds-lcuori-218506/2-contract,218506,512806,MARCADOR PERMANENTE DE PUNTA GRUESA COLOR AZUL  (3MM - 5MM) CAJA DE 12 UNIDADES  ALTA CALIDAD (ZONA 1),Caja,51.52,HNL,44121708,UNSPSC,Marcadores permanentes,25.0
ocds-lcuori-218508,ocds-lcuori-218508/3-contract,218508,512808,"BOTELLA DE TINTA EPSON 504 (T504220)  EN NEGRO, ZONA 3",Unidad,253.0,HNL,44103103,UNSPSC,Toner,66.0
ocds-lcuori-218508,ocds-lcuori-218508/3-contract,218508,512809,"BOTELLA DE TINTA EPSON 504 (T504220) EN CYAN, ZONA 3",Unidad,215.05,HNL,44103103,UNSPSC,Toner,48.0
ocds-lcuori-218508,ocds-lcuori-218508/3-contract,218508,512810,"BOTELLA DE TINTA EPSON 504 (T504320) EN MAGENTA, ZONA 3",Unidad,215.05,HNL,44103103,UNSPSC,Toner,48.0
ocds-lcuori-218508,ocds-lcuori-218508/3-contract,218508,512811,"BOTELLA DE TINTA EPSON 504 (T504420) EN AMARILLO, ZONA 3",Unidad,215.05,HNL,44103103,UNSPSC,Toner,48.0
ocds-lcuori-218510,ocds-lcuori-218510/2-contract,218510,512812,PAPEL TOALLA PEQUE?O ALTA CALIDAD (ZONA 1),Unidad,12.949,HNL,14111703,UNSPSC,Toallas de papel,25.0
ocds-lcuori-218510,ocds-lcuori-218510/2-contract,218510,512813,CREMORA MARCA RED AND WHITE EN BOTE DE 1 KG ALTA CALIDAD (ZONA 1),Unidad,107.4675,HNL,50201714,UNSPSC,Cremas no l?cteas,2.0
ocds-lcuori-218511,ocds-lcuori-218511/2-contract,218511,512814,SOBRE MANILA TAMA?O 12  X 15  PAQUETE DE 50 UNIDADESALTA CALIDAD (ZONA 1),Paquete,89.7805,HNL,44121506,UNSPSC,Sobres est?ndar,40.0
ocds-lcuori-218512,ocds-lcuori-218512/2-contract,218512,512815,REFRESCO CARBONATADO MARCA COCA COLA EN ENVASE PET 3 LITROS PAQUETE 6 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,281.4,HNL,50202306,UNSPSC,Refrescos,5.0
ocds-lcuori-218514,ocds-lcuori-218514/2-contract,218514,512817,VASO DE FOAM DE 7 ONZAS PAQUETE 25 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,16.951,HNL,52151504,UNSPSC,Tazas o vasos desechables dom?sticos,12.0
ocds-lcuori-218514,ocds-lcuori-218514/2-contract,218514,512818,PLATO DESECHABLE NO. 6 PAQUETE 25 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,12.65,HNL,52151504,UNSPSC,Tazas o vasos desechables dom?sticos,4.0
ocds-lcuori-218514,ocds-lcuori-218514/2-contract,218514,512819,TE SUPREMO SABOR MANZANILLA 100GR CAJA DE 100 BOLSITAS ALTA CALIDAD (ZONA 1) ,Caja,182.4475,HNL,50201711,UNSPSC,T? Instantaneo,4.0
ocds-lcuori-218515,ocds-lcuori-218515/2-contract,218515,512820,MARCADOR PERMANENTE DE PUNTA FINA (1MM - 2MM) COLOR NEGRO CAJA DE 12 UNIDADES  ALTA CALIDAD (ZONA 1),Caja,92.44,HNL,44121708,UNSPSC,Marcadores permanentes,2.0
ocds-lcuori-218515,ocds-lcuori-218515/2-contract,218515,512821,CLIP ESTANDAR PEQUE?O COLOR PLATEADO CAJA DE 100 UNIDADES ALTA CALIDAD (ZONA 1),Caja,4.416,HNL,44122104,UNSPSC,Clips para papel,10.0
ocds-lcuori-218515,ocds-lcuori-218515/2-contract,218515,512822,DVD+R PAQUETE 10 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,68.931,HNL,43202003,UNSPSC,Discos v?deo digitales (DVD),2.0
ocds-lcuori-218515,ocds-lcuori-218515/2-contract,218515,512823,CLIP JUMBO COLOR PLATEADO CAJA DE 100 UNIDADES ALTA CALIDAD (ZONA 1),Caja,10.281,HNL,44122104,UNSPSC,Clips para papel,10.0
ocds-lcuori-218515,ocds-lcuori-218515/2-contract,218515,512824,"MARCADORES PARA PIZARRA DE VIDRIO, COLOR NEGRO (ZONA 1)",Caja,13.74,HNL,44121711,UNSPSC,Marcadores no permanentes,1.0
ocds-lcuori-218515,ocds-lcuori-218515/2-contract,218515,512825,"CARPETA FOLDER DE CARTULINA TAMA?O CARTA COLOR AMARILLO, ALTA CALIDAD (ZONA 1)",Resma,200.606,HNL,44122011,UNSPSC,Carpetas para archivos o folder,4.0
ocds-lcuori-218515,ocds-lcuori-218515/2-contract,218515,512826,MEMORIA USB DE 16GB ALTA CALIDAD (ZONA 1),Unidad,108.376,HNL,43202005,UNSPSC,Dispositivos de almacenamiento de memoria flash (USB Memory),8.0
ocds-lcuori-218515,ocds-lcuori-218515/2-contract,218515,512827,PAPEL BOND BASE 20 TAMA?O CARTA COLOR BLANCO RESMA DE 500 HOJAS  ALTA CALIDAD (ZONA 1),Resma,70.656,HNL,14111511,UNSPSC,Papel bond o de escribir,3.0
ocds-lcuori-218516,ocds-lcuori-218516/2-contract,218516,512828,MARCADOR PARA PIZARRA AZUL PUNTA GRUESA (3MM - 5MM) ALTA CALIDAD (ZONA 1),Unidad,6.0,HNL,44121711,UNSPSC,Marcadores no permanentes,1.0
ocds-lcuori-218516,ocds-lcuori-218516/2-contract,218516,512829,MARCADOR PERMANENTE DE PUNTA GRUESA COLOR NEGRO  (3MM - 5MM) CAJA DE 12 UNIDADES  ALTA CALIDAD (ZONA 1),Caja,49.44,HNL,44121708,UNSPSC,Marcadores permanentes,1.0
ocds-lcuori-218517,ocds-lcuori-218517/2-contract,218517,512830,"CARTUCHO DE TINTA CANON CL 211 (2976B001) TRICOLOR, ZONA 1",Unidad,492.4645,HNL,44103103,UNSPSC,Toner,8.0
ocds-lcuori-218517,ocds-lcuori-218517/2-contract,218517,512831,"BOTELLA EPSON (T664420) AMARILLO, ZONA 1 ",Unidad,203.55,HNL,44103103,UNSPSC,Toner,3.0
ocds-lcuori-218517,ocds-lcuori-218517/2-contract,218517,512832,"BOTELLA EPSON (T664120) NEGRO, ZONA 1 ",Unidad,203.55,HNL,44103103,UNSPSC,Toner,3.0
ocds-lcuori-218517,ocds-lcuori-218517/2-contract,218517,512833,"BOTELLA EPSON (T664220) CYAN, ZONA 1 ",Unidad,203.55,HNL,44103103,UNSPSC,Toner,3.0
ocds-lcuori-218517,ocds-lcuori-218517/2-contract,218517,512834,MARCADOR PARA PIZARRA VERDE PUNTA GRUESA (3MM - 5MM) ALTA CALIDAD (ZONA 1),Unidad,4.02,HNL,44121711,UNSPSC,Marcadores no permanentes,1.0
ocds-lcuori-218517,ocds-lcuori-218517/2-contract,218517,512835,"CARTUCHO DE TINTA CANON PG-210 (2974B001) NEGRO, ZONA 1",Unidad,387.8605,HNL,44103103,UNSPSC,Toner,10.0
ocds-lcuori-218517,ocds-lcuori-218517/2-contract,218517,512836,"BOTELLA EPSON (T664320) MAGENTA, ZONA 1 ",Unidad,203.55,HNL,44103103,UNSPSC,Toner,3.0
ocds-lcuori-218518,ocds-lcuori-218518/2-contract,218518,512837,MARCADOR PERMANENTE DE PUNTA FINA (1MM - 2MM) COLOR VERDE ALTA CALIDAD (ZONA 1),Unidad,7.751,HNL,44121708,UNSPSC,Marcadores permanentes,5.0
ocds-lcuori-218518,ocds-lcuori-218518/2-contract,218518,512838,MARCADOR PERMANENTE DE PUNTA FINA (1MM - 2MM) COLOR AZUL ALTA CALIDAD (ZONA 1),Unidad,7.751,HNL,44121708,UNSPSC,Marcadores permanentes,5.0
ocds-lcuori-218518,ocds-lcuori-218518/2-contract,218518,512839,CARTULINA CORRIENTE  TAMA?O 22  X 28  COLOR BLANCO ALTA CALIDAD (ZONA 1),Pliego,1.9435,HNL,14111610,UNSPSC,Cartulina,15.0
ocds-lcuori-218520,ocds-lcuori-218520/2-contract,218520,512841,MASKING TAPE DE 1/2  X HASTA 40 YARDAS DE LARGO  ALTA CALIDAD (ZONA 1),Unidad,6.6125,HNL,31201503,UNSPSC,Cintas adhesivas de protecci?n o masking tape,100.0
ocds-lcuori-218520,ocds-lcuori-218520/2-contract,218520,512842,MASKING TAPE DE 2  X HASTA 40 YARDAS DE LARGO  ALTA CALIDAD (ZONA 1),Unidad,17.94,HNL,31201503,UNSPSC,Cintas adhesivas de protecci?n o masking tape,50.0
ocds-lcuori-218520,ocds-lcuori-218520/2-contract,218520,512843,BOLIGRAFOS DE TINTA DE ACEITE PUNTA MEDIANA COLOR ROJO  CAJA DE 12 UNIDADES  ALTA CALIDAD (ZONA 1),Caja,36.0,HNL,44121704,UNSPSC,Bol?grafos o l?piz tinta,100.0
ocds-lcuori-218521,ocds-lcuori-218521/2-contract,218521,512844,GALLETAS SALADAS PAQUETE DE 8 UNIDADES 192GR ALTA CALIDAD (ZONA 1) ,Paquete,17.825,HNL,50181907,UNSPSC,Masa de galletas congelada,5.0
ocds-lcuori-218521,ocds-lcuori-218521/2-contract,218521,512845,GALLETAS DE MANTEQUILLA  RIVIANA POZUELO 312GR ALTA CALIDAD (ZONA 1),Paquete,47.0,HNL,50181905,UNSPSC,Galletas dulces o pastelitos,5.0
ocds-lcuori-218522,ocds-lcuori-218522/2-contract,218522,512846,CUCHARAS DESECHABLES MEDIANAS PAQUETE 25 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,7.3945,HNL,52151504,UNSPSC,Tazas o vasos desechables dom?sticos,10.0
ocds-lcuori-218523,ocds-lcuori-218523/2-contract,218523,512847,TAPE TRANSPARENT DE 1/2  X HASTA 40 YARDAS DE LARGO ALTA CALIDAD (ZONA 1),Unidad,2.0585,HNL,31201503,UNSPSC,Cintas adhesivas de protecci?n o masking tape,6.0
ocds-lcuori-218523,ocds-lcuori-218523/2-contract,218523,512848,LAPIZ PARA DIBUJO HB PAQUETE 12 UNIDADES ALTA CALIDAD (ZONA 1),Unidad,11.09,HNL,44121706,UNSPSC,L?pices grafito normal,2.0
ocds-lcuori-218523,ocds-lcuori-218523/2-contract,218523,512849,MASKING TAPE DE 1  X HASTA 40 YARDAS DE LARGO  ALTA CALIDAD (ZONA 1),Unidad,8.9125,HNL,31201503,UNSPSC,Cintas adhesivas de protecci?n o masking tape,8.0
ocds-lcuori-218523,ocds-lcuori-218523/2-contract,218523,512850,GRAPAS DE ESTANDAR CAJA DE 5000 UNIDADES ALTA CALIDAD (ZONA 1),Caja,11.339,HNL,44122107,UNSPSC,Grapas,2.0
ocds-lcuori-218524,ocds-lcuori-218524/2-contract,218524,512851,SACAPUNTAS MANUAL DE 1 ORIFICIO METALICO ALTA CALIDAD (ZONA 1),Unidad,1.4,HNL,44121619,UNSPSC,Sacapuntas el?ctrico,1000.0
ocds-lcuori-218524,ocds-lcuori-218524/2-contract,218524,512852,QUITAGRAPAS METALICO DE U?AS ALTA CALIDAD (ZONA 1),Unidad,6.578,HNL,44121613,UNSPSC,U?as o quitagrapas,200.0
ocds-lcuori-218525,ocds-lcuori-218525/2-contract,218525,512853,"TONER HP (CB543A) MAGENTA, ZONA 1 ",Unidad,1563.5975,HNL,44103103,UNSPSC,Toner,2.0
ocds-lcuori-218525,ocds-lcuori-218525/2-contract,218525,512854,"TONER HP (CB541A) CYAN, ZONA 1",Unidad,1563.5975,HNL,44103103,UNSPSC,Toner,2.0
ocds-lcuori-218525,ocds-lcuori-218525/2-contract,218525,512856,"TONER HP CE505A NEGRO, ZONA 1  ",Unidad,1880.25,HNL,44103103,UNSPSC,Toner,2.0
ocds-lcuori-218525,ocds-lcuori-218525/2-contract,218525,512857,"TONER HP (CB542A) AMARILLO, ZONA 1 ",Unidad,1563.5975,HNL,44103103,UNSPSC,Toner,2.0
ocds-lcuori-218525,ocds-lcuori-218525/2-contract,218525,512858,"TONER HP (CB540A) NEGRO, ZONA 1  ",Unidad,1701.977,HNL,44103103,UNSPSC,Toner,3.0
ocds-lcuori-218526,ocds-lcuori-218526/2-contract,218526,512855,"LAPTOP AVANZADA 15 PULGADAS, ALTA CALIDAD (ZONA 1)",Unidad,21384.25,HNL,43211508,UNSPSC,Computadora personal (PC) o port?til,1.0
ocds-lcuori-213821,ocds-lcuori-213821/2-contract,213821,503327,AGUA PURIFICADA EMBOTELLADA EN ENVASE DE 100 ML A 499 ML ALTA CALIDAD (ZONA 1),Unidad,4.35,HNL,50202301,UNSPSC,Agua purificada,300.0
ocds-lcuori-213821,ocds-lcuori-213821/2-contract,213821,503328,AGUA PURIFICADA EN BOTELLON DE 5 GALONES ALTA CALIDAD (ZONA 1),Unidad,38.0,HNL,50202301,UNSPSC,Agua purificada,360.0
ocds-lcuori-213822,ocds-lcuori-213822/2-contract,213822,503329,VASO PLASTICO DESECHABLE DE 8 ONZ PAQUETE 25 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,12.1325,HNL,52151504,UNSPSC,Tazas o vasos desechables dom?sticos,50.0
ocds-lcuori-213822,ocds-lcuori-213822/2-contract,213822,503330,SERVILLETA DE PAPEL DE DOBLE HOJA CUADRADA 100 UNIDADES ALTA CALIDAD (ZONA 1) ,Unidad,10.0855,HNL,14111705,UNSPSC,Servilletas de papel,25.0
ocds-lcuori-213822,ocds-lcuori-213822/2-contract,213822,503331,CAFE MAYA BOLSA DE 16OZ ALTA CALIDAD (ZONA 1),Bolsa,39.5,HNL,50201706,UNSPSC,Caf?,25.0
ocds-lcuori-213823,ocds-lcuori-213823/2-contract,213823,503332,VASO DE FOAM DE 7 ONZAS PAQUETE 25 UNIDADES ALTA CALIDAD (ZONA 1),Paquete,16.951,HNL,52151504,UNSPSC,Tazas o vasos desechables dom?sticos,150.0
ocds-lcuori-218537,ocds-lcuori-218537/2-contract,218537,512879,SOBRE MANILA TAMA?O 15  X 23.5  PAQUETE DE 50 UNIDADESALTA CALIDAD (ZONA 1),Paquete,166.106,HNL,44121506,UNSPSC,Sobres est?ndar,200.0
ocds-lcuori-218537,ocds-lcuori-218537/2-contract,218537,512880,PEGAMENTO EN BARRA DE  40 GRAMOS EN ADELANTE ALTA CALIDAD (ZONA 1),Unidad,10.281,HNL,31201610,UNSPSC,Colas o pegamentos,1.0
ocds-lcuori-218537,ocds-lcuori-218537/2-contract,218537,512881,CARTULINA CORRIENTE  TAMA?O 22  X 28  COLOR ROSADO  ALTA CALIDAD (ZONA 1),Pliego,1.9435,HNL,14111610,UNSPSC,Cartulina,1.0
ocds-lcuori-218537,ocds-lcuori-218537/2-contract,218537,512882,PAPEL CARBON TAMA?O CARTA PARA ESCRITURA A MANO PAQUETE DE 50 UNIDADES  ALTA CALIDAD (ZONA 1),Paquete,48.806,HNL,14121810,UNSPSC,Papeles carb?n,1.0
ocds-lcuori-218537,ocds-lcuori-218537/2-contract,218537,512883,CUADERNO UNICO GRANDE PLASTIFICADO  DE 400 PAGINAS CON FORRO ALTA CALIDAD (ZONA 1),Unidad,71.231,HNL,14111531,UNSPSC,Libros o cuadernos de registro,1.0
ocds-lcuori-213824,ocds-lcuori-213824/2-contract,213824,503333,CREMORA MARCA FANS EN BOTE DE 1 KG GRAMOS ALTA CALIDAD (ZONA 1),Unidad,98.9,HNL,50201714,UNSPSC,Cremas no l?cteas,8.0
ocds-lcuori-213824,ocds-lcuori-213824/2-contract,213824,503334,"GALLETAS RITZ CON QUESO PAQUETE 12 UNIDADES ALTA CALIDAD (ZONA 1)
",Paquete,60.95,HNL,50181905,UNSPSC,Galletas dulces o pastelitos,120.0
ocds-lcuori-213824,ocds-lcuori-213824/2-contract,213824,503335,AZUCAR BLANCA 1 KG HASTA 1.8 KG ALTA CALIDAD (ZONA 1),Bolsa,38.9,HNL,50161814,UNSPSC,Cande de Az?car o Sustituto de Az?car,20.0
ocds-lcuori-218538,ocds-lcuori-218538/2-contract,218538,512884,CARPETA FOLDER DE CARTULINA TAMA?O CARTA COLOR MANILA RESMA 100 UNIDADES ALTA CALIDAD (ZONA 1),Resma,84.065,HNL,44122011,UNSPSC,Carpetas para archivos o folder,1.0
ocds-lcuori-218538,ocds-lcuori-218538/2-contract,218538,512885,SOBRE MANILA TAMA?O 12  X 15  PAQUETE DE 50 UNIDADESALTA CALIDAD (ZONA 1),Paquete,89.7805,HNL,44121506,UNSPSC,Sobres est?ndar,40.0
ocds-lcuori-213825,ocds-lcuori-213825/2-contract,213825,503336,SUMADORA DE 14 DIGITOS  ALTA CALIDAD (ZONA 1),Unidad,1604.25,HNL,44101802,UNSPSC,M?quinas sumadoras,6.0
ocds-lcuori-213826,ocds-lcuori-213826/2-contract,213826,503337,BOLIGRAFOS DE TINTA DE GEL PUNTA MEDIANA COLOR NEGRO CAJA DE 12 UNIDADES  ALTA CALIDAD (ZONA 7),Caja,48.806,HNL,60121524,UNSPSC,Bol?grafos de gel,20.0
ocds-lcuori-213826,ocds-lcuori-213826/2-contract,213826,503338,CLIP ESTANDAR PEQUE?O COLOR PLATEADO CAJA DE 100 UNIDADES ALTA CALIDAD (ZONA 7),Caja,4.531,HNL,44122104,UNSPSC,Clips para papel,50.0
ocds-lcuori-213826,ocds-lcuori-213826/2-contract,213826,503339,FASTENERS METALICO DE 8 CM COLOR PLATEADO CAJA DE 50 UNIDADES ALTA CALIDAD (ZONA 4),Caja,19.251,HNL,44122112,UNSPSC,Fasteners de cabeza redonda,50.0
ocds-lcuori-213826,ocds-lcuori-213826/2-contract,213826,503340,CLIP JUMBO COLOR PLATEADO CAJA DE 100 UNIDADES ALTA CALIDAD (ZONA 7),Caja,10.3385,HNL,44122104,UNSPSC,Clips para papel,50.0
ocds-lcuori-213827,ocds-lcuori-213827/2-contract,213827,503341,"LAPTOP EMPRESARIAL (PROGRAMACION), ALTA CALIDAD (ZONA 1)",Unidad,33198.0735,HNL,43211508,UNSPSC,Computadora personal (PC) o port?til,2.0
ocds-lcuori-218541,ocds-lcuori-218541/3-contract,218541,512888,"UPS BASICO TIPO - 2, ALTA CALIDAD (ZONA 1)",Unidad,2218.35,HNL,39121004,UNSPSC,Unidades de suministro de energ?a (UPS),10.0
ocds-lcuori-213828,ocds-lcuori-213828/2-contract,213828,503342,PAPEL BOND BASE 20 TAMA?O CARTA COLOR BLANCO RESMA DE 500 HOJAS  ALTA CALIDAD (ZONA 1),Resma,72.1625,HNL,14111511,UNSPSC,Papel bond o de escribir,60.0
ocds-lcuori-213829,ocds-lcuori-213829/2-contract,213829,503343,"TONER HP (CF411X) CYAN, ZONA 1 ",Unidad,4161.85,HNL,44103103,UNSPSC,Toner,30.0
ocds-lcuori-213829,ocds-lcuori-213829/2-contract,213829,503344,"TONER HP (CF413X) MAGENTA, ZONA 1  ",Unidad,4161.85,HNL,44103103,UNSPSC,Toner,30.0
ocds-lcuori-213829,ocds-lcuori-213829/2-contract,213829,503345,"TONER HP (CF410X) NEGRO, ZONA 1 ",Unidad,3101.55,HNL,44103103,UNSPSC,Toner,30.0
ocds-lcuori-218542,ocds-lcuori-218542/2-contract,218542,512889,AGUA PURIFICADA EN BOTELLON DE 5 GALONES ALTA CALIDAD (ZONA 1),Unidad,38.0,HNL,50202301,UNSPSC,Agua purificada,300.0
ocds-lcuori-213830,ocds-lcuori-213830/2-contract,213830,503346,"TONER HP (CF412X) AMARILLO, ZONA 1",Unidad,4172.453,HNL,44103103,UNSPSC,Toner,30.0
