ocid,id,contracts/0/id,contracts/0/title,contracts/0/description,contracts/0/status,contracts/0/statusDetails,contracts/0/value/amount,contracts/0/value/currency,contracts/0/period/startDate,contracts/0/awardID,contracts/0/localProcurementCategory,contracts/0/buyer/id,contracts/0/buyer/name
ocds-lcuori-232847,ocds-lcuori-232847/1-contract,232847,3-1-1-1346-2020,COMPRA DE MATERIALES LITORAL ATLANTICO,pending,Impreso,3146.6,HNL,2020-03-14T15:53:56-06:00,232847,goodsOrServices,wrLByx-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-232858,ocds-lcuori-232858/1-contract,232858,3-1-1-1347-2020,COMPRA DE MATERIALES DEL LITORAL ATLANTICO,pending,Impreso,559.7625,HNL,2020-03-14T15:56:44-06:00,232858,goodsOrServices,wrLByx-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-232869,ocds-lcuori-232869/1-contract,232869,3-1-1-1352-2020,COMPRA DE MATERLIALES DEL LITORAL ATLANTICO,pending,Impreso,110.4,HNL,2020-03-14T15:58:55-06:00,232869,goodsOrServices,wrLByx-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-232870,ocds-lcuori-232870/1-contract,232870,3-1-1-1348-2020,COMPRA DE ATLANTICO,pending,Impreso,,,2020-03-14T15:58:57-06:00,232870,goodsOrServices,wrLByx-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-232880,ocds-lcuori-232880/1-contract,232880,3-1-1-1349-2020,TONER PARA LITORAL ATLANTICO,pending,Impreso,16186.997500000001,HNL,2020-03-14T17:09:27-06:00,232880,goodsOrServices,wrLByx-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-232881,ocds-lcuori-232881/1-contract,232881,3-1-1-1350-2020,TONER PARA LITORAL ATLANTICO,pending,Impreso,9493.077500000001,HNL,2020-03-14T17:11:45-06:00,232881,goodsOrServices,wrLByx-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-234036,ocds-lcuori-234036/1-contract,234036,,MATERIAL MEDICCO QUIRURGICO MENOR,pending,Elaboracion OC,,,2020-03-17T09:18:23-06:00,234036,goodsOrServices,lzlBXK-VyOdKM-lzWOzp,DIRECCION HOSPITAL SAN FRANCISCO
ocds-lcuori-234046,ocds-lcuori-234046/1-contract,234046,60-28-27-0120-2020,COMPRA DE MATERIAL  ,pending,Impreso,587800.0,HNL,2020-03-17T09:20:17-06:00,234046,goodsOrServices,lzlBXK-PKJ7rO-5y2ZyN,DIRECCION HOSPITAL ANIBAL MURILLO ESCOBAR
ocds-lcuori-234047,ocds-lcuori-234047/1-contract,234047,60-46-45-0043-2020,ORDEN DE COMPRA DE COMPLEMENTO DE PAPEL BOND PARA USO DE LA REGION DE SALUD DE VALLE,pending,Impreso,28114.9125,HNL,2020-03-17T09:21:29-06:00,234047,goodsOrServices,lzlBXK-NzBBWz-byP11K,DIRECCION DEPARTAMENTAL DE VALLE
ocds-lcuori-234057,ocds-lcuori-234057/1-contract,234057,60-5-4-0198-2020,COMPRA DE GUANTES DESCARTABLES PARA SER UTILIZADO EN LAS DIFERESTES SALAS DE ESTA UNIDAD HOSPITALARIA EN ATENCION DE PACIENTES ,pending,Impreso,33120.0,HNL,2020-03-17T09:26:39-06:00,234057,goodsOrServices,lzlBXK-by4Gzd-RyYNKL,DIRECCION HOSPITAL GABRIELA ALVARADO
ocds-lcuori-234068,ocds-lcuori-234068/1-contract,234068,60-9-8-0164-2020,MATERIAL MEDICO ,pending,Impreso,242720.0,HNL,2020-03-17T09:30:28-06:00,234068,goodsOrServices,lzlBXK-OzGAKn-5zp8zA,DIRECCION HOSPITAL MANUEL DE JESUS SUBIRANA
ocds-lcuori-234079,ocds-lcuori-234079/1-contract,234079,60-9-8-0165-2020,MATERIAL MEDICO,pending,Impreso,44275.0,HNL,2020-03-17T09:36:34-06:00,234079,goodsOrServices,lzlBXK-OzGAKn-5zp8zA,DIRECCION HOSPITAL MANUEL DE JESUS SUBIRANA
ocds-lcuori-232891,ocds-lcuori-232891/1-contract,232891,3-1-1-1351-2020,PAGO POR COMPRA DE TONER ATLANTCICO,pending,Impreso,8342.1,HNL,2020-03-14T17:15:04-06:00,232891,goodsOrServices,wrLByx-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-234090,ocds-lcuori-234090/2-contract,234090,,Este producto sera utilizado en las diferentes salas del Hospital Tela en el primer trimestre del a?o 2020,cancelled,Anulado,,,2020-03-17T09:41:06-06:00,234090,goodsOrServices,lzlBXK-JyjxrP-VyOdKM,DIRECCION HOSPITAL DE TELA
ocds-lcuori-234101,ocds-lcuori-234101/1-contract,234101,60-9-8-0166-2020,MATERIAL MEDICO,pending,Impreso,142650.0,HNL,2020-03-17T09:46:19-06:00,234101,goodsOrServices,lzlBXK-OzGAKn-5zp8zA,DIRECCION HOSPITAL MANUEL DE JESUS SUBIRANA
ocds-lcuori-234112,ocds-lcuori-234112/1-contract,234112,60-5-4-0199-2020,compra de otro instrumental accesorios y material medico para ser utilizados en diferentes salas de esta unidad hospitalaria para el primer trimestre a?o 2020,pending,Impreso,81650.0,HNL,2020-03-17T10:03:29-06:00,234112,goodsOrServices,lzlBXK-by4Gzd-RyYNKL,DIRECCION HOSPITAL GABRIELA ALVARADO
ocds-lcuori-232902,ocds-lcuori-232902/1-contract,232902,,Compra de material para uso en diferentes salas y departamentos del hospital anibal murillo escobar por timpo indefinido,cancelled,Anulado,,,2020-03-15T08:09:28-06:00,232902,goodsOrServices,lzlBXK-PKJ7rO-5y2ZyN,DIRECCION HOSPITAL ANIBAL MURILLO ESCOBAR
ocds-lcuori-234123,ocds-lcuori-234123/1-contract,234123,950-1-15-0342-2020,Guantes descartables,pending,Impreso,1656.0,HNL,2020-03-17T10:21:07-06:00,234123,goodsOrServices,7zvqGr-byP1K8-JyjxrP,UNIDAD DE APOYO TECNICO Y ADMINISTRATIVO
ocds-lcuori-232913,ocds-lcuori-232913/1-contract,232913,,compra de material medico ,cancelled,Anulado,,,2020-03-15T08:32:45-06:00,232913,goodsOrServices,lzlBXK-PKJ7rO-5y2ZyN,DIRECCION HOSPITAL ANIBAL MURILLO ESCOBAR
ocds-lcuori-232924,ocds-lcuori-232924/1-contract,232924,,COMPRA DE MATERIAL MEDICO PARA USO EN SALAS DEL HOSPITAL ANIBAL MURILLO ECOBAR,cancelled,Anulado,,,2020-03-15T09:18:57-06:00,232924,goodsOrServices,lzlBXK-PKJ7rO-5y2ZyN,DIRECCION HOSPITAL ANIBAL MURILLO ESCOBAR
ocds-lcuori-234134,ocds-lcuori-234134/1-contract,234134,803-1-1-0576-2020,PARA USAR EN EMERGENCIA SANITARIA DE LA ENFERMEDAD CORONAVIRUS,pending,Impreso,7572.75,HNL,2020-03-17T10:53:49-06:00,234134,goodsOrServices,wrLl8r-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-232925,ocds-lcuori-232925/1-contract,232925,,COMPRA DE MATERIAL MEDICO,cancelled,Anulado,,,2020-03-15T09:20:22-06:00,232925,goodsOrServices,lzlBXK-PKJ7rO-5y2ZyN,DIRECCION HOSPITAL ANIBAL MURILLO ESCOBAR
ocds-lcuori-232935,ocds-lcuori-232935/1-contract,232935,,COMPRA DE MATERIAL MEDICO,cancelled,Anulado,,,2020-03-15T09:26:08-06:00,232935,goodsOrServices,lzlBXK-PKJ7rO-5y2ZyN,DIRECCION HOSPITAL ANIBAL MURILLO ESCOBAR
ocds-lcuori-232946,ocds-lcuori-232946/1-contract,232946,,COMPRA ,pending,Impreso,,,2020-03-15T09:29:16-06:00,232946,goodsOrServices,lzlBXK-PKJ7rO-5y2ZyN,DIRECCION HOSPITAL ANIBAL MURILLO ESCOBAR
ocds-lcuori-232947,ocds-lcuori-232947/1-contract,232947,,compra de materiales ,pending,Impreso,,,2020-03-15T09:30:58-06:00,232947,goodsOrServices,lzlBXK-PKJ7rO-5y2ZyN,DIRECCION HOSPITAL ANIBAL MURILLO ESCOBAR
ocds-lcuori-232957,ocds-lcuori-232957/1-contract,232957,,compra de material medico,pending,Impreso,,,2020-03-15T09:40:50-06:00,232957,goodsOrServices,lzlBXK-PKJ7rO-5y2ZyN,DIRECCION HOSPITAL ANIBAL MURILLO ESCOBAR
ocds-lcuori-232968,ocds-lcuori-232968/1-contract,232968,60-28-27-0117-2020,compra de material,cancelled,Anulado,53130.0,HNL,2020-03-15T09:55:59-06:00,232968,goodsOrServices,lzlBXK-PKJ7rO-5y2ZyN,DIRECCION HOSPITAL ANIBAL MURILLO ESCOBAR
ocds-lcuori-232979,ocds-lcuori-232979/1-contract,232979,,COMPRA DE MATERIAL MEDICO,pending,Impreso,,,2020-03-15T10:04:16-06:00,232979,goodsOrServices,lzlBXK-PKJ7rO-5y2ZyN,DIRECCION HOSPITAL ANIBAL MURILLO ESCOBAR
ocds-lcuori-232990,ocds-lcuori-232990/1-contract,232990,,COMPRA DE MATERIAL MEDICO,pending,Impreso,,,2020-03-15T10:06:00-06:00,232990,goodsOrServices,lzlBXK-PKJ7rO-5y2ZyN,DIRECCION HOSPITAL ANIBAL MURILLO ESCOBAR
ocds-lcuori-233001,ocds-lcuori-233001/1-contract,233001,,COMPRA DE MATERIAL,pending,Impreso,,,2020-03-15T10:49:04-06:00,233001,goodsOrServices,lzlBXK-PKJ7rO-5y2ZyN,DIRECCION HOSPITAL ANIBAL MURILLO ESCOBAR
ocds-lcuori-233012,ocds-lcuori-233012/1-contract,233012,,COMPRA DE MATERIAL,pending,Impreso,,,2020-03-15T11:29:53-06:00,233012,goodsOrServices,lzlBXK-PKJ7rO-5y2ZyN,DIRECCION HOSPITAL ANIBAL MURILLO ESCOBAR
ocds-lcuori-233023,ocds-lcuori-233023/1-contract,233023,,COMPRA ,pending,Impreso,,,2020-03-15T11:32:34-06:00,233023,goodsOrServices,lzlBXK-PKJ7rO-5y2ZyN,DIRECCION HOSPITAL ANIBAL MURILLO ESCOBAR
ocds-lcuori-233034,ocds-lcuori-233034/1-contract,233034,,COMPRA DE MATERIAL,cancelled,Anulado,,,2020-03-15T11:37:58-06:00,233034,goodsOrServices,lzlBXK-PKJ7rO-5y2ZyN,DIRECCION HOSPITAL ANIBAL MURILLO ESCOBAR
ocds-lcuori-233045,ocds-lcuori-233045/1-contract,233045,,COMPRA DE MATERIAL MEDICO ,cancelled,Anulado,,,2020-03-15T13:29:01-06:00,233045,goodsOrServices,lzlBXK-PKJ7rO-5y2ZyN,DIRECCION HOSPITAL ANIBAL MURILLO ESCOBAR
ocds-lcuori-233046,ocds-lcuori-233046/1-contract,233046,,COMPRA DE MATERIAL MEDICO,cancelled,Anulado,,,2020-03-15T13:31:07-06:00,233046,goodsOrServices,lzlBXK-PKJ7rO-5y2ZyN,DIRECCION HOSPITAL ANIBAL MURILLO ESCOBAR
ocds-lcuori-233056,ocds-lcuori-233056/1-contract,233056,,COMPRA DE MATERIAL,cancelled,Anulado,,,2020-03-15T13:51:57-06:00,233056,goodsOrServices,lzlBXK-PKJ7rO-5y2ZyN,DIRECCION HOSPITAL ANIBAL MURILLO ESCOBAR
ocds-lcuori-233067,ocds-lcuori-233067/1-contract,233067,,COMPRA,cancelled,Anulado,,,2020-03-15T13:55:20-06:00,233067,goodsOrServices,lzlBXK-PKJ7rO-5y2ZyN,DIRECCION HOSPITAL ANIBAL MURILLO ESCOBAR
ocds-lcuori-233078,ocds-lcuori-233078/1-contract,233078,90-1-29-0025-2020,DESTINADO PARA OFICINA CENTRAL DEL CAPDAH,pending,Impreso,1520.3,HNL,2020-03-15T23:51:51-06:00,233078,goodsOrServices,NzBWWy-byP1K8-OK94yQ,Programa de Desarrollo Agricola (C-10)
ocds-lcuori-233089,ocds-lcuori-233089/1-contract,233089,90-1-29-0026-2020,IMPRESORAS DESTINADO PARA OFICINA DEL CAPDAH,pending,Impreso,24667.5,HNL,2020-03-15T23:57:25-06:00,233089,goodsOrServices,NzBWWy-byP1K8-OK94yQ,Programa de Desarrollo Agricola (C-10)
ocds-lcuori-233100,ocds-lcuori-233100/1-contract,233100,3-1-1-1353-2020,COMPRA DE AGUA EN BOTELLA PARA OFICINA CENTRAL,pending,Impreso,8738.436,HNL,2020-03-16T08:02:48-06:00,233100,goodsOrServices,wrLByx-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-233111,ocds-lcuori-233111/1-contract,233111,803-1-1-0573-2020,VARIAS DEPENDENCIAS SUPERINTENDENCIA DE SAN LORENZO,cancelled,Anulado,114600.0,HNL,2020-03-16T08:25:32-06:00,233111,goodsOrServices,wrLl8r-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-233122,ocds-lcuori-233122/1-contract,233122,803-1-1-0574-2020,PARA USAR EN VARIAS DEPENDENCIAS SUPERINTENDENCIA DE SAN LORENZO,pending,Impreso,114600.0,HNL,2020-03-16T08:32:51-06:00,233122,goodsOrServices,wrLl8r-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-233133,ocds-lcuori-233133/1-contract,233133,,COMPRA DE MASCARILLAS,pending,Impreso,,,2020-03-16T09:13:10-06:00,233133,goodsOrServices,lzlBXK-RyYNKL-wrLByx,DIRECCION HOSPITAL PSIQUIATRICO SANTA ROSITA
ocds-lcuori-233144,ocds-lcuori-233144/1-contract,233144,100-1-5-0903-2020,COMPRA DE TINTAS PARA IMPRESORAS DE LA DPMF,pending,Impreso,39632.450000000004,HNL,2020-03-16T09:20:19-06:00,233144,goodsOrServices,BzXX7z-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-233145,ocds-lcuori-233145/1-contract,233145,,COMPRA DE MASCARILLAS,pending,Impreso,,,2020-03-16T09:20:46-06:00,233145,goodsOrServices,lzlBXK-RyYNKL-wrLByx,DIRECCION HOSPITAL PSIQUIATRICO SANTA ROSITA
ocds-lcuori-233155,ocds-lcuori-233155/1-contract,233155,60-20-19-0417-2020,COMPRA QUE SERA PAGADA CON FONDOS NACIONALES SEGUN OBJETO DE GASTO 39530 DE MATERIAL MEDICO QUIRURGICO MENOR AL PROVEEDOR NIPRO,pending,Impreso,158084.75,HNL,2020-03-16T09:27:29-06:00,233155,goodsOrServices,lzlBXK-byQqyG-qyVbya,DIRECCION HOSPITAL DE PUERTO CORTES
ocds-lcuori-233166,ocds-lcuori-233166/1-contract,233166,100-1-5-0904-2020,COMPRA DE PAPEL BOND PARA USO DE LA DPMF,pending,Impreso,7492.595,HNL,2020-03-16T09:34:37-06:00,233166,goodsOrServices,BzXX7z-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-233177,ocds-lcuori-233177/1-contract,233177,902-1-5-1859-2020,COMPRA DE MATERIALES DE OFICINA SOLICITADOS POR VARIAS DEPENDENCIAS DEL BCH TGU,pending,Impreso,6745.842500000001,HNL,2020-03-16T09:37:31-06:00,233177,goodsOrServices,NzBo0y-byP1K8-by4Gzd,SUBGERENCIA AREA ADMINISTRATIVA
ocds-lcuori-233188,ocds-lcuori-233188/1-contract,233188,903-1-10-0685-2020,UTILES DE OFICINA ,pending,Impreso,10737.550000000001,HNL,2020-03-16T09:41:17-06:00,233188,goodsOrServices,wrL9Pz-byP1K8-6Kdoye,SUBGERENCIA ADMINISTRATIVA
ocds-lcuori-233199,ocds-lcuori-233199/1-contract,233199,,PARA USO EN LAS AMBULANCIAS DEL CUERPO DE BOMBEROS DE SAN PEDRO SULA,pending,Elaboracion OC,4140.0,HNL,2020-03-16T09:57:35-06:00,233199,goodsOrServices,7rEMr2-byP1K8-JyjxrP,"Cuerpo de Bomberos San Pedro Sula, Cortes"
ocds-lcuori-233200,ocds-lcuori-233200/1-contract,233200,42-1-15-0211-2020,PARA USO EN LAS AMBULANCIAS DEL CUERPO DE BOMBEROS DE SAN PEDRO SULA,pending,Impreso,,,2020-03-16T09:58:04-06:00,233200,goodsOrServices,7rEMr2-byP1K8-JyjxrP,"Cuerpo de Bomberos San Pedro Sula, Cortes"
ocds-lcuori-233210,ocds-lcuori-233210/1-contract,233210,100-1-5-0905-2020,COMPRA DE PAPEL BOND PARA USO DE LA DPMF,pending,Impreso,2475.03,HNL,2020-03-16T10:00:44-06:00,233210,goodsOrServices,BzXX7z-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-233221,ocds-lcuori-233221/1-contract,233221,803-1-1-0575-2020,PARA VARIAS DEPENDENCIAS DE CORTES ,pending,Impreso,154176.0,HNL,2020-03-16T10:02:31-06:00,233221,goodsOrServices,wrLl8r-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-233222,ocds-lcuori-233222/1-contract,233222,,MASCARILLA PARA ATENCIONES EN LAS DISTINTAS REGIONALES,pending,Impreso,,,2020-03-16T10:03:33-06:00,233222,goodsOrServices,7rEaPr-byP1K8-byP1K8,DIRECCION COORDINACION Y ADMINISTRACION
ocds-lcuori-233232,ocds-lcuori-233232/1-contract,233232,,MASCARILLAS PARA ATENCIONES EN LA DINAF A NIVEL NACIONAL,cancelled,Anulado,,,2020-03-16T10:07:22-06:00,233232,goodsOrServices,7rEaPr-byP1K8-byP1K8,DIRECCION COORDINACION Y ADMINISTRACION
ocds-lcuori-233233,ocds-lcuori-233233/1-contract,233233,242-1-1-0631-2020,GUANTES PARA ATENCION EN LA DINAF A NIVEL NACIONAL,cancelled,Anulado,9660.0,HNL,2020-03-16T10:08:57-06:00,233233,goodsOrServices,7rEaPr-byP1K8-byP1K8,DIRECCION COORDINACION Y ADMINISTRACION
ocds-lcuori-233243,ocds-lcuori-233243/1-contract,233243,60-20-19-0418-2020,COMPRA QUE SERA PAGADA CON FONDOS NACIONALES DE OTRO ISNTRUMENTAL ACCESORIOS Y MATERIAL MEDICO SEGUN OBJETO DE GASTO 39540 AL PROVEEDOR NIPRO,pending,Impreso,83496.0,HNL,2020-03-16T10:11:48-06:00,233243,goodsOrServices,lzlBXK-byQqyG-qyVbya,DIRECCION HOSPITAL DE PUERTO CORTES
ocds-lcuori-233244,ocds-lcuori-233244/1-contract,233244,100-1-5-0906-2020,COMPRA DE COMPUTADORA EJEUTIVA PARA USO DE LA DPMF,pending,Impreso,41156.200000000004,HNL,2020-03-16T10:12:46-06:00,233244,goodsOrServices,BzXX7z-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-233245,ocds-lcuori-233245/1-contract,233245,,MASCARILLA PARA ATENCION DE LA DINAF A NIVEL NACIONAL,cancelled,Anulado,,,2020-03-16T10:13:01-06:00,233245,goodsOrServices,7rEaPr-byP1K8-byP1K8,DIRECCION COORDINACION Y ADMINISTRACION
ocds-lcuori-233254,ocds-lcuori-233254/1-contract,233254,60-16-15-0081-2020,SE HACE ORDEN DE COMPRA DE ALIMENTOS PARA ALIMENTAR A PERSONAL Y PACIENTES DEL HOSPITAL SAN ISIDRO DE TOCOA COLON DEL A?O 2020,pending,Impreso,88128.7,HNL,2020-03-16T10:16:57-06:00,233254,goodsOrServices,lzlBXK-lzlXz1-JyjxrP,DIRECCION HOSPITAL SAN ISIDRO
ocds-lcuori-233255,ocds-lcuori-233255/1-contract,233255,,MASCARILLAS PARA USO EN LA DINAF A NIVEL NACIONAL,cancelled,Anulado,,,2020-03-16T10:18:03-06:00,233255,goodsOrServices,7rEaPr-byP1K8-byP1K8,DIRECCION COORDINACION Y ADMINISTRACION
ocds-lcuori-233265,ocds-lcuori-233265/1-contract,233265,,MASCARILLA,cancelled,Anulado,,,2020-03-16T10:19:24-06:00,233265,goodsOrServices,7rEaPr-byP1K8-byP1K8,DIRECCION COORDINACION Y ADMINISTRACION
ocds-lcuori-233276,ocds-lcuori-233276/1-contract,233276,,MASCARILLA,cancelled,Anulado,,,2020-03-16T10:24:32-06:00,233276,goodsOrServices,7rEaPr-byP1K8-byP1K8,DIRECCION COORDINACION Y ADMINISTRACION
ocds-lcuori-233287,ocds-lcuori-233287/1-contract,233287,,Mascarilla,cancelled,Anulado,,,2020-03-16T10:27:28-06:00,233287,goodsOrServices,7rEaPr-byP1K8-byP1K8,DIRECCION COORDINACION Y ADMINISTRACION
ocds-lcuori-233288,ocds-lcuori-233288/1-contract,233288,9021-1-1-0375-2020,ADQUISICION DE EQUIPOS Y SOFTWARE NECESARIOS PARA LA INFRAESTRUCTURA DEL DATA CENTER DE CASA PRESIDENCIAL,pending,Impreso,4073300.0,HNL,2020-03-16T10:27:51-06:00,233288,goodsOrServices,rbwkMz-byP1K8-byP1K8,Unidad Central
ocds-lcuori-233298,ocds-lcuori-233298/1-contract,233298,,MASCARILLA,cancelled,Anulado,,,2020-03-16T10:29:42-06:00,233298,goodsOrServices,7rEaPr-byP1K8-byP1K8,DIRECCION COORDINACION Y ADMINISTRACION
ocds-lcuori-233309,ocds-lcuori-233309/1-contract,233309,242-1-1-0632-2020,MASCARILLA,cancelled,Anulado,4347.0,HNL,2020-03-16T10:32:56-06:00,233309,goodsOrServices,7rEaPr-byP1K8-byP1K8,DIRECCION COORDINACION Y ADMINISTRACION
ocds-lcuori-233320,ocds-lcuori-233320/1-contract,233320,60-16-15-0082-2020,SE HACE ORDEN DE COMPRA DE PRODUCTOS DE PAPEL Y CARTON DEL HOSPITAL GENERAL SAN ISIDRO PARA SER UTILIZADOS POR EL PERSONAL DEL CENTRO PARA REALIZAR INFOMES Y DEMAS ,cancelled,Anulado,24163.179,HNL,2020-03-16T10:41:07-06:00,233320,goodsOrServices,lzlBXK-lzlXz1-JyjxrP,DIRECCION HOSPITAL SAN ISIDRO
ocds-lcuori-233331,ocds-lcuori-233331/1-contract,233331,902-1-5-1860-2020,COMPRA DE MATERIALES DE OFICINA SOLICITADOS POR VARIOS DEPARTAMENTOS DEL BCH TGU,pending,Impreso,3171.3525,HNL,2020-03-16T11:11:13-06:00,233331,goodsOrServices,NzBo0y-byP1K8-by4Gzd,SUBGERENCIA AREA ADMINISTRATIVA
ocds-lcuori-233342,ocds-lcuori-233342/1-contract,233342,,COMPRA,cancelled,Anulado,,,2020-03-16T11:18:14-06:00,233342,goodsOrServices,lzlBXK-PKJ7rO-5y2ZyN,DIRECCION HOSPITAL ANIBAL MURILLO ESCOBAR
ocds-lcuori-233353,ocds-lcuori-233353/1-contract,233353,,CO,cancelled,Anulado,,,2020-03-16T11:23:39-06:00,233353,goodsOrServices,lzlBXK-PKJ7rO-5y2ZyN,DIRECCION HOSPITAL ANIBAL MURILLO ESCOBAR
ocds-lcuori-233364,ocds-lcuori-233364/1-contract,233364,60-1-106-0119-2020,MATERIAL MEDICO QUIRURGICO MENOR PARA SER UTILIZADO EN LAS DIFERENTES SALAS DE ESTE CENTRO HOSPITALARIO APLICABLE AL PRIMER TRIMESTRE DEL A?O 2020,pending,Impreso,248400.0,HNL,2020-03-16T11:28:06-06:00,233364,goodsOrServices,lzlBXK-byP1K8-7zv0MK,Hospital de Occidente
ocds-lcuori-233375,ocds-lcuori-233375/1-contract,233375,,este producto sera utilizado en la atencion de pacientes del hospital,cancelled,Anulado,,,2020-03-16T11:33:30-06:00,233375,goodsOrServices,lzlBXK-6Kdoye-OzGAKn,DIRECCION HOSPITAL DEL SUR
ocds-lcuori-233386,ocds-lcuori-233386/1-contract,233386,242-1-1-0633-2020,guantes,cancelled,Anulado,3312.0,HNL,2020-03-16T11:50:14-06:00,233386,goodsOrServices,7rEaPr-byP1K8-byP1K8,DIRECCION COORDINACION Y ADMINISTRACION
ocds-lcuori-233397,ocds-lcuori-233397/1-contract,233397,,SE HACE ORDEN DE COMPRA DE PRODUCTOS DE PAPEL Y CARTON PARA SER UTILIZADOS EN LAS OFICINAS Y SALAS DEL HOSPITAL SAN ISIDRO DE TOCOA COLON ,pending,Elaboracion OC,24211.9505,HNL,2020-03-16T11:53:13-06:00,233397,goodsOrServices,lzlBXK-lzlXz1-JyjxrP,DIRECCION HOSPITAL SAN ISIDRO
ocds-lcuori-233398,ocds-lcuori-233398/1-contract,233398,60-16-15-0083-2020,SE HACE ORDEN DE COMPRA DE PRODUCTOS DE PAPEL Y CARTON PARA SER UTILIZADOS EN LAS OFICINAS Y SALAS DEL HOSPITAL SAN ISIDRO DE TOCOA COLON ,cancelled,Anulado,,,2020-03-16T11:53:16-06:00,233398,goodsOrServices,lzlBXK-lzlXz1-JyjxrP,DIRECCION HOSPITAL SAN ISIDRO
ocds-lcuori-234145,ocds-lcuori-234145/1-contract,234145,60-9-8-0167-2020,MATERIAL MEDICO ,pending,Impreso,19100.0,HNL,2020-03-17T11:07:28-06:00,234145,goodsOrServices,lzlBXK-OzGAKn-5zp8zA,DIRECCION HOSPITAL MANUEL DE JESUS SUBIRANA
ocds-lcuori-233408,ocds-lcuori-233408/1-contract,233408,60-16-15-0084-2020,SE HACE ORDEN DE COMPRA DE PRODUCTOS DE PAPEL Y CARTON PARA SER UTILIZADOS EN EL HOSPITAL SAN ISIDRO,pending,Impreso,24211.9505,HNL,2020-03-16T12:02:17-06:00,233408,goodsOrServices,lzlBXK-lzlXz1-JyjxrP,DIRECCION HOSPITAL SAN ISIDRO
ocds-lcuori-234156,ocds-lcuori-234156/1-contract,234156,280-1-6-0374-2020,PRUEBA,cancelled,Anulado,680.0,HNL,2020-03-17T11:55:44-06:00,234156,goodsOrServices,nz04Yz-byP1K8-7zv2zR,TRANSPARENCIA Y MODERNIZACION DEL ESTADO
ocds-lcuori-233419,ocds-lcuori-233419/1-contract,233419,,SERA UTILIZADOS EN LOS DIFERENTES ESTABLECIMIENTOS DE SALUD LABORATORIOS CLINICAS MATERNO INFANTIL Y DEMAS PERSONAL MEDICO LABORANTE EN ESTE EMERGENCIA DE COVID 19 I TRIMESTRE A?O 2020,pending,Impreso,,,2020-03-16T12:06:02-06:00,233419,goodsOrServices,lzlBXK-6y6kKW-7rqErZ,DIRECCION DEPARTAMENTAL DE CHOLUTECA
ocds-lcuori-233420,ocds-lcuori-233420/1-contract,233420,,MATERIAL MEDICO QUIRURGICO MENOR PARA SER UTILIZADOS EN LAS DIFERENTES SALAS DE ESTE CENTRO HOSPITALARIO APLICABLE AL PRIMER TRIMESTRE DEL A?O 2020,cancelled,Anulado,,,2020-03-16T12:06:43-06:00,233420,goodsOrServices,lzlBXK-byP1K8-7zv0MK,Hospital de Occidente
ocds-lcuori-233430,ocds-lcuori-233430/1-contract,233430,242-1-1-0634-2020,guantes,pending,Impreso,3312.0,HNL,2020-03-16T12:08:04-06:00,233430,goodsOrServices,7rEaPr-byP1K8-byP1K8,DIRECCION COORDINACION Y ADMINISTRACION
ocds-lcuori-233441,ocds-lcuori-233441/1-contract,233441,,MATERIAL MEDICO QUIRURGICO MENOR  PARA SER UTILIZADOS  EN LAS DIFERENTES SALAS DE ESTE CENTRO HOSPITALARIO   APLICABLE AL  PRIMER  TRIMESTRE DEL A?O 2020,cancelled,Anulado,,,2020-03-16T12:09:22-06:00,233441,goodsOrServices,lzlBXK-byP1K8-7zv0MK,Hospital de Occidente
ocds-lcuori-233442,ocds-lcuori-233442/1-contract,233442,,MATERIAL MEDICO QUIRURGICO MENOR  PARA SER UTILIZADOS  EN LAS DIFERENTES SALAS DE ESTE CENTRO HOSPITALARIO   APLICABLE AL  PRIMER  TRIMESTRE DEL A?O 2020,cancelled,Anulado,,,2020-03-16T12:11:40-06:00,233442,goodsOrServices,lzlBXK-byP1K8-7zv0MK,Hospital de Occidente
