ocid,id,parties/0/id,parties/0/name,parties/0/identifier/id,parties/0/identifier/scheme,parties/0/roles,parties/0/address/countryName,parties/0/address/streetAddress,parties/0/identifier/legalName,parties/0/contactPoint/name,parties/0/contactPoint/telephone,parties/0/contactPoint/email,parties/0/contactPoint/faxNumber
ocds-lcuori-231748,ocds-lcuori-231748/1-contract,lzlBXK,Secretaria de Salud,lzlBXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231748,ocds-lcuori-231748/1-contract,lzlBXK-xzkQKd,GERENCIA ADMINISTRATIVA HOSPITAL DE EL PROGRESO,lzlBXK-xzkQKd,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231748,ocds-lcuori-231748/1-contract,lzlBXK-xzkQKd-lzlXz1,DIRECCION HOSPITAL DE EL PROGRESO,lzlBXK-xzkQKd-lzlXz1,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231758,ocds-lcuori-231758/1-contract,NzBo0y,Banco Central de Honduras,NzBo0y,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231758,ocds-lcuori-231758/1-contract,NzBo0y-byP1K8,GERENCIA CENTRAL,NzBo0y-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231758,ocds-lcuori-231758/1-contract,NzBo0y-byP1K8-by4Gzd,SUBGERENCIA AREA ADMINISTRATIVA,NzBo0y-byP1K8-by4Gzd,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231758,ocds-lcuori-231758/1-contract,HN-RTN-08019004002160,Leoplast S.de R.L,08019004002160,HN-RTN,supplier,Honduras,"Altos de Miraflores, tegucigalpa M.D.C.Francisco Morazan, Distrito Central",Leoplast S.de R.L,Jose Manuel Agurcia Matute,2221-2077,ventas@leoplasthn.com,-
ocds-lcuori-231759,ocds-lcuori-231759/1-contract,BzX2jK,Instituto Nacional Penitenciario,BzX2jK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231759,ocds-lcuori-231759/1-contract,BzX2jK-byP1K8,GERENCIA_CENTRAL,BzX2jK-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231759,ocds-lcuori-231759/1-contract,BzX2jK-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA,BzX2jK-byP1K8-by4Gzd,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231760,ocds-lcuori-231760/1-contract,BzX2jK,Instituto Nacional Penitenciario,BzX2jK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231760,ocds-lcuori-231760/1-contract,BzX2jK-byP1K8,GERENCIA_CENTRAL,BzX2jK-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231760,ocds-lcuori-231760/1-contract,BzX2jK-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA,BzX2jK-byP1K8-by4Gzd,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231760,ocds-lcuori-231760/1-contract,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.,05019995108892,HN-RTN,supplier,Honduras,"barrio guamilito,3 calle,6 avenida,san pedro sula cortes,Cortes, San Pedro Sula",Accesorios Para Computadoras y Oficinas S .A de C.V.,Eduardo Ictech Neno /Gary Raul Vallejo Paiz/ Luis Alberto Villela Reyes/ Joel Wilberto Perla Alvarado,2561-6000,gerencia@acosa.com.hn,-
ocds-lcuori-231761,ocds-lcuori-231761/1-contract,byPqXK,Alcaldia Municipal del Distrito Central,byPqXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231761,ocds-lcuori-231761/1-contract,byPqXK-byP1K8,GERENCIA CENTRAL,byPqXK-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231761,ocds-lcuori-231761/1-contract,byPqXK-byP1K8-NzBWyw,UNIDAD EJECUTORA CENTRAL DE AMDC,byPqXK-byP1K8-NzBWyw,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231761,ocds-lcuori-231761/1-contract,HN-RTN-05019000040204,"Pacasa, S. de C.V. ",05019000040204,HN-RTN,supplier,Honduras,"3-4 calle, 8 y 9 avenida S. O. Barrio El Benque  Cortes, San Pedro Sula",Papelera Calpules S.A. de C.V.,Daniel Shucry Kafati Canahuati,2561-5500,pacasa_sps@pacasa.hn,-
ocds-lcuori-231762,ocds-lcuori-231762/1-contract,lzlBXK,Secretaria de Salud,lzlBXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231762,ocds-lcuori-231762/1-contract,lzlBXK-gywern,GERENCIA ADMINISTRATIVA DEPARTAMENTO DE ATLANTIDA,lzlBXK-gywern,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231762,ocds-lcuori-231762/1-contract,lzlBXK-gywern-OK94yQ,DIRECCION DEPARTAMENTAL DE ATLANTIDA,lzlBXK-gywern-OK94yQ,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231762,ocds-lcuori-231762/1-contract,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.,05019995108892,HN-RTN,supplier,Honduras,"barrio guamilito,3 calle,6 avenida,san pedro sula cortes,Cortes, San Pedro Sula",Accesorios Para Computadoras y Oficinas S .A de C.V.,Eduardo Ictech Neno /Gary Raul Vallejo Paiz/ Luis Alberto Villela Reyes/ Joel Wilberto Perla Alvarado,2561-6000,gerencia@acosa.com.hn,-
ocds-lcuori-231769,ocds-lcuori-231769/1-contract,lzlBXK,Secretaria de Salud,lzlBXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231769,ocds-lcuori-231769/1-contract,lzlBXK-xzkQKd,GERENCIA ADMINISTRATIVA HOSPITAL DE EL PROGRESO,lzlBXK-xzkQKd,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231769,ocds-lcuori-231769/1-contract,lzlBXK-xzkQKd-lzlXz1,DIRECCION HOSPITAL DE EL PROGRESO,lzlBXK-xzkQKd-lzlXz1,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231769,ocds-lcuori-231769/1-contract,HN-RTN-08019007507626,NIPRO MEDICAL CORPORACION,08019007507626,HN-RTN,supplier,Honduras,"Col. 21 de octubre inicio del anillo periferico, contiguo a tecnica europea.Francisco Morazan, Distrito Central",NIPRO MEDICAL CORPORACION,Marco Tulio  Velasquez Navarro,2236-8110,marcov@nipromed.com,-
ocds-lcuori-231780,ocds-lcuori-231780/1-contract,BzX2jK,Instituto Nacional Penitenciario,BzX2jK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231780,ocds-lcuori-231780/1-contract,BzX2jK-byP1K8,GERENCIA_CENTRAL,BzX2jK-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231780,ocds-lcuori-231780/1-contract,BzX2jK-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA,BzX2jK-byP1K8-by4Gzd,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231780,ocds-lcuori-231780/1-contract,HN-RTN-05019000040204,"Pacasa, S. de C.V. ",05019000040204,HN-RTN,supplier,Honduras,"3-4 calle, 8 y 9 avenida S. O. Barrio El Benque  Cortes, San Pedro Sula",Papelera Calpules S.A. de C.V.,Daniel Shucry Kafati Canahuati,2561-5500,pacasa_sps@pacasa.hn,-
ocds-lcuori-231791,ocds-lcuori-231791/1-contract,lzlBXK,Secretaria de Salud,lzlBXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231791,ocds-lcuori-231791/1-contract,lzlBXK-xzkQKd,GERENCIA ADMINISTRATIVA HOSPITAL DE EL PROGRESO,lzlBXK-xzkQKd,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231791,ocds-lcuori-231791/1-contract,lzlBXK-xzkQKd-lzlXz1,DIRECCION HOSPITAL DE EL PROGRESO,lzlBXK-xzkQKd-lzlXz1,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231791,ocds-lcuori-231791/1-contract,HN-RTN-08019002278310,DISTRIBUIDORA COMERCIAL S.A.,08019002278310,HN-RTN,supplier,Honduras,"Barrio Sabanagrande, entre bulevar Morazan y Final avenida Los ProceresFrancisco Morazan, Distrito Central",DISTRIBUIDORA COMERCIAL S.A.,JUAN CARLOS HASBUN HANDAL,2221-1970,joaquinrmv64@yahoo.es,-
ocds-lcuori-231802,ocds-lcuori-231802/2-contract,lzlBXK,Secretaria de Salud,lzlBXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231802,ocds-lcuori-231802/2-contract,lzlBXK-byQqyG,GERENCIA ADMINISTRATIVA HOSPITAL PUERTO CORTES,lzlBXK-byQqyG,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231802,ocds-lcuori-231802/2-contract,lzlBXK-byQqyG-qyVbya,DIRECCION HOSPITAL DE PUERTO CORTES,lzlBXK-byQqyG-qyVbya,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231802,ocds-lcuori-231802/2-contract,HN-RTN-08011986138652,DISTRIBUCIONES VALENCIA,08011986138652,HN-RTN,supplier,Honduras,"COLONIA GODOY,CALLE HACIA EL FHIS, CASA NO.3Francisco Morazan, Distrito Central",DISTRIBUCIONES VALENCIA,WILMAN DANILO MORALES ZELAYA,22349914,dvalenciahonduras@yahoo.com,-
ocds-lcuori-231813,ocds-lcuori-231813/1-contract,BzXX7z,Secretaria de Finanzas,BzXX7z,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231813,ocds-lcuori-231813/1-contract,BzXX7z-byP1K8,GERENCIA CENTRAL,BzXX7z-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231813,ocds-lcuori-231813/1-contract,BzXX7z-byP1K8-DznPKL,Unidad Central,BzXX7z-byP1K8-DznPKL,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231813,ocds-lcuori-231813/1-contract,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.,05019995108892,HN-RTN,supplier,Honduras,"barrio guamilito,3 calle,6 avenida,san pedro sula cortes,Cortes, San Pedro Sula",Accesorios Para Computadoras y Oficinas S .A de C.V.,Eduardo Ictech Neno /Gary Raul Vallejo Paiz/ Luis Alberto Villela Reyes/ Joel Wilberto Perla Alvarado,2561-6000,gerencia@acosa.com.hn,-
ocds-lcuori-231824,ocds-lcuori-231824/1-contract,lzlBXK,Secretaria de Salud,lzlBXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231824,ocds-lcuori-231824/1-contract,lzlBXK-ZK59Kp,GERENCIA ADMINISTRATIVA DEPARTAMENTO DE COPAN,lzlBXK-ZK59Kp,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231824,ocds-lcuori-231824/1-contract,lzlBXK-ZK59Kp-RKZayY,REGION DEPARTAMENTAL DE SALUD DE COPAN No. 4,lzlBXK-ZK59Kp-RKZayY,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231825,ocds-lcuori-231825/1-contract,lzlBXK,Secretaria de Salud,lzlBXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231825,ocds-lcuori-231825/1-contract,lzlBXK-ZK59Kp,GERENCIA ADMINISTRATIVA DEPARTAMENTO DE COPAN,lzlBXK-ZK59Kp,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231825,ocds-lcuori-231825/1-contract,lzlBXK-ZK59Kp-RKZayY,REGION DEPARTAMENTAL DE SALUD DE COPAN No. 4,lzlBXK-ZK59Kp-RKZayY,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231825,ocds-lcuori-231825/1-contract,HN-RTN-08019007507626,NIPRO MEDICAL CORPORACION,08019007507626,HN-RTN,supplier,Honduras,"Col. 21 de octubre inicio del anillo periferico, contiguo a tecnica europea.Francisco Morazan, Distrito Central",NIPRO MEDICAL CORPORACION,Marco Tulio  Velasquez Navarro,2236-8110,marcov@nipromed.com,-
ocds-lcuori-231835,ocds-lcuori-231835/1-contract,lzlBXK,Secretaria de Salud,lzlBXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231835,ocds-lcuori-231835/1-contract,lzlBXK-xzkQKd,GERENCIA ADMINISTRATIVA HOSPITAL DE EL PROGRESO,lzlBXK-xzkQKd,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231835,ocds-lcuori-231835/1-contract,lzlBXK-xzkQKd-lzlXz1,DIRECCION HOSPITAL DE EL PROGRESO,lzlBXK-xzkQKd-lzlXz1,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231846,ocds-lcuori-231846/1-contract,lzlBXK,Secretaria de Salud,lzlBXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231846,ocds-lcuori-231846/1-contract,lzlBXK-xzkQKd,GERENCIA ADMINISTRATIVA HOSPITAL DE EL PROGRESO,lzlBXK-xzkQKd,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231846,ocds-lcuori-231846/1-contract,lzlBXK-xzkQKd-lzlXz1,DIRECCION HOSPITAL DE EL PROGRESO,lzlBXK-xzkQKd-lzlXz1,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231847,ocds-lcuori-231847/1-contract,lzlBXK,Secretaria de Salud,lzlBXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231847,ocds-lcuori-231847/1-contract,lzlBXK-ZK59Kp,GERENCIA ADMINISTRATIVA DEPARTAMENTO DE COPAN,lzlBXK-ZK59Kp,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231847,ocds-lcuori-231847/1-contract,lzlBXK-ZK59Kp-RKZayY,REGION DEPARTAMENTAL DE SALUD DE COPAN No. 4,lzlBXK-ZK59Kp-RKZayY,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231847,ocds-lcuori-231847/1-contract,HN-RTN-08019007507626,NIPRO MEDICAL CORPORACION,08019007507626,HN-RTN,supplier,Honduras,"Col. 21 de octubre inicio del anillo periferico, contiguo a tecnica europea.Francisco Morazan, Distrito Central",NIPRO MEDICAL CORPORACION,Marco Tulio  Velasquez Navarro,2236-8110,marcov@nipromed.com,-
ocds-lcuori-231857,ocds-lcuori-231857/1-contract,lzlBXK,Secretaria de Salud,lzlBXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231857,ocds-lcuori-231857/1-contract,lzlBXK-xzkQKd,GERENCIA ADMINISTRATIVA HOSPITAL DE EL PROGRESO,lzlBXK-xzkQKd,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231857,ocds-lcuori-231857/1-contract,lzlBXK-xzkQKd-lzlXz1,DIRECCION HOSPITAL DE EL PROGRESO,lzlBXK-xzkQKd-lzlXz1,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231858,ocds-lcuori-231858/1-contract,lzlBXK,Secretaria de Salud,lzlBXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231858,ocds-lcuori-231858/1-contract,lzlBXK-VyOdKM,GERENCIA ADMINISTRATIVA HOSPITAL SAN FRANCISCO,lzlBXK-VyOdKM,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231858,ocds-lcuori-231858/1-contract,lzlBXK-VyOdKM-lzWOzp,DIRECCION HOSPITAL SAN FRANCISCO,lzlBXK-VyOdKM-lzWOzp,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231858,ocds-lcuori-231858/1-contract,HN-RTN-08019007507626,NIPRO MEDICAL CORPORACION,08019007507626,HN-RTN,supplier,Honduras,"Col. 21 de octubre inicio del anillo periferico, contiguo a tecnica europea.Francisco Morazan, Distrito Central",NIPRO MEDICAL CORPORACION,Marco Tulio  Velasquez Navarro,2236-8110,marcov@nipromed.com,-
ocds-lcuori-231868,ocds-lcuori-231868/1-contract,lzlBXK,Secretaria de Salud,lzlBXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231868,ocds-lcuori-231868/1-contract,lzlBXK-RyYNKL,GERENCIA ADMINISTRATIVA HOSPITAL PSIQUIATRICO SANTA ROSITA,lzlBXK-RyYNKL,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231868,ocds-lcuori-231868/1-contract,lzlBXK-RyYNKL-wrLByx,DIRECCION HOSPITAL PSIQUIATRICO SANTA ROSITA,lzlBXK-RyYNKL-wrLByx,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231869,ocds-lcuori-231869/1-contract,lzlBXK,Secretaria de Salud,lzlBXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231869,ocds-lcuori-231869/1-contract,lzlBXK-RyYNKL,GERENCIA ADMINISTRATIVA HOSPITAL PSIQUIATRICO SANTA ROSITA,lzlBXK-RyYNKL,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231869,ocds-lcuori-231869/1-contract,lzlBXK-RyYNKL-wrLByx,DIRECCION HOSPITAL PSIQUIATRICO SANTA ROSITA,lzlBXK-RyYNKL-wrLByx,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231879,ocds-lcuori-231879/1-contract,BzXX7z,Secretaria de Finanzas,BzXX7z,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231879,ocds-lcuori-231879/1-contract,BzXX7z-byP1K8,GERENCIA CENTRAL,BzXX7z-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231879,ocds-lcuori-231879/1-contract,BzXX7z-byP1K8-DznPKL,Unidad Central,BzXX7z-byP1K8-DznPKL,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231879,ocds-lcuori-231879/1-contract,HN-RTN-05019995108892,Accesorios Para Computadoras y Oficinas S .A de C.V.,05019995108892,HN-RTN,supplier,Honduras,"barrio guamilito,3 calle,6 avenida,san pedro sula cortes,Cortes, San Pedro Sula",Accesorios Para Computadoras y Oficinas S .A de C.V.,Eduardo Ictech Neno /Gary Raul Vallejo Paiz/ Luis Alberto Villela Reyes/ Joel Wilberto Perla Alvarado,2561-6000,gerencia@acosa.com.hn,-
ocds-lcuori-231890,ocds-lcuori-231890/1-contract,lzlBXK,Secretaria de Salud,lzlBXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231890,ocds-lcuori-231890/1-contract,lzlBXK-byQqyG,GERENCIA ADMINISTRATIVA HOSPITAL PUERTO CORTES,lzlBXK-byQqyG,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231890,ocds-lcuori-231890/1-contract,lzlBXK-byQqyG-qyVbya,DIRECCION HOSPITAL DE PUERTO CORTES,lzlBXK-byQqyG-qyVbya,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231890,ocds-lcuori-231890/1-contract,HN-RTN-05019000040204,"Pacasa, S. de C.V. ",05019000040204,HN-RTN,supplier,Honduras,"3-4 calle, 8 y 9 avenida S. O. Barrio El Benque  Cortes, San Pedro Sula",Papelera Calpules S.A. de C.V.,Daniel Shucry Kafati Canahuati,2561-5500,pacasa_sps@pacasa.hn,-
ocds-lcuori-231901,ocds-lcuori-231901/1-contract,lzlBXK,Secretaria de Salud,lzlBXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231901,ocds-lcuori-231901/1-contract,lzlBXK-ZK59Kp,GERENCIA ADMINISTRATIVA DEPARTAMENTO DE COPAN,lzlBXK-ZK59Kp,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231901,ocds-lcuori-231901/1-contract,lzlBXK-ZK59Kp-RKZayY,REGION DEPARTAMENTAL DE SALUD DE COPAN No. 4,lzlBXK-ZK59Kp-RKZayY,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231901,ocds-lcuori-231901/1-contract,HN-RTN-08019007507626,NIPRO MEDICAL CORPORACION,08019007507626,HN-RTN,supplier,Honduras,"Col. 21 de octubre inicio del anillo periferico, contiguo a tecnica europea.Francisco Morazan, Distrito Central",NIPRO MEDICAL CORPORACION,Marco Tulio  Velasquez Navarro,2236-8110,marcov@nipromed.com,-
ocds-lcuori-231912,ocds-lcuori-231912/1-contract,lzlBXK,Secretaria de Salud,lzlBXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231912,ocds-lcuori-231912/1-contract,lzlBXK-OzGAKn,GERENCIA ADMIINISTRATIVA HOSPITAL MANUEL DE JESUS SUBIRANA,lzlBXK-OzGAKn,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231912,ocds-lcuori-231912/1-contract,lzlBXK-OzGAKn-5zp8zA,DIRECCION HOSPITAL MANUEL DE JESUS SUBIRANA,lzlBXK-OzGAKn-5zp8zA,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231913,ocds-lcuori-231913/1-contract,xzkwnz,Centro de la Cultura Garinagu de Honduras,xzkwnz,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231913,ocds-lcuori-231913/1-contract,xzkwnz-byP1K8,GERENCIA CENTRAL,xzkwnz-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231913,ocds-lcuori-231913/1-contract,xzkwnz-byP1K8-byP1K8,GERENCIA ADMINISTRATIVA GARINAGU,xzkwnz-byP1K8-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231913,ocds-lcuori-231913/1-contract,HN-RTN-05019995000152,EMSULA,05019995000152,HN-RTN,supplier,Honduras,"Barrio la Guardia, 17 calle, entre 3 y 7 avenida, San Pedro Sula.Cortes, San Pedro Sula",EMBOTELLADORA DE SULA S.A.,Roberto Constantino Larach Chahin,2544-1111,-,-
ocds-lcuori-231914,ocds-lcuori-231914/1-contract,lzlBXK,Secretaria de Salud,lzlBXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231914,ocds-lcuori-231914/1-contract,lzlBXK-byQqyG,GERENCIA ADMINISTRATIVA HOSPITAL PUERTO CORTES,lzlBXK-byQqyG,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231914,ocds-lcuori-231914/1-contract,lzlBXK-byQqyG-qyVbya,DIRECCION HOSPITAL DE PUERTO CORTES,lzlBXK-byQqyG-qyVbya,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231914,ocds-lcuori-231914/1-contract,HN-RTN-05019000040204,"Pacasa, S. de C.V. ",05019000040204,HN-RTN,supplier,Honduras,"3-4 calle, 8 y 9 avenida S. O. Barrio El Benque  Cortes, San Pedro Sula",Papelera Calpules S.A. de C.V.,Daniel Shucry Kafati Canahuati,2561-5500,pacasa_sps@pacasa.hn,-
ocds-lcuori-231923,ocds-lcuori-231923/1-contract,lzlBXK,Secretaria de Salud,lzlBXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231923,ocds-lcuori-231923/1-contract,lzlBXK-byQqyG,GERENCIA ADMINISTRATIVA HOSPITAL PUERTO CORTES,lzlBXK-byQqyG,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231923,ocds-lcuori-231923/1-contract,lzlBXK-byQqyG-qyVbya,DIRECCION HOSPITAL DE PUERTO CORTES,lzlBXK-byQqyG-qyVbya,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231923,ocds-lcuori-231923/1-contract,HN-RTN-05019000040204,"Pacasa, S. de C.V. ",05019000040204,HN-RTN,supplier,Honduras,"3-4 calle, 8 y 9 avenida S. O. Barrio El Benque  Cortes, San Pedro Sula",Papelera Calpules S.A. de C.V.,Daniel Shucry Kafati Canahuati,2561-5500,pacasa_sps@pacasa.hn,-
ocds-lcuori-231934,ocds-lcuori-231934/1-contract,lzlBXK,Secretaria de Salud,lzlBXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231934,ocds-lcuori-231934/1-contract,lzlBXK-lzlXz1,GERENCIA ADMINISTRATIVA HOSPITAL SAN ISIDRO,lzlBXK-lzlXz1,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231934,ocds-lcuori-231934/1-contract,lzlBXK-lzlXz1-JyjxrP,DIRECCION HOSPITAL SAN ISIDRO,lzlBXK-lzlXz1-JyjxrP,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231935,ocds-lcuori-231935/1-contract,lzlBXK,Secretaria de Salud,lzlBXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231935,ocds-lcuori-231935/1-contract,lzlBXK-lzlXz1,GERENCIA ADMINISTRATIVA HOSPITAL SAN ISIDRO,lzlBXK-lzlXz1,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231935,ocds-lcuori-231935/1-contract,lzlBXK-lzlXz1-JyjxrP,DIRECCION HOSPITAL SAN ISIDRO,lzlBXK-lzlXz1-JyjxrP,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231945,ocds-lcuori-231945/1-contract,BzX2jK,Instituto Nacional Penitenciario,BzX2jK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231945,ocds-lcuori-231945/1-contract,BzX2jK-byP1K8,GERENCIA_CENTRAL,BzX2jK-byP1K8,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231945,ocds-lcuori-231945/1-contract,BzX2jK-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA,BzX2jK-byP1K8-by4Gzd,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231945,ocds-lcuori-231945/1-contract,HN-RTN-08019998391040,"Papeleria Honduras, S. de R.L. ",08019998391040,HN-RTN,supplier,Honduras,"Barrio Morazan, Frente antiguo Centro Social Universitario, Casa No. 1338Francisco Morazan, Distrito Central","Papeleria Honduras, S. de R.L. ",Fredy Antonio  Galo Matamoros ,2235-6315,papeleriahondurastgu@yahoo.com.mx ,-
ocds-lcuori-231956,ocds-lcuori-231956/1-contract,lzlBXK,Secretaria de Salud,lzlBXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231956,ocds-lcuori-231956/1-contract,lzlBXK-RyYNKL,GERENCIA ADMINISTRATIVA HOSPITAL PSIQUIATRICO SANTA ROSITA,lzlBXK-RyYNKL,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231956,ocds-lcuori-231956/1-contract,lzlBXK-RyYNKL-wrLByx,DIRECCION HOSPITAL PSIQUIATRICO SANTA ROSITA,lzlBXK-RyYNKL-wrLByx,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231957,ocds-lcuori-231957/1-contract,lzlBXK,Secretaria de Salud,lzlBXK,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231957,ocds-lcuori-231957/1-contract,lzlBXK-lzlXz1,GERENCIA ADMINISTRATIVA HOSPITAL SAN ISIDRO,lzlBXK-lzlXz1,X-HN-ONCAE-CE,buyer,,,,,,,
ocds-lcuori-231957,ocds-lcuori-231957/1-contract,lzlBXK-lzlXz1-JyjxrP,DIRECCION HOSPITAL SAN ISIDRO,lzlBXK-lzlXz1-JyjxrP,X-HN-ONCAE-CE,buyer,,,,,,,
