ocid,id,tender/id,tender/documents/0/id,tender/documents/0/description,tender/documents/0/documentType,tender/documents/0/title,tender/documents/0/format,tender/documents/0/datePublished,tender/documents/0/url
ocds-lcuori-grxXor-LIC -HAME -022-2020-2,ocds-lcuori-grxXor-LIC -HAME -022-2020-2/3,grxXor-LIC -HAME -022-2020-2,146826,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-04-12T10:53:37.797000-06:00,http://h1.honducompras.gob.hn/Docs/Lic109LIC%20-HAME%20-022-2020602-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-grxXor-LIC -HAME023-2020-2,ocds-lcuori-grxXor-LIC -HAME023-2020-2/3,grxXor-LIC -HAME023-2020-2,146723,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2020-04-06T15:37:39.477000-06:00,http://h1.honducompras.gob.hn/Docs/Lic109LIC%20-HAME023-2020100-AvisodePrensa.xlsx
ocds-lcuori-grxXor-LIC -HAME023-2020-2,ocds-lcuori-grxXor-LIC -HAME023-2020-2/3,grxXor-LIC -HAME023-2020-2,146724,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-04-06T15:38:08.380000-06:00,http://h1.honducompras.gob.hn/Docs/Lic109LIC%20-HAME023-2020201-PliegooTerminosdeReferencia.doc
ocds-lcuori-grxXor-LIC -HAME023-2020-2,ocds-lcuori-grxXor-LIC -HAME023-2020-2/3,grxXor-LIC -HAME023-2020-2,146828,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-04-12T10:55:08.363000-06:00,http://h1.honducompras.gob.hn/Docs/Lic109LIC%20-HAME023-2020602-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-grxXor-LIC -023-HAME-2020-2,ocds-lcuori-grxXor-LIC -023-HAME-2020-2/3,grxXor-LIC -023-HAME-2020-2,146731,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2020-04-06T15:40:02.323000-06:00,http://h1.honducompras.gob.hn/Docs/Lic109LIC%20-023-HAME-2020100-AvisodePrensa.xlsx
ocds-lcuori-grxXor-LIC -023-HAME-2020-2,ocds-lcuori-grxXor-LIC -023-HAME-2020-2/3,grxXor-LIC -023-HAME-2020-2,146732,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-04-06T15:40:20.723000-06:00,http://h1.honducompras.gob.hn/Docs/Lic109LIC%20-023-HAME-2020201-PliegooTerminosdeReferencia.doc
ocds-lcuori-grxXor-LIC -023-HAME-2020-2,ocds-lcuori-grxXor-LIC -023-HAME-2020-2/3,grxXor-LIC -023-HAME-2020-2,146830,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-04-12T10:56:50.387000-06:00,http://h1.honducompras.gob.hn/Docs/Lic109LIC%20-023-HAME-2020602-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-NLP5KG-CI 014 2020-2,ocds-lcuori-NLP5KG-CI 014 2020-2/1,NLP5KG-CI 014 2020-2,146595,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-03-28T15:56:37.857000-06:00,http://h1.honducompras.gob.hn/Docs/Lic1122CI%20014%202020100-AvisodePrensa.docx
ocds-lcuori-8L47Pr-L-P 005-2020-HO-2,ocds-lcuori-8L47Pr-L-P 005-2020-HO-2/2,8L47Pr-L-P 005-2020-HO-2,145915,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-03-04T13:37:41.293000-06:00,http://h1.honducompras.gob.hn/Docs/Lic94L-P%20005-2020-HO200-PliegooTerminosdeReferencia.pdf
ocds-lcuori-8L47Pr-L-P 005-2020-HO-2,ocds-lcuori-8L47Pr-L-P 005-2020-HO-2/2,8L47Pr-L-P 005-2020-HO-2,145917,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-03-04T13:42:48.173000-06:00,http://h1.honducompras.gob.hn/Docs/Lic94L-P%20005-2020-HO601-ActadeRecepcionyAperturadeOfertas.PDF
ocds-lcuori-PGJpAr-008-2020-2,ocds-lcuori-PGJpAr-008-2020-2/2,PGJpAr-008-2020-2,146672,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2020-04-03T08:51:12.747000-06:00,http://h1.honducompras.gob.hn/Docs/Lic77008-2020200-PliegooTerminosdeReferencia.xlsx
ocds-lcuori-PGJpAr-009-2020-2,ocds-lcuori-PGJpAr-009-2020-2/2,PGJpAr-009-2020-2,146674,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2020-04-03T08:53:19.450000-06:00,http://h1.honducompras.gob.hn/Docs/Lic77009-2020200-PliegooTerminosdeReferencia.xlsx
ocds-lcuori-4LOpdG-LPN-NO.008-2020-RNP-2,ocds-lcuori-4LOpdG-LPN-NO.008-2020-RNP-2/1,4LOpdG-LPN-NO.008-2020-RNP-2,146605,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-03-30T14:08:37.843000-06:00,http://h1.honducompras.gob.hn/Docs/Lic739LPN-NO.008-2020-RNP100-AvisodePrensa.pdf
ocds-lcuori-4LOpdG-LPN-NO.008-2020-RNP-2,ocds-lcuori-4LOpdG-LPN-NO.008-2020-RNP-2/1,4LOpdG-LPN-NO.008-2020-RNP-2,146606,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-03-30T14:09:16.247000-06:00,http://h1.honducompras.gob.hn/Docs/Lic739LPN-NO.008-2020-RNP201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-4LOpdG-LPN-NO.009-2020-RNP-2,ocds-lcuori-4LOpdG-LPN-NO.009-2020-RNP-2/1,4LOpdG-LPN-NO.009-2020-RNP-2,146607,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-03-30T14:29:42.397000-06:00,http://h1.honducompras.gob.hn/Docs/Lic739LPN-NO.009-2020-RNP100-AvisodePrensa.pdf
ocds-lcuori-4LOpdG-LPN-NO.009-2020-RNP-2,ocds-lcuori-4LOpdG-LPN-NO.009-2020-RNP-2/1,4LOpdG-LPN-NO.009-2020-RNP-2,146608,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-03-30T14:30:01.490000-06:00,http://h1.honducompras.gob.hn/Docs/Lic739LPN-NO.009-2020-RNP201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-8L47Pr-L-P 019-2020-HO-2,ocds-lcuori-8L47Pr-L-P 019-2020-HO-2/1,8L47Pr-L-P 019-2020-HO-2,146503,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-03-23T08:46:49.720000-06:00,http://h1.honducompras.gob.hn/Docs/Lic94L-P%20019-2020-HO200-PliegooTerminosdeReferencia.pdf
ocds-lcuori-ERpngL-001-2020-2,ocds-lcuori-ERpngL-001-2020-2/3,ERpngL-001-2020-2,146518,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-03-23T13:52:14.943000-06:00,http://h1.honducompras.gob.hn/Docs/Lic644001-2020101-AvisodePrensa.docx
ocds-lcuori-ERpngL-001-2020-2,ocds-lcuori-ERpngL-001-2020-2/3,ERpngL-001-2020-2,146584,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,image/jpeg,2020-03-27T13:32:29.897000-06:00,http://h1.honducompras.gob.hn/Docs/Lic644001-2020602-ActadeRecepcionyAperturadeOfertas.jpg
ocds-lcuori-ERpngL-001-2020-2,ocds-lcuori-ERpngL-001-2020-2/3,ERpngL-001-2020-2,146511,Anexos al Pliego ,x_solicitationDocumentAnnexe,Anexos al Pliego ,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-03-23T13:20:28.600000-06:00,http://h1.honducompras.gob.hn/Docs/Lic644001-20201400-AnexosalPliego.docx
ocds-lcuori-ERpngL-LP-002-2020-2,ocds-lcuori-ERpngL-LP-002-2020-2/3,ERpngL-LP-002-2020-2,146519,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-03-23T14:12:36.087000-06:00,http://h1.honducompras.gob.hn/Docs/Lic644LP-002-2020100-AvisodePrensa.docx
ocds-lcuori-ERpngL-LP-002-2020-2,ocds-lcuori-ERpngL-LP-002-2020-2/3,ERpngL-LP-002-2020-2,146520,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-03-23T14:13:13.880000-06:00,http://h1.honducompras.gob.hn/Docs/Lic644LP-002-2020201-PliegooTerminosdeReferencia.docx
ocds-lcuori-ERpngL-LP-002-2020-2,ocds-lcuori-ERpngL-LP-002-2020-2/3,ERpngL-LP-002-2020-2,146586,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,image/jpeg,2020-03-27T14:04:08.373000-06:00,http://h1.honducompras.gob.hn/Docs/Lic644LP-002-2020602-ActadeRecepcionyAperturadeOfertas.jpg
ocds-lcuori-ERpngL-LP-002-2020-2,ocds-lcuori-ERpngL-LP-002-2020-2/3,ERpngL-LP-002-2020-2,146587,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,image/jpeg,2020-03-27T14:04:16.650000-06:00,http://h1.honducompras.gob.hn/Docs/Lic644LP-002-2020602-ActadeRecepcionyAperturadeOfertas.jpg
ocds-lcuori-jRDVyL-Licitación Pública 003-2020-2,ocds-lcuori-jRDVyL-Licitación Pública 003-2020-2/3,jRDVyL-Licitación Pública 003-2020-2,146530,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-03-24T15:52:06.363000-06:00,http://h1.honducompras.gob.hn/Docs/Lic204Licitaci%C3%B3n%20P%C3%BAblica%20003-2020100-AvisodePrensa.pdf
ocds-lcuori-jRDVyL-Licitación Pública 003-2020-2,ocds-lcuori-jRDVyL-Licitación Pública 003-2020-2/3,jRDVyL-Licitación Pública 003-2020-2,146624,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-03-31T10:43:29.283000-06:00,http://h1.honducompras.gob.hn/Docs/Lic204Licitaci%C3%B3n%20P%C3%BAblica%20003-2020201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-8L47Pr-LP-007-2020-HO-2,ocds-lcuori-8L47Pr-LP-007-2020-HO-2/2,8L47Pr-LP-007-2020-HO-2,145927,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-03-04T14:09:08.727000-06:00,http://h1.honducompras.gob.hn/Docs/Lic94LP-007-2020-HO200-PliegooTerminosdeReferencia.pdf
ocds-lcuori-8L47Pr-LP-007-2020-HO-2,ocds-lcuori-8L47Pr-LP-007-2020-HO-2/2,8L47Pr-LP-007-2020-HO-2,145928,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-03-04T14:15:01.433000-06:00,http://h1.honducompras.gob.hn/Docs/Lic94LP-007-2020-HO601-ActadeRecepcionyAperturadeOfertas.PDF
ocds-lcuori-7GX7XL-GESALUD-BID 4619-EI 005-2020-2,ocds-lcuori-7GX7XL-GESALUD-BID 4619-EI 005-2020-2/1,7GX7XL-GESALUD-BID 4619-EI 005-2020-2,146616,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-03-31T09:27:23.823000-06:00,http://h1.honducompras.gob.hn/Docs/Lic559GESALUD-BID%204619-EI%20005-2020100-AvisodePrensa.pdf
ocds-lcuori-7GX7XL-GESALUD-BID 4619-EI 005-2020-2,ocds-lcuori-7GX7XL-GESALUD-BID 4619-EI 005-2020-2/1,7GX7XL-GESALUD-BID 4619-EI 005-2020-2,146618,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-03-31T09:27:57.870000-06:00,http://h1.honducompras.gob.hn/Docs/Lic559GESALUD-BID%204619-EI%20005-2020201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-7GX7XL-GESALUD-BID 4619-EI 005-2020-2,ocds-lcuori-7GX7XL-GESALUD-BID 4619-EI 005-2020-2/1,7GX7XL-GESALUD-BID 4619-EI 005-2020-2,146619,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-03-31T09:28:06.063000-06:00,http://h1.honducompras.gob.hn/Docs/Lic559GESALUD-BID%204619-EI%20005-2020202-PliegooTerminosdeReferencia.pdf
ocds-lcuori-7GX7XL-GESALUD-BID 4619-EI 005-2020-2,ocds-lcuori-7GX7XL-GESALUD-BID 4619-EI 005-2020-2/1,7GX7XL-GESALUD-BID 4619-EI 005-2020-2,146620,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-03-31T09:28:22.280000-06:00,http://h1.honducompras.gob.hn/Docs/Lic559GESALUD-BID%204619-EI%20005-2020203-PliegooTerminosdeReferencia.pdf
ocds-lcuori-7GX7XL-GESALUD-BID 4619-EI 005-2020-2,ocds-lcuori-7GX7XL-GESALUD-BID 4619-EI 005-2020-2/1,7GX7XL-GESALUD-BID 4619-EI 005-2020-2,146621,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-03-31T09:28:47.270000-06:00,http://h1.honducompras.gob.hn/Docs/Lic559GESALUD-BID%204619-EI%20005-2020204-PliegooTerminosdeReferencia.docx
ocds-lcuori-jRDkQG-CM-047-2020-HNMCR-2,ocds-lcuori-jRDkQG-CM-047-2020-HNMCR-2/1,jRDkQG-CM-047-2020-HNMCR-2,146540,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-03-25T12:29:49.940000-06:00,http://h1.honducompras.gob.hn/Docs/Lic104CM-047-2020-HNMCR101-AvisodePrensa.pdf
ocds-lcuori-jRDkQG-CM-047-2020-HNMCR-2,ocds-lcuori-jRDkQG-CM-047-2020-HNMCR-2/1,jRDkQG-CM-047-2020-HNMCR-2,146533,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-03-25T10:47:56.603000-06:00,http://h1.honducompras.gob.hn/Docs/Lic104CM-047-2020-HNMCR200-PliegooTerminosdeReferencia.docx
ocds-lcuori-jRDkQG-CM-048-2020-HNMCR-2,ocds-lcuori-jRDkQG-CM-048-2020-HNMCR-2/1,jRDkQG-CM-048-2020-HNMCR-2,146541,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-03-25T12:31:34.213000-06:00,http://h1.honducompras.gob.hn/Docs/Lic104CM-048-2020-HNMCR101-AvisodePrensa.pdf
ocds-lcuori-jRDkQG-CM-048-2020-HNMCR-2,ocds-lcuori-jRDkQG-CM-048-2020-HNMCR-2/1,jRDkQG-CM-048-2020-HNMCR-2,146534,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-03-25T11:01:54.777000-06:00,http://h1.honducompras.gob.hn/Docs/Lic104CM-048-2020-HNMCR200-PliegooTerminosdeReferencia.docx
ocds-lcuori-8L47Pr-L-P 020-2020-HO-2,ocds-lcuori-8L47Pr-L-P 020-2020-HO-2/1,8L47Pr-L-P 020-2020-HO-2,146622,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-03-31T09:36:42.960000-06:00,http://h1.honducompras.gob.hn/Docs/Lic94L-P%20020-2020-HO200-PliegooTerminosdeReferencia.pdf
ocds-lcuori-8L47Pr-L-P 020-2020-HO-2,ocds-lcuori-8L47Pr-L-P 020-2020-HO-2/1,8L47Pr-L-P 020-2020-HO-2,146626,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-03-31T11:44:45.257000-06:00,http://h1.honducompras.gob.hn/Docs/Lic94L-P%20020-2020-HO601-ActadeRecepcionyAperturadeOfertas.PDF
ocds-lcuori-jRDkQG-CM-049-2020-HMCR-2,ocds-lcuori-jRDkQG-CM-049-2020-HMCR-2/1,jRDkQG-CM-049-2020-HMCR-2,146542,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-03-25T12:33:22.980000-06:00,http://h1.honducompras.gob.hn/Docs/Lic104CM-049-2020-HMCR101-AvisodePrensa.pdf
ocds-lcuori-jRDkQG-CM-049-2020-HMCR-2,ocds-lcuori-jRDkQG-CM-049-2020-HMCR-2/1,jRDkQG-CM-049-2020-HMCR-2,146535,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-03-25T11:05:49.003000-06:00,http://h1.honducompras.gob.hn/Docs/Lic104CM-049-2020-HMCR200-PliegooTerminosdeReferencia.docx
ocds-lcuori-jRDkQG-CM-050-2020-HMCR-2,ocds-lcuori-jRDkQG-CM-050-2020-HMCR-2/1,jRDkQG-CM-050-2020-HMCR-2,146543,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-03-25T12:35:18.783000-06:00,http://h1.honducompras.gob.hn/Docs/Lic104CM-050-2020-HMCR101-AvisodePrensa.pdf
ocds-lcuori-jRDkQG-CM-050-2020-HMCR-2,ocds-lcuori-jRDkQG-CM-050-2020-HMCR-2/1,jRDkQG-CM-050-2020-HMCR-2,146536,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-03-25T11:08:35.827000-06:00,http://h1.honducompras.gob.hn/Docs/Lic104CM-050-2020-HMCR200-PliegooTerminosdeReferencia.docx
ocds-lcuori-WRz5vG-LPN. 17.2019 SALAMÁ-2,ocds-lcuori-WRz5vG-LPN. 17.2019 SALAMÁ-2/1,WRz5vG-LPN. 17.2019 SALAMÁ-2,146538,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-03-25T12:28:17.580000-06:00,http://h1.honducompras.gob.hn/Docs/Lic654LPN.%2017.2019%20SALAM%C3%81100-AvisodePrensa.pdf
ocds-lcuori-WRz5vG-LPN. 17.2019 SALAMÁ-2,ocds-lcuori-WRz5vG-LPN. 17.2019 SALAMÁ-2/1,WRz5vG-LPN. 17.2019 SALAMÁ-2,146539,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-03-25T12:28:36.343000-06:00,http://h1.honducompras.gob.hn/Docs/Lic654LPN.%2017.2019%20SALAM%C3%81201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-Zr5B9L-LPN No.010-2019-ss-2,ocds-lcuori-Zr5B9L-LPN No.010-2019-ss-2/5,Zr5B9L-LPN No.010-2019-ss-2,145078,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-02-07T10:59:47.760000-06:00,http://h1.honducompras.gob.hn/Docs/Lic72LPN%20No.010-2019-ss100-AvisodePrensa.pdf
ocds-lcuori-Zr5B9L-LPN No.010-2019-ss-2,ocds-lcuori-Zr5B9L-LPN No.010-2019-ss-2/5,Zr5B9L-LPN No.010-2019-ss-2,145079,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-02-07T11:00:26.163000-06:00,http://h1.honducompras.gob.hn/Docs/Lic72LPN%20No.010-2019-ss201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-Zr5B9L-LPN No.010-2019-ss-2,ocds-lcuori-Zr5B9L-LPN No.010-2019-ss-2/5,Zr5B9L-LPN No.010-2019-ss-2,146476,Enmienda o Adendum,x_amendment,Enmienda o Adendum,application/pdf,2020-03-17T17:59:54.593000-06:00,http://h1.honducompras.gob.hn/Docs/Lic72LPN%20No.010-2019-ss403-EnmiendaoAdendum.pdf
ocds-lcuori-Zr5B9L-LPN No.010-2019-ss-2,ocds-lcuori-Zr5B9L-LPN No.010-2019-ss-2/5,Zr5B9L-LPN No.010-2019-ss-2,146571,Enmienda o Adendum,x_amendment,Enmienda o Adendum,image/jpeg,2020-03-26T17:50:03.407000-06:00,http://h1.honducompras.gob.hn/Docs/Lic72LPN%20No.010-2019-ss404-EnmiendaoAdendum.jpeg
ocds-lcuori-Zr5B9L-LPN No.010-2019-ss-2,ocds-lcuori-Zr5B9L-LPN No.010-2019-ss-2/5,Zr5B9L-LPN No.010-2019-ss-2,146451,Aclaratoria,clarifications,Aclaratoria,application/pdf,2020-03-16T16:42:14.670000-06:00,http://h1.honducompras.gob.hn/Docs/Lic72LPN%20No.010-2019-ss502-Aclaratoria.pdf
ocds-lcuori-JL7OdL-LP 007-2020 FHLMV-2,ocds-lcuori-JL7OdL-LP 007-2020 FHLMV-2/2,JL7OdL-LP 007-2020 FHLMV-2,146124,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-03-09T13:49:43.143000-06:00,http://h1.honducompras.gob.hn/Docs/Lic1043LP%20007-2020%20FHLMV200-PliegooTerminosdeReferencia.docx
ocds-lcuori-JL7OdL-LP 007-2020 FHLMV-2,ocds-lcuori-JL7OdL-LP 007-2020 FHLMV-2/2,JL7OdL-LP 007-2020 FHLMV-2,146557,Enmienda o Adendum,x_amendment,Enmienda o Adendum,image/jpeg,2020-03-26T09:38:33.167000-06:00,http://h1.honducompras.gob.hn/Docs/Lic1043LP%20007-2020%20FHLMV401-EnmiendaoAdendum.jpg
ocds-lcuori-yRl6pL-CI-010-SSIS-BM-6401-2020-2,ocds-lcuori-yRl6pL-CI-010-SSIS-BM-6401-2020-2/2,yRl6pL-CI-010-SSIS-BM-6401-2020-2,146569,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-03-26T14:44:15.903000-06:00,http://h1.honducompras.gob.hn/Docs/Lic232CI-010-SSIS-BM-6401-2020100-AvisodePrensa.docx
ocds-lcuori-yRl6pL-CI-010-SSIS-BM-6401-2020-2,ocds-lcuori-yRl6pL-CI-010-SSIS-BM-6401-2020-2/2,yRl6pL-CI-010-SSIS-BM-6401-2020-2,146570,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-03-26T14:44:37.230000-06:00,http://h1.honducompras.gob.hn/Docs/Lic232CI-010-SSIS-BM-6401-2020201-PliegooTerminosdeReferencia.docx
ocds-lcuori-yRl6pL-CI-010-SSIS-BM-6401-2020-2,ocds-lcuori-yRl6pL-CI-010-SSIS-BM-6401-2020-2/2,yRl6pL-CI-010-SSIS-BM-6401-2020-2,146769,Enmienda o Adendum,x_amendment,Enmienda o Adendum,application/pdf,2020-04-08T14:18:29.490000-06:00,http://h1.honducompras.gob.hn/Docs/Lic232CI-010-SSIS-BM-6401-2020402-EnmiendaoAdendum.pdf
ocds-lcuori-8L47Pr-L-P 004-2020-HO-2,ocds-lcuori-8L47Pr-L-P 004-2020-HO-2/2,8L47Pr-L-P 004-2020-HO-2,145912,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-03-04T13:30:15.833000-06:00,http://h1.honducompras.gob.hn/Docs/Lic94L-P%20004-2020-HO200-PliegooTerminosdeReferencia.pdf
ocds-lcuori-8L47Pr-L-P 004-2020-HO-2,ocds-lcuori-8L47Pr-L-P 004-2020-HO-2/2,8L47Pr-L-P 004-2020-HO-2,145913,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-03-04T13:34:05.343000-06:00,http://h1.honducompras.gob.hn/Docs/Lic94L-P%20004-2020-HO601-ActadeRecepcionyAperturadeOfertas.PDF
ocds-lcuori-Er6jdr-PGRD-04-LPN-B-2020-2,ocds-lcuori-Er6jdr-PGRD-04-LPN-B-2020-2/2,Er6jdr-PGRD-04-LPN-B-2020-2,146090,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-03-09T08:20:40.203000-06:00,http://h1.honducompras.gob.hn/Docs/Lic719PGRD-04-LPN-B-2020100-AvisodePrensa.pdf
ocds-lcuori-Er6jdr-PGRD-04-LPN-B-2020-2,ocds-lcuori-Er6jdr-PGRD-04-LPN-B-2020-2/2,Er6jdr-PGRD-04-LPN-B-2020-2,146091,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-03-09T08:20:53.410000-06:00,http://h1.honducompras.gob.hn/Docs/Lic719PGRD-04-LPN-B-2020201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-Er6jdr-PGRD-04-LPN-B-2020-2,ocds-lcuori-Er6jdr-PGRD-04-LPN-B-2020-2/2,Er6jdr-PGRD-04-LPN-B-2020-2,146582,Enmienda o Adendum,x_amendment,Enmienda o Adendum,application/pdf,2020-03-27T10:11:19.520000-06:00,http://h1.honducompras.gob.hn/Docs/Lic719PGRD-04-LPN-B-2020402-EnmiendaoAdendum.pdf
ocds-lcuori-vGZWNR-CPCPT-001-2020-IHSS-2,ocds-lcuori-vGZWNR-CPCPT-001-2020-IHSS-2/2,vGZWNR-CPCPT-001-2020-IHSS-2,146644,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-04-01T11:42:09.960000-06:00,http://h1.honducompras.gob.hn/Docs/Lic117CPCPT-001-2020-IHSS100-AvisodePrensa.pdf
ocds-lcuori-vGZWNR-CPCPT-001-2020-IHSS-2,ocds-lcuori-vGZWNR-CPCPT-001-2020-IHSS-2/2,vGZWNR-CPCPT-001-2020-IHSS-2,146645,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-04-01T11:43:37.793000-06:00,http://h1.honducompras.gob.hn/Docs/Lic117CPCPT-001-2020-IHSS201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-vGZWNR-CPCPT-001-2020-IHSS-2,ocds-lcuori-vGZWNR-CPCPT-001-2020-IHSS-2/2,vGZWNR-CPCPT-001-2020-IHSS-2,146757,Enmienda o Adendum,x_amendment,Enmienda o Adendum,application/pdf,2020-04-08T08:22:47.433000-06:00,http://h1.honducompras.gob.hn/Docs/Lic117CPCPT-001-2020-IHSS402-EnmiendaoAdendum.pdf
ocds-lcuori-vGZWNR-CD-IHSS-020-2020-2,ocds-lcuori-vGZWNR-CD-IHSS-020-2020-2/1,vGZWNR-CD-IHSS-020-2020-2,146650,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-04-01T14:05:12.260000-06:00,http://h1.honducompras.gob.hn/Docs/Lic117CD-IHSS-020-2020100-AvisodePrensa.PDF
