ocid,id,buyer/id,buyer/name,language,tender/id,tender/procurementMethod,tender/statusDetails,tender/tenderPeriod/endDate,tender/tenderPeriod/startDate,tender/enquiryPeriod/endDate,tender/enquiryPeriod/startDate,tender/title,tender/localProcurementCategory,tender/status,tender/procurementMethodDetails,tender/datePublished,tender/procuringEntity/id,tender/procuringEntity/name,tag,date,initiationType,publisher/name,tender/description,tender/mainProcurementCategory,planning/budget/id,tender/additionalProcurementCategories
ocds-lcuori-PR8Q5r-02-LP-IHT-2020-2,ocds-lcuori-PR8Q5r-02-LP-IHT-2020-2/1,PR8Q5r-MLQa7L,Servicios Administrativos y Financieros,es,PR8Q5r-02-LP-IHT-2020-2,open,Elaboración,2020-03-18T10:30:00-06:00,2020-03-09T09:16:00-06:00,2020-03-18T10:30:00-06:00,2020-03-09T09:16:00-06:00,02-LP-IHT-2020,goodsOrServices,planned,Licitación privada,2020-03-09T09:21:23.430000-06:00,PR8Q5r-MLQa7L,Servicios Administrativos y Financieros,tender,2020-03-09T09:21:23.430000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,Arrendamiento de Sanitarios Portátiles a ser utilizados en Temporada de Semana Santa 2020 y Fiestas Agostinas 2020.,goods,PR8Q5r-02-LP-IHT-2020-2,services
ocds-lcuori-2LmqDL-CMA-022-A-2020-1,ocds-lcuori-2LmqDL-CMA-022-A-2020-1/1,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,es,2LmqDL-CMA-022-A-2020-1,open,Recepción de Ofertas,2020-03-04T09:41:00-06:00,2020-02-28T09:42:00-06:00,2020-03-04T09:41:00-06:00,2020-02-28T09:42:00-06:00,CMA-022-A-2020,goodsOrServices,active,Compra Menor,2020-03-09T09:36:42.437000-06:00,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,tender,2020-03-09T09:36:42.437000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-2LmqDL-CMA-022-B-2020-1,ocds-lcuori-2LmqDL-CMA-022-B-2020-1/1,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,es,2LmqDL-CMA-022-B-2020-1,open,Recepción de Ofertas,2020-03-04T09:47:00-06:00,2020-02-28T09:47:00-06:00,2020-03-04T09:47:00-06:00,2020-02-28T09:47:00-06:00,CMA-022-B-2020,goodsOrServices,active,Compra Menor,2020-03-09T09:44:41.240000-06:00,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,tender,2020-03-09T09:44:41.240000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-oLjYzr-CM-057-MSFYC-2020-1,ocds-lcuori-oLjYzr-CM-057-MSFYC-2020-1/1,oLjYzr-NrdZlG,Alcaldía Municipal de San Francisco de Yojoa,es,oLjYzr-CM-057-MSFYC-2020-1,open,Elaboración,2020-03-10T10:09:00-06:00,2020-03-09T10:09:00-06:00,2020-03-10T10:09:00-06:00,2020-03-09T10:09:00-06:00,CM-057-MSFYC-2020,goodsOrServices,planned,Compra Menor,2020-03-09T10:09:45.387000-06:00,oLjYzr-NrdZlG,Alcaldía Municipal de San Francisco de Yojoa,tender,2020-03-09T10:09:45.387000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-oLjYzr-CM-058-MSFYC-2020-1,ocds-lcuori-oLjYzr-CM-058-MSFYC-2020-1/1,oLjYzr-NrdZlG,Alcaldía Municipal de San Francisco de Yojoa,es,oLjYzr-CM-058-MSFYC-2020-1,open,Elaboración,2020-03-10T10:10:00-06:00,2020-03-09T10:10:00-06:00,2020-03-10T10:10:00-06:00,2020-03-09T10:10:00-06:00,CM-058-MSFYC-2020,goodsOrServices,planned,Compra Menor,2020-03-09T10:10:15.370000-06:00,oLjYzr-NrdZlG,Alcaldía Municipal de San Francisco de Yojoa,tender,2020-03-09T10:10:15.370000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-oLjYzr-CM-059-MSFYC-2020-1,ocds-lcuori-oLjYzr-CM-059-MSFYC-2020-1/1,oLjYzr-NrdZlG,Alcaldía Municipal de San Francisco de Yojoa,es,oLjYzr-CM-059-MSFYC-2020-1,open,Elaboración,2020-03-10T10:10:00-06:00,2020-03-09T10:10:00-06:00,2020-03-10T10:10:00-06:00,2020-03-09T10:10:00-06:00,CM-059-MSFYC-2020,goodsOrServices,planned,Compra Menor,2020-03-09T10:10:37.217000-06:00,oLjYzr-NrdZlG,Alcaldía Municipal de San Francisco de Yojoa,tender,2020-03-09T10:10:37.217000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-MrMagr-CT-150-2020-1,ocds-lcuori-MrMagr-CT-150-2020-1/1,MrMagr-mrYzL9,Instituto Nacional Cardiopulmonar,es,MrMagr-CT-150-2020-1,open,Elaboración,2020-03-16T10:00:00-06:00,2020-03-09T09:00:00-06:00,2020-03-16T10:00:00-06:00,2020-03-09T09:00:00-06:00,CT-150-2020,goodsOrServices,planned,Compra Menor,2020-03-09T10:28:27.743000-06:00,MrMagr-mrYzL9,Instituto Nacional Cardiopulmonar,tender,2020-03-09T10:28:27.743000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-7GXEMR-SENPRENDE-CM-0018-2020-1,ocds-lcuori-7GXEMR-SENPRENDE-CM-0018-2020-1/1,7GXEMR-7G31vr,Unidad Central,es,7GXEMR-SENPRENDE-CM-0018-2020-1,open,Elaboración,2020-03-12T10:42:00-06:00,2020-03-09T10:42:00-06:00,2020-03-12T10:42:00-06:00,2020-03-09T10:42:00-06:00,SENPRENDE-CM-0018-2020,goodsOrServices,planned,Compra Menor,2020-03-09T10:42:33.360000-06:00,7GXEMR-7G31vr,Unidad Central,tender,2020-03-09T10:42:33.360000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-7GXEMR-SENPRENDE-CM-0019-2020-1,ocds-lcuori-7GXEMR-SENPRENDE-CM-0019-2020-1/1,7GXEMR-7G31vr,Unidad Central,es,7GXEMR-SENPRENDE-CM-0019-2020-1,open,Elaboración,2020-03-12T10:47:00-06:00,2020-03-09T10:47:00-06:00,2020-03-12T10:47:00-06:00,2020-03-09T10:47:00-06:00,SENPRENDE-CM-0019-2020,goodsOrServices,planned,Compra Menor,2020-03-09T10:47:53.377000-06:00,7GXEMR-7G31vr,Unidad Central,tender,2020-03-09T10:47:53.377000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-7GXEMR-SENPRENDE-CM-0020-2020-1,ocds-lcuori-7GXEMR-SENPRENDE-CM-0020-2020-1/1,7GXEMR-7G31vr,Unidad Central,es,7GXEMR-SENPRENDE-CM-0020-2020-1,open,Elaboración,2020-03-12T10:51:00-06:00,2020-03-09T10:50:00-06:00,2020-03-12T10:51:00-06:00,2020-03-09T10:50:00-06:00,SENPRENDE-CM-0020-2020,goodsOrServices,planned,Compra Menor,2020-03-09T10:51:27.973000-06:00,7GXEMR-7G31vr,Unidad Central,tender,2020-03-09T10:51:27.973000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-2LmqDL-CPuNO-08-AMDC-15-2020-2,ocds-lcuori-2LmqDL-CPuNO-08-AMDC-15-2020-2/1,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,es,2LmqDL-CPuNO-08-AMDC-15-2020-2,open,Elaboración,2020-03-24T14:00:00-06:00,2020-03-09T00:00:00-06:00,2020-03-24T14:00:00-06:00,2020-03-09T00:00:00-06:00,CPuNO-08-AMDC-15-2020,consultingServices,planned,Concurso público nacional,2020-03-09T10:55:34.867000-06:00,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,tender,2020-03-09T10:55:34.867000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,"Especialista Social, Referencia, HN-AMDC-139426-CS-INDV",services,2LmqDL-CPuNO-08-AMDC-15-2020-2,consultingServices
ocds-lcuori-PLeQ0L-CON-MEP-001-20-1,ocds-lcuori-PLeQ0L-CON-MEP-001-20-1/1,PLeQ0L-yRlxYR,Alcaldía Municipal de El Progreso ,es,PLeQ0L-CON-MEP-001-20-1,open,Elaboración,2020-03-20T11:18:00-06:00,2020-03-09T11:17:00-06:00,2020-03-20T11:18:00-06:00,2020-03-09T11:17:00-06:00,CON-MEP-001-20,goodsOrServices,planned,Compra Menor,2020-03-09T11:19:17.783000-06:00,PLeQ0L-yRlxYR,Alcaldía Municipal de El Progreso ,tender,2020-03-09T11:19:17.783000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-JLKQxR-COT 002-2020-1,ocds-lcuori-JLKQxR-COT 002-2020-1/1,JLKQxR-mrYzL9,Región Departamental de Salud de Olancho No. 15,es,JLKQxR-COT 002-2020-1,open,Recepción de Ofertas,2020-03-17T15:00:00-06:00,2020-03-09T11:20:00-06:00,2020-03-17T15:00:00-06:00,2020-03-09T11:20:00-06:00,COT 002-2020,goodsOrServices,active,Compra Menor,2020-03-09T11:21:44.950000-06:00,JLKQxR-mrYzL9,Región Departamental de Salud de Olancho No. 15,tender,2020-03-09T11:21:44.950000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-KLg9wR-CM-INJUPEMP-DF-077-2020-1,ocds-lcuori-KLg9wR-CM-INJUPEMP-DF-077-2020-1/1,KLg9wR-8L4pPL,Unidad Central,es,KLg9wR-CM-INJUPEMP-DF-077-2020-1,open,Recepción de Ofertas,2020-03-11T11:25:00-06:00,2020-03-09T11:25:00-06:00,2020-03-11T11:25:00-06:00,2020-03-09T11:25:00-06:00,CM-INJUPEMP-DF-077-2020,goodsOrServices,active,Compra Menor,2020-03-09T11:25:38.093000-06:00,KLg9wR-8L4pPL,Unidad Central,tender,2020-03-09T11:25:38.093000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-KLg9wR-CM-INJUPEMP-UTI-078-2020-1,ocds-lcuori-KLg9wR-CM-INJUPEMP-UTI-078-2020-1/1,KLg9wR-8L4pPL,Unidad Central,es,KLg9wR-CM-INJUPEMP-UTI-078-2020-1,open,Recepción de Ofertas,2020-03-11T11:29:00-06:00,2020-03-09T11:29:00-06:00,2020-03-11T11:29:00-06:00,2020-03-09T11:29:00-06:00,CM-INJUPEMP-UTI-078-2020,goodsOrServices,active,Compra Menor,2020-03-09T11:29:22.707000-06:00,KLg9wR-8L4pPL,Unidad Central,tender,2020-03-09T11:29:22.707000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-PLe00r-CM-CONEANFO-PROELEM-09-2020-1,ocds-lcuori-PLe00r-CM-CONEANFO-PROELEM-09-2020-1/2,PLe00r-PR8P5R,"Proyecto Educativo en Lempira ""PROELEM""",es,PLe00r-CM-CONEANFO-PROELEM-09-2020-1,open,Elaboración,2020-03-13T09:12:00-06:00,2020-03-09T11:53:00-06:00,2020-03-13T09:12:00-06:00,2020-03-09T11:53:00-06:00,CM-CONEANFO-PROELEM-09-2020,goodsOrServices,planned,Compra Menor,2020-03-09T11:57:23.610000-06:00,PLe00r-PR8P5R,"Proyecto Educativo en Lempira ""PROELEM""",tender,2020-03-09T11:57:23.610000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-grxXEr-COT -IHSS-03-2020-1,ocds-lcuori-grxXEr-COT -IHSS-03-2020-1/1,grxXEr-mrYzL9,Hospital San Francisco,es,grxXEr-COT -IHSS-03-2020-1,open,Elaboración,2020-03-18T12:50:00-06:00,2020-03-09T12:50:00-06:00,2020-03-18T12:50:00-06:00,2020-03-09T12:50:00-06:00,COT -IHSS-03-2020,goodsOrServices,planned,Compra Menor,2020-03-09T12:50:53.843000-06:00,grxXEr-mrYzL9,Hospital San Francisco,tender,2020-03-09T12:50:53.843000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-PLe6mG-HSR-022-2020-1,ocds-lcuori-PLe6mG-HSR-022-2020-1/1,PLe6mG-mrYzL9,Hospital Santa Rosita (Francisco Morazan),es,PLe6mG-HSR-022-2020-1,open,Elaboración,2020-03-16T10:00:00-06:00,2020-03-09T08:00:00-06:00,2020-03-16T10:00:00-06:00,2020-03-09T08:00:00-06:00,HSR-022-2020,goodsOrServices,planned,Compra Menor,2020-03-09T13:09:53.670000-06:00,PLe6mG-mrYzL9,Hospital Santa Rosita (Francisco Morazan),tender,2020-03-09T13:09:53.670000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-PLe6mG-HSR-LP-023-2020-2,ocds-lcuori-PLe6mG-HSR-LP-023-2020-2/1,PLe6mG-mrYzL9,Hospital Santa Rosita (Francisco Morazan),es,PLe6mG-HSR-LP-023-2020-2,open,Elaboración,2020-03-23T11:00:00-06:00,2020-03-09T08:00:00-06:00,2020-03-23T11:00:00-06:00,2020-03-09T08:00:00-06:00,HSR-LP-023-2020,goodsOrServices,planned,Licitación privada,2020-03-09T13:17:20.513000-06:00,PLe6mG-mrYzL9,Hospital Santa Rosita (Francisco Morazan),tender,2020-03-09T13:17:20.513000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,35251-REACTIVOS ,goods,PLe6mG-HSR-LP-023-2020-2,services
ocds-lcuori-lRongG-CM-026-INM-2020-1,ocds-lcuori-lRongG-CM-026-INM-2020-1/1,lRongG-MrMXJR,Gerencia Administrativa INM,es,lRongG-CM-026-INM-2020-1,open,Elaboración,2020-02-28T14:00:00-06:00,2020-02-26T10:00:00-06:00,2020-02-28T14:00:00-06:00,2020-02-26T10:00:00-06:00,CM-026-INM-2020,goodsOrServices,planned,Compra Menor,2020-03-09T13:29:46.280000-06:00,lRongG-MrMXJR,Gerencia Administrativa INM,tender,2020-03-09T13:29:46.280000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-PLe6mG-HSR-024-2020-1,ocds-lcuori-PLe6mG-HSR-024-2020-1/1,PLe6mG-mrYzL9,Hospital Santa Rosita (Francisco Morazan),es,PLe6mG-HSR-024-2020-1,open,Elaboración,2020-03-16T10:00:00-06:00,2020-03-09T08:00:00-06:00,2020-03-16T10:00:00-06:00,2020-03-09T08:00:00-06:00,HSR-024-2020,goodsOrServices,planned,Compra Menor,2020-03-09T13:46:00.533000-06:00,PLe6mG-mrYzL9,Hospital Santa Rosita (Francisco Morazan),tender,2020-03-09T13:46:00.533000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-JL7OdL-LP 008-2020 FHLMV-2,ocds-lcuori-JL7OdL-LP 008-2020 FHLMV-2/3,JL7OdL-mrYzL9,Fundación Hospital Leonardo Martínez,es,JL7OdL-LP 008-2020 FHLMV-2,open,Recepción de Ofertas,2020-03-30T09:00:00-06:00,2020-03-09T13:44:00-06:00,2020-03-30T09:00:00-06:00,2020-03-09T13:44:00-06:00,LP 008-2020 FHLMV,goodsOrServices,active,Licitación privada,2020-03-09T13:52:23.663000-06:00,JL7OdL-mrYzL9,Fundación Hospital Leonardo Martínez,tender,2020-03-09T13:52:23.663000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,ALIMENTOS Y BEBIDAS PARA PERSONAS ,goods,JL7OdL-LP 008-2020 FHLMV-2,services
ocds-lcuori-2Lmz0G-LPN-001-2020-2,ocds-lcuori-2Lmz0G-LPN-001-2020-2/2,2Lmz0G-JL7nrj,Unidad Central,es,2Lmz0G-LPN-001-2020-2,open,Recepción de Ofertas,2020-04-14T14:15:00-06:00,2020-03-09T13:54:00-06:00,2020-04-14T14:15:00-06:00,2020-03-09T13:54:00-06:00,LPN-001-2020,goodsOrServices,active,Licitación pública nacional,2020-03-09T13:54:15.617000-06:00,2Lmz0G-JL7nrj,Unidad Central,tender,2020-03-09T13:54:15.617000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,"ADQUISICION DE SERVICIO DE RECOLECCION, CUSTODIA Y TRASLADO DE VALORES.",goods,2Lmz0G-LPN-001-2020-2,services
ocds-lcuori-2Lmz0G-LPN-002-2020-2,ocds-lcuori-2Lmz0G-LPN-002-2020-2/2,2Lmz0G-JL7nrj,Unidad Central,es,2Lmz0G-LPN-002-2020-2,open,Recepción de Ofertas,2020-04-14T09:15:00-06:00,2020-03-09T14:02:00-06:00,2020-04-14T09:15:00-06:00,2020-03-09T14:02:00-06:00,LPN-002-2020,goodsOrServices,active,Licitación pública nacional,2020-03-09T14:06:40.797000-06:00,2Lmz0G-JL7nrj,Unidad Central,tender,2020-03-09T14:06:40.797000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,ADQUISICION DE SEGURO COLECTIVO DE VIDA PARA EMPLEADOS BANASUPRO,goods,2Lmz0G-LPN-002-2020-2,services
ocds-lcuori-gGyD4L-CM-17-2020-VIV-HE-1,ocds-lcuori-gGyD4L-CM-17-2020-VIV-HE-1/1,gGyD4L-mrYzL9,Hospital Escuela,es,gGyD4L-CM-17-2020-VIV-HE-1,open,Recepción de Ofertas,2020-03-10T14:07:00-06:00,2020-03-09T14:07:00-06:00,2020-03-10T14:07:00-06:00,2020-03-09T14:07:00-06:00,CM-17-2020-VIV-HE,goodsOrServices,active,Compra Menor,2020-03-09T14:07:43.687000-06:00,gGyD4L-mrYzL9,Hospital Escuela,tender,2020-03-09T14:07:43.687000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-JL7OdL-LP 010-2020 FHLMV-2,ocds-lcuori-JL7OdL-LP 010-2020 FHLMV-2/3,JL7OdL-mrYzL9,Fundación Hospital Leonardo Martínez,es,JL7OdL-LP 010-2020 FHLMV-2,open,Recepción de Ofertas,2020-03-30T09:00:00-06:00,2020-03-09T13:44:00-06:00,2020-03-30T09:00:00-06:00,2020-03-09T13:44:00-06:00,LP 010-2020 FHLMV,goodsOrServices,active,Licitación privada,2020-03-09T14:07:46.727000-06:00,JL7OdL-mrYzL9,Fundación Hospital Leonardo Martínez,tender,2020-03-09T14:07:46.727000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,INSTRUMENTAL MEDICO QUIRURGICO MENOR ,goods,JL7OdL-LP 010-2020 FHLMV-2,services
ocds-lcuori-JLKQxR-COT 003-2020-1,ocds-lcuori-JLKQxR-COT 003-2020-1/1,JLKQxR-mrYzL9,Región Departamental de Salud de Olancho No. 15,es,JLKQxR-COT 003-2020-1,open,Recepción de Ofertas,2020-03-17T15:09:00-06:00,2020-03-09T14:08:00-06:00,2020-03-17T15:09:00-06:00,2020-03-09T14:08:00-06:00,COT 003-2020,goodsOrServices,active,Compra Menor,2020-03-09T14:09:23.270000-06:00,JLKQxR-mrYzL9,Región Departamental de Salud de Olancho No. 15,tender,2020-03-09T14:09:23.270000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-jRDkVG-LP-05-2020-2,ocds-lcuori-jRDkVG-LP-05-2020-2/2,jRDkVG-mrYzL9,Hospital Manuel de Jesus Subirana ,es,jRDkVG-LP-05-2020-2,open,Recepción de Ofertas,2020-03-17T14:13:00-06:00,2020-03-09T14:13:00-06:00,2020-03-17T14:13:00-06:00,2020-03-09T14:13:00-06:00,LP-05-2020,goodsOrServices,active,Licitación privada,2020-03-09T14:15:30.677000-06:00,jRDkVG-mrYzL9,Hospital Manuel de Jesus Subirana ,tender,2020-03-09T14:15:30.677000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,"39530/39540 MATERIAL MEDICO QUIRÚRGICO, OTRO INSTRUMENTAL, ACCESORIOS Y MATERIAL MEDICO ",goods,jRDkVG-LP-05-2020-2,services
ocds-lcuori-gGyD4L-CM-17-2020-VI-HE-1,ocds-lcuori-gGyD4L-CM-17-2020-VI-HE-1/1,gGyD4L-mrYzL9,Hospital Escuela,es,gGyD4L-CM-17-2020-VI-HE-1,open,Recepción de Ofertas,2020-03-10T14:17:00-06:00,2020-03-09T14:17:00-06:00,2020-03-10T14:17:00-06:00,2020-03-09T14:17:00-06:00,CM-17-2020-VI-HE,goodsOrServices,active,Compra Menor,2020-03-09T14:17:31.820000-06:00,gGyD4L-mrYzL9,Hospital Escuela,tender,2020-03-09T14:17:31.820000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-ZGqbBR-AMPC-GAF-CM-110-2020-1,ocds-lcuori-ZGqbBR-AMPC-GAF-CM-110-2020-1/1,ZGqbBR-wrVA9R,Gerencia Administrativa Financiera ,es,ZGqbBR-AMPC-GAF-CM-110-2020-1,open,Elaboración,2020-03-16T16:00:00-06:00,2020-03-09T14:27:00-06:00,2020-03-16T16:00:00-06:00,2020-03-09T14:27:00-06:00,AMPC-GAF-CM-110-2020,goodsOrServices,planned,Compra Menor,2020-03-09T14:28:35.150000-06:00,ZGqbBR-wrVA9R,Gerencia Administrativa Financiera ,tender,2020-03-09T14:28:35.150000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-jRDVyL-BANHP_096_2020-1,ocds-lcuori-jRDVyL-BANHP_096_2020-1/1,jRDVyL-kG1ADG,Unidad Central,es,jRDVyL-BANHP_096_2020-1,open,Elaboración,2020-03-06T15:43:00-06:00,2020-03-05T15:43:00-06:00,2020-03-06T15:43:00-06:00,2020-03-05T15:43:00-06:00,BANHP_096_2020,goodsOrServices,planned,Compra Menor,2020-03-09T14:36:08.120000-06:00,jRDVyL-kG1ADG,Unidad Central,tender,2020-03-09T14:36:08.120000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-JL7OdL-LP 018-2020 FHLMV-2,ocds-lcuori-JL7OdL-LP 018-2020 FHLMV-2/3,JL7OdL-mrYzL9,Fundación Hospital Leonardo Martínez,es,JL7OdL-LP 018-2020 FHLMV-2,open,Recepción de Ofertas,2020-03-30T09:00:00-06:00,2020-03-09T13:44:00-06:00,2020-03-30T09:00:00-06:00,2020-03-09T13:44:00-06:00,LP 018-2020 FHLMV,goodsOrServices,active,Licitación privada,2020-03-09T14:48:06.557000-06:00,JL7OdL-mrYzL9,Fundación Hospital Leonardo Martínez,tender,2020-03-09T14:48:06.557000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,PRODUCTOS DE PAPEL Y CARTON ,goods,JL7OdL-LP 018-2020 FHLMV-2,services
ocds-lcuori-yRlaDr-LP-001-2020-RSDCH-2,ocds-lcuori-yRlaDr-LP-001-2020-RSDCH-2/2,yRlaDr-mrYzL9,Región Departamental de Salud de Choluteca No.6,es,yRlaDr-LP-001-2020-RSDCH-2,open,Adjudicado,2020-03-20T14:54:00-06:00,2020-03-09T14:54:00-06:00,2020-03-20T14:54:00-06:00,2020-03-09T14:54:00-06:00,LP-001-2020-RSDCH,goodsOrServices,complete,Licitación privada,2020-03-09T14:57:28.970000-06:00,yRlaDr-mrYzL9,Región Departamental de Salud de Choluteca No.6,tender;award,2020-03-09T14:57:28.970000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,35610 - Gasolina,goods,yRlaDr-LP-001-2020-RSDCH-2,services
ocds-lcuori-ZGqbBR-AMPC-GAF-CM-112-2020-1,ocds-lcuori-ZGqbBR-AMPC-GAF-CM-112-2020-1/1,ZGqbBR-wrVA9R,Gerencia Administrativa Financiera ,es,ZGqbBR-AMPC-GAF-CM-112-2020-1,open,Elaboración,2020-03-16T16:00:00-06:00,2020-03-09T15:02:00-06:00,2020-03-16T16:00:00-06:00,2020-03-09T15:02:00-06:00,AMPC-GAF-CM-112-2020,goodsOrServices,planned,Compra Menor,2020-03-09T15:02:28.137000-06:00,ZGqbBR-wrVA9R,Gerencia Administrativa Financiera ,tender,2020-03-09T15:02:28.137000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-vGZKAR-CM-AMD-CS-125-2020-1,ocds-lcuori-vGZKAR-CM-AMD-CS-125-2020-1/3,vGZKAR-PLe2qG,Alcaldía Municipal de Danli,es,vGZKAR-CM-AMD-CS-125-2020-1,open,Adjudicado,2020-03-12T15:08:00-06:00,2020-03-09T15:08:00-06:00,2020-03-12T15:08:00-06:00,2020-03-09T15:08:00-06:00,CM-AMD-CS-125-2020,goodsOrServices,complete,Compra Menor,2020-03-09T15:09:06.103000-06:00,vGZKAR-PLe2qG,Alcaldía Municipal de Danli,tender;award,2020-03-09T15:09:06.103000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-yRlaDr-LP-002-2020-RDSCH-2,ocds-lcuori-yRlaDr-LP-002-2020-RDSCH-2/2,yRlaDr-mrYzL9,Región Departamental de Salud de Choluteca No.6,es,yRlaDr-LP-002-2020-RDSCH-2,open,Adjudicado,2020-03-20T15:40:00-06:00,2020-03-09T15:40:00-06:00,2020-03-20T15:40:00-06:00,2020-03-09T15:40:00-06:00,LP-002-2020-RDSCH,goodsOrServices,complete,Licitación privada,2020-03-09T15:43:11.280000-06:00,yRlaDr-mrYzL9,Región Departamental de Salud de Choluteca No.6,tender;award,2020-03-09T15:43:11.280000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,35620 - DIESEL ,goods,yRlaDr-LP-002-2020-RDSCH-2,services
ocds-lcuori-DRWQ0L-Honducor-Dc-114-2020-1,ocds-lcuori-DRWQ0L-Honducor-Dc-114-2020-1/1,DRWQ0L-kR2lqL,Unidad Central,es,DRWQ0L-Honducor-Dc-114-2020-1,open,Recepción de Ofertas,2020-03-10T15:43:00-06:00,2020-03-09T15:43:00-06:00,2020-03-10T15:43:00-06:00,2020-03-09T15:43:00-06:00,Honducor-Dc-114-2020,goodsOrServices,active,Compra Menor,2020-03-09T15:43:40.250000-06:00,DRWQ0L-kR2lqL,Unidad Central,tender,2020-03-09T15:43:40.250000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-MrMPYR-061-2020-1,ocds-lcuori-MrMPYR-061-2020-1/1,MrMPYR-grxELe,Unidad Central,es,MrMPYR-061-2020-1,open,Recepción de Ofertas,2020-03-10T16:01:00-06:00,2020-03-09T16:01:00-06:00,2020-03-10T16:01:00-06:00,2020-03-09T16:01:00-06:00,061-2020,goodsOrServices,active,Compra Menor,2020-03-09T16:02:09.837000-06:00,MrMPYR-grxELe,Unidad Central,tender,2020-03-09T16:02:09.837000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
