ocid,id,awards/0/id,awards/0/items/0/id,awards/0/items/0/description,awards/0/items/0/unit/name,awards/0/items/0/unit/value/amount,awards/0/items/0/quantity,awards/0/items/0/classification/id,awards/0/items/0/classification/description,awards/0/items/0/classification/scheme
ocds-lcuori-PLeQ0L-CM-MEP-105-2020-1,ocds-lcuori-PLeQ0L-CM-MEP-105-2020-1/4,PLeQ0L-CM-MEP-105-2020-1,PLeQ0LCM-MEP-105-20201626454,PARA TRASLADAR A LAS CANDIDATAS AL REINADO DE LA FERIA PATRONAL DE LA COMUNIDAD DE AGUA BLANCA SUR A FINCA LAS GLORIAS EL MIÉRCOLES 5 DE FEBRERO DEL 2020. SÍRVASE CONTRATAR : 1 BUS GRANDE,Unidad,4999.9929999999995,1.0,25101502,Autobuses o buses,UNSPSC
ocds-lcuori-PLeQ0L-CM-MEP-106-2020-1,ocds-lcuori-PLeQ0L-CM-MEP-106-2020-1/4,PLeQ0L-CM-MEP-106-2020-1,PLeQ0LCM-MEP-106-20201626456,"PARA INCENTIVAR LA CELEBRACIÓN DE LA FERIA PATRONAL DE LA COMUNIDAD DE AGUA BLANCA SUR EL SÁBADO 29 DE FEBRERO DEL 2020. SÍRVASE CONTRATAR : 1 SHOW DE LUCES DE LPS.10,000.00",Unidad,9999.9975,1.0,39111704,Luces proyectantes,UNSPSC
ocds-lcuori-ERpvDL-SC-MP-DCGPPE-002-2020-1,ocds-lcuori-ERpvDL-SC-MP-DCGPPE-002-2020-1/3,ERpvDL-SC-MP-DCGPPE-002-2020-1,ERpvDLSC-MP-DCGPPE-002-20201626458,MESAS PARA 4 Y 8 PERSONAS,Unidad,9701.8,3.0,56101519,Mesas,UNSPSC
ocds-lcuori-ERpvDL-SC-MP-DCGPPE-002-2020-1,ocds-lcuori-ERpvDL-SC-MP-DCGPPE-002-2020-1/3,ERpvDL-SC-MP-DCGPPE-002-2020-1,ERpvDLSC-MP-DCGPPE-002-20201626463,CREDENZAS A LA MEDIDA ,Unidad,9407.64,2.0,56101701,Credenzas,UNSPSC
ocds-lcuori-ERpvDL-SC-MP-DCGPPE-002-2020-1,ocds-lcuori-ERpvDL-SC-MP-DCGPPE-002-2020-1/3,ERpvDL-SC-MP-DCGPPE-002-2020-1,ERpvDLSC-MP-DCGPPE-002-20201626465,ESCRITORIOS A LA MEDIDA,Unidad,6619.33,8.0,56101703,Escritorios,UNSPSC
ocds-lcuori-ERpvDL-SC-MP-DCGPPE-002-2020-1,ocds-lcuori-ERpvDL-SC-MP-DCGPPE-002-2020-1/3,ERpvDL-SC-MP-DCGPPE-002-2020-1,ERpvDLSC-MP-DCGPPE-002-20201626467,MUEBLE DE RECEPCIÓN A LA MEDIDA,Unidad,28075.71,1.0,56111501,Paquetes modulares de la recepción de oficinas,UNSPSC
ocds-lcuori-ERpvDL-SC-MP-DCGPPE-002-2020-1,ocds-lcuori-ERpvDL-SC-MP-DCGPPE-002-2020-1/3,ERpvDL-SC-MP-DCGPPE-002-2020-1,ERpvDLSC-MP-DCGPPE-002-20201626470,SILLAS VARIOS DISEÑOS,Unidad,3499.67,15.0,56101504,Sillas,UNSPSC
ocds-lcuori-vGZWNR-30011568-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011568-IHSS-SPS-1/4,vGZWNR-30011568-IHSS-SPS-1,vGZWNR30011568-IHSS-SPS1626557,"BOTAS QUIRURGICA PARA CIRUJANOS UNISEX
DEL PRODUCTO ANTES MENCIONADO INDICAR 
NOMBRE COMERCIAL 
LOTE
FECHA DE ELABORACION
FECHA DE VENCIMIENTO
PRESENTACION QUE OFRECE
LABORATORIO FABRICANTE
PAIS DE ORIGEN
TIEMPO DE ENTREGA
SI PAGA O NO IMPUESTO SOBRE VENTA
CONDICION DE ALMACEMANIENTO 
PRESENTAR ESTA COTIZACION EN EL DEPARTAMENTO DE COMPRAS Y SUMINISTROS DEL IHSS EN SOBRE SELLADO EN LA FECHA INDICADA, SEGUNDA PLANTA DEL EDIFICIO ADMINISTRATIVO HOSPITAL REGIONAL DEL NORTE  SAN PEDRO SULA  BUOLEVARD SALIDA A PUERTO CORTES COLONIA TARA TEL 2551 3055, DE SER GANADORES DE ESTA OFERTA LA ENTREGA DEL PRODUCTO SE DEBE REALIZAR EN EL ALMACEN REGIONAL HOSPITAL SAN PEDRO SULA 
NOTA: EN CASO DE QUE EL PROVEEDOR GANADOR DE LA OFERTA DEPENDA ÚNICAMENTE DE TEGUCIGALPA Y NO CUENTA CON  SUCURSAL AQUÍ EN S.P.S. SE SOLICITA INFORMAR A ESTAS OFICINAS PARA DARLES LAS INSTRUCCIONES A SEGUIR PARA LA ENTREGA DEL PRODUCTO SOLICITADO.
",Unidad,0.99,12000.0,53111501,Botas de hombre,UNSPSC
ocds-lcuori-vGZWNR-30011575-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011575-IHSS-SPS-1/4,vGZWNR-30011575-IHSS-SPS-1,vGZWNR30011575-IHSS-SPS1626566,"SUTURA POLIPROPILENO 4 0  AGUJA MEDIO DE 26MM DOCENA 
DEL PRODUCTO ANTES MENCIONADO INDICAR 
NOMBRE COMERCIAL 
LOTE
FECHA DE ELABORACION
FECHA DE VENCIMIENTO
PRESENTACION QUE OFRECE
LABORATORIO FABRICANTE
PAIS DE ORIGEN
TIEMPO DE ENTREGA
SI PAGA O NO IMPUESTO SOBRE VENTA
CONDICION DE ALMACEMANIENTO 
PRESENTAR ESTA COTIZACION EN EL DEPARTAMENTO DE COMPRAS Y SUMINISTROS DEL IHSS EN SOBRE SELLADO EN LA FECHA INDICADA, SEGUNDA PLANTA DEL EDIFICIO ADMINISTRATIVO HOSPITAL REGIONAL DEL NORTE  SAN PEDRO SULA  BUOLEVARD SALIDA A PUERTO CORTES COLONIA TARA TEL 2551 3055, DE SER GANADORES DE ESTA OFERTA LA ENTREGA DEL PRODUCTO SE DEBE REALIZAR EN EL ALMACEN REGIONAL HOSPITAL SAN PEDRO SULA 
NOTA: EN CASO DE QUE EL PROVEEDOR GANADOR DE LA OFERTA DEPENDA ÚNICAMENTE DE TEGUCIGALPA Y NO CUENTA CON  SUCURSAL AQUÍ EN S.P.S. SE SOLICITA INFORMAR A ESTAS OFICINAS PARA DARLES LAS INSTRUCCIONES A SEGUIR PARA LA ENTREGA DEL PRODUCTO SOLICITADO.
",Cada uno,984.0,2.0,42292904,Sutura quirúrgica o agarradores de alambre o productos relacionados,UNSPSC
ocds-lcuori-mGE7er-CM-004-DINAF-2020-1,ocds-lcuori-mGE7er-CM-004-DINAF-2020-1/4,mGE7er-CM-004-DINAF-2020-1,mGE7erCM-004-DINAF-20201626567,"SE NECESITA COTIZAR LOS SERVICIOS DE MENSAJERIA Y ENCOMIENDA PARA LA DIRECCIÓN DE NIÑEZ ADOLESCENCIA Y FAMILIA (DINAF) TANTO EN LA OFICINA UBICADA EN TEGUCIGALPA, COMO EN LAS DISTINTAS OFICINAS REGIONALES UBICADAS EN CHOLUTECA, CEIBA, SAN PEDRO SULA, COMAYAGUA, SANTA ROSA, ETC. ADJUNTAR TABLA DE PRECIOS. ",Unidad,84.53,1.0,78102203,Servicios de entrega o recogida de correo,UNSPSC
ocds-lcuori-JLKnxr-02-2020-1,ocds-lcuori-JLKnxr-02-2020-1/3,JLKnxr-02-2020-1,JLKnxr02-20201626581,Almuerzos con refresco,Unidad,69.0,17.0,90101801,Comidas para llevar preparadas profesionalmente,UNSPSC
ocds-lcuori-JLKnxr-02-2020-1,ocds-lcuori-JLKnxr-02-2020-1/3,JLKnxr-02-2020-1,JLKnxr02-20201626584,Meriendas con refresco,Unidad,155.25,17.0,90101801,Comidas para llevar preparadas profesionalmente,UNSPSC
ocds-lcuori-7GXbbr-CM-MCH-0009-2020-1,ocds-lcuori-7GXbbr-CM-MCH-0009-2020-1/3,7GXbbr-CM-MCH-0009-2020-1,7GXbbrCM-MCH-0009-20201626578,"COMPRA DE: 73 AGENDAS PERSONALIZADAS AÑO 2020, MISMAS QUE SERAN UTILIZADAS PARA LA ENTREGA DE LA CORPORACION MUNICIPAL, JEFES Y DIRECTORES MUNICIPALES. ",Unidad,50324.0,1.0,44112005,Agendas o recambios,UNSPSC
ocds-lcuori-vGZWNR-30011588-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011588-IHSS-SPS-1/4,vGZWNR-30011588-IHSS-SPS-1,vGZWNR30011588-IHSS-SPS1626583,"CATETER PERCUTANEO NEO PICC LINE DE 1.9 FR
DEL PRODUCTO ANTES MENCIONADO INDICAR 
NOMBRE COMERCIAL 
LOTE
FECHA DE ELABORACION
FECHA DE VENCIMIENTO
PRESENTACION QUE OFRECE
LABORATORIO FABRICANTE
PAIS DE ORIGEN
TIEMPO DE ENTREGA
SI PAGA O NO IMPUESTO SOBRE VENTA
CONDICION DE ALMACEMANIENTO 
PRESENTAR ESTA COTIZACION EN EL DEPARTAMENTO DE COMPRAS Y SUMINISTROS DEL IHSS EN SOBRE SELLADO EN LA FECHA INDICADA, SEGUNDA PLANTA DEL EDIFICIO ADMINISTRATIVO HOSPITAL REGIONAL DEL NORTE  SAN PEDRO SULA  BUOLEVARD SALIDA A PUERTO CORTES COLONIA TARA TEL 2551 3055, DE SER GANADORES DE ESTA OFERTA LA ENTREGA DEL PRODUCTO SE DEBE REALIZAR EN EL ALMACEN REGIONAL HOSPITAL SAN PEDRO SULA 
NOTA: EN CASO DE QUE EL PROVEEDOR GANADOR DE LA OFERTA DEPENDA ÚNICAMENTE DE TEGUCIGALPA Y NO CUENTA CON  SUCURSAL AQUÍ EN S.P.S. SE SOLICITA INFORMAR A ESTAS OFICINAS PARA DARLES LAS INSTRUCCIONES A SEGUIR PARA LA ENTREGA DEL PRODUCTO SOLICITADO.
",Unidad,930.0,64.0,42221501,Catéteres de línea arterial,UNSPSC
ocds-lcuori-vGZWNR-30011596-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011596-IHSS-SPS-1/3,vGZWNR-30011596-IHSS-SPS-1,vGZWNR30011596-IHSS-SPS1626593,"GUANTES DESCARTABLES GRANDES L
DEL PRODUCTO ANTES MENCIONADO INDICAR 
NOMBRE COMERCIAL 
LOTE
FECHA DE ELABORACION
FECHA DE VENCIMIENTO
PRESENTACION QUE OFRECE
LABORATORIO FABRICANTE
PAIS DE ORIGEN
TIEMPO DE ENTREGA
SI PAGA O NO IMPUESTO SOBRE VENTA
CONDICION DE ALMACEMANIENTO 
PRESENTAR ESTA COTIZACION EN EL DEPARTAMENTO DE COMPRAS Y SUMINISTROS DEL IHSS EN SOBRE SELLADO EN LA FECHA INDICADA, SEGUNDA PLANTA DEL EDIFICIO ADMINISTRATIVO HOSPITAL REGIONAL DEL NORTE  SAN PEDRO SULA  BUOLEVARD SALIDA A PUERTO CORTES COLONIA TARA TEL 2551 3055, DE SER GANADORES DE ESTA OFERTA LA ENTREGA DEL PRODUCTO SE DEBE REALIZAR EN EL ALMACEN REGIONAL HOSPITAL SAN PEDRO SULA 
NOTA: EN CASO DE QUE EL PROVEEDOR GANADOR DE LA OFERTA DEPENDA ÚNICAMENTE DE TEGUCIGALPA Y NO CUENTA CON  SUCURSAL AQUÍ EN S.P.S. SE SOLICITA INFORMAR A ESTAS OFICINAS PARA DARLES LAS INSTRUCCIONES A SEGUIR PARA LA ENTREGA DEL PRODUCTO SOLICITADO.
",Unidad,0.65,7000.0,42132203,Guantes médicos de examen o para usos no quirúrgicos,UNSPSC
ocds-lcuori-vGZWNR-30011598-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011598-IHSS-SPS-1/4,vGZWNR-30011598-IHSS-SPS-1,vGZWNR30011598-IHSS-SPS1626596,"MASCARILLA CON RESPIRADOR FILTRANTE N95
DEL PRODUCTO ANTES MENCIONADO INDICAR 
NOMBRE COMERCIAL 
LOTE
FECHA DE ELABORACION
FECHA DE VENCIMIENTO
PRESENTACION QUE OFRECE
LABORATORIO FABRICANTE
PAIS DE ORIGEN
TIEMPO DE ENTREGA
SI PAGA O NO IMPUESTO SOBRE VENTA
CONDICION DE ALMACEMANIENTO 
PRESENTAR ESTA COTIZACION EN EL DEPARTAMENTO DE COMPRAS Y SUMINISTROS DEL IHSS EN SOBRE SELLADO EN LA FECHA INDICADA, SEGUNDA PLANTA DEL EDIFICIO ADMINISTRATIVO HOSPITAL REGIONAL DEL NORTE  SAN PEDRO SULA  BUOLEVARD SALIDA A PUERTO CORTES COLONIA TARA TEL 2551 3055, DE SER GANADORES DE ESTA OFERTA LA ENTREGA DEL PRODUCTO SE DEBE REALIZAR EN EL ALMACEN REGIONAL HOSPITAL SAN PEDRO SULA 
NOTA: EN CASO DE QUE EL PROVEEDOR GANADOR DE LA OFERTA DEPENDA ÚNICAMENTE DE TEGUCIGALPA Y NO CUENTA CON  SUCURSAL AQUÍ EN S.P.S. SE SOLICITA INFORMAR A ESTAS OFICINAS PARA DARLES LAS INSTRUCCIONES A SEGUIR PARA LA ENTREGA DEL PRODUCTO SOLICITADO.
",Unidad,24.0,300.0,42271708,Mascarillas de oxígeno médicas o piezas,UNSPSC
ocds-lcuori-vGZWNR-30011599-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011599-IHSS-SPS-1/3,vGZWNR-30011599-IHSS-SPS-1,vGZWNR30011599-IHSS-SPS1626597,"PELICULA RADIOGRAFICA 11X14 
DEL PRODUCTO ANTES MENCIONADO INDICAR 
NOMBRE COMERCIAL 
LOTE
FECHA DE ELABORACION
FECHA DE VENCIMIENTO
PRESENTACION QUE OFRECE
LABORATORIO FABRICANTE
PAIS DE ORIGEN
TIEMPO DE ENTREGA
SI PAGA O NO IMPUESTO SOBRE VENTA
CONDICION DE ALMACEMANIENTO 
PRESENTAR ESTA COTIZACION EN EL DEPARTAMENTO DE COMPRAS Y SUMINISTROS DEL IHSS EN SOBRE SELLADO EN LA FECHA INDICADA, SEGUNDA PLANTA DEL EDIFICIO ADMINISTRATIVO HOSPITAL REGIONAL DEL NORTE  SAN PEDRO SULA  BUOLEVARD SALIDA A PUERTO CORTES COLONIA TARA TEL 2551 3055, DE SER GANADORES DE ESTA OFERTA LA ENTREGA DEL PRODUCTO SE DEBE REALIZAR EN EL ALMACEN REGIONAL HOSPITAL SAN PEDRO SULA 
NOTA: EN CASO DE QUE EL PROVEEDOR GANADOR DE LA OFERTA DEPENDA ÚNICAMENTE DE TEGUCIGALPA Y NO CUENTA CON  SUCURSAL AQUÍ EN S.P.S. SE SOLICITA INFORMAR A ESTAS OFICINAS PARA DARLES LAS INSTRUCCIONES A SEGUIR PARA LA ENTREGA DEL PRODUCTO SOLICITADO.
",Caja,1750.0,8.0,45131505,Película de rayos X,UNSPSC
ocds-lcuori-vGZWNR-10006526-IHSS-SPS-1,ocds-lcuori-vGZWNR-10006526-IHSS-SPS-1/4,vGZWNR-10006526-IHSS-SPS-1,vGZWNR10006526-IHSS-SPS1626603,"SODIO CLORURO 0.9% BOLSA 100ML
DEL PRODUCTO ANTES MENCIONADO INDICAR
NOMBRE COMERCIAL 
LOTE
REGISTRO SANITARIO
FECHA DE ELABORACION 
FECHA DE VENCIMIENTO
CONCENTRACION
PRESENTACION QUE OFRECE
LABORATORIO FABRICANTE
PAIS DE ORIGEN
TIEMPO DE ENTREGA
CONDICION DE ALMACENAMIENTO
ADJUNTAR FOTOCOPIA DEL REGISTRO SANITARIO
SI PAGA O NO IMPUESTO SOBRE VENTA 
PRESENTAR ESTA COTIZACION EN EL DEPARTAMENTO DE COMPRAS Y SUMINISTROS DEL IHSS EN SOBRE SELLADO EN LA FECHA INDICADA SEGUNDA PLANTA DEL EDIFICIO ADMINISTRATIVO HOSPITAL REGIONAL DEL NORTE  SAN PEDRO SULA  BUOLEVARD SALIDA A PUERTO CORTES COLONIA TARA TEL 2551 3055 DE SER GANADORES DE ESTA OFERTA LA ENTREGA DEL PRODUCTO SE DEBE REALIZAR EN EL ALMACEN REGIONAL HOSPITAL SAN PEDRO SULA.
NOTA: EN CASO DE QUE EL PROVEEDOR GANADOR DE LA OFERTA DEPENDA ÚNICAMENTE DE TEGUCIGALPA Y NO CUENTA CON  SUCURSAL AQUÍ EN S.P.S. SE SOLICITA INFORMAR A ESTAS OFICINAS PARA DARLES LAS INSTRUCCIONES A SEGUIR PARA LA ENTREGA DEL PRODUCTO SOLICITADO.

",Cada uno,16.45,2707.0,51102714,Solución de cloruro sódico para irrigación,UNSPSC
ocds-lcuori-PLeQ0L-GG-MEP-01-2020-1,ocds-lcuori-PLeQ0L-GG-MEP-01-2020-1/2,PLeQ0L-GG-MEP-01-2020-1,PLeQ0LGG-MEP-01-20201626621,"MOTIVOS  

La presente consultoría tiene como propósito la evaluación y análisis que se practicarán buscando el ordenamiento institucional de la parte  administrativa, financiera y operativa de la municipalidad que implica la creación de un modelo de Gestión Gerencial instituida y eficiente de acorde a los desafíos y  proyectos que se desean emprender en los próximos  años. 

A.	ALCANCE DEL ANÁLISIS Y EXAMEN

El examen comprenderá la revisión de las operaciones, registros y la documentación de respaldo que deberán presentar los funcionarios y empleados de la Municipalidad, la que cubrirá el período del 15 de febrero de 2020 al 15 de agosto de 2020. B.  OBJETIVOS DE LA CONSULTORÍA 

Los objetivos principales de la evaluación son:

B.1	 Objetivos Generales

1.	Determinar el cumplimiento por parte de la administración municipal, de las disposiciones legales reglamentarias, planes, programas y demás normas aplicables

2.	Evaluar la suficiencia y lo adecuado de la estructura de control interno vigente en la Municipalidad

3.	Comprobar la exactitud de los registros contables y financieros, así como sus documentos de soporte o respaldo

B.2 Objetivos específicos

El proyecto será ejecutado de acuerdo con las Normas de Auditoría Gubernamental Aplicables al Sector Público de Honduras, Leyes y Reglamentos aplicables a la Municipalidad, consecuentemente se incluyen las pruebas de los registros presupuestarios que se consideren necesarios en las circunstancias.  Los objetivos específicos serán:


1.	Obtener un suficiente entendimiento del control interno de la Municipalidad, relativo a los rubros a evaluar  y minimizar el riesgo de control para identificar deficiencias significativas incluyendo debilidades importantes de control interno.

2.	Efectuar pruebas de cumplimiento de la Municipalidad del Progreso, Departamento de Yoro, con ciertos términos de los convenios, leyes y regulaciones que pudieran tener un efecto directo e importante sobre la determinación de los montos manejados del presupuesto ejecutado. Las pruebas de cumplimiento tienen que incluir los términos y todas las instancias importantes de incumplimiento;

3.	Verificar la adecuada utilización de los recursos financieros y su distribución entre gastos corrientes y de inversión;

4.	Examinar y evaluar la ejecución presupuestaria y comprobar el cumplimiento de los planes, programas y metas institucionales;

5.	Conocer y evaluar el avance físico de los proyectos u obras comunitarias que ejecuta la Municipalidad;

6.	Identificar las áreas críticas y proponer las medidas correctivas del caso;


C.  PLAZO DE EJECUCIÓN

La consultoría tendrá un plazo de ejecución de seis (06) meses contados a partir de la fecha de emisión de la orden de inicio por parte de la gerencia general.

",Sin Unidad,950000.0,1.0,80101602,Estudios regionales o locales para proyectos,UNSPSC
ocds-lcuori-7GXbbr-CM-MCH-0010-2020-1,ocds-lcuori-7GXbbr-CM-MCH-0010-2020-1/3,7GXbbr-CM-MCH-0010-2020-1,7GXbbrCM-MCH-0010-20201626656,"SUBSIDIO QUE SERA UTILIZADO PARA LA SRA. MERLYN JACKELINE RIOS CON IDENTIDAD: 0502-1975-01257, PERSONA DE BAJOS RECURSOS ECONOMICOS. VECINA DEL BARRIO EL BANCO, SECTOR CENTRO. 40 BOLSAS DE CEMENTO.",Unidad,276.0,40.0,30111601,Cemento,UNSPSC
ocds-lcuori-7GXbbr-CM-MCH-0011-2020-1,ocds-lcuori-7GXbbr-CM-MCH-0011-2020-1/3,7GXbbr-CM-MCH-0011-2020-1,7GXbbrCM-MCH-0011-20201626659,"SUBSIDIO QUE SERA UTILIZADO PARA EL SR. JOSE RICARDO REGALADO CLAROS CON IDENTIDAD: 0501-1972-01341, PERSONA DE BAJOS RECURSOS ECONOMICOS, VECINO DEL BARRIO SAN ANTONIO. 300 BLOQUES DE 4""",Unidad,23.0,300.0,60141006,Bloques de construcción,UNSPSC
ocds-lcuori-7GXbbr-CM-MCH-0012-2020-1,ocds-lcuori-7GXbbr-CM-MCH-0012-2020-1/4,7GXbbr-CM-MCH-0012-2020-1,7GXbbrCM-MCH-0012-20201626663,"COMPRA DE 4 CUBETAS DE PINTURA QUE SERAN UTILIZADAS PARA SEÑALIZAR TUMULOS DE LA CALLE PRINCIPAL, DE LA COL. LOS INVENCIBLES, QUEBRADA SECA.",Unidad,16100.0,1.0,24121802,Latas de pintura o barniz,UNSPSC
ocds-lcuori-7GX4eG-INE-002-2020-1,ocds-lcuori-7GX4eG-INE-002-2020-1/3,7GX4eG-INE-002-2020-1,7GX4eGINE-002-20201626686,CONTRATACION DE CONSULTORIA NACIONAL DE SERVICIOS PARA LA ELABORACION DEL PLAN DE COMUNICACION Y DIFUSION PARA EL CENSO AGROPECUARIO NACIONAL.,Unidad,294933.0,1.0,80161504,Servicios administrativos,UNSPSC
ocds-lcuori-PR8ooG-CM-11-CONAPID-2020-1,ocds-lcuori-PR8ooG-CM-11-CONAPID-2020-1/3,PR8ooG-CM-11-CONAPID-2020-1,PR8ooGCM-11-CONAPID-20201626700,"1 TROFEO PRIMER LUGAR
1 TROFEO SEGUNDO LUGAR
1 TROFEO TERCER LUGAR
1 MEDALLA PRIMER LUGAR
1 MEDALLA SEGUNDO LUGAR
1 MEDALLA TERCER LUGAR",Unidad,2814.05,1.0,49101702,Trofeos,UNSPSC
ocds-lcuori-PR8ooG-CM-12-CONAPID-2020-1,ocds-lcuori-PR8ooG-CM-12-CONAPID-2020-1/3,PR8ooG-CM-12-CONAPID-2020-1,PR8ooGCM-12-CONAPID-20201626705,"5 TROFEOS PRIMER LUGAR
5 TROFEOS SEGUNDO LUGAR
5 TROFEOS TERCER LUGAR",Unidades,8428.35,1.0,49101702,Trofeos,UNSPSC
ocds-lcuori-gGyD4L-CM-005-2020-MAT-HE-1,ocds-lcuori-gGyD4L-CM-005-2020-MAT-HE-1/3,gGyD4L-CM-005-2020-MAT-HE-1,gGyD4LCM-005-2020-MAT-HE1626707,PDA 1: LICENCIA DE ANTIVIRUS PROTECCIÓN AVANZADA AÑO 2020 CON VIGENCIA DE 1 AÑO CANTIDAD: 450 UNIDAD: C/U SOLICITAR EN FÍSICO EL FORMATO AL DEPARTAMENTO DE ADQUISICIONES Y SUMINISTROS HEU TEL 2232-2321 EXT: 331,Cada uno,186243.075,1.0,43231512,Software de gestión de licencias,UNSPSC
ocds-lcuori-MLQd4r-CM-004-2020-1,ocds-lcuori-MLQd4r-CM-004-2020-1/2,MLQd4r-CM-004-2020-1,MLQd4rCM-004-20201626712,Almuerzos para atender reunión del Proyecto Promoción de mediación familiar.,Unidad,201.25,7.0,90101603,Servicios de catering,UNSPSC
ocds-lcuori-MLQd4r-CM-004-2020-1,ocds-lcuori-MLQd4r-CM-004-2020-1/2,MLQd4r-CM-004-2020-1,MLQd4rCM-004-20201626713,Servicio de transporte de Almuerzos para atender reunión del Proyecto Promoción de mediación familiar.,Unidad,460.0,1.0,90121503,Servicios de fletes,UNSPSC
ocds-lcuori-gLk62r-CM-03-UPNFMDPG-1,ocds-lcuori-gLk62r-CM-03-UPNFMDPG-1/3,gLk62r-CM-03-UPNFMDPG-1,gLk62rCM-03-UPNFMDPG1626719,SE SOLICITA EL IMPRESIONES DE TRIFOLIOS A COLOR,Unidad,389.9995,1.0,82121503,Impresión digital,UNSPSC
ocds-lcuori-MLQd4r-CM-005-2020-1,ocds-lcuori-MLQd4r-CM-005-2020-1/2,MLQd4r-CM-005-2020-1,MLQd4rCM-005-20201626717,Registro de dominios para uso de la Dirección de Gobernabilidad Local de esta Secretaria de Estado.,Unidad,1552.5,2.0,81112107,Nombres del dominio del Internet,UNSPSC
ocds-lcuori-PR8ooG-CM-14-CONAPID-2020-1,ocds-lcuori-PR8ooG-CM-14-CONAPID-2020-1/3,PR8ooG-CM-14-CONAPID-2020-1,PR8ooGCM-14-CONAPID-20201626720,"56 FOCOS METAL HALIDE 1500 WATTS
100 TERMINALES DE UÑA",Unidades,42182.0,1.0,39101702,Bombillas o focos,UNSPSC
ocds-lcuori-MLQd4r-CM-006-2020-1,ocds-lcuori-MLQd4r-CM-006-2020-1/2,MLQd4r-CM-006-2020-1,MLQd4rCM-006-20201626732,Alquiler de sillas a ser utilizadas en Taller dirigido a lideres comunitarios con el tema Mejoramiento de Vida.,Unidad,23.0,80.0,90101603,Servicios de catering,UNSPSC
ocds-lcuori-PR8ooG-CM-15-CONAPID-2020-1,ocds-lcuori-PR8ooG-CM-15-CONAPID-2020-1/3,PR8ooG-CM-15-CONAPID-2020-1,PR8ooGCM-15-CONAPID-20201626730,"4 TRAMPAS PVC 2 PULGADAS
4 SIFONES DE 2 PULGADAS
4 CODOS PVC DENAGE DE 2 PULGADAS
2 SIFONES DE 3 PULGADAS",Unidades,1983.0024999999998,1.0,40141720,Conectores para fontanería,UNSPSC
ocds-lcuori-PR8ooG-CM-16-CONAPID-2010-1,ocds-lcuori-PR8ooG-CM-16-CONAPID-2010-1/3,PR8ooG-CM-16-CONAPID-2010-1,PR8ooGCM-16-CONAPID-20101626738,"2 ""T"" PVC DRENAJE 2""
2 CODOS PVC DRENAJE 2""
5 CODOS HG DE 1/2""
2 LAVAMANOS EMPROTABLES MAS SUS ACCESORIOS",Unidades,2512.9915,1.0,40141720,Conectores para fontanería,UNSPSC
ocds-lcuori-MrMPYR-034-2020-1,ocds-lcuori-MrMPYR-034-2020-1/2,MrMPYR-034-2020-1,MrMPYR034-20201626747,"Llantas para motocicleta con las siguientes especificaciones:
* 90/90-21
* 120/20-18",Unidad,1505.4995000000001,2.0,25171906,Llantas y rines para motos,UNSPSC
ocds-lcuori-WRzj0R-CM-02-007014-PV-2020-1,ocds-lcuori-WRzj0R-CM-02-007014-PV-2020-1/3,WRzj0R-CM-02-007014-PV-2020-1,WRzj0RCM-02-007014-PV-20201626766,1	Sacapuntas eléctrico ,Unidad,661.25,1.0,44121619,Sacapuntas,UNSPSC
ocds-lcuori-WRzj0R-CM-03-14788-PV-2020-1,ocds-lcuori-WRzj0R-CM-03-14788-PV-2020-1/3,WRzj0R-CM-03-14788-PV-2020-1,WRzj0RCM-03-14788-PV-20201626768,1	Refrigeradora de 8 pies de una puerta ,Unidad,7799.001,1.0,52141501,Refrigeradores domésticos,UNSPSC
ocds-lcuori-DRWKwR-17-INADI-2020-1,ocds-lcuori-DRWKwR-17-INADI-2020-1/3,DRWKwR-17-INADI-2020-1,DRWKwR17-INADI-20201626773,SE REQUIERE COMPRA DE 3 APARATOS TELEFÓNICOS INTERCOMUNICADORES ,Cada uno,,,44101703,Unidades de comunicación doble,UNSPSC
ocds-lcuori-WRzj0R-CM-06-009625-PV-2020-1,ocds-lcuori-WRzj0R-CM-06-009625-PV-2020-1/3,WRzj0R-CM-06-009625-PV-2020-1,WRzj0RCM-06-009625-PV-20201626774,250	Coffee brack en atención al personal administrativo en participación al taller institucional ,Unidad,23000.0,1.0,91111603,Servicios de cocina o preparación de comidas,UNSPSC
ocds-lcuori-WRzj0R-CM-07-009624-PV-2020-1,ocds-lcuori-WRzj0R-CM-07-009624-PV-2020-1/3,WRzj0R-CM-07-009624-PV-2020-1,WRzj0RCM-07-009624-PV-20201626777,250	Coffee brack en atención a los docentes en participación al taller institucional ,Unidad,23000.0,1.0,91111603,Servicios de cocina o preparación de comidas,UNSPSC
ocds-lcuori-ERpWgG-COTIZACION No.SRECI-038-2020-1,ocds-lcuori-ERpWgG-COTIZACION No.SRECI-038-2020-1/3,ERpWgG-COTIZACION No.SRECI-038-2020-1,ERpWgGCOTIZACION No.SRECI-038-20201626833,"1 PUERTA DE MADERA CON MEDIDAS 36"" X 2.1 Y SU RESPECTIVO CONTRAMARCO",Unidad,6672.01,1.0,30171504,Puertas de madera,UNSPSC
