ocid,id,contracts/0/id,contracts/0/documents/0/id,contracts/0/documents/0/description,contracts/0/documents/0/documentType,contracts/0/documents/0/title,contracts/0/documents/0/format,contracts/0/documents/0/datePublished,contracts/0/documents/0/url
ocds-lcuori-PR8Q5r-29-CM-IHT-2020-1,ocds-lcuori-PR8Q5r-29-CM-IHT-2020-1/4,PR8Q5r-OC 36-2020,65321-PR8Q5r-OC 36-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-07T10:49:32.720000-06:00,http://h1.honducompras.gob.hn/Docs/Con1136OC%2036-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-vGZWNR-50001182-TEG-1,ocds-lcuori-vGZWNR-50001182-TEG-1/3,vGZWNR-4500000871,65484-vGZWNR-4500000871-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-25T10:58:44.353000-06:00,http://h1.honducompras.gob.hn/Docs/Con11745000008711200-ContratouOrdendeCompra.PDF
ocds-lcuori-2Lmz0G-CM-017-BNP-2020-1,ocds-lcuori-2Lmz0G-CM-017-BNP-2020-1/3,2Lmz0G-CA-20-0000031,65552-2Lmz0G-CA-20-0000031-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-27T13:36:41.067000-06:00,http://h1.honducompras.gob.hn/Docs/Con165CA-20-00000311200-ContratouOrdendeCompra.pdf
ocds-lcuori-PLe6mG-HSR-LP-007-2020-2,ocds-lcuori-PLe6mG-HSR-LP-007-2020-2/4,PLe6mG-007-2020,65904-PLe6mG-007-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-04-04T22:25:41.070000-06:00,http://h1.honducompras.gob.hn/Docs/Con85007-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-PLe6mG-HSR-LP-007-2020-2,ocds-lcuori-PLe6mG-HSR-LP-007-2020-2/4,PLe6mG-007-2020,65906-PLe6mG-007-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-04-04T22:25:41.410000-06:00,http://h1.honducompras.gob.hn/Docs/Con85007-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-grxXEr-L.P.006-2020-2,ocds-lcuori-grxXEr-L.P.006-2020-2/4,grxXEr-3441,65826-grxXEr-3441-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-25T11:33:46.357000-06:00,http://h1.honducompras.gob.hn/Docs/Con9734411200-ContratouOrdendeCompra.pdf
ocds-lcuori-wrVggL-CM-003-CHOLU-2020-1,ocds-lcuori-wrVggL-CM-003-CHOLU-2020-1/4,wrVggL-CM-003-CHOLU-2020,65288-wrVggL-CM-003-CHOLU-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-05T20:36:36.347000-06:00,http://h1.honducompras.gob.hn/Docs/Con855CM-003-CHOLU-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-005-2020-1,ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-005-2020-1/3,MrM6zL-00000450,65099-MrM6zL-00000450-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-01-30T16:13:36.243000-06:00,http://h1.honducompras.gob.hn/Docs/Con240000004501200-ContratouOrdendeCompra.pdf
ocds-lcuori-4LOV1r-DICTA FUENTE 11-CM-MD-002-2020-1,ocds-lcuori-4LOV1r-DICTA FUENTE 11-CM-MD-002-2020-1/4,4LOV1r-DICTA-CM-005-2020,65579-4LOV1r-DICTA-CM-005-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-02T09:34:36.750000-06:00,http://h1.honducompras.gob.hn/Docs/Con1083DICTA-CM-005-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-7GX5MR-COT-001-2020-1,ocds-lcuori-7GX5MR-COT-001-2020-1/3,7GX5MR-SEN-002-2020,65378-7GX5MR-SEN-002-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-11T13:55:01.513000-06:00,http://h1.honducompras.gob.hn/Docs/Con1115SEN-002-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-7GX5MR-COT-002-2020-1,ocds-lcuori-7GX5MR-COT-002-2020-1/3,7GX5MR-SEN-001-2020,65379-7GX5MR-SEN-001-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-11T14:34:59.230000-06:00,http://h1.honducompras.gob.hn/Docs/Con1115SEN-001-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-7GX5MR-COT-002-2020-1,ocds-lcuori-7GX5MR-COT-002-2020-1/3,7GX5MR-SEN-001-2020,65382-7GX5MR-SEN-001-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-11T14:35:49.933000-06:00,http://h1.honducompras.gob.hn/Docs/Con1115SEN-001-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-MrM6zL-CM-CONEANFO-SE-003-2020-1,ocds-lcuori-MrM6zL-CM-CONEANFO-SE-003-2020-1/2,MrM6zL-00000477,65669-MrM6zL-00000477-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-05T15:29:21.413000-06:00,http://h1.honducompras.gob.hn/Docs/Con240000004771200-ContratouOrdendeCompra.pdf
ocds-lcuori-0rww4r-CM-HBCBHSC-007-2020-1,ocds-lcuori-0rww4r-CM-HBCBHSC-007-2020-1/4,0rww4r-CM-007-CBSC-2020,65221-0rww4r-CM-007-CBSC-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-04T20:53:49.303000-06:00,http://h1.honducompras.gob.hn/Docs/Con834CM-007-CBSC-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-vGZWNR-10006549-IHSS-SPS-1,ocds-lcuori-vGZWNR-10006549-IHSS-SPS-1/3,vGZWNR-4100004566,65743-vGZWNR-4100004566-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-12T08:44:06.500000-06:00,http://h1.honducompras.gob.hn/Docs/Con11741000045661200-ContratouOrdendeCompra.pdf
ocds-lcuori-gLkw4L-CM-659-CBD-2020-1,ocds-lcuori-gLkw4L-CM-659-CBD-2020-1/3,gLkw4L-CM-659-CBD-2020,65124-gLkw4L-CM-659-CBD-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-01-31T11:35:54.680000-06:00,http://h1.honducompras.gob.hn/Docs/Con827CM-659-CBD-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-JL7JBr-CM-05-HBCBHR-2020-1,ocds-lcuori-JL7JBr-CM-05-HBCBHR-2020-1/4,JL7JBr-CM-003-2020,65280-JL7JBr-CM-003-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-05T17:23:03.280000-06:00,http://h1.honducompras.gob.hn/Docs/Con987CM-003-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-NLPjyR-002-2020-1,ocds-lcuori-NLPjyR-002-2020-1/4,NLPjyR-HBCB-TOC-CM-002-2020,65202-NLPjyR-HBCB-TOC-CM-002-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-04T13:50:56.100000-06:00,http://h1.honducompras.gob.hn/Docs/Con822HBCB-TOC-CM-002-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-NLPjyR-004-2020-1,ocds-lcuori-NLPjyR-004-2020-1/4,NLPjyR-HBCB-TOC-CM-004-2020,65205-NLPjyR-HBCB-TOC-CM-004-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-04T14:27:14.663000-06:00,http://h1.honducompras.gob.hn/Docs/Con822HBCB-TOC-CM-004-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-NLPjyR-005-2020-1,ocds-lcuori-NLPjyR-005-2020-1/4,NLPjyR-HBCB-TOC-CM-005-2020,65207-NLPjyR-HBCB-TOC-CM-005-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-04T14:41:31.267000-06:00,http://h1.honducompras.gob.hn/Docs/Con822HBCB-TOC-CM-005-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-NLPjyR-006-2020-1,ocds-lcuori-NLPjyR-006-2020-1/4,NLPjyR-HBCB-TOC-CM-006-2020,65208-NLPjyR-HBCB-TOC-CM-006-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-04T14:45:52.770000-06:00,http://h1.honducompras.gob.hn/Docs/Con822HBCB-TOC-CM-006-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-vGZWNR-30011710-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011710-IHSS-SPS-1/3,vGZWNR-4300008725,65780-vGZWNR-4300008725-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-12T09:50:12.700000-06:00,http://h1.honducompras.gob.hn/Docs/Con11743000087251200-ContratouOrdendeCompra.PDF
ocds-lcuori-vGZWNR-10006551-IHSS-SPS-1,ocds-lcuori-vGZWNR-10006551-IHSS-SPS-1/3,vGZWNR-4100004576,65783-vGZWNR-4100004576-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-12T10:54:00.500000-06:00,http://h1.honducompras.gob.hn/Docs/Con11741000045761200-ContratouOrdendeCompra.pdf
ocds-lcuori-vGZWNR-30011608-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011608-IHSS-SPS-1/3,vGZWNR-4300008704,65725-vGZWNR-4300008704-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-11T15:36:17.727000-06:00,http://h1.honducompras.gob.hn/Docs/Con11743000087041200-ContratouOrdendeCompra.PDF
ocds-lcuori-vGZWNR-30011610-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011610-IHSS-SPS-1/3,vGZWNR-4300008688,65726-vGZWNR-4300008688-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-11T16:22:38.283000-06:00,http://h1.honducompras.gob.hn/Docs/Con11743000086881200-ContratouOrdendeCompra.pdf
ocds-lcuori-vGZWNR-30011617-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011617-IHSS-SPS-1/3,vGZWNR-4300008720,65727-vGZWNR-4300008720-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-11T16:25:46.803000-06:00,http://h1.honducompras.gob.hn/Docs/Con11743000087201200-ContratouOrdendeCompra.PDF
ocds-lcuori-vGZWNR-30011619-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011619-IHSS-SPS-1/3,vGZWNR-4300008723,65728-vGZWNR-4300008723-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-11T16:33:28.813000-06:00,http://h1.honducompras.gob.hn/Docs/Con11743000087231200-ContratouOrdendeCompra.pdf
ocds-lcuori-vGZWNR-30011622-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011622-IHSS-SPS-1/3,vGZWNR-4300008709,65733-vGZWNR-4300008709-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-11T17:02:31.183000-06:00,http://h1.honducompras.gob.hn/Docs/Con11743000087091200-ContratouOrdendeCompra.pdf
ocds-lcuori-vGZWNR-30011628-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011628-IHSS-SPS-1/3,vGZWNR-4300008708,65730-vGZWNR-4300008708-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-11T16:37:18.320000-06:00,http://h1.honducompras.gob.hn/Docs/Con11743000087081200-ContratouOrdendeCompra.PDF
ocds-lcuori-gLnw4G-HB-016-2020-1,ocds-lcuori-gLnw4G-HB-016-2020-1/4,gLnw4G-HB-016-2020,65623-gLnw4G-HB-016-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-04T13:00:01.560000-06:00,http://h1.honducompras.gob.hn/Docs/Con824HB-016-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-gLnw4G-HB-017-2020-1,ocds-lcuori-gLnw4G-HB-017-2020-1/4,gLnw4G-HB-017-2020,65622-gLnw4G-HB-017-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-04T12:57:40.370000-06:00,http://h1.honducompras.gob.hn/Docs/Con824HB-017-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-gLnw4G-HB-018-2020-1,ocds-lcuori-gLnw4G-HB-018-2020-1/4,gLnw4G-HB-018-2020,65625-gLnw4G-HB-018-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-04T13:06:09.510000-06:00,http://h1.honducompras.gob.hn/Docs/Con824HB-018-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-vGZWNR-30011635-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011635-IHSS-SPS-1/3,vGZWNR-4300008710,65734-vGZWNR-4300008710-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-11T17:04:11.067000-06:00,http://h1.honducompras.gob.hn/Docs/Con11743000087101200-ContratouOrdendeCompra.pdf
ocds-lcuori-vGZWNR-30011637-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011637-IHSS-SPS-1/3,vGZWNR-4300008717,65735-vGZWNR-4300008717-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-11T17:54:29.043000-06:00,http://h1.honducompras.gob.hn/Docs/Con11743000087171200-ContratouOrdendeCompra.PDF
ocds-lcuori-vGZWNR-30011638-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011638-IHSS-SPS-1/3,vGZWNR-4300008718,65732-vGZWNR-4300008718-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-11T17:01:12.927000-06:00,http://h1.honducompras.gob.hn/Docs/Con11743000087181200-ContratouOrdendeCompra.pdf
ocds-lcuori-4LOY7R-LP-01-2020-2,ocds-lcuori-4LOY7R-LP-01-2020-2/4,4LOY7R-35-001-2020,65553-4LOY7R-35-001-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-27T13:52:41.090000-06:00,http://h1.honducompras.gob.hn/Docs/Con63935-001-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-4LOY7R-LP-02-2020-2,ocds-lcuori-4LOY7R-LP-02-2020-2/3,4LOY7R-35-002-2020,65554-4LOY7R-35-002-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-27T13:56:26.413000-06:00,http://h1.honducompras.gob.hn/Docs/Con63935-002-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-DRW55L-04-CM-SETUR-2020-1,ocds-lcuori-DRW55L-04-CM-SETUR-2020-1/3,DRW55L-11-2020,65823-DRW55L-11-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-13T16:40:35.273000-06:00,http://h1.honducompras.gob.hn/Docs/Con112511-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-JL7JBr-CM-10-HBCBHR-2020-1,ocds-lcuori-JL7JBr-CM-10-HBCBHR-2020-1/3,JL7JBr-CM-008-2020,65637-JL7JBr-CM-008-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-04T19:37:40.177000-06:00,http://h1.honducompras.gob.hn/Docs/Con987CM-008-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-DRW55L-05-CM-SETUR-2020-1,ocds-lcuori-DRW55L-05-CM-SETUR-2020-1/3,DRW55L-10-2020,65824-DRW55L-10-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-13T16:41:37.750000-06:00,http://h1.honducompras.gob.hn/Docs/Con112510-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-JL7JBr-CM-12-HBCBHR-2020-1,ocds-lcuori-JL7JBr-CM-12-HBCBHR-2020-1/2,JL7JBr-CM-009-2020,65638-JL7JBr-CM-009-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-04T20:19:41.980000-06:00,http://h1.honducompras.gob.hn/Docs/Con987CM-009-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-JL7JBr-CM-13-HBCBHR-2020-1,ocds-lcuori-JL7JBr-CM-13-HBCBHR-2020-1/2,JL7JBr-CM-010-2020,65639-JL7JBr-CM-010-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-04T20:32:39.193000-06:00,http://h1.honducompras.gob.hn/Docs/Con987CM-010-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-JL7JBr-CM-16-HBCBHR-2020-1,ocds-lcuori-JL7JBr-CM-16-HBCBHR-2020-1/2,JL7JBr-CM-020-2020,65640-JL7JBr-CM-020-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-04T20:41:58.563000-06:00,http://h1.honducompras.gob.hn/Docs/Con987CM-020-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-4LOV1r-DICTA FUENTE 11-CM-MD-009-2020-1,ocds-lcuori-4LOV1r-DICTA FUENTE 11-CM-MD-009-2020-1/4,4LOV1r-DICTA-CM-009-2020,65583-4LOV1r-DICTA-CM-009-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-02T10:05:44.643000-06:00,http://h1.honducompras.gob.hn/Docs/Con1083DICTA-CM-009-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-4LOV1r-DICTA PROGRAMA DE SEMILLAS-CM-MD-006-2020-1,ocds-lcuori-4LOV1r-DICTA PROGRAMA DE SEMILLAS-CM-MD-006-2020-1/3,4LOV1r-DICTA PROGRAMA DE SEMILLAS-CM-003-2020,65585-4LOV1r-DICTA PROGRAMA DE SEMILLAS-CM-003-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-02T10:19:56.453000-06:00,http://h1.honducompras.gob.hn/Docs/Con1083DICTA%20PROGRAMA%20DE%20SEMILLAS-CM-003-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-4LOV1r-DICTA FUENTE 11-CM-MD-015-2020-1,ocds-lcuori-4LOV1r-DICTA FUENTE 11-CM-MD-015-2020-1/3,4LOV1r-DICTA-CM-010-2020,65584-4LOV1r-DICTA-CM-010-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-02T10:15:47.513000-06:00,http://h1.honducompras.gob.hn/Docs/Con1083DICTA-CM-010-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-lRo92L-LP-SESAL-HGST-001-2020-2,ocds-lcuori-lRo92L-LP-SESAL-HGST-001-2020-2/3,lRo92L-20-001,65833-lRo92L-20-001-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,image/jpeg,2020-03-26T08:52:15.683000-06:00,http://h1.honducompras.gob.hn/Docs/Con8920-0011200-ContratouOrdendeCompra.jpg
ocds-lcuori-lRo92L-LP-SESAL-HGST-002-2020-2,ocds-lcuori-lRo92L-LP-SESAL-HGST-002-2020-2/3,lRo92L-20-002,65834-lRo92L-20-002-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-26T09:13:17.893000-06:00,http://h1.honducompras.gob.hn/Docs/Con8920-0021200-ContratouOrdendeCompra.pdf
ocds-lcuori-lRo92L-LP-SESAL-HGST-0032020-2,ocds-lcuori-lRo92L-LP-SESAL-HGST-0032020-2/3,lRo92L-20-003,65835-lRo92L-20-003-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,image/jpeg,2020-03-26T09:30:35.263000-06:00,http://h1.honducompras.gob.hn/Docs/Con8920-0031200-ContratouOrdendeCompra.jpg
ocds-lcuori-2Lmz0G-CM-011-BNP-2020-1,ocds-lcuori-2Lmz0G-CM-011-BNP-2020-1/4,2Lmz0G-CA-20-0000023,65699-2Lmz0G-CA-20-0000023-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-10T11:03:23.627000-06:00,http://h1.honducompras.gob.hn/Docs/Con165CA-20-00000231200-ContratouOrdendeCompra.pdf
ocds-lcuori-vGZWNR-30011611-TEG-1,ocds-lcuori-vGZWNR-30011611-TEG-1/3,vGZWNR-4300008631,65455-vGZWNR-4300008631-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-20T10:22:49.497000-06:00,http://h1.honducompras.gob.hn/Docs/Con11743000086311200-ContratouOrdendeCompra.PDF
ocds-lcuori-2Lmz0G-CM-012-BNP-2020-1,ocds-lcuori-2Lmz0G-CM-012-BNP-2020-1/4,2Lmz0G-CA-20-0000021,65447-2Lmz0G-CA-20-0000021-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-18T10:49:24.640000-06:00,http://h1.honducompras.gob.hn/Docs/Con165CA-20-00000211200-ContratouOrdendeCompra.pdf
ocds-lcuori-4LOV1r-DICTA FUENTE 11-CM-MD-019-2020-1,ocds-lcuori-4LOV1r-DICTA FUENTE 11-CM-MD-019-2020-1/2,4LOV1r-DICTA FUENTE 11-CM-016-2020,65696-4LOV1r-DICTA FUENTE 11-CM-016-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-09T16:03:51.770000-06:00,http://h1.honducompras.gob.hn/Docs/Con1083DICTA%20FUENTE%2011-CM-016-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-2Lmz0G-CM-014-BNP-2020-1,ocds-lcuori-2Lmz0G-CM-014-BNP-2020-1/3,2Lmz0G-CA-20-0000025,65593-2Lmz0G-CA-20-0000025-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-03T08:58:06.560000-06:00,http://h1.honducompras.gob.hn/Docs/Con165CA-20-00000251200-ContratouOrdendeCompra.pdf
ocds-lcuori-Er6QoR-CM-007-LV-2020-1,ocds-lcuori-Er6QoR-CM-007-LV-2020-1/3,Er6QoR-CM-007-LV-2020,65572-Er6QoR-CM-007-LV-2020-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-02-28T14:50:55.297000-06:00,http://h1.honducompras.gob.hn/Docs/Con819CM-007-LV-20201200-ContratouOrdendeCompra.pdf
ocds-lcuori-vGZWNR-30011569-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011569-IHSS-SPS-1/4,vGZWNR-4300008667,65745-vGZWNR-4300008667-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-12T08:50:53.120000-06:00,http://h1.honducompras.gob.hn/Docs/Con11743000086671200-ContratouOrdendeCompra.pdf
ocds-lcuori-vGZWNR-30011571-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011571-IHSS-SPS-1/4,vGZWNR-4300008693,65746-vGZWNR-4300008693-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-12T08:53:02.240000-06:00,http://h1.honducompras.gob.hn/Docs/Con11743000086931200-ContratouOrdendeCompra.PDF
ocds-lcuori-vGZWNR-30011576-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011576-IHSS-SPS-1/4,vGZWNR-4300008661,65748-vGZWNR-4300008661-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-12T08:58:06.330000-06:00,http://h1.honducompras.gob.hn/Docs/Con11743000086611200-ContratouOrdendeCompra.pdf
ocds-lcuori-vGZWNR-30011579-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011579-IHSS-SPS-1/4,vGZWNR-4300008721,65749-vGZWNR-4300008721-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-12T09:00:31.040000-06:00,http://h1.honducompras.gob.hn/Docs/Con11743000087211200-ContratouOrdendeCompra.pdf
ocds-lcuori-vGZWNR-30011581-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011581-IHSS-SPS-1/4,vGZWNR-4300008738,65750-vGZWNR-4300008738-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-12T09:01:48.557000-06:00,http://h1.honducompras.gob.hn/Docs/Con11743000087381200-ContratouOrdendeCompra.PDF
ocds-lcuori-vGZWNR-30011582-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011582-IHSS-SPS-1/4,vGZWNR-4300008690,65752-vGZWNR-4300008690-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-12T09:03:46.803000-06:00,http://h1.honducompras.gob.hn/Docs/Con11743000086901200-ContratouOrdendeCompra.PDF
ocds-lcuori-vGZWNR-30011584-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011584-IHSS-SPS-1/4,vGZWNR-4300008700,65760-vGZWNR-4300008700-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-12T09:21:29.927000-06:00,http://h1.honducompras.gob.hn/Docs/Con11743000087001200-ContratouOrdendeCompra.PDF
ocds-lcuori-vGZWNR-30011585-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011585-IHSS-SPS-1/4,vGZWNR-4300008679,65753-vGZWNR-4300008679-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-12T09:05:12.177000-06:00,http://h1.honducompras.gob.hn/Docs/Con11743000086791200-ContratouOrdendeCompra.PDF
ocds-lcuori-vGZWNR-30011587-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011587-IHSS-SPS-1/4,vGZWNR-4300008722,65754-vGZWNR-4300008722-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-12T09:06:21.530000-06:00,http://h1.honducompras.gob.hn/Docs/Con11743000087221200-ContratouOrdendeCompra.PDF
ocds-lcuori-vGZWNR-30011589-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011589-IHSS-SPS-1/4,vGZWNR-4300008762,65761-vGZWNR-4300008762-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-12T09:22:29.720000-06:00,http://h1.honducompras.gob.hn/Docs/Con11743000087621200-ContratouOrdendeCompra.PDF
ocds-lcuori-vGZWNR-30011593-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011593-IHSS-SPS-1/4,vGZWNR-4300008660,65756-vGZWNR-4300008660-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-12T09:10:13.613000-06:00,http://h1.honducompras.gob.hn/Docs/Con11743000086601200-ContratouOrdendeCompra.pdf
ocds-lcuori-vGZWNR-30011594-IHSS-SPS-1,ocds-lcuori-vGZWNR-30011594-IHSS-SPS-1/4,vGZWNR-4300008666,65757-vGZWNR-4300008666-12,Contrato u Orden de Compra,contractSigned,Contrato u Orden de Compra,application/pdf,2020-03-12T09:12:36.210000-06:00,http://h1.honducompras.gob.hn/Docs/Con11743000086661200-ContratouOrdendeCompra.pdf
