ocid,id,tender/id,tender/documents/0/id,tender/documents/0/url,tender/documents/0/documentType,tender/documents/0/format,tender/documents/0/description,tender/documents/0/title,tender/documents/0/datePublished
ocds-lcuori-kR2qdG-LP-17-HRSC-2015-2,ocds-lcuori-kR2qdG-LP-17-HRSC-2015-2/3,kR2qdG-LP-17-HRSC-2015-2,64751,http://h1.honducompras.gob.hn/Docs/Lic102LP-17-HRSC-2015601-ActadeRecepcionyAperturadeOfertas.pdf,x_recordOpeningTendersReceived,application/pdf,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2015-08-18T18:03:37.627000-06:00
ocds-lcuori-lRojQG-18005-2,ocds-lcuori-lRojQG-18005-2/3,lRojQG-18005-2,56172,http://h1.honducompras.gob.hn/Docs/Lic64518005101-AvisodePrensa.xls,tenderNotice,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Aviso de Prensa,Aviso de Prensa,2015-02-02T10:25:44.323000-06:00
ocds-lcuori-lRojQG-18005-2,ocds-lcuori-lRojQG-18005-2/3,lRojQG-18005-2,56155,http://h1.honducompras.gob.hn/Docs/Lic64518005200-PliegooTerminosdeReferencia.doc,biddingDocuments,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-02-02T09:01:04.383000-06:00
ocds-lcuori-kR080R-LPN-CAFEG-03-2015-2,ocds-lcuori-kR080R-LPN-CAFEG-03-2015-2/3,kR080R-LPN-CAFEG-03-2015-2,66335,http://h1.honducompras.gob.hn/Docs/Lic712LPN-CAFEG-03-2015100-AvisodePrensa.pdf,tenderNotice,application/pdf,Aviso de Prensa,Aviso de Prensa,2015-09-24T16:24:12.390000-06:00
ocds-lcuori-kR080R-LPN-CAFEG-03-2015-2,ocds-lcuori-kR080R-LPN-CAFEG-03-2015-2/3,kR080R-LPN-CAFEG-03-2015-2,66336,http://h1.honducompras.gob.hn/Docs/Lic712LPN-CAFEG-03-2015201-PliegooTerminosdeReferencia.docx,biddingDocuments,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-09-24T16:24:45.717000-06:00
ocds-lcuori-kR080R-LPN-CAFEG-03-2015-2,ocds-lcuori-kR080R-LPN-CAFEG-03-2015-2/3,kR080R-LPN-CAFEG-03-2015-2,68415,http://h1.honducompras.gob.hn/Docs/Lic712LPN-CAFEG-03-2015607-ActadeRecepcionyAperturadeOfertas.pdf,x_recordOpeningTendersReceived,application/pdf,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2015-11-06T14:29:54.920000-06:00
ocds-lcuori-kR080R-LPN-CAFEG-03-2015-2,ocds-lcuori-kR080R-LPN-CAFEG-03-2015-2/3,kR080R-LPN-CAFEG-03-2015-2,66338,http://h1.honducompras.gob.hn/Docs/Lic712LPN-CAFEG-03-20151402-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-09-24T16:26:02.087000-06:00
ocds-lcuori-kR080R-LPN-CAFEG-03-2015-2,ocds-lcuori-kR080R-LPN-CAFEG-03-2015-2/3,kR080R-LPN-CAFEG-03-2015-2,66339,http://h1.honducompras.gob.hn/Docs/Lic712LPN-CAFEG-03-20151403-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-09-24T16:27:03.053000-06:00
ocds-lcuori-kR080R-LPN-CAFEG-03-2015-2,ocds-lcuori-kR080R-LPN-CAFEG-03-2015-2/3,kR080R-LPN-CAFEG-03-2015-2,66340,http://h1.honducompras.gob.hn/Docs/Lic712LPN-CAFEG-03-20151404-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-09-24T16:27:47.140000-06:00
ocds-lcuori-kR080R-LPN-CAFEG-03-2015-2,ocds-lcuori-kR080R-LPN-CAFEG-03-2015-2/3,kR080R-LPN-CAFEG-03-2015-2,66341,http://h1.honducompras.gob.hn/Docs/Lic712LPN-CAFEG-03-20151405-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-09-24T16:28:42.127000-06:00
ocds-lcuori-kR080R-LPN-CAFEG-03-2015-2,ocds-lcuori-kR080R-LPN-CAFEG-03-2015-2/3,kR080R-LPN-CAFEG-03-2015-2,66342,http://h1.honducompras.gob.hn/Docs/Lic712LPN-CAFEG-03-20151406-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-09-24T16:29:01.627000-06:00
ocds-lcuori-MLQmwL-CP-011-2015-2,ocds-lcuori-MLQmwL-CP-011-2015-2/3,MLQmwL-CP-011-2015-2,61146,http://h1.honducompras.gob.hn/Docs/Lic749CP-011-2015100-AvisodePrensa.pdf,tenderNotice,application/pdf,Aviso de Prensa,Aviso de Prensa,2015-05-29T09:56:12.503000-06:00
ocds-lcuori-MLQmwL-CP-011-2015-2,ocds-lcuori-MLQmwL-CP-011-2015-2/3,MLQmwL-CP-011-2015-2,61264,http://h1.honducompras.gob.hn/Docs/Lic749CP-011-2015201-PliegooTerminosdeReferencia.pdf,biddingDocuments,application/pdf,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-06-01T16:13:07.560000-06:00
ocds-lcuori-kR2qdG-LP-18-HRSC-2015-2,ocds-lcuori-kR2qdG-LP-18-HRSC-2015-2/3,kR2qdG-LP-18-HRSC-2015-2,64729,http://h1.honducompras.gob.hn/Docs/Lic102LP-18-HRSC-2015100-AvisodePrensa.doc,tenderNotice,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Aviso de Prensa,Aviso de Prensa,2015-08-18T16:29:33.063000-06:00
ocds-lcuori-kR2qdG-LP-18-HRSC-2015-2,ocds-lcuori-kR2qdG-LP-18-HRSC-2015-2/3,kR2qdG-LP-18-HRSC-2015-2,64754,http://h1.honducompras.gob.hn/Docs/Lic102LP-18-HRSC-2015601-ActadeRecepcionyAperturadeOfertas.pdf,x_recordOpeningTendersReceived,application/pdf,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2015-08-18T18:07:26.230000-06:00
ocds-lcuori-2LApxr-EI-MITIGAR-15-2015-2,ocds-lcuori-2LApxr-EI-MITIGAR-15-2015-2/3,2LApxr-EI-MITIGAR-15-2015-2,66343,http://h1.honducompras.gob.hn/Docs/Lic637EI-MITIGAR-15-2015100-AvisodePrensa.pdf,tenderNotice,application/pdf,Aviso de Prensa,Aviso de Prensa,2015-09-24T16:39:29.330000-06:00
ocds-lcuori-2LApxr-EI-MITIGAR-15-2015-2,ocds-lcuori-2LApxr-EI-MITIGAR-15-2015-2/3,2LApxr-EI-MITIGAR-15-2015-2,66344,http://h1.honducompras.gob.hn/Docs/Lic637EI-MITIGAR-15-2015201-PliegooTerminosdeReferencia.doc,biddingDocuments,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-09-24T16:39:46.763000-06:00
ocds-lcuori-Er6dMG-CPI-FN-005-2015-2,ocds-lcuori-Er6dMG-CPI-FN-005-2015-2/3,Er6dMG-CPI-FN-005-2015-2,66346,http://h1.honducompras.gob.hn/Docs/Lic663CPI-FN-005-2015200-PliegooTerminosdeReferencia.docx,biddingDocuments,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-09-24T17:32:59.640000-06:00
ocds-lcuori-ERpaPr-40-2015-2,ocds-lcuori-ERpaPr-40-2015-2/3,ERpaPr-40-2015-2,58597,http://h1.honducompras.gob.hn/Docs/Lic8840-2015200-PliegooTerminosdeReferencia.doc,biddingDocuments,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-03-23T14:34:32.097000-06:00
ocds-lcuori-ERpaPr-40-2015-2,ocds-lcuori-ERpaPr-40-2015-2/3,ERpaPr-40-2015-2,70557,http://h1.honducompras.gob.hn/Docs/Lic8840-2015601-ActadeRecepcionyAperturadeOfertas.docx,x_recordOpeningTendersReceived,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2015-12-31T12:37:42.527000-06:00
ocds-lcuori-ERpaPr-41-2015-2,ocds-lcuori-ERpaPr-41-2015-2/3,ERpaPr-41-2015-2,58600,http://h1.honducompras.gob.hn/Docs/Lic8841-2015200-PliegooTerminosdeReferencia.doc,biddingDocuments,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-03-23T14:57:09.047000-06:00
ocds-lcuori-ERpaPr-41-2015-2,ocds-lcuori-ERpaPr-41-2015-2/3,ERpaPr-41-2015-2,70555,http://h1.honducompras.gob.hn/Docs/Lic8841-2015601-ActadeRecepcionyAperturadeOfertas.docx,x_recordOpeningTendersReceived,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2015-12-31T12:32:13.930000-06:00
ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2,ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2/4,jRDlzR-LPN-MAMCEPAZ-06-2015-2,61157,http://h1.honducompras.gob.hn/Docs/Lic792LPN-MAMCEPAZ-06-2015100-AvisodePrensa.pdf,tenderNotice,application/pdf,Aviso de Prensa,Aviso de Prensa,2015-05-29T11:51:29.637000-06:00
ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2,ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2/4,jRDlzR-LPN-MAMCEPAZ-06-2015-2,61158,http://h1.honducompras.gob.hn/Docs/Lic792LPN-MAMCEPAZ-06-2015201-PliegooTerminosdeReferencia.pdf,biddingDocuments,application/pdf,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-05-29T12:01:10.500000-06:00
ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2,ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2/4,jRDlzR-LPN-MAMCEPAZ-06-2015-2,66664,http://h1.honducompras.gob.hn/Docs/Lic792LPN-MAMCEPAZ-06-2015607-ActadeRecepcionyAperturadeOfertas.pdf,x_recordOpeningTendersReceived,application/pdf,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2015-10-01T08:51:09.450000-06:00
ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2,ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2/4,jRDlzR-LPN-MAMCEPAZ-06-2015-2,66665,http://h1.honducompras.gob.hn/Docs/Lic792LPN-MAMCEPAZ-06-2015607-ActadeRecepcionyAperturadeOfertas.pdf,x_recordOpeningTendersReceived,application/pdf,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2015-10-01T08:51:23.180000-06:00
ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2,ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2/4,jRDlzR-LPN-MAMCEPAZ-06-2015-2,66666,http://h1.honducompras.gob.hn/Docs/Lic792LPN-MAMCEPAZ-06-2015607-ActadeRecepcionyAperturadeOfertas.pdf,x_recordOpeningTendersReceived,application/pdf,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2015-10-01T08:51:34.500000-06:00
ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2,ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2/4,jRDlzR-LPN-MAMCEPAZ-06-2015-2,61159,http://h1.honducompras.gob.hn/Docs/Lic792LPN-MAMCEPAZ-06-20151402-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-05-29T12:10:15.163000-06:00
ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2,ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2/4,jRDlzR-LPN-MAMCEPAZ-06-2015-2,61160,http://h1.honducompras.gob.hn/Docs/Lic792LPN-MAMCEPAZ-06-20151403-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-05-29T12:10:45.240000-06:00
ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2,ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2/4,jRDlzR-LPN-MAMCEPAZ-06-2015-2,61161,http://h1.honducompras.gob.hn/Docs/Lic792LPN-MAMCEPAZ-06-20151404-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-05-29T12:11:20.773000-06:00
ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2,ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2/4,jRDlzR-LPN-MAMCEPAZ-06-2015-2,61162,http://h1.honducompras.gob.hn/Docs/Lic792LPN-MAMCEPAZ-06-20151405-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-05-29T12:12:09.770000-06:00
ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2,ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2/4,jRDlzR-LPN-MAMCEPAZ-06-2015-2,61163,http://h1.honducompras.gob.hn/Docs/Lic792LPN-MAMCEPAZ-06-20151406-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-05-29T12:13:27.140000-06:00
ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2,ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2/4,jRDlzR-LPN-MAMCEPAZ-06-2015-2,61256,http://h1.honducompras.gob.hn/Docs/Lic792LPN-MAMCEPAZ-06-20151417-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-06-01T14:43:14.620000-06:00
ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2,ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2/4,jRDlzR-LPN-MAMCEPAZ-06-2015-2,61257,http://h1.honducompras.gob.hn/Docs/Lic792LPN-MAMCEPAZ-06-20151432-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-06-01T14:44:22.790000-06:00
ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2,ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2/4,jRDlzR-LPN-MAMCEPAZ-06-2015-2,61258,http://h1.honducompras.gob.hn/Docs/Lic792LPN-MAMCEPAZ-06-20151433-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-06-01T14:46:32.907000-06:00
ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2,ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2/4,jRDlzR-LPN-MAMCEPAZ-06-2015-2,61326,http://h1.honducompras.gob.hn/Docs/Lic792LPN-MAMCEPAZ-06-20151413-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-06-02T17:37:05.613000-06:00
ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2,ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2/4,jRDlzR-LPN-MAMCEPAZ-06-2015-2,61327,http://h1.honducompras.gob.hn/Docs/Lic792LPN-MAMCEPAZ-06-20151414-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-06-02T17:39:43.270000-06:00
ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2,ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2/4,jRDlzR-LPN-MAMCEPAZ-06-2015-2,61328,http://h1.honducompras.gob.hn/Docs/Lic792LPN-MAMCEPAZ-06-20151415-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-06-02T17:40:52.300000-06:00
ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2,ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2/4,jRDlzR-LPN-MAMCEPAZ-06-2015-2,61329,http://h1.honducompras.gob.hn/Docs/Lic792LPN-MAMCEPAZ-06-20151416-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-06-02T17:42:01.240000-06:00
ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2,ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2/4,jRDlzR-LPN-MAMCEPAZ-06-2015-2,61330,http://h1.honducompras.gob.hn/Docs/Lic792LPN-MAMCEPAZ-06-20151417-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-06-02T17:42:47.270000-06:00
ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2,ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2/4,jRDlzR-LPN-MAMCEPAZ-06-2015-2,61331,http://h1.honducompras.gob.hn/Docs/Lic792LPN-MAMCEPAZ-06-20151421-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-06-02T17:44:58.840000-06:00
ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2,ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2/4,jRDlzR-LPN-MAMCEPAZ-06-2015-2,61332,http://h1.honducompras.gob.hn/Docs/Lic792LPN-MAMCEPAZ-06-20151422-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-06-02T17:45:36.743000-06:00
ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2,ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2/4,jRDlzR-LPN-MAMCEPAZ-06-2015-2,61333,http://h1.honducompras.gob.hn/Docs/Lic792LPN-MAMCEPAZ-06-20151423-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-06-02T17:45:53.760000-06:00
ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2,ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2/4,jRDlzR-LPN-MAMCEPAZ-06-2015-2,61334,http://h1.honducompras.gob.hn/Docs/Lic792LPN-MAMCEPAZ-06-20151424-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-06-02T17:46:20.380000-06:00
ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2,ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2/4,jRDlzR-LPN-MAMCEPAZ-06-2015-2,61335,http://h1.honducompras.gob.hn/Docs/Lic792LPN-MAMCEPAZ-06-20151425-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-06-02T17:51:17.650000-06:00
ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2,ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2/4,jRDlzR-LPN-MAMCEPAZ-06-2015-2,61336,http://h1.honducompras.gob.hn/Docs/Lic792LPN-MAMCEPAZ-06-20151426-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-06-02T17:52:06.993000-06:00
ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2,ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2/4,jRDlzR-LPN-MAMCEPAZ-06-2015-2,61337,http://h1.honducompras.gob.hn/Docs/Lic792LPN-MAMCEPAZ-06-20151427-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-06-02T17:52:59.567000-06:00
ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2,ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-06-2015-2/4,jRDlzR-LPN-MAMCEPAZ-06-2015-2,61338,http://h1.honducompras.gob.hn/Docs/Lic792LPN-MAMCEPAZ-06-20151431-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-06-02T17:55:00.847000-06:00
ocds-lcuori-lRojQG-18019-2,ocds-lcuori-lRojQG-18019-2/3,lRojQG-18019-2,56173,http://h1.honducompras.gob.hn/Docs/Lic64518019101-AvisodePrensa.xls,tenderNotice,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Aviso de Prensa,Aviso de Prensa,2015-02-02T10:26:52.807000-06:00
ocds-lcuori-lRojQG-18019-2,ocds-lcuori-lRojQG-18019-2/3,lRojQG-18019-2,56208,http://h1.honducompras.gob.hn/Docs/Lic64518019201-PliegooTerminosdeReferencia.doc,biddingDocuments,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-02-03T11:25:04.213000-06:00
ocds-lcuori-lRojQG-18019-2,ocds-lcuori-lRojQG-18019-2/3,lRojQG-18019-2,56841,http://h1.honducompras.gob.hn/Docs/Lic64518019602-ActadeRecepcionyAperturadeOfertas.jpg,x_recordOpeningTendersReceived,image/jpeg,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2015-02-17T11:55:29.850000-06:00
ocds-lcuori-2LA2EG-SE-D-CD-002-2014 -2,ocds-lcuori-2LA2EG-SE-D-CD-002-2014 -2/3,2LA2EG-SE-D-CD-002-2014 -2,55942,http://h1.honducompras.gob.hn/Docs/Lic737SE-D-CD-002-2014%20200-PliegooTerminosdeReferencia.pdf,biddingDocuments,application/pdf,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-01-22T16:06:24.177000-06:00
ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-07-2015-2,ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-07-2015-2/4,jRDlzR-LPN-MAMCEPAZ-07-2015-2,61189,http://h1.honducompras.gob.hn/Docs/Lic792LPN-MAMCEPAZ-07-2015100-AvisodePrensa.pdf,tenderNotice,application/pdf,Aviso de Prensa,Aviso de Prensa,2015-05-29T14:03:22.960000-06:00
ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-07-2015-2,ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-07-2015-2/4,jRDlzR-LPN-MAMCEPAZ-07-2015-2,61190,http://h1.honducompras.gob.hn/Docs/Lic792LPN-MAMCEPAZ-07-2015201-PliegooTerminosdeReferencia.pdf,biddingDocuments,application/pdf,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-05-29T14:03:54.907000-06:00
ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-07-2015-2,ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-07-2015-2/4,jRDlzR-LPN-MAMCEPAZ-07-2015-2,64943,http://h1.honducompras.gob.hn/Docs/Lic792LPN-MAMCEPAZ-07-2015507-Aclaratoria.pdf,clarifications,application/pdf,Aclaratoria,Aclaratoria,2015-08-25T10:34:33.103000-06:00
ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-07-2015-2,ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-07-2015-2/4,jRDlzR-LPN-MAMCEPAZ-07-2015-2,66692,http://h1.honducompras.gob.hn/Docs/Lic792LPN-MAMCEPAZ-07-2015607-ActadeRecepcionyAperturadeOfertas.pdf,x_recordOpeningTendersReceived,application/pdf,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2015-10-01T11:07:26.853000-06:00
ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-07-2015-2,ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-07-2015-2/4,jRDlzR-LPN-MAMCEPAZ-07-2015-2,61191,http://h1.honducompras.gob.hn/Docs/Lic792LPN-MAMCEPAZ-07-20151402-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-05-29T14:05:07.247000-06:00
ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-07-2015-2,ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-07-2015-2/4,jRDlzR-LPN-MAMCEPAZ-07-2015-2,61192,http://h1.honducompras.gob.hn/Docs/Lic792LPN-MAMCEPAZ-07-20151403-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-05-29T14:05:32.613000-06:00
ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-07-2015-2,ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-07-2015-2/4,jRDlzR-LPN-MAMCEPAZ-07-2015-2,61193,http://h1.honducompras.gob.hn/Docs/Lic792LPN-MAMCEPAZ-07-20151404-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-05-29T14:05:57.603000-06:00
ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-07-2015-2,ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-07-2015-2/4,jRDlzR-LPN-MAMCEPAZ-07-2015-2,61194,http://h1.honducompras.gob.hn/Docs/Lic792LPN-MAMCEPAZ-07-20151405-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-05-29T14:06:24.943000-06:00
ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-07-2015-2,ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-07-2015-2/4,jRDlzR-LPN-MAMCEPAZ-07-2015-2,61195,http://h1.honducompras.gob.hn/Docs/Lic792LPN-MAMCEPAZ-07-20151406-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-05-29T14:06:53.367000-06:00
ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-07-2015-2,ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-07-2015-2/4,jRDlzR-LPN-MAMCEPAZ-07-2015-2,61340,http://h1.honducompras.gob.hn/Docs/Lic792LPN-MAMCEPAZ-07-20151407-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-06-02T18:17:57.220000-06:00
ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-07-2015-2,ocds-lcuori-jRDlzR-LPN-MAMCEPAZ-07-2015-2/4,jRDlzR-LPN-MAMCEPAZ-07-2015-2,61341,http://h1.honducompras.gob.hn/Docs/Lic792LPN-MAMCEPAZ-07-20151411-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-06-02T18:18:34.733000-06:00
