ocid,id,contracts/0/id,contracts/0/documents/0/id,contracts/0/documents/0/url,contracts/0/documents/0/documentType,contracts/0/documents/0/format,contracts/0/documents/0/description,contracts/0/documents/0/title,contracts/0/documents/0/datePublished
ocds-lcuori-PR8ooG-CM-135-CONAPID-2015-1,ocds-lcuori-PR8ooG-CM-135-CONAPID-2015-1/3,PR8ooG-184-CONAPID-2015,2163-PR8ooG-184-CONAPID-2015-15,http://h1.honducompras.gob.hn/Docs/Con180184-CONAPID-20151501-AnexosalContrato.pdf,contractAnnexe,application/pdf,Anexos al Contrato,Anexos al Contrato,2016-06-08T12:34:39.933000-06:00
ocds-lcuori-PR8ooG-CM-135-CONAPID-2015-1,ocds-lcuori-PR8ooG-CM-135-CONAPID-2015-1/3,PR8ooG-184-CONAPID-2015,2164-PR8ooG-184-CONAPID-2015-15,http://h1.honducompras.gob.hn/Docs/Con180184-CONAPID-20151502-AnexosalContrato.pdf,contractAnnexe,application/pdf,Anexos al Contrato,Anexos al Contrato,2016-06-08T12:38:10.123000-06:00
ocds-lcuori-DL9kwR-TSC-001-2015-DAG-2,ocds-lcuori-DL9kwR-TSC-001-2015-DAG-2/3,DL9kwR-C-001-TSC-2016,938-DL9kwR-C-001-TSC-2016-12,http://h1.honducompras.gob.hn/Docs/Con229C-001-TSC-20161200-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-03-31T15:35:23.950000-06:00
ocds-lcuori-DL9kwR-TSC-001-2015-DAG-2,ocds-lcuori-DL9kwR-TSC-001-2015-DAG-2/3,DL9kwR-C-002-TSC-2016,940-DL9kwR-C-002-TSC-2016-12,http://h1.honducompras.gob.hn/Docs/Con229C-002-TSC-20161200-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-03-31T15:42:17.503000-06:00
ocds-lcuori-DL9kwR-TSC-001-2015-DAG-2,ocds-lcuori-DL9kwR-TSC-001-2015-DAG-2/3,DL9kwR-C-003-TSC-2016,941-DL9kwR-C-003-TSC-2016-12,http://h1.honducompras.gob.hn/Docs/Con229C-003-TSC-20161200-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-03-31T15:44:04.463000-06:00
ocds-lcuori-DL9kwR-TSC-001-2015-DAG-2,ocds-lcuori-DL9kwR-TSC-001-2015-DAG-2/3,DL9kwR-C-004-TSC-2016,942-DL9kwR-C-004-TSC-2016-12,http://h1.honducompras.gob.hn/Docs/Con229C-004-TSC-20161200-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-03-31T15:45:55.247000-06:00
ocds-lcuori-DL9kwR-TSC-002-2015-DAG-2,ocds-lcuori-DL9kwR-TSC-002-2015-DAG-2/3,DL9kwR-C-005-TSC-2016,943-DL9kwR-C-005-TSC-2016-12,http://h1.honducompras.gob.hn/Docs/Con229C-005-TSC-20161200-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-03-31T15:46:58.997000-06:00
ocds-lcuori-mGEMGM-SEFIN LPN-004-2015-2,ocds-lcuori-mGEMGM-SEFIN LPN-004-2015-2/3,mGEMGM-No. 010-018,34431-mGEMGM-No. 010-018-12,http://h1.honducompras.gob.hn/Docs/Con42No.%20010-0181200-ContratouOrdendeCompra.PDF,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2018-07-04T14:30:48.863000-06:00
ocds-lcuori-1Ra6lr-010-2015-1,ocds-lcuori-1Ra6lr-010-2015-1/3,1Ra6lr-010-2015,2429-1Ra6lr-010-2015-12,http://h1.honducompras.gob.hn/Docs/Con47010-20151200-ContratouOrdendeCompra.PDF,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-06-15T10:24:35.933000-06:00
ocds-lcuori-kR2xaL-LNP-ONCAE-CM-LCA-007-2015-2,ocds-lcuori-kR2xaL-LNP-ONCAE-CM-LCA-007-2015-2/3,kR2xaL-LNP-ONCAE-CM-LCA-007-001-2015 ,924-kR2xaL-LNP-ONCAE-CM-LCA-007-001-2015 -12,http://h1.honducompras.gob.hn/Docs/Con690LNP-ONCAE-CM-LCA-007-001-2015%201200-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-03-30T14:25:03.753000-06:00
ocds-lcuori-kR2xaL-LNP-ONCAE-CM-LCA-007-2015-2,ocds-lcuori-kR2xaL-LNP-ONCAE-CM-LCA-007-2015-2/3,kR2xaL-LNP-ONCAE-CM-LCA-007-001-2015 ,925-kR2xaL-LNP-ONCAE-CM-LCA-007-001-2015 -12,http://h1.honducompras.gob.hn/Docs/Con690LNP-ONCAE-CM-LCA-007-001-2015%201201-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-03-30T14:25:20.137000-06:00
ocds-lcuori-kR2xaL-LNP-ONCAE-CM-LCA-007-2015-2,ocds-lcuori-kR2xaL-LNP-ONCAE-CM-LCA-007-2015-2/3,kR2xaL-LNP-ONCAE-CM-LCA-007-001-2015 ,926-kR2xaL-LNP-ONCAE-CM-LCA-007-001-2015 -12,http://h1.honducompras.gob.hn/Docs/Con690LNP-ONCAE-CM-LCA-007-001-2015%201202-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-03-30T14:25:35.203000-06:00
ocds-lcuori-kR2xaL-LNP-ONCAE-CM-LCA-007-2015-2,ocds-lcuori-kR2xaL-LNP-ONCAE-CM-LCA-007-2015-2/3,kR2xaL-LNP-ONCAE-CM-LCA-007-001-2015 ,927-kR2xaL-LNP-ONCAE-CM-LCA-007-001-2015 -12,http://h1.honducompras.gob.hn/Docs/Con690LNP-ONCAE-CM-LCA-007-001-2015%201203-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-03-30T14:25:49.107000-06:00
ocds-lcuori-orvDGM-LPN-SANAA-PEG-046-2015-2,ocds-lcuori-orvDGM-LPN-SANAA-PEG-046-2015-2/3,orvDGM-DLC-01-13-2016,7416-orvDGM-DLC-01-13-2016-12,http://h1.honducompras.gob.hn/Docs/Con7DLC-01-13-20161200-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-10-11T10:10:35.380000-06:00
ocds-lcuori-orvDGM-LPN-SANAA-PEG-046-2015-2,ocds-lcuori-orvDGM-LPN-SANAA-PEG-046-2015-2/3,orvDGM-DLC-01-13-2016,7417-orvDGM-DLC-01-13-2016-12,http://h1.honducompras.gob.hn/Docs/Con7DLC-01-13-20161200-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-10-11T10:10:56.743000-06:00
ocds-lcuori-WRz5vG-L. P. N. N° 10-2015-2,ocds-lcuori-WRz5vG-L. P. N. N° 10-2015-2/3,WRz5vG-1035524,16336-WRz5vG-1035524-12,http://h1.honducompras.gob.hn/Docs/Con65410355241200-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2017-04-26T13:25:52.467000-06:00
ocds-lcuori-lRoEgL-CONEANFO-PNET-CODE-328-2015-1,ocds-lcuori-lRoEgL-CONEANFO-PNET-CODE-328-2015-1/4,lRoEgL-28,7502-lRoEgL-28-12,http://h1.honducompras.gob.hn/Docs/Con701281200-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-10-12T11:41:06.390000-06:00
ocds-lcuori-7rBxpG-LPública No.14-2015-2,ocds-lcuori-7rBxpG-LPública No.14-2015-2/3,7rBxpG-014-2016,1009-7rBxpG-014-2016-12,http://h1.honducompras.gob.hn/Docs/Con123014-20161200-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-04-06T10:08:28.917000-06:00
ocds-lcuori-KLgDwG-CM-IHT-300-2015-1,ocds-lcuori-KLgDwG-CM-IHT-300-2015-1/3,KLgDwG-CM-IHT-300-2015,1147-KLgDwG-CM-IHT-300-2015-12,http://h1.honducompras.gob.hn/Docs/Con131CM-IHT-300-20151200-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-04-13T19:42:57.990000-06:00
ocds-lcuori-PR8ooG-CM-085-CONAPID-2015-1,ocds-lcuori-PR8ooG-CM-085-CONAPID-2015-1/3,PR8ooG-162-CONAPID-2015,1442-PR8ooG-162-CONAPID-2015-12,http://h1.honducompras.gob.hn/Docs/Con180162-CONAPID-20151200-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-04-29T14:57:41.033000-06:00
ocds-lcuori-PR8ooG-CM-085-CONAPID-2015-1,ocds-lcuori-PR8ooG-CM-085-CONAPID-2015-1/3,PR8ooG-162-CONAPID-2015,1443-PR8ooG-162-CONAPID-2015-15,http://h1.honducompras.gob.hn/Docs/Con180162-CONAPID-20151501-AnexosalContrato.jpg,contractAnnexe,image/jpeg,Anexos al Contrato,Anexos al Contrato,2016-04-29T14:58:38.970000-06:00
ocds-lcuori-PR8ooG-CM-085-CONAPID-2015-1,ocds-lcuori-PR8ooG-CM-085-CONAPID-2015-1/3,PR8ooG-162-CONAPID-2015,1444-PR8ooG-162-CONAPID-2015-15,http://h1.honducompras.gob.hn/Docs/Con180162-CONAPID-20151502-AnexosalContrato.pdf,contractAnnexe,application/pdf,Anexos al Contrato,Anexos al Contrato,2016-04-29T14:59:11.290000-06:00
ocds-lcuori-PR8ooG-CM-136-CONAPID-2015-1,ocds-lcuori-PR8ooG-CM-136-CONAPID-2015-1/4,PR8ooG-185-CONAPID-2015,2173-PR8ooG-185-CONAPID-2015-12,http://h1.honducompras.gob.hn/Docs/Con180185-CONAPID-20151200-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-06-08T14:52:02.607000-06:00
ocds-lcuori-PR8ooG-CM-136-CONAPID-2015-1,ocds-lcuori-PR8ooG-CM-136-CONAPID-2015-1/4,PR8ooG-185-CONAPID-2015,2174-PR8ooG-185-CONAPID-2015-15,http://h1.honducompras.gob.hn/Docs/Con180185-CONAPID-20151501-AnexosalContrato.jpg,contractAnnexe,image/jpeg,Anexos al Contrato,Anexos al Contrato,2016-06-08T14:54:41.710000-06:00
ocds-lcuori-PR8ooG-CM-136-CONAPID-2015-1,ocds-lcuori-PR8ooG-CM-136-CONAPID-2015-1/4,PR8ooG-185-CONAPID-2015,2175-PR8ooG-185-CONAPID-2015-15,http://h1.honducompras.gob.hn/Docs/Con180185-CONAPID-20151502-AnexosalContrato.pdf,contractAnnexe,application/pdf,Anexos al Contrato,Anexos al Contrato,2016-06-08T14:56:39.880000-06:00
ocds-lcuori-PR8ooG-CM-136-CONAPID-2015-1,ocds-lcuori-PR8ooG-CM-136-CONAPID-2015-1/4,PR8ooG-185-CONAPID-2015,2176-PR8ooG-185-CONAPID-2015-15,http://h1.honducompras.gob.hn/Docs/Con180185-CONAPID-20151503-AnexosalContrato.pdf,contractAnnexe,application/pdf,Anexos al Contrato,Anexos al Contrato,2016-06-08T14:57:01.583000-06:00
ocds-lcuori-KLgDwG-CM-IHT-186-2015-1,ocds-lcuori-KLgDwG-CM-IHT-186-2015-1/3,KLgDwG-CM-IHT-186-2015,1146-KLgDwG-CM-IHT-186-2015-12,http://h1.honducompras.gob.hn/Docs/Con131CM-IHT-186-20151200-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-04-13T18:42:51.540000-06:00
ocds-lcuori-KLgDwG-CM-IHT-307-2015-1,ocds-lcuori-KLgDwG-CM-IHT-307-2015-1/3,KLgDwG-CM-IHT-307-2015,1148-KLgDwG-CM-IHT-307-2015-12,http://h1.honducompras.gob.hn/Docs/Con131CM-IHT-307-20151200-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-04-13T20:13:17.347000-06:00
ocds-lcuori-KLgDwG-CM-IHT-297-2015-1,ocds-lcuori-KLgDwG-CM-IHT-297-2015-1/3,KLgDwG-CM-IHT-297-2015,1149-KLgDwG-CM-IHT-297-2015-12,http://h1.honducompras.gob.hn/Docs/Con131CM-IHT-297-20151200-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-04-13T20:21:55.080000-06:00
ocds-lcuori-orvDGM-LPN-SANAAA-PEG-042-2015 -2,ocds-lcuori-orvDGM-LPN-SANAAA-PEG-042-2015 -2/3,orvDGM-SANAA-DLC-01-9-2016,3882-orvDGM-SANAA-DLC-01-9-2016-12,http://h1.honducompras.gob.hn/Docs/Con7SANAA-DLC-01-9-20161200-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-07-20T16:07:51.667000-06:00
ocds-lcuori-7rBxpG-LPública No.19-2015-2,ocds-lcuori-7rBxpG-LPública No.19-2015-2/3,7rBxpG-010-2016,1004-7rBxpG-010-2016-12,http://h1.honducompras.gob.hn/Docs/Con123010-20161200-ContratouOrdendeCompra.pdf,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-04-06T09:57:45.300000-06:00
ocds-lcuori-7rBxpG-LPública No.19-2015-2,ocds-lcuori-7rBxpG-LPública No.19-2015-2/3,7rBxpG-043-2016,2995-7rBxpG-043-2016-15,http://h1.honducompras.gob.hn/Docs/Con123043-20161500-AnexosalContrato.pdf,contractAnnexe,application/pdf,Anexos al Contrato,Anexos al Contrato,2016-07-05T14:53:37.783000-06:00
ocds-lcuori-mGEMGM-SEFIN LPN-019-2015-2,ocds-lcuori-mGEMGM-SEFIN LPN-019-2015-2/3,mGEMGM-CONTRATO No 009-2016,3384-mGEMGM-CONTRATO No 009-2016-12,http://h1.honducompras.gob.hn/Docs/Con42CONTRATO%20No%20009-20161200-ContratouOrdendeCompra.PDF,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-07-13T13:28:09.490000-06:00
ocds-lcuori-mGEMGM-SEFIN LPN-019-2015-2,ocds-lcuori-mGEMGM-SEFIN LPN-019-2015-2/3,mGEMGM-CONTRATO No 010-2016,3296-mGEMGM-CONTRATO No 010-2016-12,http://h1.honducompras.gob.hn/Docs/Con42CONTRATO%20No%20010-20161200-ContratouOrdendeCompra.PDF,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2016-07-12T16:32:27.377000-06:00
ocds-lcuori-mGEMGM-SEFIN LPN-023-2015-2,ocds-lcuori-mGEMGM-SEFIN LPN-023-2015-2/3,mGEMGM-CONTRATO No 012-2016,13414-mGEMGM-CONTRATO No 012-2016-12,http://h1.honducompras.gob.hn/Docs/Con42CONTRATO%20No%20012-20161200-ContratouOrdendeCompra.PDF,contractSigned,application/pdf,Contrato u Orden de Compra,Contrato u Orden de Compra,2017-01-31T14:50:53.780000-06:00
