ocid,id,contracts/0/id,contracts/0/dateSigned,contracts/0/description,contracts/0/buyer/id,contracts/0/buyer/name,contracts/0/awardID,contracts/0/title,contracts/0/value/currency,contracts/0/value/amount,contracts/0/localProcurementCategory
ocds-lcuori-grxn3G-CM-CONEANFO-PROJOVEN-COLOSUCA-79-2017-1,ocds-lcuori-grxn3G-CM-CONEANFO-PROJOVEN-COLOSUCA-79-2017-1/4,grxn3G-70729000 mercadito denisse,2017-11-18T00:00:00-06:00,insumos para cenas de graduacion,grxn3G-PR8P5R,Escuela Taller Colosuca,grxn3G-CM-CONEANFO-PROJOVEN-COLOSUCA-79-2017-1,70729000 mercadito denisse,HNL,24000.0,goodsOrServices
ocds-lcuori-orvwnL-CM-244-INP-2017-1,ocds-lcuori-orvwnL-CM-244-INP-2017-1/3,orvwnL-ORDEN DE COMPRA No. 684-2017,2018-01-05T00:00:00-06:00,36400,orvwnL-DL9lKr,Instituto Nacional Penitenciario,orvwnL-CM-244-INP-2017-1,ORDEN DE COMPRA No. 684-2017,HNL,3420.0,goodsOrServices
ocds-lcuori-2LmqDL-LPuNO-11-AMDC-144-2017-2,ocds-lcuori-2LmqDL-LPuNO-11-AMDC-144-2017-2/3,2LmqDL-0912-GLCSI-AMDC-2017,2017-06-15T00:00:00-06:00,Código: 1351; CONSTRUCCION PASO A DESNIVEL GUACERIQUE,2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,2LmqDL-LPuNO-11-AMDC-144-2017-2,0912-GLCSI-AMDC-2017,HNL,37700000.0,works
ocds-lcuori-grxn3G-CM-CONEANFO-PROJOVEN-COLOSUCA-80-2017-1,ocds-lcuori-grxn3G-CM-CONEANFO-PROJOVEN-COLOSUCA-80-2017-1/4,grxn3G-70729056mercadito denisse,2017-11-18T00:00:00-06:00,insumos para certificacion,grxn3G-PR8P5R,Escuela Taller Colosuca,grxn3G-CM-CONEANFO-PROJOVEN-COLOSUCA-80-2017-1,70729056mercadito denisse,HNL,689.0,goodsOrServices
ocds-lcuori-ERpWgG-SRE COTIZACION No. 377-2017-1,ocds-lcuori-ERpWgG-SRE COTIZACION No. 377-2017-1/3,ERpWgG-OC No. 662-2017,2017-12-21T00:00:00-06:00,ELECTRODOMESTICOS.,ERpWgG-Er6JrN,Sub Gerencia de Recursos Materiales y Servicios Generales,ERpWgG-SRE COTIZACION No. 377-2017-1,OC No. 662-2017,HNL,53010.63,goodsOrServices
ocds-lcuori-KLgDwG-399-CM-IHT-217-1,ocds-lcuori-KLgDwG-399-CM-IHT-217-1/3,KLgDwG-OC 539-2017,2017-11-07T00:00:00-06:00,"Servicio de envió de courrier de un sobre manila tamaño carta con documentación original, hacia España, a la empresa BULLDOG TV.",KLgDwG-2LmVGK,Instituto Hondureño de Turismo,KLgDwG-399-CM-IHT-217-1,OC 539-2017,HNL,700.0,goodsOrServices
ocds-lcuori-ERpWgG-SRE COTIZACION No.092-2017-1,ocds-lcuori-ERpWgG-SRE COTIZACION No.092-2017-1/3,ERpWgG-OC No.013-FOSMIH-2017,2017-07-04T00:00:00-06:00,PRODUCTOS DE ARTES GRAFICAS.,ERpWgG-Er6JrN,Sub Gerencia de Recursos Materiales y Servicios Generales,ERpWgG-SRE COTIZACION No.092-2017-1,OC No.013-FOSMIH-2017,HNL,15847.0,goodsOrServices
ocds-lcuori-7G3mOr-CC-205-HBCBHSPS-2017-1,ocds-lcuori-7G3mOr-CC-205-HBCBHSPS-2017-1/4,7G3mOr-205,2017-04-30T00:00:00-06:00,COMPRA DE BOTAS CONTRA INCENDIO,7G3mOr-MLQ77R,"Cuerpo de Bomberos San Pedro Sula, Cortés.",7G3mOr-CC-205-HBCBHSPS-2017-1,205,HNL,55200.0,goodsOrServices
ocds-lcuori-DL936R-CM-044-CBS-2017-1,ocds-lcuori-DL936R-CM-044-CBS-2017-1/4,DL936R-CM-044-CBS-2017,2017-07-21T00:00:00-06:00,Valor por pago de reparación completa de bomba de inyección de motor diésel TD-27 (incluye el cambio de puntas y calibración de inyectores) de la unidad de transporte HRB-00-144,DL936R-MLQ77R,Cuerpo de Bomberos Siguatepeque,DL936R-CM-044-CBS-2017-1,CM-044-CBS-2017,HNL,18000.0,goodsOrServices
ocds-lcuori-grxn3G-CM-CONEANFO-PROJOVEN-COLOSUCA-81-2017-1,ocds-lcuori-grxn3G-CM-CONEANFO-PROJOVEN-COLOSUCA-81-2017-1/4,grxn3G-70729060 mercadito denisse,2017-11-18T00:00:00-06:00,insumos para paractica taller de barismo,grxn3G-PR8P5R,Escuela Taller Colosuca,grxn3G-CM-CONEANFO-PROJOVEN-COLOSUCA-81-2017-1,70729060 mercadito denisse,HNL,1578.0,goodsOrServices
ocds-lcuori-MLQmwL-CM-079-2017-1,ocds-lcuori-MLQmwL-CM-079-2017-1/3,MLQmwL-CM-079-2017,2017-03-17T00:00:00-06:00,42140,MLQmwL-gLn5gr,Gerencia Administrativa,MLQmwL-CM-079-2017-1,CM-079-2017,HNL,4295.25,goodsOrServices
ocds-lcuori-vGZKAR-CM-AMD-CS-316-2017-1,ocds-lcuori-vGZKAR-CM-AMD-CS-316-2017-1/4,vGZKAR-CM-AMD-CS-316-2017,2017-06-28T00:00:00-06:00,"MATERIALES UTILIZADOS PARA LA CONSTRUCCION AULA ESCOLAR EN BELEN EL MAGUELAR 01-461-051/06-01-461
SOLICITO PATRONATO BELEN EL MAGUELAR",vGZKAR-PLe2qG,Alcaldía Municipal de Danli,vGZKAR-CM-AMD-CS-316-2017-1,CM-AMD-CS-316-2017,HNL,22754.22,goodsOrServices
ocds-lcuori-XRb4KL-007-2017 ENEE-1,ocds-lcuori-XRb4KL-007-2017 ENEE-1/3,XRb4KL-006-2017,2017-12-29T00:00:00-06:00,CAMISAS TIPO POLO,XRb4KL-7rBMpR,Unidad Administradora de Proyectos,XRb4KL-007-2017 ENEE-1,006-2017,HNL,6541.2,goodsOrServices
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-28-2017-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-28-2017-2/3,wrV3LP-62240,2017-11-03T00:00:00-06:00,"LPR-IDECOAS-FHIS-28-2017
AMPLIACION CENTRO DE EVANGELIZACION JESUS ESTA VIVO, ubicado en Barrio Las Colinas,  Municipio de Danli, Departamento de El Paraiso.",wrV3LP-orvDGM,FHIS - Unidad Central,wrV3LP-LPR-IDECOAS-FHIS-28-2017-2,62240,HNL,1900146.67,works
ocds-lcuori-grxn3G-CM-CONEANFO-PROJOVEN-COLOSUCA-82-2017-1,ocds-lcuori-grxn3G-CM-CONEANFO-PROJOVEN-COLOSUCA-82-2017-1/4,grxn3G-70729019 Mercadito Denisse,2017-11-18T00:00:00-06:00,insumos para almuerzos de tabla yeso,grxn3G-PR8P5R,Escuela Taller Colosuca,grxn3G-CM-CONEANFO-PROJOVEN-COLOSUCA-82-2017-1,70729019 Mercadito Denisse,HNL,6861.0,goodsOrServices
ocds-lcuori-jRDkQG-CM-510-2017-HNMCR-2,ocds-lcuori-jRDkQG-CM-510-2017-HNMCR-2/3,jRDkQG-1214-2017,2017-11-16T00:00:00-06:00,"EQUIPO MEDICO,  SANITARIO, HOSPITALARIO E INSTRUMENTAL  ",jRDkQG-mrYzL9,Hospital Mario Catarino Rivas,jRDkQG-CM-510-2017-HNMCR-2,1214-2017,HNL,43097.4,goodsOrServices
ocds-lcuori-jRDkQG-CM-511-2017-HNMCR-2,ocds-lcuori-jRDkQG-CM-511-2017-HNMCR-2/3,jRDkQG-1216-2017,2017-11-21T00:00:00-06:00,"EQUIPO MEDICO,  SANITARIO, HOSPITALARIO E INSTRUMENTAL  ",jRDkQG-mrYzL9,Hospital Mario Catarino Rivas,jRDkQG-CM-511-2017-HNMCR-2,1216-2017,HNL,42550.0,goodsOrServices
ocds-lcuori-vGZWNR-50000732-1,ocds-lcuori-vGZWNR-50000732-1/3,vGZWNR-4500000416,2017-03-07T00:00:00-06:00,AIRE ACONDICIONADO,vGZWNR-orvxDG,Unidad Central,vGZWNR-50000732-1,4500000416,HNL,46526.09,goodsOrServices
ocds-lcuori-PR8M9r-CM-086-IP-2017-1,ocds-lcuori-PR8M9r-CM-086-IP-2017-1/3,PR8M9r-064-2017,2017-07-06T00:00:00-06:00,compra de 35 rotulos de mision y vision de la institucion,PR8M9r-7rBMpR,Instituto de la Propiedad,PR8M9r-CM-086-IP-2017-1,064-2017,HNL,7848.75,goodsOrServices
ocds-lcuori-2Lmz0G-CM-260-BNP-2017-1,ocds-lcuori-2Lmz0G-CM-260-BNP-2017-1/4,2Lmz0G-CA-17-0000821,2017-04-19T00:00:00-06:00,9500 ETIQUETAS PARA PRECIO CENTROS DE VENTA.,2Lmz0G-JL7nrj,Unidad Central,2Lmz0G-CM-260-BNP-2017-1,CA-17-0000821,HNL,10378.75,goodsOrServices
ocds-lcuori-wrVJ9r-CM-DICTA-157/2-2017-1,ocds-lcuori-wrVJ9r-CM-DICTA-157/2-2017-1/3,wrVJ9r-CM-DICTA CENTRAL-071-2017,2017-10-02T00:00:00-06:00,Adquisición de mobiliario para La Unidad de Recursos Humanos.,wrVJ9r-MLQALQ,Dirección de Ciencia y Tecnología Agropecuaria,wrVJ9r-CM-DICTA-157/2-2017-1,CM-DICTA CENTRAL-071-2017,HNL,1225.0,goodsOrServices
ocds-lcuori-grxn3G-CM-CONEANFO-PROJOVEN-COLOSUCA-83-2017-1,ocds-lcuori-grxn3G-CM-CONEANFO-PROJOVEN-COLOSUCA-83-2017-1/4,grxn3G-70729059 mercadito denisse,2017-11-18T00:00:00-06:00,insumos para prepaarcion de almuerzos de jovenes de tabla yeso,grxn3G-PR8P5R,Escuela Taller Colosuca,grxn3G-CM-CONEANFO-PROJOVEN-COLOSUCA-83-2017-1,70729059 mercadito denisse,HNL,3427.0,goodsOrServices
ocds-lcuori-WRz0xL-CM-SAR-047-2017-1,ocds-lcuori-WRz0xL-CM-SAR-047-2017-1/3,WRz0xL-046,2017-05-29T00:00:00-06:00,39400-UTENSILIOS,WRz0xL-ZGqBaR,Unidad de Compras,WRz0xL-CM-SAR-047-2017-1,046,HNL,884.99,goodsOrServices
ocds-lcuori-vGZKAR-CM-AMD-CS-126-2017-1,ocds-lcuori-vGZKAR-CM-AMD-CS-126-2017-1/4,vGZKAR-CM-AMD-CS-126-2017,2017-04-21T00:00:00-06:00,DONACION A MARIA CONCEPCION RAMIREZ CRUZ- TECHOS DIGNOS Y PISOS SALUDABLES- COMPROMISO 0703-1973-03051  01463-078 Y 03-09-01-463  ,vGZKAR-PLe2qG,Alcaldía Municipal de Danli,vGZKAR-CM-AMD-CS-126-2017-1,CM-AMD-CS-126-2017,HNL,872.0,goodsOrServices
ocds-lcuori-KLgDwG-217-CM-IHT-2017-1,ocds-lcuori-KLgDwG-217-CM-IHT-2017-1/4,KLgDwG-276-2017,2017-06-07T00:00:00-06:00,Boleto aéreo a favor de Juan Miguel Moreno consultor conferencista ruta Almeria Roatan Almeria,KLgDwG-2LmVGK,Instituto Hondureño de Turismo,KLgDwG-217-CM-IHT-2017-1,276-2017,HNL,36500.0,goodsOrServices
ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-36-2017-1,ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-36-2017-1/4,MrM6zL-561981 INDUSTRIAS METALICAS ROJAS NUÑEZ,2017-07-15T00:00:00-06:00,Compra de 5 estantes para bodegas de CONEANFO,MrM6zL-PR8P5R,Comisión Nacional de Educación Alternativa No Formal,MrM6zL-CM-CONEANFO-UAF-36-2017-1,561981 INDUSTRIAS METALICAS ROJAS NUÑEZ,HNL,17595.0,goodsOrServices
ocds-lcuori-wrVJ9r-CM-DICTA-157/3-2017-1,ocds-lcuori-wrVJ9r-CM-DICTA-157/3-2017-1/3,wrVJ9r-CM-DICTA CENTRAL-072-2017,2017-10-02T00:00:00-06:00,Adquisición de mobiliario para Sección de Compras y Recepción.,wrVJ9r-MLQALQ,Dirección de Ciencia y Tecnología Agropecuaria,wrVJ9r-CM-DICTA-157/3-2017-1,CM-DICTA CENTRAL-072-2017,HNL,3799.9,goodsOrServices
ocds-lcuori-7G3JQL-CM-CONEANFO-UPP-SEDIS-082A-2017-1,ocds-lcuori-7G3JQL-CM-CONEANFO-UPP-SEDIS-082A-2017-1/3,7G3JQL-70917101,2018-03-22T00:00:00-06:00,"Compra de material eléctrico para acondicionamiento del taller de belleza, computación y costura; centros pedagógicos.  CONEANFO-SEDIS",7G3JQL-PR8P5R,CONEANFO-PNET-SEDIS,7G3JQL-CM-CONEANFO-UPP-SEDIS-082A-2017-1,70917101,HNL,17969.67,goodsOrServices
ocds-lcuori-DL936R-CM-045-CBS-2017-1,ocds-lcuori-DL936R-CM-045-CBS-2017-1/4,DL936R-CM-045-CBS-2017,2017-07-21T00:00:00-06:00,Valor por pago de 2 baterías optimas 12 voltios de alto rendimiento y ciclado profundo sellada para la unidad ambulancia HRB-06-012,DL936R-MLQ77R,Cuerpo de Bomberos Siguatepeque,DL936R-CM-045-CBS-2017-1,CM-045-CBS-2017,HNL,10000.0,goodsOrServices
ocds-lcuori-7G3JQL-CM-CONEANFO-UPP-SEDIS-047A-2017-1,ocds-lcuori-7G3JQL-CM-CONEANFO-UPP-SEDIS-047A-2017-1/4,7G3JQL-69199496,2018-04-11T00:00:00-06:00,"Compra de herramientas para los talleres de Jalteva, Renaciendo y el Carmen. CONEANFO-SEDIS",7G3JQL-PR8P5R,CONEANFO-PNET-SEDIS,7G3JQL-CM-CONEANFO-UPP-SEDIS-047A-2017-1,69199496,HNL,34701.01,goodsOrServices
ocds-lcuori-vGZKAR-CM-AMD-CS-437-2017-1,ocds-lcuori-vGZKAR-CM-AMD-CS-437-2017-1/4,vGZKAR-CM-AMD-CS-437-2017,2017-10-16T00:00:00-06:00,DONACION A LEONARDO FIGUEROA LOPEZ-TECHOS DIGNOS Y PISOS SALUDABLES-COMPROMISO 0702-1958-00074  01-463-073.,vGZKAR-PLe2qG,Alcaldía Municipal de Danli,vGZKAR-CM-AMD-CS-437-2017-1,CM-AMD-CS-437-2017,HNL,1886.4,goodsOrServices
ocds-lcuori-DL9JqG-CM-089-CMDOPMOP-2017-1,ocds-lcuori-DL9JqG-CM-089-CMDOPMOP-2017-1/3,DL9JqG-CM-089-CMDOPMOP-2017,2017-07-26T00:00:00-06:00,PRODUCTOS FARMACÉUTICOS Y MEDICINALES VARIOS,DL9JqG-oLj6LM,Estado Mayor,DL9JqG-CM-089-CMDOPMOP-2017-1,CM-089-CMDOPMOP-2017,HNL,140769.0,goodsOrServices
ocds-lcuori-wrVJ9r-CM-DICTA-157/4-2017-1,ocds-lcuori-wrVJ9r-CM-DICTA-157/4-2017-1/3,wrVJ9r-CM-DICTA CENTRAL-073-2017,2017-10-02T00:00:00-06:00,Adquisición de mobiliario para jefe de Administración.,wrVJ9r-MLQALQ,Dirección de Ciencia y Tecnología Agropecuaria,wrVJ9r-CM-DICTA-157/4-2017-1,CM-DICTA CENTRAL-073-2017,HNL,8822.0,goodsOrServices
ocds-lcuori-grxy3L-036-2017-1,ocds-lcuori-grxy3L-036-2017-1/3,grxy3L-036-2017,2017-12-07T00:00:00-06:00,23200 MANTENIMIENTO Y REPARACION DE EQUIPOS Y MEDIOS DE TRANSPORTE,grxy3L-mrYzL9,Región Departamental de Salud de Colón No.2,grxy3L-036-2017-1,036-2017,HNL,151259.5,goodsOrServices
ocds-lcuori-DL9JqG-CM-090-CMDOPMOP-2017-1,ocds-lcuori-DL9JqG-CM-090-CMDOPMOP-2017-1/3,DL9JqG-CM-090-CMDOPMOP-2017,2017-07-26T00:00:00-06:00,INSTRUMENTAL MÉDICO-QUIRÚRGICO MENOR,DL9JqG-oLj6LM,Estado Mayor,DL9JqG-CM-090-CMDOPMOP-2017-1,CM-090-CMDOPMOP-2017,HNL,40679.0,goodsOrServices
ocds-lcuori-7G3JQL-CM-CONEANFP-UPP-SEDIS-082B-2017-1,ocds-lcuori-7G3JQL-CM-CONEANFP-UPP-SEDIS-082B-2017-1/4,7G3JQL-70101689,2018-03-28T00:00:00-06:00,Compra de material eléctrico para acondicionamiento del taller de belleza. CONEANFO-SEDIS,7G3JQL-PR8P5R,CONEANFO-PNET-SEDIS,7G3JQL-CM-CONEANFP-UPP-SEDIS-082B-2017-1,70101689,HNL,2777.6,goodsOrServices
ocds-lcuori-KLg7zL-CM-015-BNAC-2017-1,ocds-lcuori-KLg7zL-CM-015-BNAC-2017-1/4,KLg7zL-CM-015-BNAC-2017,2018-01-10T00:00:00-06:00,Compra agua purificada para consumo del personal de Bomberos Nacaome ,KLg7zL-MLQ77R,Cuerpo de Bomberos Nacaome,KLg7zL-CM-015-BNAC-2017-1,CM-015-BNAC-2017,HNL,1800.0,goodsOrServices
ocds-lcuori-wrVJ9r-CM-DICTA-086/4-2017-1,ocds-lcuori-wrVJ9r-CM-DICTA-086/4-2017-1/4,wrVJ9r-CM-PROYECTO AGUACATE-010-2017,2017-06-06T00:00:00-06:00,COMPRA DE INSUMOS AGRICOLAS LOS CUALES SERAN UTILIZADOS EN EL PROYECTO DE REPRODUCCION DE PLANTULAS SANA DE AGUACATE DE HONDURAS.,wrVJ9r-MLQALQ,Dirección de Ciencia y Tecnología Agropecuaria,wrVJ9r-CM-DICTA-086/4-2017-1,CM-PROYECTO AGUACATE-010-2017,HNL,4080.0,goodsOrServices
ocds-lcuori-DL9JqG-CM-091-CMDOPMOP-2017-1,ocds-lcuori-DL9JqG-CM-091-CMDOPMOP-2017-1/3,DL9JqG-CM-091-CMDOPMOP-2017,2017-07-26T00:00:00-06:00,UTILES Y MATERIALES ELECTRICOS,DL9JqG-oLj6LM,Estado Mayor,DL9JqG-CM-091-CMDOPMOP-2017-1,CM-091-CMDOPMOP-2017,HNL,15014.5,goodsOrServices
ocds-lcuori-kR0Q0r-CM-ENAG-980-2017-1,ocds-lcuori-kR0Q0r-CM-ENAG-980-2017-1/4,kR0Q0r-255,2018-01-17T00:00:00-06:00,material para trabajar en la imprenta,kR0Q0r-kG1y2G,Unidad Central,kR0Q0r-CM-ENAG-980-2017-1,255,HNL,8750.0,goodsOrServices
ocds-lcuori-vGZWNR-110000496-TEG-1,ocds-lcuori-vGZWNR-110000496-TEG-1/3,vGZWNR-4300005646,2017-03-16T00:00:00-06:00,MATERIALES ELECTRICOS,vGZWNR-orvxDG,Unidad Central,vGZWNR-110000496-TEG-1,4300005646,HNL,25577.26,goodsOrServices
ocds-lcuori-Zr5DWR-CM-048-BLAEZA-2017 -1,ocds-lcuori-Zr5DWR-CM-048-BLAEZA-2017 -1/4,Zr5DWR-CM-048-BLAEZA-2017,2017-10-02T00:00:00-06:00,"VALOR QUE CORRESPONDE LA GASTO POR COMPRA DE REPUESTOS UNIDAD HRB 0072  -12 EMPAQUES PARA FRENO, 2 MAGUERAS PARA FRENO, 1 TEFLON, 1 BANDA A23 PARA UNIDAD HRB0072 1 TORNILLO, 1 PLIEGO LIJA # 2000, 1 PLIEGO LIJA # 36, 1 SILICON. ",Zr5DWR-MLQ77R,"Cuerpo de Bomberos La Esperanza, Intibucá",Zr5DWR-CM-048-BLAEZA-2017 -1,CM-048-BLAEZA-2017,HNL,1298.35,goodsOrServices
ocds-lcuori-ERpWgG-SRE COTIZACION No. 519-2017-1,ocds-lcuori-ERpWgG-SRE COTIZACION No. 519-2017-1/4,ERpWgG-OC No. 895-2017,2017-12-27T00:00:00-06:00,CEREMONIAL Y PROTOCOLO.,ERpWgG-Er6JrN,Sub Gerencia de Recursos Materiales y Servicios Generales,ERpWgG-SRE COTIZACION No. 519-2017-1,OC No. 895-2017,HNL,11787.5,goodsOrServices
ocds-lcuori-vGZWNR-110000497-TEG-1,ocds-lcuori-vGZWNR-110000497-TEG-1/3,vGZWNR-4300005647,2017-03-16T00:00:00-06:00,MATERIALES ELECTRICOS,vGZWNR-orvxDG,Unidad Central,vGZWNR-110000497-TEG-1,4300005647,HNL,44174.3,goodsOrServices
ocds-lcuori-vGZWNR-30009039-IHSS-SPS-1,ocds-lcuori-vGZWNR-30009039-IHSS-SPS-1/3,vGZWNR-4300006566,2017-12-29T00:00:00-06:00,película radioraficas,vGZWNR-orvxDG,Unidad Central,vGZWNR-30009039-IHSS-SPS-1,4300006566,HNL,39600.0,goodsOrServices
ocds-lcuori-KLgDwG-146-CM-IHT-2017-1,ocds-lcuori-KLgDwG-146-CM-IHT-2017-1/3,KLgDwG-OC-190-2017,2017-05-12T00:00:00-06:00,MATERIAL QUE FUE DISTRIBUIDO PARA LA PROMOCION DE NUESTRO PAIS EN LA CIUDAD DE MADRID.,KLgDwG-2LmVGK,Instituto Hondureño de Turismo,KLgDwG-146-CM-IHT-2017-1,OC-190-2017,HNL,21850.0,goodsOrServices
ocds-lcuori-PR8dYR-287-2017-1,ocds-lcuori-PR8dYR-287-2017-1/3,PR8dYR-280-2017,2017-11-30T00:00:00-06:00,pasajes nacionales,PR8dYR-gLnqr0,Programa Presidencial con Chamba Vivís Mejor,PR8dYR-287-2017-1,280-2017,HNL,21760.0,goodsOrServices
ocds-lcuori-gGyzvR-CBH-CBO-232-2017-1,ocds-lcuori-gGyzvR-CBH-CBO-232-2017-1/4,gGyzvR-CBH-CBO-232-2017,2017-04-10T00:00:00-06:00,insumos médicos,gGyzvR-MLQ77R,Estación Local Omoa #22.,gGyzvR-CBH-CBO-232-2017-1,CBH-CBO-232-2017,HNL,3382.78,goodsOrServices
ocds-lcuori-NLPAVG-2017-074-FN-INAM-1,ocds-lcuori-NLPAVG-2017-074-FN-INAM-1/3,NLPAVG-2017-074-FN-INAM,2017-08-24T00:00:00-06:00,PAGO DE 30 BANNERS DEL CICLO DE LA VIOLENCIA,NLPAVG-ERpqPr,Unidad Central,NLPAVG-2017-074-FN-INAM-1,2017-074-FN-INAM,HNL,7590.0,goodsOrServices
ocds-lcuori-vGZWNR-110000495-TEG-1,ocds-lcuori-vGZWNR-110000495-TEG-1/3,vGZWNR-4300005643,2017-03-16T00:00:00-06:00,MATERIALES ELECTRICOS,vGZWNR-orvxDG,Unidad Central,vGZWNR-110000495-TEG-1,4300005643,HNL,20742.92,goodsOrServices
ocds-lcuori-vGZKAR-CM-AMD-CS-127-2017-1,ocds-lcuori-vGZKAR-CM-AMD-CS-127-2017-1/4,vGZKAR-CM-AMD-CS-127-2017,2017-09-29T00:00:00-06:00,DONACION A EVER ENRRIQUE TRIMINIO AVILEZ- COMPROMISO 0703-1997-00812 TECHOS DIGNOS Y PISOS SALUDABLES.,vGZKAR-PLe2qG,Alcaldía Municipal de Danli,vGZKAR-CM-AMD-CS-127-2017-1,CM-AMD-CS-127-2017,HNL,872.0,goodsOrServices
ocds-lcuori-ERpWgG-SRE COTIZACION No. 520-2017-1,ocds-lcuori-ERpWgG-SRE COTIZACION No. 520-2017-1/4,ERpWgG-OC No. 896-2017,2017-12-27T00:00:00-06:00,CEREMONIAL Y PROTOCOLO.,ERpWgG-Er6JrN,Sub Gerencia de Recursos Materiales y Servicios Generales,ERpWgG-SRE COTIZACION No. 520-2017-1,OC No. 896-2017,HNL,2300.0,goodsOrServices
ocds-lcuori-ERpWgG-SRE COTIZACION No. 723-2017-1,ocds-lcuori-ERpWgG-SRE COTIZACION No. 723-2017-1/3,ERpWgG-OC No.1355-2017,2018-01-04T00:00:00-06:00,CEREMINIAL Y PROTOCOLO,ERpWgG-Er6JrN,Sub Gerencia de Recursos Materiales y Servicios Generales,ERpWgG-SRE COTIZACION No. 723-2017-1,OC No.1355-2017,HNL,7831.5,goodsOrServices
ocds-lcuori-vGZKAR-CM-AMD-CS-438-2017-1,ocds-lcuori-vGZKAR-CM-AMD-CS-438-2017-1/4,vGZKAR-CM-AMD-CS-438-2017,2017-09-29T00:00:00-06:00,DONACION A LA IGLESIA CATOLICA DE LA COMUNIDAD LOS PLATANOS COMPROMISO 01-581-273,vGZKAR-PLe2qG,Alcaldía Municipal de Danli,vGZKAR-CM-AMD-CS-438-2017-1,CM-AMD-CS-438-2017,HNL,7980.0,goodsOrServices
ocds-lcuori-ERpWgG-SRE COTIZACION No. 521-2017-1,ocds-lcuori-ERpWgG-SRE COTIZACION No. 521-2017-1/3,ERpWgG-OC No. 898-2017,2017-12-27T00:00:00-06:00,CEREMONIAL Y PROTOCOLO.,ERpWgG-Er6JrN,Sub Gerencia de Recursos Materiales y Servicios Generales,ERpWgG-SRE COTIZACION No. 521-2017-1,OC No. 898-2017,HNL,690.0,goodsOrServices
ocds-lcuori-kR0Q0r-CM-ENAG-982-2017-1,ocds-lcuori-kR0Q0r-CM-ENAG-982-2017-1/3,kR0Q0r-256,2018-01-17T00:00:00-06:00,material solicitado para trabajos de imprenta,kR0Q0r-kG1y2G,Unidad Central,kR0Q0r-CM-ENAG-982-2017-1,256,HNL,1068.0,goodsOrServices
ocds-lcuori-yRlwPG-CM-066-BOMBEROS-SRC-2017-1,ocds-lcuori-yRlwPG-CM-066-BOMBEROS-SRC-2017-1/4,yRlwPG-CM-066-BOMBEROS-SRC-2017,2017-08-30T00:00:00-06:00,"VALOR PAGADO POR 15 PLATOS DE COMIDA PARA PERSONAL EN MISION DESFILE DE CARROZAS, Y DESFILE HIPICO EL DIA 26/08/2017 EN S.R.C. ",yRlwPG-MLQ77R,Estación Local Santa Rosa de Copán.,yRlwPG-CM-066-BOMBEROS-SRC-2017-1,CM-066-BOMBEROS-SRC-2017,HNL,1950.01,goodsOrServices
ocds-lcuori-JL7JBr-CM-88-HBCBHR-2017-1,ocds-lcuori-JL7JBr-CM-88-HBCBHR-2017-1/4,JL7JBr-CM-095,2017-03-01T00:00:00-06:00,Compra de alimentación para el personal operativo permanente y voluntario que se encuentra haciendo maniobras bomberiles y capacitaciones locales,JL7JBr-MLQ77R,Cuerpo de Bomberos Roatán,JL7JBr-CM-88-HBCBHR-2017-1,CM-095,HNL,13972.5,goodsOrServices
ocds-lcuori-7GXa9R-CMA-UDH-129-2017-1,ocds-lcuori-7GXa9R-CMA-UDH-129-2017-1/3,7GXa9R-CMA-UDH-129-2017,2017-12-04T00:00:00-06:00,PARA USO EN LA UNIVERSIDAD DE DEFENSA DE HONDURAS,7GXa9R-oLj6LM,Universidad de Defensa de Honduras,7GXa9R-CMA-UDH-129-2017-1,CMA-UDH-129-2017,HNL,40520.25,goodsOrServices
ocds-lcuori-vGZKAR-CM-AMD-CS-130-2017-1,ocds-lcuori-vGZKAR-CM-AMD-CS-130-2017-1/4,vGZKAR-CM-AMD-CS-130-2017,2017-10-19T00:00:00-06:00,DONACION A ANNER ADONAY AVILA CERRATO-TECHOS DIGNOS Y PISOS SALUDABLES-COMPROMISO 0703-7986-04193 FONDO 12  01-463-078 Y 03-09-01-463,vGZKAR-PLe2qG,Alcaldía Municipal de Danli,vGZKAR-CM-AMD-CS-130-2017-1,CM-AMD-CS-130-2017,HNL,872.0,goodsOrServices
ocds-lcuori-gLkw4L-CM-213-CBD-2017-1,ocds-lcuori-gLkw4L-CM-213-CBD-2017-1/4,gLkw4L-CM-213-CBD-2017,2017-06-20T00:00:00-06:00,PARA SER UTILIZADOS EN LA BASE DER BOMBEROS DANLI,gLkw4L-MLQ77R,Cuerpo de Bomberos Danlí,gLkw4L-CM-213-CBD-2017-1,CM-213-CBD-2017,HNL,4082.5,goodsOrServices
ocds-lcuori-kR0Q0r-CM-ENAG-983-2017-1,ocds-lcuori-kR0Q0r-CM-ENAG-983-2017-1/4,kR0Q0r-257,2018-01-17T00:00:00-06:00,producto para elaborar trabajos de imprenta,kR0Q0r-kG1y2G,Unidad Central,kR0Q0r-CM-ENAG-983-2017-1,257,HNL,175.0,goodsOrServices
