ocid,id,tender/id,tender/participationFees/0/id,tender/participationFees/0/value/amount,tender/participationFees/0/type
ocds-lcuori-2LmqDL-LPrNO-274-AMDC-327-2017-2,ocds-lcuori-2LmqDL-LPrNO-274-AMDC-327-2017-2/3,2LmqDL-LPrNO-274-AMDC-327-2017-2,2LmqDL-LPrNO-274-AMDC-327-2017-2,200.0,document
ocds-lcuori-MrMPYR-LPN-CNBS-07-2017-2,ocds-lcuori-MrMPYR-LPN-CNBS-07-2017-2/3,MrMPYR-LPN-CNBS-07-2017-2,MrMPYR-LPN-CNBS-07-2017-2,200.0,document
ocds-lcuori-PR8O0G-CFUCPEI0022017-2,ocds-lcuori-PR8O0G-CFUCPEI0022017-2/3,PR8O0G-CFUCPEI0022017-2,PR8O0G-CFUCPEI0022017-2,0.01,document
ocds-lcuori-2LmqDL-LPrNO-279-AMDC-333-2017-2,ocds-lcuori-2LmqDL-LPrNO-279-AMDC-333-2017-2/3,2LmqDL-LPrNO-279-AMDC-333-2017-2,2LmqDL-LPrNO-279-AMDC-333-2017-2,200.0,document
ocds-lcuori-PR847R-ICF-GA-LPN-004-2017-2,ocds-lcuori-PR847R-ICF-GA-LPN-004-2017-2/3,PR847R-ICF-GA-LPN-004-2017-2,PR847R-ICF-GA-LPN-004-2017-2,500.0,document
ocds-lcuori-2LmqDL-CPrNO-05-AMDC-280-2017-2,ocds-lcuori-2LmqDL-CPrNO-05-AMDC-280-2017-2/3,2LmqDL-CPrNO-05-AMDC-280-2017-2,2LmqDL-CPrNO-05-AMDC-280-2017-2,200.0,document
ocds-lcuori-ZGqbBR-LPN No MPC-GAF-06-2017-2,ocds-lcuori-ZGqbBR-LPN No MPC-GAF-06-2017-2/3,ZGqbBR-LPN No MPC-GAF-06-2017-2,ZGqbBR-LPN No MPC-GAF-06-2017-2,1000.0,document
ocds-lcuori-0rwyzG-MSPS-GI-09-2017-2,ocds-lcuori-0rwyzG-MSPS-GI-09-2017-2/3,0rwyzG-MSPS-GI-09-2017-2,0rwyzG-MSPS-GI-09-2017-2,2500.0,document
ocds-lcuori-PR847R-ICF-GA-LPN-006-2017-2,ocds-lcuori-PR847R-ICF-GA-LPN-006-2017-2/3,PR847R-ICF-GA-LPN-006-2017-2,PR847R-ICF-GA-LPN-006-2017-2,500.0,document
ocds-lcuori-WRz0xL-LPN-SAR-010-2017-2,ocds-lcuori-WRz0xL-LPN-SAR-010-2017-2/3,WRz0xL-LPN-SAR-010-2017-2,WRz0xL-LPN-SAR-010-2017-2,500.0,document
ocds-lcuori-MLQW8R-03-2017-2,ocds-lcuori-MLQW8R-03-2017-2/3,MLQW8R-03-2017-2,MLQW8R-03-2017-2,50.0,document
ocds-lcuori-2LmqDL-LPuNBS-02-AMDC-121-2017-2,ocds-lcuori-2LmqDL-LPuNBS-02-AMDC-121-2017-2/3,2LmqDL-LPuNBS-02-AMDC-121-2017-2,2LmqDL-LPuNBS-02-AMDC-121-2017-2,100.0,document
ocds-lcuori-2LmqDL-CPrNBS-02-AMDC-284-2017-2,ocds-lcuori-2LmqDL-CPrNBS-02-AMDC-284-2017-2/3,2LmqDL-CPrNBS-02-AMDC-284-2017-2,2LmqDL-CPrNBS-02-AMDC-284-2017-2,200.0,document
ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-10-2017-2,ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-10-2017-2/3,wrV3LP-COT-IDECOAS-FHIS-10-2017-2,wrV3LP-COT-IDECOAS-FHIS-10-2017-2,200.0,document
ocds-lcuori-PR847R-ICF-GA-LPN-007-2017-2,ocds-lcuori-PR847R-ICF-GA-LPN-007-2017-2/3,PR847R-ICF-GA-LPN-007-2017-2,PR847R-ICF-GA-LPN-007-2017-2,500.0,document
ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-11-2017-2,ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-11-2017-2/3,wrV3LP-COT-IDECOAS-FHIS-11-2017-2,wrV3LP-COT-IDECOAS-FHIS-11-2017-2,200.0,document
ocds-lcuori-PR8wNG-IDECOAS PRONADERS-LPN-01-2017-HO-BIENES-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS-LPN-01-2017-HO-BIENES-2/4,PR8wNG-IDECOAS PRONADERS-LPN-01-2017-HO-BIENES-2,PR8wNG-IDECOAS PRONADERS-LPN-01-2017-HO-BIENES-2,300.0,document
ocds-lcuori-PR847R-ICF-GA-LPN-008-2017-2,ocds-lcuori-PR847R-ICF-GA-LPN-008-2017-2/3,PR847R-ICF-GA-LPN-008-2017-2,PR847R-ICF-GA-LPN-008-2017-2,500.0,document
ocds-lcuori-JLKYJR-CP 001 2017 SEDIS SSIS PRAF-2,ocds-lcuori-JLKYJR-CP 001 2017 SEDIS SSIS PRAF-2/3,JLKYJR-CP 001 2017 SEDIS SSIS PRAF-2,JLKYJR-CP 001 2017 SEDIS SSIS PRAF-2,650000.0,document
ocds-lcuori-JLKYJR-CP 002 2017 SEDIS SSIS PRAF -2,ocds-lcuori-JLKYJR-CP 002 2017 SEDIS SSIS PRAF -2/3,JLKYJR-CP 002 2017 SEDIS SSIS PRAF -2,JLKYJR-CP 002 2017 SEDIS SSIS PRAF -2,650000.0,document
ocds-lcuori-2LmqDL-LPrNO-409-AMDC-465-2017-2,ocds-lcuori-2LmqDL-LPrNO-409-AMDC-465-2017-2/3,2LmqDL-LPrNO-409-AMDC-465-2017-2,2LmqDL-LPrNO-409-AMDC-465-2017-2,200.0,document
ocds-lcuori-0rwyzG-MSPS-GI-12-2017-2,ocds-lcuori-0rwyzG-MSPS-GI-12-2017-2/3,0rwyzG-MSPS-GI-12-2017-2,0rwyzG-MSPS-GI-12-2017-2,2500.0,document
ocds-lcuori-2LmqDL-LPrNO-408-AMDC-464-2017-2,ocds-lcuori-2LmqDL-LPrNO-408-AMDC-464-2017-2/3,2LmqDL-LPrNO-408-AMDC-464-2017-2,2LmqDL-LPrNO-408-AMDC-464-2017-2,200.0,document
ocds-lcuori-8L47Pr-L-P 026-2017-2,ocds-lcuori-8L47Pr-L-P 026-2017-2/3,8L47Pr-L-P 026-2017-2,8L47Pr-L-P 026-2017-2,245700.0,document
ocds-lcuori-2LmqDL-LPrNO-407-AMDC-463-2017-2,ocds-lcuori-2LmqDL-LPrNO-407-AMDC-463-2017-2/3,2LmqDL-LPrNO-407-AMDC-463-2017-2,2LmqDL-LPrNO-407-AMDC-463-2017-2,200.0,document
ocds-lcuori-JLKYJR-LP No 002 2017 SEDIS SSIS PRAF -2,ocds-lcuori-JLKYJR-LP No 002 2017 SEDIS SSIS PRAF -2/3,JLKYJR-LP No 002 2017 SEDIS SSIS PRAF -2,JLKYJR-LP No 002 2017 SEDIS SSIS PRAF -2,550000.0,document
ocds-lcuori-2LmqDL-LPrNO-406-AMDC-462-2017-2,ocds-lcuori-2LmqDL-LPrNO-406-AMDC-462-2017-2/3,2LmqDL-LPrNO-406-AMDC-462-2017-2,2LmqDL-LPrNO-406-AMDC-462-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-410-AMDC-466-2017-2,ocds-lcuori-2LmqDL-LPrNO-410-AMDC-466-2017-2/3,2LmqDL-LPrNO-410-AMDC-466-2017-2,2LmqDL-LPrNO-410-AMDC-466-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-411-AMDC-467-2017-2,ocds-lcuori-2LmqDL-LPrNO-411-AMDC-467-2017-2/3,2LmqDL-LPrNO-411-AMDC-467-2017-2,2LmqDL-LPrNO-411-AMDC-467-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-278-AMDC-332-2017-2,ocds-lcuori-2LmqDL-LPrNO-278-AMDC-332-2017-2/3,2LmqDL-LPrNO-278-AMDC-332-2017-2,2LmqDL-LPrNO-278-AMDC-332-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-412-AMDC-468-2017-2,ocds-lcuori-2LmqDL-LPrNO-412-AMDC-468-2017-2/3,2LmqDL-LPrNO-412-AMDC-468-2017-2,2LmqDL-LPrNO-412-AMDC-468-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-414-AMDC-470-2017-2,ocds-lcuori-2LmqDL-LPrNO-414-AMDC-470-2017-2/3,2LmqDL-LPrNO-414-AMDC-470-2017-2,2LmqDL-LPrNO-414-AMDC-470-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-415-AMDC-471-2017-2,ocds-lcuori-2LmqDL-LPrNO-415-AMDC-471-2017-2/3,2LmqDL-LPrNO-415-AMDC-471-2017-2,2LmqDL-LPrNO-415-AMDC-471-2017-2,200.0,document
ocds-lcuori-kG1ger-cpub01-2017-2,ocds-lcuori-kG1ger-cpub01-2017-2/3,kG1ger-cpub01-2017-2,kG1ger-cpub01-2017-2,500.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-27-2017-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-27-2017-2/3,wrV3LP-LPR-IDECOAS-FHIS-27-2017-2,wrV3LP-LPR-IDECOAS-FHIS-27-2017-2,200.0,document
ocds-lcuori-PLeQ0L-Licitacion Pub Nac LPN MEP 02-2017-2,ocds-lcuori-PLeQ0L-Licitacion Pub Nac LPN MEP 02-2017-2/3,PLeQ0L-Licitacion Pub Nac LPN MEP 02-2017-2,PLeQ0L-Licitacion Pub Nac LPN MEP 02-2017-2,2500.0,document
ocds-lcuori-PLeAqL-SUBASTA PUBLICA COPECO-001-2017-2,ocds-lcuori-PLeAqL-SUBASTA PUBLICA COPECO-001-2017-2/3,PLeAqL-SUBASTA PUBLICA COPECO-001-2017-2,PLeAqL-SUBASTA PUBLICA COPECO-001-2017-2,100.0,document
ocds-lcuori-PLeQ0L-Lic Pub Nacional LPN MEP 03-2017-2,ocds-lcuori-PLeQ0L-Lic Pub Nacional LPN MEP 03-2017-2/3,PLeQ0L-Lic Pub Nacional LPN MEP 03-2017-2,PLeQ0L-Lic Pub Nacional LPN MEP 03-2017-2,2500.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-29-2017-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-29-2017-2/3,wrV3LP-LPR-IDECOAS-FHIS-29-2017-2,wrV3LP-LPR-IDECOAS-FHIS-29-2017-2,200.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-30-2017-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-30-2017-2/3,wrV3LP-LPR-IDECOAS-FHIS-30-2017-2,wrV3LP-LPR-IDECOAS-FHIS-30-2017-2,200.0,document
ocds-lcuori-ZGqbBR-LPN No. MPC-GAF-05-2017-2,ocds-lcuori-ZGqbBR-LPN No. MPC-GAF-05-2017-2/3,ZGqbBR-LPN No. MPC-GAF-05-2017-2,ZGqbBR-LPN No. MPC-GAF-05-2017-2,1000.0,document
ocds-lcuori-PLeQ0L-Licitacion Pub Nac LPN MEP 04-2017-2,ocds-lcuori-PLeQ0L-Licitacion Pub Nac LPN MEP 04-2017-2/3,PLeQ0L-Licitacion Pub Nac LPN MEP 04-2017-2,PLeQ0L-Licitacion Pub Nac LPN MEP 04-2017-2,2500.0,document
ocds-lcuori-7GXmzR-LP-002-2017 CCIVS -2,ocds-lcuori-7GXmzR-LP-002-2017 CCIVS -2/3,7GXmzR-LP-002-2017 CCIVS -2,7GXmzR-LP-002-2017 CCIVS -2,1000.0,document
ocds-lcuori-8L47Pr-L-P 027-2017-2,ocds-lcuori-8L47Pr-L-P 027-2017-2/3,8L47Pr-L-P 027-2017-2,8L47Pr-L-P 027-2017-2,102960.0,document
ocds-lcuori-8L47Pr-L-P 28-2017-2,ocds-lcuori-8L47Pr-L-P 28-2017-2/3,8L47Pr-L-P 28-2017-2,8L47Pr-L-P 28-2017-2,121282.8,document
ocds-lcuori-2Lm85r-LPN-02-2017-2,ocds-lcuori-2Lm85r-LPN-02-2017-2/3,2Lm85r-LPN-02-2017-2,2Lm85r-LPN-02-2017-2,500.0,document
ocds-lcuori-8L47Pr-L-P 25-2017-2,ocds-lcuori-8L47Pr-L-P 25-2017-2/3,8L47Pr-L-P 25-2017-2,8L47Pr-L-P 25-2017-2,102180.0,document
ocds-lcuori-2LmqDL-LPrNO-161-AMDC-195-2017-2,ocds-lcuori-2LmqDL-LPrNO-161-AMDC-195-2017-2/3,2LmqDL-LPrNO-161-AMDC-195-2017-2,2LmqDL-LPrNO-161-AMDC-195-2017-2,200.0,document
ocds-lcuori-PLeQ0L-Licitacion Pub Nac LPN MEP 05-2017-2,ocds-lcuori-PLeQ0L-Licitacion Pub Nac LPN MEP 05-2017-2/3,PLeQ0L-Licitacion Pub Nac LPN MEP 05-2017-2,PLeQ0L-Licitacion Pub Nac LPN MEP 05-2017-2,2500.0,document
ocds-lcuori-2LmqDL-LPrNO-160-AMDC-194-2017-2,ocds-lcuori-2LmqDL-LPrNO-160-AMDC-194-2017-2/3,2LmqDL-LPrNO-160-AMDC-194-2017-2,2LmqDL-LPrNO-160-AMDC-194-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-159-AMDC-193-2017-2,ocds-lcuori-2LmqDL-LPrNO-159-AMDC-193-2017-2/3,2LmqDL-LPrNO-159-AMDC-193-2017-2,2LmqDL-LPrNO-159-AMDC-193-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-162-AMDC-196-2017-2,ocds-lcuori-2LmqDL-LPrNO-162-AMDC-196-2017-2/3,2LmqDL-LPrNO-162-AMDC-196-2017-2,2LmqDL-LPrNO-162-AMDC-196-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-163-AMDC-197-2017-2,ocds-lcuori-2LmqDL-LPrNO-163-AMDC-197-2017-2/3,2LmqDL-LPrNO-163-AMDC-197-2017-2,2LmqDL-LPrNO-163-AMDC-197-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-149-AMDC-181-2017-2,ocds-lcuori-2LmqDL-LPrNO-149-AMDC-181-2017-2/3,2LmqDL-LPrNO-149-AMDC-181-2017-2,2LmqDL-LPrNO-149-AMDC-181-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-374-AMDC-428-2017-2,ocds-lcuori-2LmqDL-LPrNO-374-AMDC-428-2017-2/3,2LmqDL-LPrNO-374-AMDC-428-2017-2,2LmqDL-LPrNO-374-AMDC-428-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-370-AMDC-424-2017-2,ocds-lcuori-2LmqDL-LPrNO-370-AMDC-424-2017-2/3,2LmqDL-LPrNO-370-AMDC-424-2017-2,2LmqDL-LPrNO-370-AMDC-424-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-371-AMDC-425-2017-2,ocds-lcuori-2LmqDL-LPrNO-371-AMDC-425-2017-2/3,2LmqDL-LPrNO-371-AMDC-425-2017-2,2LmqDL-LPrNO-371-AMDC-425-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-372-AMDC-426-2017-2,ocds-lcuori-2LmqDL-LPrNO-372-AMDC-426-2017-2/3,2LmqDL-LPrNO-372-AMDC-426-2017-2,2LmqDL-LPrNO-372-AMDC-426-2017-2,200.0,document
ocds-lcuori-PGJALo-LPN-100-018-2017-2,ocds-lcuori-PGJALo-LPN-100-018-2017-2/3,PGJALo-LPN-100-018-2017-2,PGJALo-LPN-100-018-2017-2,500.0,document
ocds-lcuori-2LmqDL-LPrNO-373-AMDC-427-2017-2,ocds-lcuori-2LmqDL-LPrNO-373-AMDC-427-2017-2/3,2LmqDL-LPrNO-373-AMDC-427-2017-2,2LmqDL-LPrNO-373-AMDC-427-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-376-AMDC-430-2017-2,ocds-lcuori-2LmqDL-LPrNO-376-AMDC-430-2017-2/3,2LmqDL-LPrNO-376-AMDC-430-2017-2,2LmqDL-LPrNO-376-AMDC-430-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-375-AMDC-429-2017-2,ocds-lcuori-2LmqDL-LPrNO-375-AMDC-429-2017-2/3,2LmqDL-LPrNO-375-AMDC-429-2017-2,2LmqDL-LPrNO-375-AMDC-429-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-98-AMDC-122-2017-2,ocds-lcuori-2LmqDL-LPrNO-98-AMDC-122-2017-2/3,2LmqDL-LPrNO-98-AMDC-122-2017-2,2LmqDL-LPrNO-98-AMDC-122-2017-2,200.0,document
ocds-lcuori-2LmqDL-COT-03-AMDC-118-2017-2,ocds-lcuori-2LmqDL-COT-03-AMDC-118-2017-2/3,2LmqDL-COT-03-AMDC-118-2017-2,2LmqDL-COT-03-AMDC-118-2017-2,200.0,document
ocds-lcuori-7rBxpG-Lpública No.16-2017-2,ocds-lcuori-7rBxpG-Lpública No.16-2017-2/3,7rBxpG-Lpública No.16-2017-2,7rBxpG-Lpública No.16-2017-2,200.0,document
ocds-lcuori-wrV3LP-LPN-IDECOAS-FHIS-05-2017-2,ocds-lcuori-wrV3LP-LPN-IDECOAS-FHIS-05-2017-2/3,wrV3LP-LPN-IDECOAS-FHIS-05-2017-2,wrV3LP-LPN-IDECOAS-FHIS-05-2017-2,300.0,document
ocds-lcuori-7rBxpG-LPública No.24-2017-2,ocds-lcuori-7rBxpG-LPública No.24-2017-2/3,7rBxpG-LPública No.24-2017-2,7rBxpG-LPública No.24-2017-2,200.0,document
ocds-lcuori-7rBxpG-Lpública No.18-2017-2,ocds-lcuori-7rBxpG-Lpública No.18-2017-2/4,7rBxpG-Lpública No.18-2017-2,7rBxpG-Lpública No.18-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-203-AMDC-238-2017-2,ocds-lcuori-2LmqDL-LPrNO-203-AMDC-238-2017-2/3,2LmqDL-LPrNO-203-AMDC-238-2017-2,2LmqDL-LPrNO-203-AMDC-238-2017-2,200.0,document
ocds-lcuori-7rBxpG-LPública No.36-2017-2,ocds-lcuori-7rBxpG-LPública No.36-2017-2/3,7rBxpG-LPública No.36-2017-2,7rBxpG-LPública No.36-2017-2,200.0,document
ocds-lcuori-7rBxpG-LPública No.37-2017-2,ocds-lcuori-7rBxpG-LPública No.37-2017-2/3,7rBxpG-LPública No.37-2017-2,7rBxpG-LPública No.37-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-100-AMDC-124-2017-2,ocds-lcuori-2LmqDL-LPrNO-100-AMDC-124-2017-2/3,2LmqDL-LPrNO-100-AMDC-124-2017-2,2LmqDL-LPrNO-100-AMDC-124-2017-2,200.0,document
ocds-lcuori-7rBxpG-LPública No.39-2017-2,ocds-lcuori-7rBxpG-LPública No.39-2017-2/4,7rBxpG-LPública No.39-2017-2,7rBxpG-LPública No.39-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-418-AMDC-474-2017-2,ocds-lcuori-2LmqDL-LPrNO-418-AMDC-474-2017-2/3,2LmqDL-LPrNO-418-AMDC-474-2017-2,2LmqDL-LPrNO-418-AMDC-474-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-102-AMDC-126-2017-2,ocds-lcuori-2LmqDL-LPrNO-102-AMDC-126-2017-2/3,2LmqDL-LPrNO-102-AMDC-126-2017-2,2LmqDL-LPrNO-102-AMDC-126-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-103-AMDC-127-2017-2,ocds-lcuori-2LmqDL-LPrNO-103-AMDC-127-2017-2/3,2LmqDL-LPrNO-103-AMDC-127-2017-2,2LmqDL-LPrNO-103-AMDC-127-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-417-AMDC-473-2017-2,ocds-lcuori-2LmqDL-LPrNO-417-AMDC-473-2017-2/3,2LmqDL-LPrNO-417-AMDC-473-2017-2,2LmqDL-LPrNO-417-AMDC-473-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-419-AMDC-475-2017-2,ocds-lcuori-2LmqDL-LPrNO-419-AMDC-475-2017-2/3,2LmqDL-LPrNO-419-AMDC-475-2017-2,2LmqDL-LPrNO-419-AMDC-475-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-105-AMDC-129-2017-2,ocds-lcuori-2LmqDL-LPrNO-105-AMDC-129-2017-2/3,2LmqDL-LPrNO-105-AMDC-129-2017-2,2LmqDL-LPrNO-105-AMDC-129-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-420-AMDC-476-2017-2,ocds-lcuori-2LmqDL-LPrNO-420-AMDC-476-2017-2/3,2LmqDL-LPrNO-420-AMDC-476-2017-2,2LmqDL-LPrNO-420-AMDC-476-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-357-AMDC-411-2017-2,ocds-lcuori-2LmqDL-LPrNO-357-AMDC-411-2017-2/3,2LmqDL-LPrNO-357-AMDC-411-2017-2,2LmqDL-LPrNO-357-AMDC-411-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-298-AMDC-352-2017-2,ocds-lcuori-2LmqDL-LPrNO-298-AMDC-352-2017-2/3,2LmqDL-LPrNO-298-AMDC-352-2017-2,2LmqDL-LPrNO-298-AMDC-352-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-107-AMDC-131-2017-2,ocds-lcuori-2LmqDL-LPrNO-107-AMDC-131-2017-2/3,2LmqDL-LPrNO-107-AMDC-131-2017-2,2LmqDL-LPrNO-107-AMDC-131-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-403-AMDC-459-2017-2,ocds-lcuori-2LmqDL-LPrNO-403-AMDC-459-2017-2/3,2LmqDL-LPrNO-403-AMDC-459-2017-2,2LmqDL-LPrNO-403-AMDC-459-2017-2,200.0,document
ocds-lcuori-MLQW8R-04-2017-2,ocds-lcuori-MLQW8R-04-2017-2/3,MLQW8R-04-2017-2,MLQW8R-04-2017-2,50.0,document
ocds-lcuori-ERpWgG-LP-SRECI-001-2017-2,ocds-lcuori-ERpWgG-LP-SRECI-001-2017-2/3,ERpWgG-LP-SRECI-001-2017-2,ERpWgG-LP-SRECI-001-2017-2,200.0,document
ocds-lcuori-2LmqDL-CPuNO-017-AMDC-331-2017-2,ocds-lcuori-2LmqDL-CPuNO-017-AMDC-331-2017-2/3,2LmqDL-CPuNO-017-AMDC-331-2017-2,2LmqDL-CPuNO-017-AMDC-331-2017-2,250.0,document
ocds-lcuori-7G3Myr-LP-03-127-HSP-2017-2,ocds-lcuori-7G3Myr-LP-03-127-HSP-2017-2/3,7G3Myr-LP-03-127-HSP-2017-2,7G3Myr-LP-03-127-HSP-2017-2,275756.8,document
ocds-lcuori-WRz0xL-LPN-SAR-008-2017-2,ocds-lcuori-WRz0xL-LPN-SAR-008-2017-2/3,WRz0xL-LPN-SAR-008-2017-2,WRz0xL-LPN-SAR-008-2017-2,500.0,document
ocds-lcuori-orvDGM-LPN-SANAA-GRA-001-2017-2,ocds-lcuori-orvDGM-LPN-SANAA-GRA-001-2017-2/3,orvDGM-LPN-SANAA-GRA-001-2017-2,orvDGM-LPN-SANAA-GRA-001-2017-2,800.0,document
ocds-lcuori-7rBxpG-LPública No.19-2017-2,ocds-lcuori-7rBxpG-LPública No.19-2017-2/3,7rBxpG-LPública No.19-2017-2,7rBxpG-LPública No.19-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-284-AMDC-338-2017-2,ocds-lcuori-2LmqDL-LPrNO-284-AMDC-338-2017-2/3,2LmqDL-LPrNO-284-AMDC-338-2017-2,2LmqDL-LPrNO-284-AMDC-338-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-470-AMDC-532-2017-2,ocds-lcuori-2LmqDL-LPrNO-470-AMDC-532-2017-2/3,2LmqDL-LPrNO-470-AMDC-532-2017-2,2LmqDL-LPrNO-470-AMDC-532-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-471-AMDC-533-2017-2,ocds-lcuori-2LmqDL-LPrNO-471-AMDC-533-2017-2/3,2LmqDL-LPrNO-471-AMDC-533-2017-2,2LmqDL-LPrNO-471-AMDC-533-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-286-AMDC-340-2017-2,ocds-lcuori-2LmqDL-LPrNO-286-AMDC-340-2017-2/3,2LmqDL-LPrNO-286-AMDC-340-2017-2,2LmqDL-LPrNO-286-AMDC-340-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-280-AMDC-334-2017-2,ocds-lcuori-2LmqDL-LPrNO-280-AMDC-334-2017-2/3,2LmqDL-LPrNO-280-AMDC-334-2017-2,2LmqDL-LPrNO-280-AMDC-334-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-472-AMDC-534-2017-2,ocds-lcuori-2LmqDL-LPrNO-472-AMDC-534-2017-2/3,2LmqDL-LPrNO-472-AMDC-534-2017-2,2LmqDL-LPrNO-472-AMDC-534-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-282-AMDC-336-2017-2,ocds-lcuori-2LmqDL-LPrNO-282-AMDC-336-2017-2/3,2LmqDL-LPrNO-282-AMDC-336-2017-2,2LmqDL-LPrNO-282-AMDC-336-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-473-AMDC-535-2017-2,ocds-lcuori-2LmqDL-LPrNO-473-AMDC-535-2017-2/3,2LmqDL-LPrNO-473-AMDC-535-2017-2,2LmqDL-LPrNO-473-AMDC-535-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-377-AMDC-432-2017-2,ocds-lcuori-2LmqDL-LPrNO-377-AMDC-432-2017-2/3,2LmqDL-LPrNO-377-AMDC-432-2017-2,2LmqDL-LPrNO-377-AMDC-432-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-281-AMDC-335-2017-2,ocds-lcuori-2LmqDL-LPrNO-281-AMDC-335-2017-2/3,2LmqDL-LPrNO-281-AMDC-335-2017-2,2LmqDL-LPrNO-281-AMDC-335-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-378-AMDC-433-2017-2,ocds-lcuori-2LmqDL-LPrNO-378-AMDC-433-2017-2/3,2LmqDL-LPrNO-378-AMDC-433-2017-2,2LmqDL-LPrNO-378-AMDC-433-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-285-AMDC-339-2017-2,ocds-lcuori-2LmqDL-LPrNO-285-AMDC-339-2017-2/3,2LmqDL-LPrNO-285-AMDC-339-2017-2,2LmqDL-LPrNO-285-AMDC-339-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-379-AMDC-434-2017-2,ocds-lcuori-2LmqDL-LPrNO-379-AMDC-434-2017-2/3,2LmqDL-LPrNO-379-AMDC-434-2017-2,2LmqDL-LPrNO-379-AMDC-434-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-283-AMDC-337-2017-2,ocds-lcuori-2LmqDL-LPrNO-283-AMDC-337-2017-2/3,2LmqDL-LPrNO-283-AMDC-337-2017-2,2LmqDL-LPrNO-283-AMDC-337-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-380-AMDC-435-2017-2,ocds-lcuori-2LmqDL-LPrNO-380-AMDC-435-2017-2/3,2LmqDL-LPrNO-380-AMDC-435-2017-2,2LmqDL-LPrNO-380-AMDC-435-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-381-AMDC-436-2017-2,ocds-lcuori-2LmqDL-LPrNO-381-AMDC-436-2017-2/3,2LmqDL-LPrNO-381-AMDC-436-2017-2,2LmqDL-LPrNO-381-AMDC-436-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-146-AMDC-178-2017-2,ocds-lcuori-2LmqDL-LPrNO-146-AMDC-178-2017-2/3,2LmqDL-LPrNO-146-AMDC-178-2017-2,2LmqDL-LPrNO-146-AMDC-178-2017-2,200.0,document
