ocid,id,awards/0/id,awards/0/description,awards/0/value/amount,awards/0/value/currency
ocds-lcuori-7379,ocds-lcuori-7379/3-contract,7379,SUMINISTRO DE 24 UNDS DE MARCADOR PERMANENTE ULTRA FINO COLOR NEGRO 1 CAJA DE 12 UNDS DE BOLIGRAFOS COLOR ROJO MARCA PILOT 1 CAJA DE 12 UNDS DE BOLIGRAFOS COLOR AZUL MARCA PILOT PARA USO DE LA SUB SECRETARIA DE CREDITO E INVERSION PUBLICA,339.24,HNL
ocds-lcuori-7381,ocds-lcuori-7381/3-contract,7381,SUMINISTRO DE 3 PAQUETES DE 12 UNDS DE PINZAS SUJETAPAPELES 14MM Y 3 PAQUETES DE 12 UNDS DE PINZAS SUJETAPAPELES 41MM PARA USO DE LA SUB SECRETARIA DE CREDITO E INVERSION PUBLICA,96.324,HNL
ocds-lcuori-7382,ocds-lcuori-7382/3-contract,7382,COMPRA DE UTILES DE ESCRITORIO Y UTENSILIOS PLASTICOS PARA CONSUMO DE LA INSTITUCION,31776.25,HNL
ocds-lcuori-7383,ocds-lcuori-7383/3-contract,7383,UNA DOCENA DE PAPEL TOALLA PARA DISPENSADOR 24 PAQUETES DE 25 UNIDADES DE VASOS GRANDES DESECHABLES 24 PAQUETES DE 25 UNIDADES DE VASOS PARA CAFE 24 PAQUETES DE SERVILLETAS 24 PAQUETES DE TENEDORES DESECHABLES 24 PAQUETES DE CUCHARAS DESECHABLES  ,2350.14,HNL
ocds-lcuori-7385,ocds-lcuori-7385/3-contract,7385,PAPELERIA Y SUMINISTROS DE OFICINA QUE SERAN UTILIZADOS EN EL PROCESO DE CAPTACION Y SELECCION DE LOS ASPIRANTES A CADETES,2155.6980000000003,HNL
ocds-lcuori-7387,ocds-lcuori-7387/3-contract,7387,TINTAS PARA EL DEPARTAMENTO DE INTERNACIONAL,84082.066,HNL
ocds-lcuori-7388,ocds-lcuori-7388/3-contract,7388,UTILES DE OFICINA,2517.15,HNL
ocds-lcuori-7389,ocds-lcuori-7389/3-contract,7389,UTILES VARIOS,2563.8925,HNL
ocds-lcuori-7390,ocds-lcuori-7390/3-contract,7390,toner para las diferentes fotocopiadoras de los departamentos ,22109.9,HNL
ocds-lcuori-7392,ocds-lcuori-7392/3-contract,7392,COMPRA DE MATERIAL DE OFICINA PARA COMPLETAR TERCER TRIMESTRE,1544.5420000000001,HNL
ocds-lcuori-7393,ocds-lcuori-7393/3-contract,7393,COMPRA DE MATERIAL DE OFICINA PARA COMPLETAR TERCER TRIMESTRE,443.118,HNL
ocds-lcuori-7394,ocds-lcuori-7394/3-contract,7394,COMPRA DE MATERIAL DE OFICINA PARA COMPLETAR TERCER TRIMESTRE,600.3000000000001,HNL
ocds-lcuori-7397,ocds-lcuori-7397/3-contract,7397,Compra de articulos de oficina,4731.8705,HNL
ocds-lcuori-7398,ocds-lcuori-7398/3-contract,7398,Compra de articulos de oficina,310.5,HNL
ocds-lcuori-7399,ocds-lcuori-7399/3-contract,7399,CARTUCHO DE TINTA HP CE 260A NEGRO PARA USO DE LA DIRECCION LEGAL ,2886.8565000000003,HNL
ocds-lcuori-7401,ocds-lcuori-7401/3-contract,7401,TINTA CB540 CB541 CB542 CB543 SOLICITADO POR JEFE DE PROVEDURIA,5369.649,HNL
ocds-lcuori-7402,ocds-lcuori-7402/3-contract,7402,Compra de articulos de oficina ,6210.92,HNL
ocds-lcuori-7406,ocds-lcuori-7406/3-contract,7406,2 TINTAS HP 95 Y DOS HP 98 PARA USO DEL DEPARTAMENTO DE BIENES NACIONALES,2281.853,HNL
ocds-lcuori-7407,ocds-lcuori-7407/3-contract,7407,2 TONER CE250A PARA IMPRESORA DE DIRECCION DE PREPARACION Y RESPUESTA,4898.08,HNL
ocds-lcuori-7408,ocds-lcuori-7408/3-contract,7408,Compra de toner para esta Secretaria de Estado,36455.0,HNL
ocds-lcuori-7409,ocds-lcuori-7409/3-contract,7409,Producto agotado en el Almacen,3430.7720000000004,HNL
ocds-lcuori-7411,ocds-lcuori-7411/3-contract,7411,Compra de papel bond base 20 tana?o carta para uso en los distintos departamentos de Hospital Roatan,30908.45,HNL
ocds-lcuori-7412,ocds-lcuori-7412/3-contract,7412,Producto Agotado en el Almacen,2156.25,HNL
ocds-lcuori-7414,ocds-lcuori-7414/3-contract,7414,COMPRA DE TONER VARIOS PARA ESTA SECRETARIA DE ESTADO,37761.3425,HNL
ocds-lcuori-7415,ocds-lcuori-7415/3-contract,7415,COMPRA DE UTILES DE OFICIONA A SER DISTRIBUIDOS EN LOS DIFERENTES DEPARTAMENTOS DEL HOSPITAL JUAN MANUEL GALVEZ ,7101.5,HNL
ocds-lcuori-7417,ocds-lcuori-7417/3-contract,7417,8 TONER HP UTILIZADOS PARA LA IMPRESORA DE LA DIRECCION DE COMUNICACION SOCIAL ,10739.298,HNL
ocds-lcuori-7418,ocds-lcuori-7418/3-contract,7418,COMPRA DE UTILES Y MATERIALES DE OFICINA A SER DISTRIBUIDOS EN LOS DIFERENTES DEPARTAMENTOS DEL HOSPITA JUAN MANUEL GALVEZ,9200.0,HNL
ocds-lcuori-7419,ocds-lcuori-7419/3-contract,7419,UTILES DE OFICINA,1534.5900000000001,HNL
ocds-lcuori-7424,ocds-lcuori-7424/3-contract,7424,Materiales uso procesos Alcaldias,9525.45,HNL
ocds-lcuori-7421,ocds-lcuori-7421/3-contract,7421,TONER HP PARA IMPRESORA DE LA SECRETARIA GENERAL DE COPECO,5369.649,HNL
ocds-lcuori-7422,ocds-lcuori-7422/3-contract,7422,SUMINISTRO DE 33 PINZAS SUJETAPAPELES 14MM PARA USO DE LA SUB SECRETARIA DE CREDITO E INVERSION PUBLICA,262.61400000000003,HNL
ocds-lcuori-7427,ocds-lcuori-7427/3-contract,7427,lo anterior es para ser utilizado en diferentes areas de este este centro asistencial durante el cuarto trimestre a?o 2015,17012.2375,HNL
ocds-lcuori-7428,ocds-lcuori-7428/3-contract,7428,MATERIALES Y UTILES DE OFICINA,3297.096,HNL
ocds-lcuori-7429,ocds-lcuori-7429/3-contract,7429,REPUESTOS Y ACCESORIOS,31228.02,HNL
ocds-lcuori-7430,ocds-lcuori-7430/3-contract,7430,Adquisicion de tintas y toner para uso de las diferentes unidades de la DINAF,48124.694,HNL
ocds-lcuori-7431,ocds-lcuori-7431/3-contract,7431,PLAN DE COMPRAS SEGUNDO TRIMESTRE 2015 ,35075.0,HNL
ocds-lcuori-7433,ocds-lcuori-7433/3-contract,7433,lo anterior es solicitado por el almacen de materiales para ser utilizado en diferentes areas de este centro hospitalario durante el cuarto trimestre del a?o 2015,17940.0,HNL
ocds-lcuori-7434,ocds-lcuori-7434/3-contract,7434,Compra de 10 resmas de 100 unidades de folder tama?o carta y 10 resmas de 100 unidades de folder tama?o oficio,2012.5,HNL
ocds-lcuori-7435,ocds-lcuori-7435/3-contract,7435,COMPRA DE TONER Y CARTUCHOS PARA ESTA SECRETARIA DE ESTADO,50604.5655,HNL
ocds-lcuori-7436,ocds-lcuori-7436/3-contract,7436,compra de tintas y toner para personal de DINAF,97607.17,HNL
ocds-lcuori-7441,ocds-lcuori-7441/3-contract,7441,Repuestos y Accesorios,149748.4575,HNL
ocds-lcuori-7442,ocds-lcuori-7442/3-contract,7442,Papel que sera utilizado en Hospital El Progreso en diferentes oficinas y servicios,33927.3,HNL
ocds-lcuori-7439,ocds-lcuori-7439/3-contract,7439,10 CUADERNOS UNICOS GRANDE PLASTIFICADO DE 400 PAGINAS 40 CARPETAS ARCHIVADORAS DE CARTON COLOR NEGRO TIPO LEITZ 5 PAQUETES DE PAPEL CARBON TAMA?O OFICIO 72 ROLLOS DE PAPEL TOALLA 30 LIBRETAS DE TAQUIGRAFIA,4179.675,HNL
ocds-lcuori-7440,ocds-lcuori-7440/3-contract,7440,10 CUADERNOS UNICOS DE 400 PAGINAS 40 CAPETAS ARCHIVADORAS TIPO LEITZ 5 PAQUETES DE DE PAPEL CARBON TAMA?O OFICIO 72 ROLLOS DE PAPEL TOALLA 30 LIBRETAS DE TAQUIGRAFIA,,
ocds-lcuori-7444,ocds-lcuori-7444/3-contract,7444,COMPRA DE TINTAS PARA IMPRESORA HP INK MODELO E709N SOLICITADO POR SEGURIDAD INTERNA SEGUN REQUISICION No 17 DE 11 DE JUNIO DE 2015,1597.9825,HNL
ocds-lcuori-7445,ocds-lcuori-7445/3-contract,7445,Papeleria que sera utilizada en distintas oficinas y salas de Hospital El Progreso,7346.43,HNL
ocds-lcuori-7446,ocds-lcuori-7446/3-contract,7446,Papeleria que sera utilizada en distintas oficinas y salas de Hospital El Progreso,6072.0,HNL
ocds-lcuori-7447,ocds-lcuori-7447/3-contract,7447,COMPRA DE CARTUCHO DE TINTA HP OFFICE JET PRO SOLICITADO POR UNIDAD DE TRANSPARENCIA SEGUN REQUISICION No 60 DE FECHA 07 DE JULIO DE 2015,495.54650000000004,HNL
ocds-lcuori-7450,ocds-lcuori-7450/3-contract,7450,COMPRA DE TONER 305A VARIOS COLORES SOLICITADO POR CONTROL DE PROYECTOS SEGUN REQUISICION No 26 DE FECHA 11 DE MARZO DE 2015,6333.521500000001,HNL
ocds-lcuori-7449,ocds-lcuori-7449/3-contract,7449,para el Laboratorio nacional de TB,1265.0,HNL
ocds-lcuori-7451,ocds-lcuori-7451/3-contract,7451,xxxxxxxxxxxxx,94.08,HNL
ocds-lcuori-7456,ocds-lcuori-7456/3-contract,7456,Compra de materiales de oficina para ser utilizados en las diferentes areas de la DDEO,10641.525,HNL
ocds-lcuori-7457,ocds-lcuori-7457/3-contract,7457,Compra de material de oficina para ser utilizado en la diferentes dependencias de la DDEO,,
ocds-lcuori-7461,ocds-lcuori-7461/3-contract,7461,compra de materiales de oficina para ser utilizados en las diferentes areas de la DDEO,14377.875,HNL
ocds-lcuori-7462,ocds-lcuori-7462/3-contract,7462,COMPRA DE MATERIAL DE OFICINA PARA SER UTILIZADO EN LAS DIFERENTES AREAS DE LA DDEO,,
ocds-lcuori-7459,ocds-lcuori-7459/3-contract,7459,COMPRA DE MATERIALES DE OFICINA PARA SER UTILIZADOS EN LAS DIFERENTES DEPENDENCIAS DE LA DDEO,,
ocds-lcuori-7466,ocds-lcuori-7466/3-contract,7466,COMPRA DE MATERIAL DE OFICINA PARA SER UTILIZADO EN LA DIFERENTES AREAS DE LA DDEO,5615.795,HNL
ocds-lcuori-7467,ocds-lcuori-7467/3-contract,7467,COMPRA DE MATERIAL DE OFICINA PARA SER UTILIZADO EN LA DIFERENTES AREAS DE LA DDEO,2886.5,HNL
ocds-lcuori-7464,ocds-lcuori-7464/3-contract,7464,COMPRA DE MATERIAL DE OFICINA PARA SER UTILIZADO EN LA DIFERENTES AREAS DE LA DDEO,1447.8500000000001,HNL
ocds-lcuori-7465,ocds-lcuori-7465/3-contract,7465,COMPRA DE MATERIAL DE OFICINA PARA SER UTILIZADO EN LA DIFERENTES AREAS DE LA DDEO,483.0,HNL
ocds-lcuori-7468,ocds-lcuori-7468/3-contract,7468,COMPRA DE MATERIALES DE OFICINA PARA SER UTILIZADOS EN LAS DEPENDENCIAS DE LA DDEO,14797.050000000001,HNL
ocds-lcuori-7469,ocds-lcuori-7469/3-contract,7469,COMPRAS DE MATERIALES PARA SER UTILIZADOS EN LAS DEPENDENCIAS DE LA DDEO,7151.85,HNL
ocds-lcuori-7470,ocds-lcuori-7470/3-contract,7470,COMPRAS DE MATERIALES PARA SER UTILIZADOS EN LAS DEPENDENCIAS DE LA DDEO,2622.0,HNL
ocds-lcuori-7472,ocds-lcuori-7472/3-contract,7472,COMPRAS DE MATERIALES PARA SER UTILIZADOS EN LAS DEPENDENCIAS DE LA DDEO,8931.532500000001,HNL
ocds-lcuori-7474,ocds-lcuori-7474/3-contract,7474,COMPRA DE 6 CARTUCHOS DE TINTA A SOLICITUD DE INGENIERIA CENTRO SUR SEGUN SOLICITUD DE COMPRA 20156900039,1373.1000000000001,HNL
ocds-lcuori-7478,ocds-lcuori-7478/3-contract,7478,Para ser utilizados en las diferentes salas y Oficinas del Hospital Roatan durante el IV Trimestre del 2015,33952.0825,HNL
ocds-lcuori-7476,ocds-lcuori-7476/3-contract,7476,TINTA Y TONER 4 05A,7077.974,HNL
ocds-lcuori-7477,ocds-lcuori-7477/3-contract,7477,5 MEMORIA 16 GB KINGSTON,965.0225,HNL
ocds-lcuori-7482,ocds-lcuori-7482/3-contract,7482,COMPRA DE TONER VARIOS COLORES SEGUN REQUISICIONES No 21 DE FECHA 11 DE SEPTIEMBRE DE 2015 SOLICITADO POR LA UCP BID JICA ENEE,18860.943,HNL
ocds-lcuori-7483,ocds-lcuori-7483/3-contract,7483,TONER PARA IMPRESORA UTILIZADA EN LA REGIONAL NOR OCCIDENTAL ,15877.5555,HNL
ocds-lcuori-7480,ocds-lcuori-7480/3-contract,7480,COMPRA DE TINTAS Y TONER VARIOS SOLICITADOS POR LA DIRECCION DE LICITACIONES SEGUN REQUISICION No 1 DE FECHA 17 DE AGOSTO DE 2015,17201.2285,HNL
ocds-lcuori-7481,ocds-lcuori-7481/3-contract,7481,compra de 2 foliadores numericos de metal,828.0,HNL
ocds-lcuori-7487,ocds-lcuori-7487/3-contract,7487,Compra de Pepel Bond base 20 tama?o carta y papel Bond Tama?o Oficio,38557.9475,HNL
ocds-lcuori-7485,ocds-lcuori-7485/3-contract,7485,TINTAS HP PARA SER USADAS EN IMPRESORA DE REGIONAL 1,15877.5555,HNL
ocds-lcuori-7486,ocds-lcuori-7486/3-contract,7486,TINTA HP PARA IMPRESORA DE TIC,8211.529,HNL
ocds-lcuori-7489,ocds-lcuori-7489/3-contract,7489,UTILIES DE OFICINA PARA USO DE LA CONTADURIA GENERAL DE LA REPUBLICA,13509.165,HNL
ocds-lcuori-7491,ocds-lcuori-7491/3-contract,7491,PARA USO EN DIFERENTES DEPENDENCIAS DEL PODER JUDICIAL,19636.089,HNL
ocds-lcuori-7492,ocds-lcuori-7492/3-contract,7492,materiales de oficina,445.625,HNL
ocds-lcuori-7493,ocds-lcuori-7493/3-contract,7493,COMPRA DE MATERIAL DE OFICINA PARA CONSUMO DE LA INSTITUCION,33177.5,HNL
ocds-lcuori-7497,ocds-lcuori-7497/3-contract,7497,COMPRA DE MATERIAL DE OFICINA PARA USO DE LA INSTITUCION,300.15000000000003,HNL
ocds-lcuori-7498,ocds-lcuori-7498/3-contract,7498,COMPRA DE MATERIAL DE OFICINA PARA USO DE LA INSTITUCION,6025.83,HNL
ocds-lcuori-7499,ocds-lcuori-7499/3-contract,7499,COMPRA DE PRODUCTOS DESECHABLES PARA CELEBRACION DEL DIA DEL SOLDADO,623.1045,HNL
ocds-lcuori-7501,ocds-lcuori-7501/3-contract,7501,COMPRA DE MATERIAL DE OFICINA PARA USO DE LA INSTITUCION,2296.995,HNL
ocds-lcuori-7502,ocds-lcuori-7502/3-contract,7502,COMPRA DE CUADERNOS UNICOS,2727.38,HNL
ocds-lcuori-7504,ocds-lcuori-7504/3-contract,7504,Compra de Forders,7636.0,HNL
ocds-lcuori-7505,ocds-lcuori-7505/3-contract,7505,COMPRA DE PAPEL SOLICITADO POR DEPTO DE RELACIONES LABORALES SEGUN REQUISICION No 107 DE FECHA 17 DE AGOSTO DE 2015,358.8,HNL
ocds-lcuori-7506,ocds-lcuori-7506/3-contract,7506,COMPRA DE PAPEL BOND SOLICITADO POR EL DEPTO DE RELACIONES LABORALES SEGUN REQUISICION No 107 DE FECHA 17 DE AGOSTO DE 2015,289.57,HNL
ocds-lcuori-7507,ocds-lcuori-7507/3-contract,7507,Solicitud de compra 001 15 de productos que seran utilizados para atencion de los estudiantes visitantes y personal de la Direccion de postgrado,1470.5625,HNL
ocds-lcuori-7508,ocds-lcuori-7508/3-contract,7508,COMPRA DE TINTA SOLICITADO POR DESARROLLO SOSTENIBLE SEGUN REQUISICION No 44 DE FECHA 11 DE AGOSTO DE 2015,2035.2240000000002,HNL
ocds-lcuori-7509,ocds-lcuori-7509/3-contract,7509,A SOLICITUD DE INGENIERIA CENTRO SUR SEGUN SOLICITUD 20156900039,457.7,HNL
ocds-lcuori-7510,ocds-lcuori-7510/3-contract,7510,COMPRA DE PRODUCTO DESECHABLES PARA LAS OFICINAS DE ESTA DIRECCION ,471.5,HNL
ocds-lcuori-7511,ocds-lcuori-7511/3-contract,7511,COMPRA DE 2 CARTUCHOS DE TONER HP LASER JET 53A A SOLICITUD DE LA UNIDA DE FACTURACION SEGUN SOLICITUD REQUISICION 5 ENTREGAR EN ALMACEN CENTRAL ENTRADA COLONIA LAS PALMAS EDIF DEL IHMA TEGUCIGALPA MDC,3572.6130000000003,HNL
ocds-lcuori-7514,ocds-lcuori-7514/3-contract,7514,COMPRA DE DOS TONER PARA MCP,5308.480500000001,HNL
ocds-lcuori-7515,ocds-lcuori-7515/3-contract,7515,COMPRA DE 12 CARTUCHOS DE TONER HP LASER JET 05A A SOLICITUD DE LA UNIDA DE CONTABILIDAD CENTRO SUR SEGUN REQUISICION 83 ENTREGAR EN ALMACEN CENTRAL ENTRADA COLONIA LAS PALMAS EDIF DEL IHMA TEGUCIGALPA MDC,21233.922,HNL
ocds-lcuori-7516,ocds-lcuori-7516/3-contract,7516,TINTAS HP LASERJET DE 12 A COLOR NEGRO,3162.9370000000004,HNL
ocds-lcuori-7517,ocds-lcuori-7517/3-contract,7517,COMPRA DE 6 CARTUCHOS DE TINTA HP Q2612A A SOLICITUD DE LA SUBGERENCIA CENTRO SUR SEGUN REQUISICION 96 ENTREGAR EN ALMACEN CENTRAL ENTRADA COLONIA LAS PALMAS EDIF DEL IHMA TEGUCIGALPA MDC,8694.0,HNL
ocds-lcuori-7518,ocds-lcuori-7518/3-contract,7518,TINTAS PARA IMPRESORA DEL DESPACHO DEL COMISIONADO NACIONAL ,4947.9325,HNL
ocds-lcuori-7519,ocds-lcuori-7519/3-contract,7519,TINTAS HP PARA IMPRESORA DEL DESPACHO DEL COMISIONADO NACIONAL ,5369.649,HNL
ocds-lcuori-7522,ocds-lcuori-7522/3-contract,7522,COMPRA DE CARTUCHOS DE TINTA A SOLICITUD DE LA DIRECCION DE RECURSOS HUMANOS SEGUN REQUISICION 6 ENTREGAR EN ALMACEN CENTRAL ENTRADA COLONIA LAS PALMAS EDIF DEL IHMA TEGUCIGALPA MDC,2089.458,HNL
ocds-lcuori-7523,ocds-lcuori-7523/3-contract,7523,COMPRA DE CARTUCHOS DE TINTA A SOLICITUD DE LA SUBGERENCIA ADMINISTRATIVA FINANCIERA SEGUN REQUISICION 28 ENTREGAR EN ALMACEN CENTRAL ENTRADA COLONIA LAS PALMAS EDIF DEL IHMA TEGUCIGALPA MDC,4675.371,HNL
ocds-lcuori-7524,ocds-lcuori-7524/3-contract,7524,PARA USO DEL INSTITUTO NACIONAL DE MIGRACION,127508.527,HNL
ocds-lcuori-7526,ocds-lcuori-7526/3-contract,7526,compra de papel manila y mansking tape ,323.15000000000003,HNL
ocds-lcuori-7527,ocds-lcuori-7527/3-contract,7527,COMPRA DE MATERIAL DE OFICINA PARA USO DE LA INSTITUCION,4933.0,HNL
ocds-lcuori-7529,ocds-lcuori-7529/3-contract,7529,COMPRA DE TINTAS PARA LA VICERRECTORIA ADMINISTRATIVA DE LA UPNFM,2261.6475,HNL
ocds-lcuori-7530,ocds-lcuori-7530/3-contract,7530,COMPRA DE 3 CARTUCHOS DE TINTA PARA IMPRESORA LASER JET 1160 A SOLICITUD DE LA DIVISION CONTROL CONTRATOS SERVICIOS SEGUN REQUISICION 2 ENTREGUESE EN ALMACEN CENTRAL ENTRADA COLONIA LAS PALMAS EDIFICIO IHMA TEGUCIGALPA MDMC,5468.25,HNL
ocds-lcuori-7532,ocds-lcuori-7532/3-contract,7532,10 cuadernos unicos de 400 hojas 40 carpetas archivadoras 30 libretas de taquigrafia 5 paquetes de papel carbon tama?o oficio 72 rollos de papel toalla,4179.675,HNL
ocds-lcuori-7533,ocds-lcuori-7533/3-contract,7533,COMPRA DE 8 CARTUCHOS DE TINTA PARA IMPRESORA HP LASER A SOLICITUD DE LA DIVISION SERVICIOS ADMINISTRATIVOS SEGUN REQUISICION 19 ENTREGUESE EN ALMACEN CENTRAL ENTRADA COLONIA LAS PALMAS EDIFICIO IHMA TEGUCIGALPA MDC,17291.561,HNL
ocds-lcuori-7536,ocds-lcuori-7536/3-contract,7536,COMPRA DE 4 CARTUCHOS DE TINTA PARA IMPRESORA HP OFFICEJET 8600 A SOLICITUD DE LA DIVISION SERVICIOS ADMINISTRATIVOS SEGUN REQUISICION 20 ENTREGUESE EN ALMACEN CENTRAL ENTRADA COLONIA LAS PALMAS EDIFICIO IHMA TEGUCIGALPA MDC,2118.4610000000002,HNL
ocds-lcuori-7537,ocds-lcuori-7537/3-contract,7537,COMPRA DE 2 CARTUCHOS DE TINTA PARA IMPRESORA HP LASER JET PRO 400 A SOLICITUD DEL DEPARTAMENTO DE PRESUPUESTO SEGUN REQUISICION 27 ENTREGUESE EN ALMACEN CENTRAL ENTRADA COLONIA LAS PALMAS EDIFICIO IHMA TEGUCIGALPA MDC,6640.606000000001,HNL
ocds-lcuori-7539,ocds-lcuori-7539/3-contract,7539,COMPRA DE PAPEL DE ESCRITORIO A SER UTILIZADO EN LAS DIFERENTES UNIDADES DE SALUD DE LA REGION DEPARTAMENTAL DE LEMPIRA,29676.9,HNL
ocds-lcuori-7542,ocds-lcuori-7542/3-contract,7542,SOLICITADO POR LA ESCUELA JUDICIAL,878.784,HNL
ocds-lcuori-7543,ocds-lcuori-7543/3-contract,7543,SOLICITADO POR LA LIC YENNY SEIDEL ADMINISTRADORA DE LA ESCUELA JUDICIAL,676.2,HNL
ocds-lcuori-7540,ocds-lcuori-7540/3-contract,7540,COMPRA DE PAPEL DE ESCRITORIO A SER DISTRIBUIDO EN LAS DIFERENTES US DE LA REGION DEPARTAMENTAL DE SALUD No 13 LEMPIRA,10494.9,HNL
ocds-lcuori-7544,ocds-lcuori-7544/3-contract,7544,SOLICITADO POR LA LIC YENNY SEIDEL ADMINISTRADORA DE LA ESCUELA JUDICIAL,1648.4560000000001,HNL
ocds-lcuori-7546,ocds-lcuori-7546/3-contract,7546,UTILES DE OFICINA,8277.154,HNL
ocds-lcuori-7547,ocds-lcuori-7547/3-contract,7547,UTILES DE OFICINA,1090.05,HNL
ocds-lcuori-7548,ocds-lcuori-7548/3-contract,7548,UTILES DE OFICINA,249.63600000000002,HNL
ocds-lcuori-7549,ocds-lcuori-7549/3-contract,7549,4 TRONER MARCA HP LASER JET36A SERIE CB436A,6325.874000000001,HNL
ocds-lcuori-7550,ocds-lcuori-7550/3-contract,7550,2 TINTA MARCA HP 95 TRI COLOR SERIE C8766WL,2281.853,HNL
ocds-lcuori-7551,ocds-lcuori-7551/3-contract,7551,AGUA PURIFICADA PARA CUBRIR CON LAS NECESIDADES DEL PERSONAL DE COPECO ,7257.2475,HNL
ocds-lcuori-7554,ocds-lcuori-7554/3-contract,7554,tintas para el despacho ministerial,15720.9025,HNL
ocds-lcuori-7553,ocds-lcuori-7553/3-contract,7553,CUBRIR LA NECESIDAD DEL PERSONAL QUE LABORA EN COPECO CENTRAL,1150.0,HNL
ocds-lcuori-7555,ocds-lcuori-7555/3-contract,7555,FARDOS DE AGUA PURIFICADA EN BOTELLA DE 750 ML ,4775.95,HNL
ocds-lcuori-7558,ocds-lcuori-7558/3-contract,7558,CABLE HDMI PARA USO EN LA TESORERIA GENERAL DE LA REPUBLICA,505.494,HNL
ocds-lcuori-7559,ocds-lcuori-7559/3-contract,7559,24 PAQUETES DE SERVILLETAS 24 PAQUETES DE TENEDORES DESECHABLES 24 PAQUETES DE CUCHARAS DESECHABLES,866.64,HNL
ocds-lcuori-7560,ocds-lcuori-7560/3-contract,7560,PARA SER UTILIZADO EN LAS IMPRESORAS DEL INSTITUTO NACIONAL PENITENCIARIO ,11868.0,HNL
ocds-lcuori-7563,ocds-lcuori-7563/3-contract,7563,TONER SHARP KIT TONER Y REVELADOR AL204TD AL100TD 2040 SHARP NEGRO ALTA CALIDAD,5980.0,HNL
ocds-lcuori-7564,ocds-lcuori-7564/3-contract,7564,SUMINISTROS PARA USO EN LA DIRECCION DE TRANSPARENCI,603.75,HNL
ocds-lcuori-7569,ocds-lcuori-7569/3-contract,7569,SUMINISTRO PARA USO EN LA DIRECCION DE TRANSPARENCIA,1705.22,HNL
ocds-lcuori-7570,ocds-lcuori-7570/3-contract,7570,SUMINISTROS PARA USO EN LA UNIDAD DE TRANSPARENCIA,1397.02,HNL
ocds-lcuori-7567,ocds-lcuori-7567/3-contract,7567,TONER HP 35A DUAL PAXK 2 TONER CB435AD,2921.0,HNL
ocds-lcuori-7568,ocds-lcuori-7568/3-contract,7568,PAPEL BOND TAMA?O CARTA 40 RESMAS,2640.0,HNL
ocds-lcuori-7574,ocds-lcuori-7574/3-contract,7574,COMPRA DE AGUA PURIFICADA PARA OFICINAS DE CONAPID,1397.9,HNL
ocds-lcuori-7573,ocds-lcuori-7573/3-contract,7573,ORDEN DE COMPRA 442 2015,14363.5,HNL
ocds-lcuori-7575,ocds-lcuori-7575/3-contract,7575,PAPEL BOND TAMA?O CARTA,2797.2000000000003,HNL
ocds-lcuori-7576,ocds-lcuori-7576/3-contract,7576,COMPRAS DE TINTAS Y TONER PARA LAS DIFERENTES OFICINAS DE ESTA DIRECCION ,4358.5,HNL
ocds-lcuori-7577,ocds-lcuori-7577/3-contract,7577,COMPRA DE TINTES Y TONER PARA LAS DIFERENTES OFICINA DE ESTA DIRECCION ,2419.0825,HNL
ocds-lcuori-7578,ocds-lcuori-7578/3-contract,7578,COMPRA DE TINTAS LAS CUALES SERAN UTILIZADAS EN LA IMPRESORA EPSON L555 ASIGNADA AL PROYECTO PAPA SANA,1299.5,HNL
ocds-lcuori-7580,ocds-lcuori-7580/3-contract,7580,DESTINADO PARA DEFENSORIA NACIONAL DE PERSONAS CON DISCAPACIDAD,,
ocds-lcuori-7584,ocds-lcuori-7584/3-contract,7584,COMPRA DE 10 PAQUETES DE SERVILLETAS Y 10 ROLLOS DE PAPEL TOALLA,726.57,HNL
ocds-lcuori-7585,ocds-lcuori-7585/3-contract,7585,COMPRA DE MATERIAL DE OFICINA EL CUAL SERA UTILIZADO EN EL PROYECTO PAPA SANA,334.719,HNL
ocds-lcuori-7582,ocds-lcuori-7582/3-contract,7582,DESTINADO PARA DEFENSORIA NACIONAL DE PERSONAS CON DISCAPACIDAD,10350.0,HNL
ocds-lcuori-7583,ocds-lcuori-7583/3-contract,7583,PAPEL BOND,2640.0,HNL
ocds-lcuori-7588,ocds-lcuori-7588/3-contract,7588,COMPRA DE MATERIAL DE OFICINA EL CUAL SERA UTILIZADO EN EL PROYECTO PAPA SANA,3524.56,HNL
ocds-lcuori-7589,ocds-lcuori-7589/3-contract,7589,COMPRA DE MATERIAL DE OFICINA EL CUAL SERA UTILIZADO EN EL PROYECTO PAPA SANA,866.0880000000001,HNL
ocds-lcuori-7590,ocds-lcuori-7590/3-contract,7590,COMPRA DE MATERIAL DE OFICINA EL CUAL SERA UTILIZADO EN EL PROYECTO PAPA SANA,117.23100000000001,HNL
ocds-lcuori-7591,ocds-lcuori-7591/3-contract,7591,ORDEN DE COMPRA 443 2015,121415.6085,HNL
ocds-lcuori-7593,ocds-lcuori-7593/3-contract,7593,30 UNIDADES DE LIBRETAS TAQUIGRAFIA 40 CARPETAS ARCHIVADORAS 10 CUADERNOS UNICOS GRANDES 72 ROLLOS DE PAPEL TOALLA 5 RESMAS DE PAPEL CARBON TAMA?O OFICIO,4068.15,HNL
ocds-lcuori-7595,ocds-lcuori-7595/3-contract,7595,tintas impresora epson l555 y hp 662,819.7660000000001,HNL
ocds-lcuori-7597,ocds-lcuori-7597/3-contract,7597,UTILES DE OFICINA,35511.158,HNL
