ocid,id,planning/budget/id,planning/budget/budgetBreakdown/0/id,planning/budget/budgetBreakdown/0/sourceParty/id,planning/budget/budgetBreakdown/0/sourceParty/name,planning/budget/budgetBreakdown/0/description
ocds-lcuori-1RaMPR-CI-DCPV-003-2019-2,ocds-lcuori-1RaMPR-CI-DCPV-003-2019-2/3,1RaMPR-CI-DCPV-003-2019-2,1.0-FMrMgGe,FMrMgGe,Fondo Comun,Recursos Nacionales
ocds-lcuori-0rwYG8-SOLPED- 50004991-1,ocds-lcuori-0rwYG8-SOLPED- 50004991-1/5,0rwYG8-SOLPED- 50004991-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-1RaMPR-CI-DCPV-004-2019-2,ocds-lcuori-1RaMPR-CI-DCPV-004-2019-2/3,1RaMPR-CI-DCPV-004-2019-2,1.0-FgRNyG6,FgRNyG6,Fondo Común ,Recursos Nacionales
ocds-lcuori-NrdVGA-CM-304-SEDUC-2019-1,ocds-lcuori-NrdVGA-CM-304-SEDUC-2019-1/6,NrdVGA-CM-304-SEDUC-2019-1,1-FgLkyRb,FgLkyRb,Hispano-Hondureño,Recursos Nacionales
ocds-lcuori-Zr5B9L-CM-SESAL-NC-0408-P-0341-2019-1,ocds-lcuori-Zr5B9L-CM-SESAL-NC-0408-P-0341-2019-1/4,Zr5B9L-CM-SESAL-NC-0408-P-0341-2019-1,1-FgRNyG6,FgRNyG6,Fondo Común ,Recursos Nacionales
ocds-lcuori-Zr5B9L-CM-SESAL-NC-0409-P-0342-2019-1,ocds-lcuori-Zr5B9L-CM-SESAL-NC-0409-P-0342-2019-1/4,Zr5B9L-CM-SESAL-NC-0409-P-0342-2019-1,1-FgRNyG6,FgRNyG6,Fondo Común ,Recursos Nacionales
ocds-lcuori-1RaMPR-CI-DCPV-005-2019 -2,ocds-lcuori-1RaMPR-CI-DCPV-005-2019 -2/4,1RaMPR-CI-DCPV-005-2019 -2,1.0-FMrMgGe,FMrMgGe,Fondo Comun,Recursos Nacionales
ocds-lcuori-7GXa9R-CMA-UDH-093-2019-1,ocds-lcuori-7GXa9R-CMA-UDH-093-2019-1/5,7GXa9R-CMA-UDH-093-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-1RaMPR-CI-DCPV-006-2019-2,ocds-lcuori-1RaMPR-CI-DCPV-006-2019-2/3,1RaMPR-CI-DCPV-006-2019-2,1.0-FgRNyG6,FgRNyG6,Fondo Común ,Recursos Nacionales
ocds-lcuori-jRDA5r-SOLICITUD-91-1,ocds-lcuori-jRDA5r-SOLICITUD-91-1/5,jRDA5r-SOLICITUD-91-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-NrdVGA-CM-305-SEDUC-2019-1,ocds-lcuori-NrdVGA-CM-305-SEDUC-2019-1/6,NrdVGA-CM-305-SEDUC-2019-1,1-FgLkyRb,FgLkyRb,Hispano-Hondureño,Recursos Nacionales
ocds-lcuori-NrdVGA-CM-306-SEDUC-2019-1,ocds-lcuori-NrdVGA-CM-306-SEDUC-2019-1/6,NrdVGA-CM-306-SEDUC-2019-1,1-FgLkyRb,FgLkyRb,Hispano-Hondureño,Recursos Nacionales
ocds-lcuori-1RaMPR-CI-DCPV-007-2019-2,ocds-lcuori-1RaMPR-CI-DCPV-007-2019-2/4,1RaMPR-CI-DCPV-007-2019-2,1-FgRNyG6,FgRNyG6,Fondo Común ,Recursos Nacionales
ocds-lcuori-1RaMPR-CI-DCPV-008-2019-2,ocds-lcuori-1RaMPR-CI-DCPV-008-2019-2/3,1RaMPR-CI-DCPV-008-2019-2,1.0-FgRNyG6,FgRNyG6,Fondo Común ,Recursos Nacionales
ocds-lcuori-Er6QoR-CM-015-LV-2019-1,ocds-lcuori-Er6QoR-CM-015-LV-2019-1/4,Er6QoR-CM-015-LV-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-1RaMPR-CI-DCPV-009-2019-2,ocds-lcuori-1RaMPR-CI-DCPV-009-2019-2/4,1RaMPR-CI-DCPV-009-2019-2,1.0-FgRNyG6,FgRNyG6,Fondo Común ,Recursos Nacionales
ocds-lcuori-yRl8kR-CM-016-FIHTT-2019-1,ocds-lcuori-yRl8kR-CM-016-FIHTT-2019-1/4,yRl8kR-CM-016-FIHTT-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-2Lmz0G-CM-099-BNP-2019-1,ocds-lcuori-2Lmz0G-CM-099-BNP-2019-1/5,2Lmz0G-CM-099-BNP-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-vGZKAR-CM-AMD-CS-532-2019-1,ocds-lcuori-vGZKAR-CM-AMD-CS-532-2019-1/5,vGZKAR-CM-AMD-CS-532-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-4LOxWG-139-2019-2,ocds-lcuori-4LOxWG-139-2019-2/5,4LOxWG-139-2019-2,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-1RaMPR-CI-DCPV-010-2019-2,ocds-lcuori-1RaMPR-CI-DCPV-010-2019-2/3,1RaMPR-CI-DCPV-010-2019-2,1.0-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-4LOxWG-140-2019-2,ocds-lcuori-4LOxWG-140-2019-2/4,4LOxWG-140-2019-2,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-orvwnL-cm-479-inp-2019-1,ocds-lcuori-orvwnL-cm-479-inp-2019-1/6,orvwnL-cm-479-inp-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-2Lmz0G-CM-100-BNP-2019-1,ocds-lcuori-2Lmz0G-CM-100-BNP-2019-1/5,2Lmz0G-CM-100-BNP-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-4LOxWG-141-2019-2,ocds-lcuori-4LOxWG-141-2019-2/4,4LOxWG-141-2019-2,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-2Lmz0G-CM-101-BNP-2019-1,ocds-lcuori-2Lmz0G-CM-101-BNP-2019-1/5,2Lmz0G-CM-101-BNP-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-7GX94R-PRUEBA-05-2019-1,ocds-lcuori-7GX94R-PRUEBA-05-2019-1/4,7GX94R-PRUEBA-05-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-7GXa9R-CM-UDH-094-2019-1,ocds-lcuori-7GXa9R-CM-UDH-094-2019-1/5,7GXa9R-CM-UDH-094-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-1RaMPR-CI-DCPV-011-2019-2,ocds-lcuori-1RaMPR-CI-DCPV-011-2019-2/3,1RaMPR-CI-DCPV-011-2019-2,1.0-FgRNyG6,FgRNyG6,Fondo Común ,Recursos Nacionales
ocds-lcuori-0rwYG8-SOLPED-10001768-1,ocds-lcuori-0rwYG8-SOLPED-10001768-1/6,0rwYG8-SOLPED-10001768-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-MLQmwL-CM-159-2019-1,ocds-lcuori-MLQmwL-CM-159-2019-1/6,MLQmwL-CM-159-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-2Lmz0G-CM-102-BNP-2019-1,ocds-lcuori-2Lmz0G-CM-102-BNP-2019-1/5,2Lmz0G-CM-102-BNP-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-1RaMPR-CI-DCPV-012-2019-2,ocds-lcuori-1RaMPR-CI-DCPV-012-2019-2/3,1RaMPR-CI-DCPV-012-2019-2,1.0-FgRNyG6,FgRNyG6,Fondo Común ,Recursos Nacionales
ocds-lcuori-vGZKAR-CM-AMD-CS-535-2019-1,ocds-lcuori-vGZKAR-CM-AMD-CS-535-2019-1/6,vGZKAR-CM-AMD-CS-535-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-7GXa9R-CMA-UDH-095-2019-1,ocds-lcuori-7GXa9R-CMA-UDH-095-2019-1/5,7GXa9R-CMA-UDH-095-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-1RaMPR-CI-DCPV-013-2019-2,ocds-lcuori-1RaMPR-CI-DCPV-013-2019-2/6,1RaMPR-CI-DCPV-013-2019-2,1-FgRNyG6,FgRNyG6,Fondo Común ,Recursos Nacionales
ocds-lcuori-Zr5B9L-CM-SESAL-NC-0418-P-0348-2019-1,ocds-lcuori-Zr5B9L-CM-SESAL-NC-0418-P-0348-2019-1/5,Zr5B9L-CM-SESAL-NC-0418-P-0348-2019-1,1-FgRNyG6,FgRNyG6,Fondo Común ,Recursos Nacionales
ocds-lcuori-1RaMPR-CI-DCPV-014-2019-2,ocds-lcuori-1RaMPR-CI-DCPV-014-2019-2/4,1RaMPR-CI-DCPV-014-2019-2,1.0-FDL9xra,FDL9xra,Taiwan,Recursos Nacionales
ocds-lcuori-1RaMPR-CI-DCPV-015-2019-2,ocds-lcuori-1RaMPR-CI-DCPV-015-2019-2/4,1RaMPR-CI-DCPV-015-2019-2,1.0-FgRNyG6,FgRNyG6,Fondo Común ,Recursos Nacionales
ocds-lcuori-grxx7r-CM-016-BSLV-2019-1,ocds-lcuori-grxx7r-CM-016-BSLV-2019-1/5,grxx7r-CM-016-BSLV-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-1RaMPR-CI-DCPV-016-2019-2,ocds-lcuori-1RaMPR-CI-DCPV-016-2019-2/3,1RaMPR-CI-DCPV-016-2019-2,1.0-FgRNyG6,FgRNyG6,Fondo Común ,Recursos Nacionales
ocds-lcuori-1RaMPR-CI-DCPV-017-2019-2,ocds-lcuori-1RaMPR-CI-DCPV-017-2019-2/4,1RaMPR-CI-DCPV-017-2019-2,1.0-FgRNyG6,FgRNyG6,Fondo Común ,Recursos Nacionales
ocds-lcuori-mGEMGM-SEFIN-DCS-094-2019-1,ocds-lcuori-mGEMGM-SEFIN-DCS-094-2019-1/4,mGEMGM-SEFIN-DCS-094-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-XRbOkr-CS-CSJ-2019-0671-1,ocds-lcuori-XRbOkr-CS-CSJ-2019-0671-1/6,XRbOkr-CS-CSJ-2019-0671-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-MLQmwL-CM-169-2019-1,ocds-lcuori-MLQmwL-CM-169-2019-1/5,MLQmwL-CM-169-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-jRDA5r-SOLICITUD587-1,ocds-lcuori-jRDA5r-SOLICITUD587-1/5,jRDA5r-SOLICITUD587-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-NLP4qL-SEFIN-UAP-EI-004-2019-2,ocds-lcuori-NLP4qL-SEFIN-UAP-EI-004-2019-2/6,NLP4qL-SEFIN-UAP-EI-004-2019-2,3.0-FMLQALQ,FMLQALQ,BID,Prestamo
ocds-lcuori-PR8Q5r-199-CM-IHT-2019-1,ocds-lcuori-PR8Q5r-199-CM-IHT-2019-1/5,PR8Q5r-199-CM-IHT-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-XRbOkr-CS-CSJ-2019-0673-1,ocds-lcuori-XRbOkr-CS-CSJ-2019-0673-1/4,XRbOkr-CS-CSJ-2019-0673-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-jRDA5r-SOLICITUD-429-1,ocds-lcuori-jRDA5r-SOLICITUD-429-1/4,jRDA5r-SOLICITUD-429-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-MLQmwL-CM-171-2019-1,ocds-lcuori-MLQmwL-CM-171-2019-1/5,MLQmwL-CM-171-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-7GXa9R-CMA-UDH-096-2019-1,ocds-lcuori-7GXa9R-CMA-UDH-096-2019-1/5,7GXa9R-CMA-UDH-096-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-4LOY7R-CM-17-2019-1,ocds-lcuori-4LOY7R-CM-17-2019-1/5,4LOY7R-CM-17-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-grxXEr-L.P. 13-046-2019-2,ocds-lcuori-grxXEr-L.P. 13-046-2019-2/7,grxXEr-L.P. 13-046-2019-2,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-MrMPYR-LPN-CNBS-03-2019-2,ocds-lcuori-MrMPYR-LPN-CNBS-03-2019-2/8,MrMPYR-LPN-CNBS-03-2019-2,1.0-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-4LOY7R-CM-18-2019-1,ocds-lcuori-4LOY7R-CM-18-2019-1/5,4LOY7R-CM-18-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-vGZKAR-CM-AMD-CS-536-2019-1,ocds-lcuori-vGZKAR-CM-AMD-CS-536-2019-1/6,vGZKAR-CM-AMD-CS-536-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-orvwnL-CM-491-INP-2019-1,ocds-lcuori-orvwnL-CM-491-INP-2019-1/5,orvwnL-CM-491-INP-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-vGZKAR-CM-AMD-CS-537-2019-1,ocds-lcuori-vGZKAR-CM-AMD-CS-537-2019-1/5,vGZKAR-CM-AMD-CS-537-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-orvwnL-CM-492-INP-2019-1,ocds-lcuori-orvwnL-CM-492-INP-2019-1/5,orvwnL-CM-492-INP-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-mGEMGM-SEFIN-DCS-092-2019-1,ocds-lcuori-mGEMGM-SEFIN-DCS-092-2019-1/5,mGEMGM-SEFIN-DCS-092-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-oLjYzr-CM-153-MSFYC-2019-1,ocds-lcuori-oLjYzr-CM-153-MSFYC-2019-1/4,oLjYzr-CM-153-MSFYC-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-orvwnL-CM-493-INP-2019-1,ocds-lcuori-orvwnL-CM-493-INP-2019-1/6,orvwnL-CM-493-INP-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-MLQmwL-CM-161-2019-1,ocds-lcuori-MLQmwL-CM-161-2019-1/6,MLQmwL-CM-161-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-mrYQZr-CM-216-SDN-SGRMSG-2019-1,ocds-lcuori-mrYQZr-CM-216-SDN-SGRMSG-2019-1/5,mrYQZr-CM-216-SDN-SGRMSG-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-PR85r9-SOL-PED50004839-1,ocds-lcuori-PR85r9-SOL-PED50004839-1/5,PR85r9-SOL-PED50004839-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-orvwnL-CM-495-INP-2019-1,ocds-lcuori-orvwnL-CM-495-INP-2019-1/5,orvwnL-CM-495-INP-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-MLQmwL-CM-162-2019-1,ocds-lcuori-MLQmwL-CM-162-2019-1/5,MLQmwL-CM-162-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-orvwnL-CM-496-INP-2019-1,ocds-lcuori-orvwnL-CM-496-INP-2019-1/5,orvwnL-CM-496-INP-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-orvwnL-CM-497-INP-2019-1,ocds-lcuori-orvwnL-CM-497-INP-2019-1/5,orvwnL-CM-497-INP-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-orvwnL-CM-502-INP-2019-1,ocds-lcuori-orvwnL-CM-502-INP-2019-1/5,orvwnL-CM-502-INP-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-gGyM4G-PCCMB-154-3CV-CI-24-2019-2,ocds-lcuori-gGyM4G-PCCMB-154-3CV-CI-24-2019-2/4,gGyM4G-PCCMB-154-3CV-CI-24-2019-2,3.0-FMLQALQ,FMLQALQ,BID,Prestamo
ocds-lcuori-PR85r9-SOL-PED50004855-1,ocds-lcuori-PR85r9-SOL-PED50004855-1/5,PR85r9-SOL-PED50004855-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-1RaEMR-CM-016-2019-1,ocds-lcuori-1RaEMR-CM-016-2019-1/4,1RaEMR-CM-016-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-MLQmwL-CM-163-2019-1,ocds-lcuori-MLQmwL-CM-163-2019-1/6,MLQmwL-CM-163-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-orvwnL-CM-503-INP-2019-1,ocds-lcuori-orvwnL-CM-503-INP-2019-1/5,orvwnL-CM-503-INP-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-PLeQ0L-CON-MEP-045-19-1,ocds-lcuori-PLeQ0L-CON-MEP-045-19-1/8,PLeQ0L-CON-MEP-045-19-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-PR8Q5r-198-CM-IHT-2019-1,ocds-lcuori-PR8Q5r-198-CM-IHT-2019-1/4,PR8Q5r-198-CM-IHT-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-PLeQ0L-CON-MEP-046-19-1,ocds-lcuori-PLeQ0L-CON-MEP-046-19-1/7,PLeQ0L-CON-MEP-046-19-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-PR85r9-SOL-PED20002099-1,ocds-lcuori-PR85r9-SOL-PED20002099-1/5,PR85r9-SOL-PED20002099-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-grxXEr-L.P.036-2019-2,ocds-lcuori-grxXEr-L.P.036-2019-2/5,grxXEr-L.P.036-2019-2,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-7rBxpG-CPrivado No.01-2019-2,ocds-lcuori-7rBxpG-CPrivado No.01-2019-2/6,7rBxpG-CPrivado No.01-2019-2,1.0-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-PR85r9-SOL-PED50004828-1,ocds-lcuori-PR85r9-SOL-PED50004828-1/5,PR85r9-SOL-PED50004828-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-PR8ooG-CM-139-CONAPID-2019-1,ocds-lcuori-PR8ooG-CM-139-CONAPID-2019-1/5,PR8ooG-CM-139-CONAPID-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-PR8ooG-CM-141-CONAPID-2019-1,ocds-lcuori-PR8ooG-CM-141-CONAPID-2019-1/5,PR8ooG-CM-141-CONAPID-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-PR8Q5r-03-LPN-IHT-2019-2,ocds-lcuori-PR8Q5r-03-LPN-IHT-2019-2/5,PR8Q5r-03-LPN-IHT-2019-2,1.0-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-PR8ooG-CM-143-CONAPID-2019-1,ocds-lcuori-PR8ooG-CM-143-CONAPID-2019-1/5,PR8ooG-CM-143-CONAPID-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-PR8ooG-CM-144-CONAPID-2019-1,ocds-lcuori-PR8ooG-CM-144-CONAPID-2019-1/5,PR8ooG-CM-144-CONAPID-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-NrdVGA-LPN-002-DGA-SE-2019-2,ocds-lcuori-NrdVGA-LPN-002-DGA-SE-2019-2/7,NrdVGA-LPN-002-DGA-SE-2019-2,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-PR8dYR-153-2019-1,ocds-lcuori-PR8dYR-153-2019-1/4,PR8dYR-153-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-orvkNL-LPN No.11-2019-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.11-2019-SEAF-UNAH-2/5,orvkNL-LPN No.11-2019-SEAF-UNAH-2,1.0-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-NrdVGA-LPN-001-DGT-DGA-SE-2019-2,ocds-lcuori-NrdVGA-LPN-001-DGT-DGA-SE-2019-2/8,NrdVGA-LPN-001-DGT-DGA-SE-2019-2,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-NrdVGA-LPN-004-DGDP-DGA-SE-2019-2,ocds-lcuori-NrdVGA-LPN-004-DGDP-DGA-SE-2019-2/6,NrdVGA-LPN-004-DGDP-DGA-SE-2019-2,1.0-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-mGEMGM-SEFIN-DGIP-015-2019-1,ocds-lcuori-mGEMGM-SEFIN-DGIP-015-2019-1/4,mGEMGM-SEFIN-DGIP-015-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-PR85r9-SOL-PED4837-1,ocds-lcuori-PR85r9-SOL-PED4837-1/5,PR85r9-SOL-PED4837-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-PR85r9-SOL-PED50004827-1,ocds-lcuori-PR85r9-SOL-PED50004827-1/5,PR85r9-SOL-PED50004827-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-PR85r9-SOL-PED20002110-1,ocds-lcuori-PR85r9-SOL-PED20002110-1/5,PR85r9-SOL-PED20002110-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-PR85r9-SOL-PED50004824-1,ocds-lcuori-PR85r9-SOL-PED50004824-1/5,PR85r9-SOL-PED50004824-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-PR85r9-SOL-PED50004767-1,ocds-lcuori-PR85r9-SOL-PED50004767-1/5,PR85r9-SOL-PED50004767-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-7GXa9R-CM-UDH-68-2019-1,ocds-lcuori-7GXa9R-CM-UDH-68-2019-1/5,7GXa9R-CM-UDH-68-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-PLeQ0L-CON-MEP-054-19-1,ocds-lcuori-PLeQ0L-CON-MEP-054-19-1/6,PLeQ0L-CON-MEP-054-19-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-0rwYG8-SOLPED-50005010-1,ocds-lcuori-0rwYG8-SOLPED-50005010-1/5,0rwYG8-SOLPED-50005010-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-Er6z7r-CM-CONEANFO-UE-006-2019-1,ocds-lcuori-Er6z7r-CM-CONEANFO-UE-006-2019-1/6,Er6z7r-CM-CONEANFO-UE-006-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-PR85r9-SOL-PED50004799-1-1,ocds-lcuori-PR85r9-SOL-PED50004799-1-1/5,PR85r9-SOL-PED50004799-1-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-jRDA5r-SOLICITUD510-1,ocds-lcuori-jRDA5r-SOLICITUD510-1/4,jRDA5r-SOLICITUD510-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-yRl8kR-CM-020-FIHTT-2019-1,ocds-lcuori-yRl8kR-CM-020-FIHTT-2019-1/5,yRl8kR-CM-020-FIHTT-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-4LOxWG-142-2019-2,ocds-lcuori-4LOxWG-142-2019-2/4,4LOxWG-142-2019-2,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-jRDA5r-SOLICITUD673-1,ocds-lcuori-jRDA5r-SOLICITUD673-1/5,jRDA5r-SOLICITUD673-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-4LOxWG-143-2019-2,ocds-lcuori-4LOxWG-143-2019-2/4,4LOxWG-143-2019-2,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-4LOxWG-144-2019-2,ocds-lcuori-4LOxWG-144-2019-2/4,4LOxWG-144-2019-2,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-PR8Q5r-200-CM-IHT-2019-1,ocds-lcuori-PR8Q5r-200-CM-IHT-2019-1/4,PR8Q5r-200-CM-IHT-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-orvwnL-CM-504-INP-2019-1,ocds-lcuori-orvwnL-CM-504-INP-2019-1/5,orvwnL-CM-504-INP-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-gGyPbL-CM-034-ELCOYOLAR-2019-1,ocds-lcuori-gGyPbL-CM-034-ELCOYOLAR-2019-1/4,gGyPbL-CM-034-ELCOYOLAR-2019-1,1-FMrMgGe,FMrMgGe,Fondo Comun,Recursos Nacionales
ocds-lcuori-lRo92L-LP-SESAL-HGST-023-2019-2,ocds-lcuori-lRo92L-LP-SESAL-HGST-023-2019-2/5,lRo92L-LP-SESAL-HGST-023-2019-2,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-yRl8kR-CM-028-IHTT-2019-1,ocds-lcuori-yRl8kR-CM-028-IHTT-2019-1/4,yRl8kR-CM-028-IHTT-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-1RaMPR-SCI-13-COMRURAL-2019-2,ocds-lcuori-1RaMPR-SCI-13-COMRURAL-2019-2/3,1RaMPR-SCI-13-COMRURAL-2019-2,3-F1RalG6,F1RalG6,Banco Mundial,Prestamo
ocds-lcuori-vGZKAR-CM-AMD-CS-539-2019-1,ocds-lcuori-vGZKAR-CM-AMD-CS-539-2019-1/5,vGZKAR-CM-AMD-CS-539-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-vGZKAR-CM-AMD-CS-540-2019-1,ocds-lcuori-vGZKAR-CM-AMD-CS-540-2019-1/5,vGZKAR-CM-AMD-CS-540-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
