ocid,id,tender/id,tender/participationFees/0/id,tender/participationFees/0/type,tender/participationFees/0/value/amount
ocds-lcuori-7rBxpG-LPública No.05-2019-2,ocds-lcuori-7rBxpG-LPública No.05-2019-2/5,7rBxpG-LPública No.05-2019-2,7rBxpG-LPública No.05-2019-2,document,200.0
ocds-lcuori-7rBxpG-LPública No.01-2019-2,ocds-lcuori-7rBxpG-LPública No.01-2019-2/4,7rBxpG-LPública No.01-2019-2,7rBxpG-LPública No.01-2019-2,document,200.0
ocds-lcuori-1RaEMR-LP-004-2019-2,ocds-lcuori-1RaEMR-LP-004-2019-2/3,1RaEMR-LP-004-2019-2,1RaEMR-LP-004-2019-2,document,500.0
ocds-lcuori-7rBxpG-LPública No.07-2019-2,ocds-lcuori-7rBxpG-LPública No.07-2019-2/5,7rBxpG-LPública No.07-2019-2,7rBxpG-LPública No.07-2019-2,document,200.0
ocds-lcuori-PGJALo-LPN-100-002-2019-2,ocds-lcuori-PGJALo-LPN-100-002-2019-2/4,PGJALo-LPN-100-002-2019-2,PGJALo-LPN-100-002-2019-2,document,500.0
ocds-lcuori-vGZ5wL-001-PPBH20/20-ICE-2019-2,ocds-lcuori-vGZ5wL-001-PPBH20/20-ICE-2019-2/3,vGZ5wL-001-PPBH20/20-ICE-2019-2,vGZ5wL-001-PPBH20/20-ICE-2019-2,document,500.0
ocds-lcuori-gLkjBr-CPN ZOLITUR 01-2019-2,ocds-lcuori-gLkjBr-CPN ZOLITUR 01-2019-2/3,gLkjBr-CPN ZOLITUR 01-2019-2,gLkjBr-CPN ZOLITUR 01-2019-2,document,200.0
ocds-lcuori-mrY1dr-No.SEDS-CPN-001-2019-2,ocds-lcuori-mrY1dr-No.SEDS-CPN-001-2019-2/4,mrY1dr-No.SEDS-CPN-001-2019-2,mrY1dr-No.SEDS-CPN-001-2019-2,document,300.0
ocds-lcuori-PLeAqL-LPN-COPECO-03-2019-2,ocds-lcuori-PLeAqL-LPN-COPECO-03-2019-2/3,PLeAqL-LPN-COPECO-03-2019-2,PLeAqL-LPN-COPECO-03-2019-2,document,200.0
ocds-lcuori-1RaEMR-LP-011-HJMG-2019-2,ocds-lcuori-1RaEMR-LP-011-HJMG-2019-2/6,1RaEMR-LP-011-HJMG-2019-2,1RaEMR-LP-011-HJMG-2019-2,document,150.0
ocds-lcuori-1RaEMR-LP-HJMG-012-2019-2,ocds-lcuori-1RaEMR-LP-HJMG-012-2019-2/6,1RaEMR-LP-HJMG-012-2019-2,1RaEMR-LP-HJMG-012-2019-2,document,150.0
ocds-lcuori-mGE4eL-COT-IDECOAS-FHIS-06-2019-2,ocds-lcuori-mGE4eL-COT-IDECOAS-FHIS-06-2019-2/6,mGE4eL-COT-IDECOAS-FHIS-06-2019-2,mGE4eL-COT-IDECOAS-FHIS-06-2019-2,document,200.0
ocds-lcuori-mrY1dr-LPN-SEDS-006-2019-2,ocds-lcuori-mrY1dr-LPN-SEDS-006-2019-2/3,mrY1dr-LPN-SEDS-006-2019-2,mrY1dr-LPN-SEDS-006-2019-2,document,300.0
ocds-lcuori-PGJALo-LPN-100-005-2019-2,ocds-lcuori-PGJALo-LPN-100-005-2019-2/6,PGJALo-LPN-100-005-2019-2,PGJALo-LPN-100-005-2019-2,document,500.0
ocds-lcuori-kG1ger-LPN-ENP-04-2019-2,ocds-lcuori-kG1ger-LPN-ENP-04-2019-2/7,kG1ger-LPN-ENP-04-2019-2,kG1ger-LPN-ENP-04-2019-2,document,500.0
ocds-lcuori-MrMPYR-LPN-CNBS-02-2019-2,ocds-lcuori-MrMPYR-LPN-CNBS-02-2019-2/9,MrMPYR-LPN-CNBS-02-2019-2,MrMPYR-LPN-CNBS-02-2019-2,document,200.0
ocds-lcuori-2LmqDL-COT-07-AMDC-58-2019-2,ocds-lcuori-2LmqDL-COT-07-AMDC-58-2019-2/6,2LmqDL-COT-07-AMDC-58-2019-2,2LmqDL-COT-07-AMDC-58-2019-2,document,200.0
ocds-lcuori-vGZWNR-LPN-009-2019-2,ocds-lcuori-vGZWNR-LPN-009-2019-2/5,vGZWNR-LPN-009-2019-2,vGZWNR-LPN-009-2019-2,document,300.0
ocds-lcuori-2LmqDL-LPrNO-31-AMDC-59-2019-2,ocds-lcuori-2LmqDL-LPrNO-31-AMDC-59-2019-2/5,2LmqDL-LPrNO-31-AMDC-59-2019-2,2LmqDL-LPrNO-31-AMDC-59-2019-2,document,200.0
ocds-lcuori-vGZWNR-LPN-012-2019-2,ocds-lcuori-vGZWNR-LPN-012-2019-2/8,vGZWNR-LPN-012-2019-2,vGZWNR-LPN-012-2019-2,document,300.0
ocds-lcuori-2LmXXr-LPN-009-2019-2,ocds-lcuori-2LmXXr-LPN-009-2019-2/4,2LmXXr-LPN-009-2019-2,2LmXXr-LPN-009-2019-2,document,500.0
ocds-lcuori-mrY1dr-LPN-SEDS-005-2019-2,ocds-lcuori-mrY1dr-LPN-SEDS-005-2019-2/3,mrY1dr-LPN-SEDS-005-2019-2,mrY1dr-LPN-SEDS-005-2019-2,document,300.0
ocds-lcuori-ZGqEaG-LPN-AMR-005-2019-2,ocds-lcuori-ZGqEaG-LPN-AMR-005-2019-2/5,ZGqEaG-LPN-AMR-005-2019-2,ZGqEaG-LPN-AMR-005-2019-2,document,500.0
ocds-lcuori-2LmqDL-CPrNO-05-AMDC-57-2019-2,ocds-lcuori-2LmqDL-CPrNO-05-AMDC-57-2019-2/5,2LmqDL-CPrNO-05-AMDC-57-2019-2,2LmqDL-CPrNO-05-AMDC-57-2019-2,document,200.0
ocds-lcuori-2LmqDL-CPrNO-04-AMDC-56-2019-2,ocds-lcuori-2LmqDL-CPrNO-04-AMDC-56-2019-2/5,2LmqDL-CPrNO-04-AMDC-56-2019-2,2LmqDL-CPrNO-04-AMDC-56-2019-2,document,200.0
ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-10-2019-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-10-2019-HO-OBRAS-2/4,PR8wNG-IDECOAS-PRONADERS-LPRI-10-2019-HO-OBRAS-2,PR8wNG-IDECOAS-PRONADERS-LPRI-10-2019-HO-OBRAS-2,document,300.0
ocds-lcuori-7GXmzR-LP-001-2019 CCIVS -2,ocds-lcuori-7GXmzR-LP-001-2019 CCIVS -2/10,7GXmzR-LP-001-2019 CCIVS -2,7GXmzR-LP-001-2019 CCIVS -2,document,1000.0
ocds-lcuori-7GXmzR-LP-002-2019 CCIVS -2,ocds-lcuori-7GXmzR-LP-002-2019 CCIVS -2/9,7GXmzR-LP-002-2019 CCIVS -2,7GXmzR-LP-002-2019 CCIVS -2,document,1000.0
ocds-lcuori-2LmqDL-LPrNO-32-AMDC-60-2019-2,ocds-lcuori-2LmqDL-LPrNO-32-AMDC-60-2019-2/6,2LmqDL-LPrNO-32-AMDC-60-2019-2,2LmqDL-LPrNO-32-AMDC-60-2019-2,document,200.0
ocds-lcuori-2LmqDL-LPrNO-33-AMDC-61-2019-2,ocds-lcuori-2LmqDL-LPrNO-33-AMDC-61-2019-2/7,2LmqDL-LPrNO-33-AMDC-61-2019-2,2LmqDL-LPrNO-33-AMDC-61-2019-2,document,200.0
ocds-lcuori-mGEMGM-LPN-SEFIN-003-2019-2,ocds-lcuori-mGEMGM-LPN-SEFIN-003-2019-2/5,mGEMGM-LPN-SEFIN-003-2019-2,mGEMGM-LPN-SEFIN-003-2019-2,document,200.0
ocds-lcuori-ZGqEaG-LP-AMR-001-2019-2,ocds-lcuori-ZGqEaG-LP-AMR-001-2019-2/7,ZGqEaG-LP-AMR-001-2019-2,ZGqEaG-LP-AMR-001-2019-2,document,500.0
ocds-lcuori-mrY1dr-LPN-SEDS-001-2019-2,ocds-lcuori-mrY1dr-LPN-SEDS-001-2019-2/4,mrY1dr-LPN-SEDS-001-2019-2,mrY1dr-LPN-SEDS-001-2019-2,document,300.0
ocds-lcuori-mrY1dr-LPN-SEDS-002-2019-2,ocds-lcuori-mrY1dr-LPN-SEDS-002-2019-2/3,mrY1dr-LPN-SEDS-002-2019-2,mrY1dr-LPN-SEDS-002-2019-2,document,300.0
ocds-lcuori-mrY1dr-LPN-SEDS-003-2019-2,ocds-lcuori-mrY1dr-LPN-SEDS-003-2019-2/3,mrY1dr-LPN-SEDS-003-2019-2,mrY1dr-LPN-SEDS-003-2019-2,document,300.0
ocds-lcuori-WRz0xL-LPN-SAR-008-2019-2,ocds-lcuori-WRz0xL-LPN-SAR-008-2019-2/6,WRz0xL-LPN-SAR-008-2019-2,WRz0xL-LPN-SAR-008-2019-2,document,500.0
ocds-lcuori-2LmKVR-LPN-005-2019-INAMI-2,ocds-lcuori-2LmKVR-LPN-005-2019-INAMI-2/5,2LmKVR-LPN-005-2019-INAMI-2,2LmKVR-LPN-005-2019-INAMI-2,document,200.0
ocds-lcuori-vGZWNR-LPN-016-2019-2,ocds-lcuori-vGZWNR-LPN-016-2019-2/4,vGZWNR-LPN-016-2019-2,vGZWNR-LPN-016-2019-2,document,300.0
ocds-lcuori-2LmqDL-LPuNBS-03-AMDC-66-2019-2,ocds-lcuori-2LmqDL-LPuNBS-03-AMDC-66-2019-2/6,2LmqDL-LPuNBS-03-AMDC-66-2019-2,2LmqDL-LPuNBS-03-AMDC-66-2019-2,document,500.0
ocds-lcuori-2LmqDL-CPrN-03-AMDC-44-2019-2,ocds-lcuori-2LmqDL-CPrN-03-AMDC-44-2019-2/6,2LmqDL-CPrN-03-AMDC-44-2019-2,2LmqDL-CPrN-03-AMDC-44-2019-2,document,250.0
ocds-lcuori-7GXmzR-LPN-007-2019 CCIVS -2,ocds-lcuori-7GXmzR-LPN-007-2019 CCIVS -2/9,7GXmzR-LPN-007-2019 CCIVS -2,7GXmzR-LPN-007-2019 CCIVS -2,document,1000.0
ocds-lcuori-WRzj0R-LPN-001-2019-2,ocds-lcuori-WRzj0R-LPN-001-2019-2/8,WRzj0R-LPN-001-2019-2,WRzj0R-LPN-001-2019-2,document,500.0
ocds-lcuori-7GXmzR-LPN-010-2019 CCIVS -2,ocds-lcuori-7GXmzR-LPN-010-2019 CCIVS -2/8,7GXmzR-LPN-010-2019 CCIVS -2,7GXmzR-LPN-010-2019 CCIVS -2,document,1000.0
ocds-lcuori-7GXmzR-LPN-011-2019 CCIVS -2,ocds-lcuori-7GXmzR-LPN-011-2019 CCIVS -2/7,7GXmzR-LPN-011-2019 CCIVS -2,7GXmzR-LPN-011-2019 CCIVS -2,document,1000.0
ocds-lcuori-7GXmzR-LPN-008-2019 CCIVS -2,ocds-lcuori-7GXmzR-LPN-008-2019 CCIVS -2/8,7GXmzR-LPN-008-2019 CCIVS -2,7GXmzR-LPN-008-2019 CCIVS -2,document,1000.0
ocds-lcuori-7GXmzR-LPN-009-2019 CCIVS -2,ocds-lcuori-7GXmzR-LPN-009-2019 CCIVS -2/8,7GXmzR-LPN-009-2019 CCIVS -2,7GXmzR-LPN-009-2019 CCIVS -2,document,1000.0
ocds-lcuori-7rBxpG-LPública No.19-2019-2,ocds-lcuori-7rBxpG-LPública No.19-2019-2/6,7rBxpG-LPública No.19-2019-2,7rBxpG-LPública No.19-2019-2,document,200.0
ocds-lcuori-MrMPYR-LPN-CNBS-03-2019-2,ocds-lcuori-MrMPYR-LPN-CNBS-03-2019-2/8,MrMPYR-LPN-CNBS-03-2019-2,MrMPYR-LPN-CNBS-03-2019-2,document,200.0
ocds-lcuori-7rBxpG-CPrivado No.01-2019-2,ocds-lcuori-7rBxpG-CPrivado No.01-2019-2/6,7rBxpG-CPrivado No.01-2019-2,7rBxpG-CPrivado No.01-2019-2,document,200.0
ocds-lcuori-orvkNL-LPN No.11-2019-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.11-2019-SEAF-UNAH-2/5,orvkNL-LPN No.11-2019-SEAF-UNAH-2,orvkNL-LPN No.11-2019-SEAF-UNAH-2,document,500.0
ocds-lcuori-2LmqDL-CPrNO-07-AMDC-65-2019-2,ocds-lcuori-2LmqDL-CPrNO-07-AMDC-65-2019-2/6,2LmqDL-CPrNO-07-AMDC-65-2019-2,2LmqDL-CPrNO-07-AMDC-65-2019-2,document,200.0
ocds-lcuori-MLQ18L-LPN-HBCBH-004-2019-2,ocds-lcuori-MLQ18L-LPN-HBCBH-004-2019-2/8,MLQ18L-LPN-HBCBH-004-2019-2,MLQ18L-LPN-HBCBH-004-2019-2,document,200.0
ocds-lcuori-mrY1dr-No.SEDS-OBRAS-001-2019-2,ocds-lcuori-mrY1dr-No.SEDS-OBRAS-001-2019-2/3,mrY1dr-No.SEDS-OBRAS-001-2019-2,mrY1dr-No.SEDS-OBRAS-001-2019-2,document,300.0
ocds-lcuori-PGJALo-LPN-100-013-2019-2,ocds-lcuori-PGJALo-LPN-100-013-2019-2/9,PGJALo-LPN-100-013-2019-2,PGJALo-LPN-100-013-2019-2,document,500.0
ocds-lcuori-7rBxpG-LPrivada No.03/2019-2,ocds-lcuori-7rBxpG-LPrivada No.03/2019-2/1,7rBxpG-LPrivada No.03/2019-2,7rBxpG-LPrivada No.03/2019-2,document,200.0
ocds-lcuori-2LmqDL-LPuNO-02-AMDC-71-2019-2,ocds-lcuori-2LmqDL-LPuNO-02-AMDC-71-2019-2/8,2LmqDL-LPuNO-02-AMDC-71-2019-2,2LmqDL-LPuNO-02-AMDC-71-2019-2,document,500.0
ocds-lcuori-2LmqDL-CPuNO-03-AMDC-69-2019-2,ocds-lcuori-2LmqDL-CPuNO-03-AMDC-69-2019-2/10,2LmqDL-CPuNO-03-AMDC-69-2019-2,2LmqDL-CPuNO-03-AMDC-69-2019-2,document,500.0
ocds-lcuori-2LmqDL-COT-08-AMDC-72-2019-2,ocds-lcuori-2LmqDL-COT-08-AMDC-72-2019-2/6,2LmqDL-COT-08-AMDC-72-2019-2,2LmqDL-COT-08-AMDC-72-2019-2,document,200.0
ocds-lcuori-2LmqDL-COT-09-AMDC-75-2019-2,ocds-lcuori-2LmqDL-COT-09-AMDC-75-2019-2/5,2LmqDL-COT-09-AMDC-75-2019-2,2LmqDL-COT-09-AMDC-75-2019-2,document,200.0
ocds-lcuori-0rwKYr-LPN-04 07 2019-2,ocds-lcuori-0rwKYr-LPN-04 07 2019-2/9,0rwKYr-LPN-04 07 2019-2,0rwKYr-LPN-04 07 2019-2,document,1.0
