ocid,id,awards/0/id,awards/0/documents/0/id,awards/0/documents/0/documentType,awards/0/documents/0/datePublished,awards/0/documents/0/description,awards/0/documents/0/format,awards/0/documents/0/title,awards/0/documents/0/url
ocds-lcuori-7rBxpG-LPública No.31-2019-2,ocds-lcuori-7rBxpG-LPública No.31-2019-2/5,7rBxpG-LPública No.31-2019-2,143601,awardNotice,2019-12-09T10:43:27.100000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic123LP%C3%BAblica%20No.31-2019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-4LOxWG-170-2019-2,ocds-lcuori-4LOxWG-170-2019-2/3,4LOxWG-170-2019-2,142981,awardNotice,2019-11-20T12:02:49.800000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic83170-2019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-yRl6pL-ST-010-SSIS-BID-3371-2019-2,ocds-lcuori-yRl6pL-ST-010-SSIS-BID-3371-2019-2/7,yRl6pL-ST-010-SSIS-BID-3371-2019-2,140367,awardNotice,2019-10-07T13:53:06.117000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic232ST-010-SSIS-BID-3371-2019805-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-grxXEr-L.P 058-2019-2,ocds-lcuori-grxXEr-L.P 058-2019-2/4,grxXEr-L.P 058-2019-2,139330,awardNotice,2019-09-10T15:29:17.567000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic97L.P%20058-2019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-4LOpdG-N° COTIZACION-RNP-03-2019-2,ocds-lcuori-4LOpdG-N° COTIZACION-RNP-03-2019-2/3,4LOpdG-N° COTIZACION-RNP-03-2019-2,141636,awardNotice,2019-10-29T10:54:33.787000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic739N%C2%B0%20COTIZACION-RNP-03-2019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-4LOpdG-N° COTIZACION-RNP-04-2019-2,ocds-lcuori-4LOpdG-N° COTIZACION-RNP-04-2019-2/3,4LOpdG-N° COTIZACION-RNP-04-2019-2,141638,awardNotice,2019-10-29T10:58:39.780000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic739N%C2%B0%20COTIZACION-RNP-04-2019804-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-4LOpdG-N° COTIZACION-RNP-05-2019-2,ocds-lcuori-4LOpdG-N° COTIZACION-RNP-05-2019-2/3,4LOpdG-N° COTIZACION-RNP-05-2019-2,141635,awardNotice,2019-10-29T10:51:24.510000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic739N%C2%B0%20COTIZACION-RNP-05-2019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-4LOpdG-N° COTIZACION-RNP-07-2019-2,ocds-lcuori-4LOpdG-N° COTIZACION-RNP-07-2019-2/3,4LOpdG-N° COTIZACION-RNP-07-2019-2,141637,awardNotice,2019-10-29T10:56:37.623000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic739N%C2%B0%20COTIZACION-RNP-07-2019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-ZGqEaG-LP-AMR-003-2019-2,ocds-lcuori-ZGqEaG-LP-AMR-003-2019-2/2,ZGqEaG-LP-AMR-003-2019-2,139911,awardNotice,2019-09-23T19:25:12.770000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic418LP-AMR-003-2019806-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-7GXmzR-CD-007-2019 CIVS -2,ocds-lcuori-7GXmzR-CD-007-2019 CIVS -2/2,7GXmzR-CD-007-2019 CIVS -2,141624,awardNotice,2019-10-28T23:22:51.170000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic759CD-007-2019%20CIVS%20806-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-1RaMPR-SDP-04-PPCR-2019-2,ocds-lcuori-1RaMPR-SDP-04-PPCR-2019-2/2,1RaMPR-SDP-04-PPCR-2019-2,140481,awardNotice,2019-10-09T09:48:46.280000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic703SDP-04-PPCR-2019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-2LmqDL-CPrNO-10-AMDC-74-2019-2,ocds-lcuori-2LmqDL-CPrNO-10-AMDC-74-2019-2/3,2LmqDL-CPrNO-10-AMDC-74-2019-2,144548,awardNotice,2020-01-17T09:44:46.513000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic221CPrNO-10-AMDC-74-2019804-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-ERpaDr-LP57-2019-HEP-2,ocds-lcuori-ERpaDr-LP57-2019-HEP-2/2,ERpaDr-LP57-2019-HEP-2,140909,awardNotice,2019-10-16T14:44:22.947000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic100LP57-2019-HEP802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-ERpaDr-LP16-58-19-HEP-2,ocds-lcuori-ERpaDr-LP16-58-19-HEP-2/2,ERpaDr-LP16-58-19-HEP-2,140930,awardNotice,2019-10-16T15:17:36.670000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic100LP16-58-19-HEP802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-8L47ar-LP-HSMO-06-2019-2,ocds-lcuori-8L47ar-LP-HSMO-06-2019-2/2,8L47ar-LP-HSMO-06-2019-2,140599,awardNotice,2019-10-11T07:55:41.717000-06:00,Resolucion de la Adjudicacion,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic106LP-HSMO-06-2019803-ResoluciondelaAdjudicacion.xlsx
ocds-lcuori-8L47Pr-L-P 015-2019-HO-2,ocds-lcuori-8L47Pr-L-P 015-2019-HO-2/2,8L47Pr-L-P 015-2019-HO-2,138639,awardNotice,2019-08-26T14:19:05.393000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic94L-P%20015-2019-HO802-ResoluciondelaAdjudicacion.PDF
ocds-lcuori-WRz0xL-LPN-SAR-019-2019-2,ocds-lcuori-WRz0xL-LPN-SAR-019-2019-2/3,WRz0xL-LPN-SAR-019-2019-2,142337,awardNotice,2019-11-07T10:50:24.823000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic1010LPN-SAR-019-2019805-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-vGZWNR-LPN-019-2019-2,ocds-lcuori-vGZWNR-LPN-019-2019-2/2,vGZWNR-LPN-019-2019-2,143725,awardNotice,2019-12-13T08:43:02.653000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic117LPN-019-2019811-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-gLn2nL-LPR-CP-005-2019-2,ocds-lcuori-gLn2nL-LPR-CP-005-2019-2/2,gLn2nL-LPR-CP-005-2019-2,142382,awardNotice,2019-11-08T11:23:28.030000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic568LPR-CP-005-2019805-ResoluciondelaAdjudicacion.PDF
ocds-lcuori-0rwm9G-Licitación Pública LPN 02-2019 BANADESA-2,ocds-lcuori-0rwm9G-Licitación Pública LPN 02-2019 BANADESA-2/3,0rwm9G-Licitación Pública LPN 02-2019 BANADESA-2,144468,awardNotice,2020-01-14T16:51:17.320000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic178Licitaci%C3%B3n%20P%C3%BAblica%20LPN%2002-2019%20BANADESA803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-0rwm9G-Licitación Pública LPN 03-2019 BANADESA-2,ocds-lcuori-0rwm9G-Licitación Pública LPN 03-2019 BANADESA-2/3,0rwm9G-Licitación Pública LPN 03-2019 BANADESA-2,144470,awardNotice,2020-01-14T16:52:19.180000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic178Licitaci%C3%B3n%20P%C3%BAblica%20LPN%2003-2019%20BANADESA803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-0rwyzG-MSPS-GA-02-2019-2,ocds-lcuori-0rwyzG-MSPS-GA-02-2019-2/2,0rwyzG-MSPS-GA-02-2019-2,143684,awardNotice,2019-12-11T12:44:43.627000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic578MSPS-GA-02-2019807-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-0rwm9G-Licitación Pública LPN 05-2019 BANADESA-2,ocds-lcuori-0rwm9G-Licitación Pública LPN 05-2019 BANADESA-2/3,0rwm9G-Licitación Pública LPN 05-2019 BANADESA-2,144473,awardNotice,2020-01-14T16:54:20.880000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic178Licitaci%C3%B3n%20P%C3%BAblica%20LPN%2005-2019%20BANADESA803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-orvkNL-LPN No.29-2019-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.29-2019-SEAF-UNAH-2/3,orvkNL-LPN No.29-2019-SEAF-UNAH-2,145242,awardNotice,2020-02-13T14:26:06.867000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic907LPN%20No.29-2019-SEAF-UNAH804-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-ERpaDr-LP-16-064-2019-HEP-2,ocds-lcuori-ERpaDr-LP-16-064-2019-HEP-2/2,ERpaDr-LP-16-064-2019-HEP-2,143426,awardNotice,2019-12-03T11:05:03.630000-06:00,Resolucion de la Adjudicacion,image/jpeg,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic100LP-16-064-2019-HEP802-ResoluciondelaAdjudicacion.jpeg
ocds-lcuori-ERpaDr-LP-16-064-2019-HEP-2,ocds-lcuori-ERpaDr-LP-16-064-2019-HEP-2/2,ERpaDr-LP-16-064-2019-HEP-2,143427,awardNotice,2019-12-03T11:05:05.743000-06:00,Resolucion de la Adjudicacion,image/jpeg,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic100LP-16-064-2019-HEP802-ResoluciondelaAdjudicacion.jpeg
ocds-lcuori-orvPDG-LP-073-HGA-2019-2,ocds-lcuori-orvPDG-LP-073-HGA-2019-2/2,orvPDG-LP-073-HGA-2019-2,141092,awardNotice,2019-10-18T09:58:51.737000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic95LP-073-HGA-2019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-ERpaDr-LP16-62-2019-HEP-2,ocds-lcuori-ERpaDr-LP16-62-2019-HEP-2/2,ERpaDr-LP16-62-2019-HEP-2,143251,awardNotice,2019-11-27T14:13:22.260000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic100LP16-62-2019-HEP802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-orvPDG-LP-074-HGA-2019-2,ocds-lcuori-orvPDG-LP-074-HGA-2019-2/2,orvPDG-LP-074-HGA-2019-2,141088,awardNotice,2019-10-18T09:28:10.670000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic95LP-074-HGA-2019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-1RaEMR-LP-HJMG-019-2019-2,ocds-lcuori-1RaEMR-LP-HJMG-019-2019-2/2,1RaEMR-LP-HJMG-019-2019-2,140494,awardNotice,2019-10-09T11:33:47.747000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic103LP-HJMG-019-2019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-yRl6pL-CI-004-SSIS-BID-3723-2019-2,ocds-lcuori-yRl6pL-CI-004-SSIS-BID-3723-2019-2/2,yRl6pL-CI-004-SSIS-BID-3723-2019-2,140480,awardNotice,2019-10-09T09:41:26.663000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic232CI-004-SSIS-BID-3723-2019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-8L47ar-LP-HSMO-07-2019-2,ocds-lcuori-8L47ar-LP-HSMO-07-2019-2/2,8L47ar-LP-HSMO-07-2019-2,140601,awardNotice,2019-10-11T08:01:19.963000-06:00,Resolucion de la Adjudicacion,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic106LP-HSMO-07-2019802-ResoluciondelaAdjudicacion.xlsx
ocds-lcuori-1RaMPR-SDP-05-PPCR-2019-2,ocds-lcuori-1RaMPR-SDP-05-PPCR-2019-2/2,1RaMPR-SDP-05-PPCR-2019-2,140511,awardNotice,2019-10-09T14:52:50.353000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic703SDP-05-PPCR-2019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-1RaMPR-SDP-05-PPCR-2019-2,ocds-lcuori-1RaMPR-SDP-05-PPCR-2019-2/2,1RaMPR-SDP-05-PPCR-2019-2,141542,awardNotice,2019-10-25T11:12:56.970000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic703SDP-05-PPCR-2019804-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-WRz5vG-LPN 13-2019 SEGURO DE VEHICULOS-2,ocds-lcuori-WRz5vG-LPN 13-2019 SEGURO DE VEHICULOS-2/2,WRz5vG-LPN 13-2019 SEGURO DE VEHICULOS-2,143649,awardNotice,2019-12-10T08:48:17.163000-06:00,Resolucion de la Adjudicacion,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic654LPN%2013-2019%20SEGURO%20DE%20VEHICULOS803-ResoluciondelaAdjudicacion.docx
ocds-lcuori-WRz5vG-LPN 13-2019 SEGURO DE VEHICULOS-2,ocds-lcuori-WRz5vG-LPN 13-2019 SEGURO DE VEHICULOS-2/2,WRz5vG-LPN 13-2019 SEGURO DE VEHICULOS-2,143650,awardNotice,2019-12-10T08:49:25.680000-06:00,Resolucion de la Adjudicacion,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic654LPN%2013-2019%20SEGURO%20DE%20VEHICULOS803-ResoluciondelaAdjudicacion.docx
ocds-lcuori-1RaMPR-SCI-15-COMRURAL-2019-2,ocds-lcuori-1RaMPR-SCI-15-COMRURAL-2019-2/3,1RaMPR-SCI-15-COMRURAL-2019-2,145093,awardNotice,2020-02-07T16:49:32.027000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic703SCI-15-COMRURAL-2019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-gRNDyL-039-03-2019-2,ocds-lcuori-gRNDyL-039-03-2019-2/2,gRNDyL-039-03-2019-2,139964,awardNotice,2019-09-24T18:16:53.690000-06:00,Resolucion de la Adjudicacion,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic74039-03-2019803-ResoluciondelaAdjudicacion.xlsx
ocds-lcuori-lRo92L-LP-SESAL-HGST-036-2019-2,ocds-lcuori-lRo92L-LP-SESAL-HGST-036-2019-2/2,lRo92L-LP-SESAL-HGST-036-2019-2,140157,awardNotice,2019-09-27T11:23:07.460000-06:00,Resolucion de la Adjudicacion,image/jpeg,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic89LP-SESAL-HGST-036-2019803-ResoluciondelaAdjudicacion.jpg
ocds-lcuori-jRDVyL-Licitación Pública 006-2019-2,ocds-lcuori-jRDVyL-Licitación Pública 006-2019-2/2,jRDVyL-Licitación Pública 006-2019-2,143539,awardNotice,2019-12-05T14:35:15.703000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic204Licitaci%C3%B3n%20P%C3%BAblica%20006-2019804-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-0rwm9G-Licitación Pública LPN 09-2019 BANADESA-2,ocds-lcuori-0rwm9G-Licitación Pública LPN 09-2019 BANADESA-2/3,0rwm9G-Licitación Pública LPN 09-2019 BANADESA-2,144478,awardNotice,2020-01-14T16:59:21.840000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic178Licitaci%C3%B3n%20P%C3%BAblica%20LPN%2009-2019%20BANADESA803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-gRNDyL-040-03-2019-2,ocds-lcuori-gRNDyL-040-03-2019-2/2,gRNDyL-040-03-2019-2,139950,awardNotice,2019-09-24T12:04:56.293000-06:00,Resolucion de la Adjudicacion,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic74040-03-2019803-ResoluciondelaAdjudicacion.xlsx
ocds-lcuori-vGZWNR-CD-IHSS-10006277-2,ocds-lcuori-vGZWNR-CD-IHSS-10006277-2/2,vGZWNR-CD-IHSS-10006277-2,140285,awardNotice,2019-09-30T09:53:29.853000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic117CD-IHSS-10006277803-ResoluciondelaAdjudicacion.PDF
ocds-lcuori-kR0qDr-LPN-003-2019-2,ocds-lcuori-kR0qDr-LPN-003-2019-2/4,kR0qDr-LPN-003-2019-2,144011,awardNotice,2019-12-30T14:27:22.900000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic156LPN-003-2019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-vGZWNR-CD-IHSS-10006279-2,ocds-lcuori-vGZWNR-CD-IHSS-10006279-2/2,vGZWNR-CD-IHSS-10006279-2,140315,awardNotice,2019-09-30T14:11:23.043000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic117CD-IHSS-10006279803-ResoluciondelaAdjudicacion.PDF
ocds-lcuori-MLQnAG-LPNº047-2019-HGS-2,ocds-lcuori-MLQnAG-LPNº047-2019-HGS-2/2,MLQnAG-LPNº047-2019-HGS-2,141332,awardNotice,2019-10-22T15:25:54.827000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic93LPN%C2%BA047-2019-HGS803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-MLQnAG-LPNº048-2019-HGS-2,ocds-lcuori-MLQnAG-LPNº048-2019-HGS-2/2,MLQnAG-LPNº048-2019-HGS-2,142926,awardNotice,2019-11-19T16:31:38.753000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic93LPN%C2%BA048-2019-HGS803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-vGZWNR-CD-IHSS-10006280-2,ocds-lcuori-vGZWNR-CD-IHSS-10006280-2/2,vGZWNR-CD-IHSS-10006280-2,140299,awardNotice,2019-09-30T10:19:41.933000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic117CD-IHSS-10006280803-ResoluciondelaAdjudicacion.PDF
ocds-lcuori-vGZWNR-CD-IHSS-10006281-2,ocds-lcuori-vGZWNR-CD-IHSS-10006281-2/2,vGZWNR-CD-IHSS-10006281-2,140302,awardNotice,2019-09-30T10:38:12.007000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic117CD-IHSS-10006281803-ResoluciondelaAdjudicacion.PDF
ocds-lcuori-lRo92L-LP-SESAL-HGST-037-2019-2,ocds-lcuori-lRo92L-LP-SESAL-HGST-037-2019-2/2,lRo92L-LP-SESAL-HGST-037-2019-2,140561,awardNotice,2019-10-10T11:50:20.800000-06:00,Resolucion de la Adjudicacion,image/jpeg,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic89LP-SESAL-HGST-037-2019803-ResoluciondelaAdjudicacion.jpg
ocds-lcuori-vGZWNR-CD-IHSS-10006282-2,ocds-lcuori-vGZWNR-CD-IHSS-10006282-2/2,vGZWNR-CD-IHSS-10006282-2,140317,awardNotice,2019-09-30T14:19:33.777000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic117CD-IHSS-10006282803-ResoluciondelaAdjudicacion.PDF
ocds-lcuori-vGZWNR-CD-IHSS-10006283-2,ocds-lcuori-vGZWNR-CD-IHSS-10006283-2/2,vGZWNR-CD-IHSS-10006283-2,140307,awardNotice,2019-09-30T13:58:51.007000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic117CD-IHSS-10006283803-ResoluciondelaAdjudicacion.PDF
ocds-lcuori-vGZWNR-CD-IHSS-10006284-2,ocds-lcuori-vGZWNR-CD-IHSS-10006284-2/2,vGZWNR-CD-IHSS-10006284-2,140283,awardNotice,2019-09-30T09:50:25.190000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic117CD-IHSS-10006284803-ResoluciondelaAdjudicacion.PDF
ocds-lcuori-vGZWNR-CD-IHSS-10006285-2,ocds-lcuori-vGZWNR-CD-IHSS-10006285-2/2,vGZWNR-CD-IHSS-10006285-2,140296,awardNotice,2019-09-30T10:16:49.537000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic117CD-IHSS-10006285803-ResoluciondelaAdjudicacion.PDF
ocds-lcuori-wrVn3r-15-037-2019-2,ocds-lcuori-wrVn3r-15-037-2019-2/2,wrVn3r-15-037-2019-2,142532,awardNotice,2019-11-11T16:22:12.397000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic9915-037-2019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-wrVn3r-15-039-2019-2,ocds-lcuori-wrVn3r-15-039-2019-2/2,wrVn3r-15-039-2019-2,140702,awardNotice,2019-10-14T14:06:54.243000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic9915-039-2019804-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-wrVn3r-15-040-2019-2,ocds-lcuori-wrVn3r-15-040-2019-2/2,wrVn3r-15-040-2019-2,142295,awardNotice,2019-11-06T11:52:30.510000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic9915-040-2019804-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-wrVn3r-15-041-2019-2,ocds-lcuori-wrVn3r-15-041-2019-2/2,wrVn3r-15-041-2019-2,139435,awardNotice,2019-09-12T13:34:09.650000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic9915-041-2019804-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-4LOxWG-195-2019-2,ocds-lcuori-4LOxWG-195-2019-2/2,4LOxWG-195-2019-2,143066,awardNotice,2019-11-22T10:26:44.070000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic83195-2019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-NLP4qL-LPN-SEFIN-007-2019-2,ocds-lcuori-NLP4qL-LPN-SEFIN-007-2019-2/2,NLP4qL-LPN-SEFIN-007-2019-2,143501,awardNotice,2019-12-04T15:08:16.373000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic222LPN-SEFIN-007-2019804-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-vGZWNR-CD-IHSS-10006294-2,ocds-lcuori-vGZWNR-CD-IHSS-10006294-2/2,vGZWNR-CD-IHSS-10006294-2,140311,awardNotice,2019-09-30T14:04:19.450000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic117CD-IHSS-10006294803-ResoluciondelaAdjudicacion.PDF
ocds-lcuori-4LOxWG-196-2019-2,ocds-lcuori-4LOxWG-196-2019-2/2,4LOxWG-196-2019-2,142583,awardNotice,2019-11-12T12:26:01.757000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic83196-2019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-vGZWNR-CD-IHSS-10006293-2,ocds-lcuori-vGZWNR-CD-IHSS-10006293-2/2,vGZWNR-CD-IHSS-10006293-2,140313,awardNotice,2019-09-30T14:06:42.077000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic117CD-IHSS-10006293803-ResoluciondelaAdjudicacion.PDF
ocds-lcuori-4LOxWG-197-2019-2,ocds-lcuori-4LOxWG-197-2019-2/2,4LOxWG-197-2019-2,142649,awardNotice,2019-11-13T12:14:00.580000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic83197-2019802-ResoluciondelaAdjudicacion.pdf
